BOOK_FormID	BOOK_EDID	LocationName	LocationSource	QuestName
0062A5F2	E07A_Mothman_Book_4_Observations	[CELL:00050B2C]	ExtCell	
0062A5F3	E07A_Mothman_Book_1_Catechism	[CELL:00050B2C]	ExtCell	
0062A5F4	Test_Notebook_Formatting			
0062C3A8	zzzXPD_Pitt01_LQ00_Test_MedicalLogs			Test Loc Quest
0062C3A9	zzzXPD_Pitt01_LQ00_Test_BenjiJournal			Test Loc Quest
0062CB9A	E07A_Mothman_WiseMothman_Throne			
0062DBA8	Test_VHarbison_Quest_Bedtime_Note	Veronica's Test Cell	NameParse	
0062E227	Test_Stephanie_Book	Quick Test Cell	NameParse	
0062E812	E07A_Mothman_Book_6_FalseGods	[CELL:00050B2C]	ExtCell	
0062E813	E07A_Mothman_Book_5_Wallace	[CELL:00050B2C]	ExtCell	
0062E814	E07A_Mothman_Book_3_Exodus	[CELL:00050B2C]	ExtCell	
0062E8A6	zzzXPD_Pitt01_AlarmKeypadCodeNote			
0062EAFB	recipe_mod_AlienBlaster_AlienMag_DTCryo			
0062EAFC	recipe_mod_AlienBlaster_AlienMag_DTPoison			
0062F761	Recipe_Tinkers_Souvenir_Stein_MothmanEquinox			
0062F775	TestJeremyDiary	Quick Test Cell	NameParse	
0062FA2C	Test_VHarbison_Quest_Escape_Room_Note01			
0062FADB	E07A_Recipe_Backpack_Standard_Material_Cultist			
0062FE7A	recipe_mod_AlienRifle_Receiver_Sniper			
0062FE7B	recipe_mod_AlienRifle_Receiver_DTCryo			
0062FE7C	recipe_mod_AlienRifle_Receiver_Auto			
0062FE7D	recipe_mod_AlienRifle_Receiver_DTPoison			
0062FE7E	Recipe_Weapon_Ranged_AlienRifle			
0062FE8F	XPD_Hub_Debbie_ToDoList			
00630C68	Recipe_mod_melee_ElectroEnforcer_Overcharged			
00630C69	Recipe_mod_melee_ElectroEnforcer_Poisoned			
00630C6A	Recipe_mod_melee_ElectroEnforcer_Freezing			
00630C6B	Recipe_Weapon_Melee_ElectroEnforcer			
00630C6C	Recipe_mod_melee_ElectroEnforcer_Spiked			
00631D13	zzz_Recipe_Workshop_FloorDecor_Plushie_FlatwoodsMonster			
00631F38	SCORE_Recipe_workshop_CAMP_Ally_Maul_GoldVendor			
00631F39	SCORE_Recipe_workshop_CAMP_Utility_Collectron_FETCH_GoldVendor			
00631F3A	SCORE_Recipe_workshop_CAMP_Ally_Daphne_GoldVendor			
0063220E	Recipe_Workshop_ZetanTube			
0063220F	Recipe_Workshop_HumanFemaleTube			
00632210	zzz_Recipe_Workshop_FlatwoodsMonsterTube			
00632211	Recipe_Workshop_HumanMaleTube			
0063222B	Recipe_Workshop_AlienOperatingBed			
00632411	zzz_Recipe_Workshop_WallDecor_TatteredCurtainsDUPLICATE000_Copy01			
00632F53	zzzXPD_Pitt01_KeycodeNote			
00633365	Recipe_Workshop_WallDecor_WallMountedFan			
00633366	Recipe_Workshop_WallDecor_TatteredCurtains			
00633367	Recipe_Workshop_DefensiveStructures_BarbedWireFence			
0063338B	Recipe_Workshop_FloorDecor_Plushie_BehemothBoss			
0063338C	Recipe_Workshop_Lights_RedRocketGasPumpWallLight			
0063338D	Recipe_Workshop_Lights_RedRocketGasStationLamp			
00633643	Recipe_Workshop_FloorDecor_Globe_Mars			
006337D2	Recipe_Workshop_FloorDecor_VintageWaterCooler			
0063383D	Recipe_Tinkers_Souvenir_Stein_AlienCollectable			
006342E9	Recipe_Workshop_Container_StashBox_Zetan			
006342EA	Recipe_Workshop_FloorDecor_Asteroid			
00634B17	Recipe_Workshop_FloorDecor_VintageWaterCooler_2			
006361C4	Recipe_Armor_Botsmith_Torso			
006361C5	Recipe_Armor_Botsmith_LegRight			
006361C6	Recipe_Armor_Botsmith_ArmLeft			
006361C7	Recipe_Armor_Botsmith_ArmRight			
006361C8	Recipe_Armor_Botsmith_LegLeft			
00636652	Recipe_Workshop_Displays_BeerSteins_Robot			
006366FC	Recipe_Workshop_FloorDecor_WrappedPresents_Christmas2019_NW			
006366FD	Recipe_Workshop_FloorDecor_ChristmasTree_Christmas2019_NW			
006366FE	Recipe_mod_CombatRifle_Paint_Jack-OLantern_NW			
006366FF	Recipe_Workshop_WallDecor_Decoration_VTU_Diploma_NW			
00636700	Recipe_mod_MetalArmor_Paint_Snowflakes_Christmas2019_NW			
00636701	Recipe_mod_AssaultRifle_Paint_Bats_NW			
00636702	Recipe_Workshop_WallDecor_ChristmasWreath_Christmas2019_NW			
00636703	Recipe_mod_Combat_Paint_Jack-OLantern_NW			
00636704	Recipe_mod_Rifle_Paint_WrappingPaper_Christmas2019_NW			
00636705	Recipe_Headwear_Beanie_Christmas2019_NW			
00636706	Recipe_Workshop_WallDecor_Decoration_VTU_Pennant_NW			
00636707	Recipe_mod_Minigun_Paint_Bats_NW			
00636708	Recipe_Headwear_HalloweenCostume02Glow_Skeleton_Helmet_NW			
00636709	Recipe_Clothes_HalloweenCostume02Glow_Skeleton_NW			
0063670A	Recipe_mod_10mm_Paint_HalloweenPaint_NW			
0063670B	Recipe_Clothes_FurJacketandJeans_Christmas2019_NW			
0063670C	Recipe_Workshop_WallDecor_Decoration_VTU_Poster_NW			
006369B6	Recipe_Headwear_GhillieSuit_Helmet_Survivors2020_NW			
006369B7	Recipe_Armor_TrackSuitNW_Underarmor_NW			
006369B8	Recipe_mod_armor_Leather_Material_Paint_AtomCats_NW			
006369B9	Recipe_Clothes_LetterJacket_NW			
006369BA	Recipe_mod_GatlingLaser_Material_Paint_CamoBlue_NW			
006369BB	Recipe_mod_GaussShotgun_Material_Paint_SurvivorsPaint_Survivors2020_NW			
006369BC	Recipe_mod_CattleProd_Material_Paint_SurvivorsPaint_Survivors2020_NW			
006369BD	Recipe_mod_armor_Leather_Material_Paint_BOS_NW			
006369BE	Recipe_mod_armor_Leather_Material_Paint_CamoBlue_NW			
006369BF	Recipe_Workshop_FloorDecor_RingOfFirePit_Survivors2020_NW			
006369C0	Recipe_Clothes_GhillieSuit_Survivors2020_NW			
006369C1	Recipe_Armor_SurvivorsDenim_Underarmor_Survivors2020_NW			
006369C2	Recipe_mod_GatlingLaser_Material_Paint_HotRodFlames_NW			
006369C3	Recipe_mod_armor_Combat_Material_Paint_BOS_NW			
006369C4	Recipe_mod_RegularBow_Material_Paint_SurvivorsPaint_Survivors2020_NW			
006369C5	Recipe_mod_armor_Leather_Material_Paint_Shi_NW			
006369C6	Recipe_Workshop_Benches_LogTrophies_Survivors2020_NW			
006369C7	Recipe_Workshop_Lights_AntlerChandelier_Survivors2020_NW			
0063E33C	XPD_Pitt01_ShoppingListNote	The Pitt - Industrial	NameParse	
0063E33D	XPD_Pitt01_UnionMissiveNote	The Foundry	NameParse	
0063E33E	XPD_Pitt01_SweetBabyBoyNote	The Pitt - Industrial	NameParse	
0063E33F	XPD_Pitt01_ChemistsOrdersNote	The Foundry	NameParse	
0063E340	XPD_Pitt01_WardensNote	The Foundry	NameParse	
0063E341	XPD_Pitt01_CorrespondenceChessNote	The Pitt - Industrial	NameParse	
0063E342	XPD_Pitt01_GettingOutNote	The Pitt - Industrial	NameParse	
0063E378	E08A_Recipe_Weapon_Melee_GulperSmacker			
0063EE46	zzz_Recipe_Chems_StimpakExtra			
0064015B	zzzE08A_Recipe_Workshop_WallDecor_Posters_Moonshine			
0064015C	E08A_Recipe_Mod_Melee_GulperSmacker_Nails			
0064015D	E08A_Recipe_Mod_Melee_GulperSmacker_Chains			
0064015E	E08A_Recipe_Mod_Melee_GulperSmacker_Blades			
00644675	SCORE_Recipe_workshop_CAMP_Utility_Collectron_Silver_GoldVendor			
00644A5D	XPD_Pitt01_HiddenCrate_FanaticThiefNote	The Foundry	NameParse	
00644A5E	XPD_Pitt01_HiddenCrate_NewShipmentNote	The Foundry	NameParse	
00644A5F	XPD_Pitt01_HiddenCrate_ScavengersJournal	The Foundry	NameParse	
00644A60	XPD_Pitt01_HiddenCrate_DoubleDealingsNote	The Foundry	NameParse	
00644A61	XPD_Pitt01_HiddenCrate_ManhuntersNote	The Foundry	NameParse	
00644A62	XPD_Pitt01_HiddenCrate_ScrapbotRecoveryLog	The Foundry	NameParse	
00646983	SCORE_Recipe_workshop_CAMP_Ally_Katherine_GoldVendor			
00646984	SCORE_Recipe_workshop_CAMP_Utility_SlotMachine_GoldVendor			
00646985	SCORE_Recipe_workshop_CAMP_Ally_Xerxo_GoldVendor			
00646A2D	SCORE_Recipe_workshop_CAMP_Ally_Sam_GoldVendor			
00646A2E	SCORE_Recipe_workshop_CAMP_Utility_ExerciseBike_GoldVendor			
00646E69	Recipe_mod_HuntingRifle_Material_Paint_XPD_Union			
0064774A	Recipe_XPD_Workshop_FanaticBarricade_Pitt			
0064774B	Recipe_XPD_Workshop_StreetKit_Pitt			
00647B24	E08B_Note_Kenneth			
00647BDA	Recipe_XPD_Headwear_SkippysOutfit			
00647BDE	Recipe_XPD_Clothes_SkippysOutfit			
00647C93	Recipe_XPD_Workshop_TrogTube			
00647C94	Recipe_XPD_Clothes_RuckersOutfit			
00647FB2	E08A_Note_Raider01			
00648327	Recipe_XPD_Workshop_PittCityLimitSigns			
00648D28	Recipe_XPD_mod_PumpActionShotgun_Material_Paint_Fanatics			
0064934B	Recipe_XPD_Headwear_DanilosOutfit			
0064934C	Recipe_XPD_Clothes_DanilosOutfit			
0064A067	Recipe_XPD_Workshop_Floodlight_Pitt			
0064B927	Recipe_XPD_mod_PowerArmor_Union_Arm_Misc_Bleed			
0064B928	zzz_Recipe_XPD_mod_PowerArmor_Union_Torso_Misc_JetPack			
0064B929	Recipe_XPD_mod_PowerArmor_Union_Torso_Misc_Emergency			
0064B92A	Recipe_XPD_mod_PowerArmor_Union_Leg_Misc_APRegen			
0064B92B	Recipe_XPD_mod_PowerArmor_Union_Helmet_Misc_Int			
0064B92C	Recipe_XPD_mod_PowerArmor_Union_Arm_Misc_Unarmed			
0064B92D	Recipe_XPD_mod_PowerArmor_Union_Torso_Misc_Tesla			
0064B92E	SCORE_S10_Recipe_PowerArmor_Union_LegRight_StampsVendor			
0064B92F	Recipe_XPD_mod_PowerArmor_Union_Arm_Misc_Optimized			
0064B930	SCORE_S10_Recipe_PowerArmor_Union_ArmLeft_StampsVendor			
0064B931	Recipe_XPD_mod_PowerArmor_Union_Helmet_Misc_Recon			
0064B932	SCORE_S10_Recipe_PowerArmor_Union_Torso_StampsVendor			
0064B933	Recipe_XPD_mod_PowerArmor_Union_Leg_Misc_Carry			
0064B934	SCORE_S10_Recipe_PowerArmor_Union_LegLeft_StampsVendor			
0064B935	Recipe_XPD_mod_PowerArmor_Union_Leg_Misc_OptimizedServos			
0064B936	Recipe_XPD_mod_PowerArmor_Union_Helmet_Misc_VATSChance			
0064B937	Recipe_XPD_mod_PowerArmor_Union_Torso_Misc_BatRegen			
0064B938	Recipe_XPD_mod_PowerArmor_Union_Torso_Misc_MedicPump			
0064B939	Recipe_XPD_mod_PowerArmor_Union_Arm_Misc_ShockDmg			
0064B93A	Recipe_XPD_mod_PowerArmor_Union_Leg_Misc_SprintBoost			
0064B93B	SCORE_S10_Recipe_PowerArmor_Union_ArmRight_StampsVendor			
0064B93C	Recipe_XPD_mod_PowerArmor_Union_Torso_Misc_Kinetic			
0064B93D	SCORE_S10_Recipe_PowerArmor_Union_Helmet_StampsVendor			
0064B93E	Recipe_XPD_mod_PowerArmor_Union_Torso_Misc_Reactive			
0064B93F	Recipe_XPD_mod_PowerArmor_Union_Torso_Misc_Str			
0064B940	Recipe_XPD_mod_PowerArmor_Union_Helmet_Misc_Sensor			
0064B941	Recipe_XPD_mod_PowerArmor_Union_Torso_Misc_StealthBoy			
0064B942	Recipe_XPD_mod_PowerArmor_Union_Leg_Misc_ExplVent			
0064B943	Recipe_XPD_mod_PowerArmor_Union_Helmet_Misc_DetectLife			
0064B944	Recipe_XPD_mod_PowerArmor_Union_Torso_Misc_Cleanser			
0064BD34	E08B_Note_Rads_2DUPLICATE000	FoundationOutpostext02	ExtCell	
0064BD35	E08B_Note_Rads_1			
0064BD36	E08A_Note_Raider02	SundayBrothersCabinExt02	ExtCell	
0064BD37	E08A_Note_Raider03	SundayBrothersCabinExt02	ExtCell	
0064BD38	E08A_Note_Raider04	SundayBrothersCabinExt05	ExtCell	
0064BD39	E08A_Note_Raider05	SundayBrothersCabinExt05	ExtCell	
0064BD3A	E08A_Note_Raider06	SundayBrothersCabinExt05	ExtCell	
0064C39E	Recipe_XPD_Workshop_WallDecor_Union42Banners			
0064C666	XPD_Pitt01_HiddenCrate_ObjectiveNote			
0064FAE2	E08A_Recipe_Workshop_GulperHead			
00650151	E08A_Note_Raider07	SundayBrothersCabinExt04	ExtCell	
00653789	XPD_Pitt02_Notebook01	Sanctum	NameParse	
0065378A	XPD_Pitt02_LaborerNote01	Sanctum	NameParse	
0065378B	XPD_Pitt02_LaborerNote02	Sanctum	NameParse	
0065378C	XPD_Pitt02_LaborerNote03	Sanctum	NameParse	
0065378D	XPD_Pitt02_LaborerNote04	Sanctum	NameParse	
00653FE0	XPD_Pitt02_MemoNote01	Sanctum	NameParse	
00653FE1	XPD_Pitt02_DonorListNote_01	Sanctum	NameParse	
00653FE2	XPD_Pitt02_HopefulNote01	Sanctum	NameParse	
0065450D	XPD_Pitt02_FanaticNote01	Sanctum	NameParse	
0065450E	XPD_Pitt02_FanaticNote02	Sanctum	NameParse	
0065450F	XPD_Pitt02_FanaticNote03	Sanctum	NameParse	
00654510	XPD_Pitt02_FanaticNote04	Sanctum	NameParse	
006547F8	XPD_Pitt02_PriestLetter01	Sanctum	NameParse	
006547F9	XPD_Pitt02_FanaticNote05	Sanctum	NameParse	
00658073	E08A_Recipe_Workshop_GulperRug			
006589D9	Recipe_NWOT_Workshop_Arcade_BanditRoundup			
006589DA	Recipe_NWOT_Workshop_Arcade_WhackACommie			
006589DB	Recipe_NWOT_Workshop_Arcade_NukaZapperRace			
006589DC	Recipe_NWOT_Workshop_Arcade_TokenDispenser			
0065C0CF	XPD_Pitt02_Note_MyNoose	Quick Test Cell	NameParse	
0065C0D0	XPD_Pitt02_Note_AvasJournal01	The Pitt - Trench	NameParse	
0065C0D1	XPD_Pitt02_Note_SafeHaven	The Pitt - Trench	NameParse	
0065C0D2	XPD_Pitt02_Note_BadOmens	Sanctum	NameParse	
0065C0D3	XPD_Pitt02_Note_Trogs	Sanctum	NameParse	
0065C0D4	XPD_Pitt02_Note_AvasJournal02	The Pitt - Trench	NameParse	
0065C0D5	XPD_Pitt02_Note_AvasJournal03	The Pitt - Trench	NameParse	
0065C0E0	zzz_recipe_mod_PowerArmor_T51_Material_Paint_NewBOS_Knight			
0065C0E1	zzz_recipe_mod_PowerArmor_T51_Material_Paint_NewBOS_Paladin			
0065D138	recipe_mod_PowerArmor_T51_Material_Paint_NewBOS_Knight			
0065D139	recipe_mod_PowerArmor_T51_Material_Paint_NewBOS_Paladin			
0065DD0A	E09C_Recipe_Workshop_CupidCappy			
0065DFB7	XPD_Pitt02_JanitorNote2	The Pitt - Trench	NameParse	
0065DFB8	XPD_Pitt02_JanitorNote1	The Pitt - Trench	NameParse	
0065DFB9	XPD_Pitt02_ChemistNote1	The Pitt - Trench	NameParse	
0065DFBA	XPD_Pitt02_RailroadWorkerNote	The Pitt - Trench	NameParse	
0065DFBB	XPD_Pitt02_ChemistNote2	The Pitt - Trench	NameParse	
0065DFBC	XPD_Pitt02_JanitorNote3	The Pitt - Trench	NameParse	
00660865	zzzE09C_Recipe_Workshop_CappyBottleCouple			
00663BC6	NWOT_Note_Pat_01	NukaWorldOnTourExt19	ExtCell	
00663BC7	NWOT_Journal_Pete_Poems	NukaWorldOnTourExt19	ExtCell	
006644DF	NWOT_Journal_Dead_Bloodeagle	[CELL:00263B2D]	ExtCell	
0066528F	SCORE_Recipe_workshop_CAMP_Utility_Glovebox_GoldVendor			
00666863	E09D_GunthersComplaints01	NukaWorldOnTourExt10	ExtCell	
006669EA	E09D_GunthersComplaint02	NukaWorldOnTourExt10	ExtCell	
00667876	XPD_Pitt01_UnionNote01	The Pitt - Industrial	NameParse	
00667877	XPD_Pitt01_SurvivorNote01	The Pitt - Industrial	NameParse	
00667878	XPD_Pitt01_UnionNote02	The Pitt - Industrial	NameParse	
00667EF0	XPD_Pitt01_FanaticNote01	The Foundry	NameParse	
00667EF1	XPD_Pitt01_PreWarNote01	The Foundry	NameParse	
00668359	XPD_Pitt02_Note_LaborYardOpenings	The Pitt - Trench	NameParse	
0066835A	XPD_Pitt02_Note_GetWellSoonMargaret	The Pitt - Trench	NameParse	
0066835B	XPD_Pitt02_Note_MemoRegardingOfficePranks	The Pitt - Trench	NameParse	
0066835C	XPD_Pitt02_Note_ProductIdCheatSheet	The Pitt - Trench	NameParse	
006686DC	XPD_Pitt02_Note_HellcatsNewAssignment	The Pitt - Trench	NameParse	
00668992	SCORE_Recipe_workshop_CAMP_Utility_ArmWrestleMachine_GoldVendor			
00668993	SCORE_Recipe_workshop_CAMP_WorkbenchCookingStove_Chuckwagon_GoldVendor			
00668994	SCORE_Recipe_workshop_CAMP_Utility_HorseRacingGame_GoldVendor			
00668995	SCORE_Recipe_workshop_CAMP_Utility_PopcornMachine_GoldVendor			
006689B0	XPD_Pitt01_UnionNote03	The Pitt - Industrial	NameParse	
006689B1	XPD_Pitt01_PreWarNote02	The Pitt - Industrial	NameParse	
00668D00	XPD_Pitt01_TimeEnoughAtLast	The Pitt - Industrial	NameParse	
006692B7	Recipe_NWOT_mod_WeaponizedNukaCola			
006697EF	XPD_Pitt01_HellcatContractNote	The Foundry	NameParse	
006697F0	XPD_Pitt01_AFarewellToPittsburghNote	The Pitt - Industrial	NameParse	
0066AFAD	NWOT_Journal_Del_01	NukaWorldOnTourExt19	ExtCell	
0066AFAE	NWOT_Journal_Betty_01	NukaWorldOnTourExt19	ExtCell	
0066AFAF	NWOT_Journal_Gunther_01	NukaWorldOnTourExt19	ExtCell	
0066AFB0	NWOT_Journal_Pat_01	NukaWorldOnTourExt19	ExtCell	
0066C702	zzz_NWOT_Recipe_Soda_NukaSunrise			
0066C703	zzz_NWOT_Recipe_Soda_NukaBombdrop			
0066C704	zzz_NWOT_Recipe_Soda_NukaVoid			
0066C705	zzz_NWOT_Recipe_Soda_NukaLove			
0066C706	zzz_NWOT_Recipe_Soda_NukaPunch			
0066D139	NWOT_FortuneMajor_Temperance_Negative			
0066D13A	NWOT_FortuneMajor_TheChariot_Positive			
0066D13B	NWOT_FortuneMajor_Magician_Positive			
0066D13C	NWOT_FortuneMajor_Justice_Positive			
0066D13D	NWOT_FortuneMajor_TheChariot_Negative			
0066D13E	NWOT_FortuneMajor_TheTower_Positive			
0066D13F	NWOT_FortuneMajor_Death_Positive			
0066D140	NWOT_FortuneMajor_TheEmperor_Positive			
0066D141	NWOT_FortuneMajor_HighPriestess_Negative			
0066D142	NWOT_FortuneMajor_Death_Negative			
0066D143	NWOT_FortuneMajor_Temperance_Positive			
0066D144	NWOT_FortuneMajor_TheWorld_Negative			
0066D145	NWOT_FortuneMajor_Fool_Negative			
0066D146	NWOT_FortuneMajor_TheEmpress_Positive			
0066D147	NWOT_FortuneMajor_TheDevil_Positive			
0066D148	NWOT_FortuneMajor_Strength_Negative			
0066D149	NWOT_FortuneMajor_TheHermit_Positive			
0066D14A	NWOT_FortuneMajor_HighPriestess_Positive			
0066D14B	zzz_NWOT_Fortune_TEST_Neutral			
0066D14C	NWOT_FortuneMajor_TheMoon_Positive			
0066D14D	NWOT_FortuneMajor_TheHangedMan_Negative			
0066D14E	NWOT_FortuneMajor_TheHermit_Negative			
0066D14F	NWOT_FortuneMajor_TheDevil_Negative			
0066D150	NWOT_FortuneMajor_TheTower_Negative			
0066D151	NWOT_FortuneMajor_TheStar_Positive			
0066D152	NWOT_FortuneMajor_TheHierophant_Negative			
0066D153	NWOT_FortuneMajor_Strength_Positive			
0066D154	NWOT_FortuneMajor_TheStar_Negative			
0066D155	NWOT_FortuneMajor_TheMoon_Negative			
0066D156	NWOT_FortuneMajor_TheHangedMan_Positive			
0066D157	NWOT_FortuneMajor_TheSun_Positive			
0066D158	zzz_NWOT_FortuneMinor_AceOfWands_Negative			
0066D159	NWOT_FortuneMajor_TheSun_Negative			
0066D15A	NWOT_FortuneMajor_Judgement_Negative			
0066D15B	NWOT_FortuneMajor_Justice_Negative			
0066D15C	NWOT_FortuneMajor_TheLovers_Positive			
0066D15D	NWOT_FortuneMajor_WheelOfFortune_Negative			
0066D15E	NWOT_FortuneMajor_Judgement_Positive			
0066D15F	zzz_NWOT_FortuneMinor_AceOfWands_Positive			
0066D160	NWOT_FortuneMajor_TheHierophant_Positive			
0066D161	NWOT_FortuneMajor_TheEmpress_Negative			
0066D162	NWOT_FortuneMajor_Magician_Negative			
0066D163	NWOT_FortuneMajor_WheelOfFortune_Positive			
0066D164	NWOT_FortuneMajor_Fool_Positive			
0066D165	NWOT_FortuneMajor_TheWorld_Positive			
0066D166	NWOT_FortuneMajor_TheLovers_Negative			
0066D167	NWOT_FortuneMajor_TheEmperor_Negative			
0066DE2D	BS00_Dorsey_Note_01_Copy01			
0066DE2E	W09A_PointerNote	MTR01MineFire02POIExt	ExtCell	
0066E176	XPD_Pitt02_ConcernedEmployeeNote	The Pitt - Trench	NameParse	
0066E177	XPD_Pitt02_Note_WasteStorageInstructions	The Pitt - Trench	NameParse	
0066E50F	Recipe_NWOT_Workshop_NukaWorldSpeakers			
0066E510	Recipe_Workshop_Instruments_Nukelele			
0066EFC7	76Chargen_ExitSuppliesNote	Vault 76	NameParse	
0066F3DD	zzzRecipe_Workshop_NWOTSignposter			
0066F3DE	zzzRecipe_Workshop_NWOTPoster			
0066F3DF	E09A_Recipe_Workshop_NWOTCoaster_Toy			
006751A2	Recipe_NWOT_Workshop_Arcade_BottleBlaster			
00675279	Recipe_Workshop_NWOTBalloon			
006772E5	zzzE09C_Recipe_Workshop_HeartArch			
00679A72	SCORE_Recipe_workshop_CAMP_Utility_Collectron_NukaQuantum_GoldVendor			
0067A536	E09B_Workshop_Recipe_CappyPlush			
0067A929	E09B_Workshop_Recipe_Ball			
0067A92A	zzzE09B_Workshop_Recipe_Bin			
0067A92B	E09B_Workshop_Recipe_BottlePlush			
0067A92C	E09B_Workshop_Recipe_CircusStool			
0067A92D	E09B_Workshop_Recipe_CubeToy			
0067A92E	E09B_Workshop_Recipe_HulaHoop			
0067A92F	E09B_Workshop_Recipe_Ornament			
0067A930	E09B_Workshop_Recipe_Poster			
0067A931	E09B_Workshop_Recipe_SeeSaw			
0067A932	E09B_Workshop_Recipe_StageTrim			
0067A933	E09B_Workshop_Recipe_Stairs			
0067A934	E09B_Workshop_Recipe_Stilts			
0067AEC6	E09D_Recipe_Workshop_Cappy&BottleCowboys			
0067AEC7	E09D_Recipe_Workshop_TownsFolk			
0067AEC8	E09D_Recipe_Workshop_WantedPoster			
0067AEC9	E09D_Recipe_Workshop_StandalonePoster			
0067AECA	zzzE09D_Recipe_Workshop_SignPost			
0067AECB	E09D_Recipe_Workshop_WesternMural			
0067AECC	E09D_Recipe_Workshop_Tumbleweed			
0067AECD	E09D_Recipe_Workshop_EntranceSign			
0067AECE	E09D_Recipe_Workshop_PokerSet			
0067AECF	E09D_Recipe_Workshop_Tombstone			
0067AED0	E09D_Recipe_Workshop_Wagon			
0067AED1	E09D_Recipe_Workshop_OuthouseFabricator			
0067AED2	E09D_Recipe_Workshop_SafeFloor			
0067AED3	E09D_Recipe_Workshop_SafeWall			
0067BC89	NWOT_Beneath_RaiderJournal	MTR01MineFire02POIExt	ExtCell	
0067C25A	XPD_Hub_TrainingDay_WaterEnding			Refuge Daily  Training Day
0067C25B	XPD_Hub_TrainingDay_CounselEnding			Refuge Daily  Training Day
0067C25C	XPD_Hub_TrainingDay_RoommateEnding			Refuge Daily  Training Day
0067C25D	XPD_Hub_TrainingDay_SleepEnding			Refuge Daily  Training Day
0067C25E	XPD_Hub_TrainingDay_VacuumEnding			Refuge Daily  Training Day
0067C25F	XPD_Hub_TrainingDay_VacuumGoodEnding			Refuge Daily  Training Day
0067C260	XPD_Hub_TrainingDay_EscapeEnding			Refuge Daily  Training Day
0067C261	XPD_Hub_TrainingDay_ImOutEnding			Refuge Daily  Training Day
0067C262	XPD_Hub_TrainingDay_BurnEnding			Refuge Daily  Training Day
0067C263	XPD_Hub_TrainingDay_BreathEnding			Refuge Daily  Training Day
0067E716	SCORE_S10_Recipe_PowerArmor_Union_Jetpack_StampsVendor			
0067F0E8	Recipe_NWOT_Workshop_FishInABag			
0067F167	E09B_Recipe_Workshop_FloorDecor_Snowglobe_STW			
0067F168	Recipe_Workshop_FloorDecor_NWOT_Snowglobe_NukaCade			
0067F169	E09C_Recipe_Workshop_FloorDecor_Snowglobe_ToL			
0067F16A	E09D_Recipe_Workshop_FloorDecor_Snowglobe_MostWanted			
0067F16B	E09A_Recipe_Workshop_FloorDecor_Snowglobe_NukaLauncher			
0067F16C	E09A_Recipe_UltraciteTitanFlair			
0067F16D	NWOT_Recipe_BottleFlair			
0067F16E	NWOT_Recipe_CappyFlair			
0067F16F	E09D_Recipe_NukaCowboyHat			
0067F170	E09D_Recipe_NukaCowboyDuster			
0067F171	zzzE09D_Recipe_NukaCowboyChaps			
0067F172	NWOT_Recipe_mod_SuperSledge_Melee_Paint_CappySmasher			
0067F3F8	E09A_Recipe_Workshop_Abomination_Plushie			
00682041	SCORE_S11_Recipe_NukaLauncher_GoldVendor			
0068210B	NWOT_Recipe_CappyBalloon			
0068210F	NWOT_Recipe_BottleBalloon			
00682116	NWOT_Recipe_Workshop_FloorDecor_AdBarriers			
00682117	NWOT_Recipe_Workshop_Structure_NukaStallCrates			
00682118	E09C_Recipe_Workshop_StandalonePoster			
00682119	E09A_Recipe_Workshop_FloorDecor_LargeUltraciteShard			
0068211A	E09A_Recipe_Workshop_StandalonePoster			
0068211B	NWOT_Recipe_Workshop_FloorDecor_LargeUltraciteShard			
0068211C	NWOT_Recipe_Workshop_StandalonePoster			
0068211D	NWOT_Recipe_Workshop_Structure_NukaBottleKiosk			
006828E5	Recipe_Workshop_NWOT_CappyClapper			
006828E6	Recipe_Workshop_FloorDecor_NWOT_Carnival_Statue_01			
006828E7	E09A_Recipe_Workshop_NWOT_NukaLauncher_Ornament			
006828E8	Recipe_Workshop_FloorDecor_NWOT_Carnival_Statue_04			
006828E9	Recipe_Workshop_FloorDecor_NWOT_Carnival_Statue_03			
006828EA	Recipe_Workshop_FloorDecor_NWOT_Carnival_Statue_02			
006828EB	E09A_Recipe_Workshop_NWOT_DesktopNukaLauncher			
006828EC	Recipe_Workshop_NWOT_BottleBot			
006828ED	E09D_Recipe_Headwear_DeputysHat			
006828EE	E09D_Recipe_Headwear_SheriffsHat			
00683119	MOON_Herd_Workshop_Recipe_BrahminBackpack			
00683DEF	CUT_MutatedEvents_Recipe_PoisonCloudInfusion_Tier1			
00683E4F	NWOT_Note_Pete_01			
00683E50	NWOT_Note_Betty_01	NukaWorldOnTourExt19	ExtCell	
00684B7E	zzz_Moon_Recipe_Workshop_CommunalCampfire			
00685504	MOON_Herd_Workshop_Recipe_BlueDevilPlushie			
0068ADEA	MOON_Ambush_Workshop_Recipe_OguaPlushie			
0068ADEB	MOON_DO_Workshop_Recipe_CowboyDuster			
0068ADEC	MOON_DO_Workshop_Recipe_CowboyChaps			
0068ADED	MOON_DO_Workshop_Recipe_CowboyHat			
0068B8EB	NWOT_Recipe_Food_NukaDog			
0068B8EC	NWOT_Recipe_Food_YaoGuaiPastry			
0068B8ED	NWOT_Recipe_Food_GulperStuffedFoot			
0068B8EE	NWOT_Recipe_Food_RadroachSkewer2			
0068B8EF	NWOT_Recipe_Food_RadscorpionSkewer			
0068B8F0	NWOT_Recipe_Food_BrahminBurgers			
