MGEF_FormID	EDID	FULL	DNAM_MagicItemDescription	DATA_Flags	DATA_Flags2	BaseCost	Unused	MagicSkillRaw	ResistValue	CounterEffectCount	CastingLight	TaperWeight	HitShader	EnchantShader	MinSkillLevel	Spellmaking_Area	CastingTime	TaperCurve	TaperDuration	SecondAVWeight	Archetype	ActorValue	Projectile	Explosion	CastingType	Delivery	CastingArt	HitEffectArt	ImpactData	SkillUsageMultiplier	DualCastingArt	DualCastingScale	EnchantArt	HitVisuals	EnchantVisuals	EquipAbility	ImageSpaceModifier	PerkToApply	CastingSoundLevel	ScriptAI_Score	ScriptAI_DelayTime	ScriptAI_Unknown	Refs_Flat	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30
005A5DB0	"zzz_LGN_BotanyBuddy_Regen_Effect"	"Restore Health"	"Botany Buddy +<mag> Health Regen"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A5DAF	"zzz_LGN_BotanyBuddy_DamageResist_Effect"	"Armor Boost"	"DMG Resist Increase"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A5DB8	"LGN_BrawlingChemist_Effect02"	"BrawlingChemist"	"Grants a chem periodically"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A5DBA	"LGN_BrawlingChemist_Effect04"	"BrawlingChemist"	"Grants a chem periodically"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A5DB7	"LGN_BrawlingChemist_Effect01"	"BrawlingChemist"	"Grants a chem periodically"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A5DB9	"LGN_BrawlingChemist_Effect03"	"BrawlingChemist"	"Grants a chem periodically"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A5DF0	"LGN_BloodSacrifice_DamageResist_Effect"	"Health Regen"	"+<mag> DR"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A5DEF	"LGN_TakingOneForTheTeam_DamageIncrease_Effect01"	"DMG Resit Mod"	"DMG Resist Decrease"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A5DFB	"ExplosionExplodingPalmEffect"	"Explosion Palm"	"Symptoms suppressed"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A5E18	"CollateralDamage_Effect02"	"Spawns Explosion"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A5E19	"CollateralDamage_Effect03"	"Spawns Explosion"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A5E17	"CollateralDamage_Effect01"	"Spawns Explosion"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A5E1A	"CollateralDamage_Effect04"	"Spawns Explosion"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A5E48	"FarFlungFireworks_Effect03"	"Spawns Explosion"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A5E46	"FarFlungFireworks_Effect01"	"Spawns Explosion"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A5E49	"FarFlungFireworks_Effect04"	"Spawns Explosion"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A5E47	"FarFlungFireworks_Effect02"	"Spawns Explosion"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A6093	"DetonationContagion_Effect04"	"Spawns Explosion"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A6091	"DetonationContagion_Effect02"	"Spawns Explosion"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A6090	"DetonationContagion_Effect01"	"Spawns Explosion"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A6092	"DetonationContagion_Effect03"	"Spawns Explosion"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A60D2	"ElectricAbsorption_Effect01"	"Fusion Core Recharge"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A7644	"E06_CameraShakeSpellEffectIntense"	"Camera Shake Effect - Intense"	"Shake the camera for <dur> seconds."	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005A7BDA	"E06_Fire_FallingRockDamageEffect"	"Fire Damage"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"FireResist ""Fire Resistance"" [AVIF:000002E5]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"FireHitFXS [EFSH:0014237E]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005AE150	"LGN_RetributionBuffDamage"	"Retribution Buff"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005B01AC	"LGN_TakingOneForTheTeam_DamageIncrease_Effect03"	"DMG Resit Mod"	"DMG Resist Decrease"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005B01AB	"LGN_TakingOneForTheTeam_DamageIncrease_Effect02"	"DMG Resit Mod"	"DMG Resist Decrease"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005B01AD	"LGN_TakingOneForTheTeam_DamageIncrease_Effect04"	"DMG Resit Mod"	"DMG Resist Decrease"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005B01E7	"ElectricAbsorbtion_RestoreHealth"	"Restore Health"	"HP"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005AE16E	"abPowerArmorJetpack_RedRanger"	"Power Armor Jetpack Effect"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005B4A26	"DamageItem_Effect"	"Damages Items"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005B519C	"ATX_AbFortifyStrength"	"Fortify Strength"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005B6D9A	"DamageItem_TestEffect"	"Damages Items"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005B759A	"BS00_ContributionRewardBox_Effect"	"BoS Beat 0 Contribution Reward Effect"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005B7657	"abPowerArmorJetpack_Vertibird"	"Power Armor Jetpack Effect"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005C2F9D	"SCORE_Lunchbox_XP4_Effect"	"Sugar Rush"	"+100% Bonus XP"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005C2F99	"SCORE_Lunchbox_XP1_Effect"	"Sugar Rush"	"+25% Bonus XP"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005C2F9A	"SCORE_Lunchbox_XP2_Effect"	"Sugar Rush"	"+50% Bonus XP"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005C2F98	"SCORE_Lunchbox_XP3_Effect"	"Sugar Rush"	"+75% Bonus XP"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005C2F9B	"SCORE_Lunchbox_XP_Level"	"Lunchbox Boost"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005C2F9C	"SCORE_Lunchbox_XP_Effect"	"XP Bonus"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005C4910	"abPowerArmorJetpack_Communist"	"Power Armor Jetpack Effect"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005C490B	"PowerArmor_CaptainCosmosVoiceModuleEffect"	"Power Armor: Liberty Prime Voice Module"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005C4929	"PT_HuntingTeamBonusBuff"	"Hunting Team Bonus"	"<+MAG>% XP for Legendary Kills"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
