SPEL_FormID	SPEL_EDID	SPEL_FULL	EffectIndex	EFID_MGEF_FormID	EFID_MGEF_EDID	EFID_MGEF_FULL	CVTO_CURV_FormID	CVTO_CURV_EDID	MAGA_AVIF_FormID	MAGA_AVIF_EDID	EFIT_Magnitude	EFIT_Area	EFIT_Duration
0043E187	SCORE_Lunchbox_Balloon_Applier	Balloons!	1	0045FC88	SCORE_Lunchbox_Balloons_Message	Balloons					1.000000	0	0
004503B9	TrapBearTrapBleedingHitSpell		0	004503A2	TrapBearTrapDamageHealth	Damage Health					25.000000	0	0
004503B9	TrapBearTrapBleedingHitSpell		1	004503A1	TrapBearTrap_DamageHealthDOT	Health Damage Over Time					3.000000	0	5
004503B9	TrapBearTrapBleedingHitSpell		2	004503A3	TrapBearTrapStagger	Stagger					1.000000	0	0
004503BA	TrapBearTrapHitSpell		0	004503A2	TrapBearTrapDamageHealth	Damage Health					25.000000	0	0
004503BA	TrapBearTrapHitSpell		1	004503A3	TrapBearTrapStagger	Stagger					1.000000	0	0
00450ADF	AbEpicCreature_RestoreHealth_Trigger	Rage Heal Trigger	0	00450AE0	AbEpicCreature_RestoreHealth_Trigger_Effect	AbEpicCreature_RestoreHealth_Trigger_Effect					1.000000	0	0
00450AE1	AbEpicCreature_RestoreHealth	Rage Heal	0	00450AE2	AbEpicCreature_RestoreHealth_Effect	AbEpicCreature_RestoreHealth_Effect					60.000000	0	2
0045110F	AbPerkFullCharge	Power User	0	0045110C	abPerkReducePABatterySprintDrainEffect	Reduce PA Sprint Drain Rate					0.500000	0	0
0045110F	AbPerkFullCharge	Power User	1	0045110C	abPerkReducePABatterySprintDrainEffect	Reduce PA Sprint Drain Rate					1.000000	0	0
004869F8	crScorchBeastQueen_DamageReduction	ScorchBeastQueen Specific Buffs	0	00470DAB	crScorchBeastQueen_DamageReductionEffect	ScorchBeastQueen_DamageReduction					0.000000	0	0
004874FF	EN07_ApplySoundCategorySpell	Apply Nuke Sound Category Spell	0	004874FE	EN07_ApplySoundCategoryEffectEffect	Apply Mute Sound Category Effect					0.000000	0	711487104
0047759E	PerkRadSpongeHealSpell	Heal Radiation	0	0047759F	RestoreRadsPerk	Remove Radiation					80.000000	0	0
0047759E	PerkRadSpongeHealSpell	Heal Radiation	1	0047759F	RestoreRadsPerk	Remove Radiation					140.000000	0	0
0047759E	PerkRadSpongeHealSpell	Heal Radiation	2	0047759F	RestoreRadsPerk	Remove Radiation					200.000000	0	0
0047759E	PerkRadSpongeHealSpell	Heal Radiation	3	004775A0	PerkRadSpongeCooldownEffect	Rad Sponge Cooldown					0.000000	0	15
004787D1	E01B_Herd_CameraShakeSpell	Camera Shake Spell	0	004787CB	E01B_Herd_CameraShakeSpellEffect	Camera Shake Effect					0.300000	0	3
00479D51	AbRaceSheepsquatch		0	00479D4A	abSheepsquatchRaceEffect	Sheepsquatch Abilities					0.000000	0	0
0047B270	E01B_Herd_PerkCooldownSpell	Herd Cooldown	0	0047B26F	E01B_Herd_PerkCooldownEffect	Herd Cooldown					1.000000	0	5
0047F579	Nukashine_Blackout	Nukashine Blackout	0	0047F578	Nukashine_BlackOutEffect	Nukashine Blackout					0.000000	0	3
0047F579	Nukashine_Blackout	Nukashine Blackout	1	003F50F1	Nukashine_LoadScreenIsActive	Nukashine Load Screen					0.000000	0	10
0047C2EB	AbSpotlightWeekly	Spotlight Week 1	0	0047C2EC	AbSpotlightFortifyResistDamage	Fortify Damage Resist					5.000000	0	0
0047C2E9	AbWeeklySpotlight	Spotlight Week	0	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					5.000000	0	0
0047C2E9	AbWeeklySpotlight	Spotlight Week	1	004845AF	AbSpotlightTextDummyWeek008	Week 8 Pipboy Text					0.000000	0	0
00454127	Nukashine_Hangover	Nukashine Hangover	0	00454126	ReduceStrength	Reduce Strength					1.000000	0	20
00454127	Nukashine_Hangover	Nukashine Hangover	1	00047663	ReduceEndurance	Reduce Endurance					1.000000	0	20
00454127	Nukashine_Hangover	Nukashine Hangover	2	00047661	ReduceAgility	Reduce Agility					1.000000	0	20
00454D58	SFS09_Habitat_RadiationHazardStrong	Strong Radiation	0	0009252A	RadiationHazardEffect	Radiation Damage					0.000000	0	1
00454D59	SFS09_Habitat_RadiationHazardDeadly	Deadly Radiation	0	0009252A	RadiationHazardEffect	Radiation Damage					0.000000	0	1
0045DE04	RobotOnFire	Robot On Fire	0	001E84D3	FXFireHitVisuals	FX Shader Fire					3.000000	0	45
00464923	REObjectTS08_ReducePerception		0	0004BADD	abReducePerception	Reduce Perception					7.000000	0	0
0046548A	V94_StranglerHeartAcidSpell	Strangler Acid Cloud	0	00465494	V94_StranglerRadiationEffect	Radiation Damage					0.000000	0	2
0046548A	V94_StranglerHeartAcidSpell	Strangler Acid Cloud	1	00465491	V94_StranglerAcidHazardEffect	Acid Damage					0.000000	0	2
0045455A	CryoSlowEffectSpell_Stage1	Chilled	0	00454557	CryoSlowEffect_Stage1	Chilled					30.000000	0	0
0045455C	CryoSlowEffectSpell_Stage3	Frozen	0	00454559	CryoSlowEffect_Stage3	Frozen					0.000000	0	0
0046983D	Alcohol_HangoverMild	Mild Hangover	0	00454126	ReduceStrength	Reduce Strength					1.000000	0	120
0046983D	Alcohol_HangoverMild	Mild Hangover	1	00047666	ReducePerception	Reduce Perception					1.000000	0	120
0046983D	Alcohol_HangoverMild	Mild Hangover	2	00047661	ReduceAgility	Reduce Agility					1.000000	0	120
00469858	TickBloodTequila_FoodRegen	Gain Food On Melee Damage	0	00026874	SURV_Food_Effect	SURV_Food_Effect					360.000000	0	0
00469855	TickBloodTequila_DiseaseChance	Disease Chance	0	0009A41B	SURV_DiseaseVector_Food_Effect	SURV_DiseaseVector_Food_Effect					2.000000	0	0
00469848	FirecrackerWhiskey_BurnOnHit	Firecracker Whiskey Burn	0	00469849	FirecrackerWhiskey_BurnOnHitEffect	Whiskey Fire Damage					2.000000	0	3
0046984C	FirecrackerWhiskey_BurnSelf	Firecracker Whiskey Burn	0	00469850	FirecrackerWhiskey_SelfBurn	Fire Damage Light					0.500000	0	3
0046985A	TickBloodTequila_HealthRegen	Drink Blood	0	00023735	RestoreHealthGeneric	Restore Health					25.000000	0	2
0046984A	FirecrackerWhiskey_BurnOnTouch	Firecracker Whiskey Burn	0	0046984B	FirecrackerWhiskey_BurnOnTouchEffect	Whiskey Fire Damage					4.000000	0	3
0046CF18	LemonadeHard_Hangover	Sugar Crash Hangover	0	0046CF14	Alcohol_ReduceActionPoints	Alcohol: Reduce Action Points					0.000000	0	120
0046CF18	LemonadeHard_Hangover	Sugar Crash Hangover	1	0046CF16	Alcohol_ReduceAPRegen	Reduce					0.000000	0	120
003EC3E3	RadAntLager_Hangover	Rad Ant Lager Hangover	0	003EC3E2	RadAntLager_ReduceCarryWeight	Reduce Carry Weight					50.000000	0	120
0046C7CE	Ab_Spotlight_HeavyMetal	Spotlight Ability: Heavy Metal	0	003BAE7F	AbPerkFortifyMoveSpeedEffect	Perk Move Speed					15.000000	0	0
003EE3C2	Ab_Spotlight_Unstoppable	Spotlight Ability: Unstoppable	0	00511AE4	AbPerkFortifyHealth	Fortify Health					15.000000	0	0
003EE3C2	Ab_Spotlight_Unstoppable	Spotlight Ability: Unstoppable	1	00511AE4	AbPerkFortifyHealth	Fortify Health					15.000000	0	0
003EE3C2	Ab_Spotlight_Unstoppable	Spotlight Ability: Unstoppable	2	00511AE4	AbPerkFortifyHealth	Fortify Health					15.000000	0	0
003EE3C2	Ab_Spotlight_Unstoppable	Spotlight Ability: Unstoppable	3	00511AE4	AbPerkFortifyHealth	Fortify Health					15.000000	0	0
003EE3C2	Ab_Spotlight_Unstoppable	Spotlight Ability: Unstoppable	4	00511AE4	AbPerkFortifyHealth	Fortify Health					15.000000	0	0
003EE3C2	Ab_Spotlight_Unstoppable	Spotlight Ability: Unstoppable	5	00511AE4	AbPerkFortifyHealth	Fortify Health					15.000000	0	0
003F2370	Ab_Spotlight_ShareTheLove	Share The Love	0	003F2374	Effect_Spotlight_ShareTheLove	Share The Love					15.000000	0	0
003F2370	Ab_Spotlight_ShareTheLove	Share The Love	1	003F2371	Spotlight_ShareTheLove_15_Desc	Share The Love					0.000000	0	0
003F2370	Ab_Spotlight_ShareTheLove	Share The Love	2	003F2374	Effect_Spotlight_ShareTheLove	Share The Love					45.000000	0	0
003F2370	Ab_Spotlight_ShareTheLove	Share The Love	3	003F2372	Spotlight_ShareTheLove_30_Desc	Share The Love					0.000000	0	0
003F2370	Ab_Spotlight_ShareTheLove	Share The Love	4	003F2374	Effect_Spotlight_ShareTheLove	Share The Love					30.000000	0	0
003F2370	Ab_Spotlight_ShareTheLove	Share The Love	5	003F2373	Spotlight_ShareTheLove_45_Desc	Share The Love					0.000000	0	0
003F2376	Ab_Spotlight_LegendOfTheMothman	Legend of the Mothman	0	003F2377	Spotlight_LegendOfTheMothmanEffect	Spotlight Effect: Legend of the Mothman					0.000000	0	0
003F2B94	AbRaceBrahmin		0	003F2B91	abBrahminRaceEffect	Brahmin Abilities					0.000000	0	0
003F2B94	AbRaceBrahmin		1	0067AE0D	E09B_TippableBrahminRaceEffect	Brahmin Abilities					0.000000	0	0
003F3295	Camera_TargetingHUD_Spell	Camera Targeting HUD	0	003F3294	Camera_TargetingHUD_CloakEffect	Camera Targeting HUD Effect					1.000000	0	1
003F28E7	Ab_Spotlight_SpringCleaning	Spring Cleaning	0	003F28E8	Spotlight_SpringCleaning_Desc	Spring Cleaning					0.000000	0	0
003F3F3E	AbPerkBloodyMess	Bloody Mess	0	0084523E	abBloodyMessRank	Bloody Mess					1.000000	0	0
003F7FA5	E01B_Encryptid_PylonConduitSpell	Conduit	0	003F7FA4	E01B_Encryptid_PylonConduitEffect	Pylon Conduit Effect			003F7FA6	E01B_Encryptid_PylonConduitSpellStrength	0.000000	0	0
0046C7D1	Ab_Spotlight_ChildsPlay	Spotlight Ability: Childs Play	0	0004C47D	AbPerkFortifyResistRadiationExpose	Fortify Radiation Resist					50.000000	0	0
0046C7D1	Ab_Spotlight_ChildsPlay	Spotlight Ability: Childs Play	1	0004C47D	AbPerkFortifyResistRadiationExpose	Fortify Radiation Resist					45.000000	0	0
0046C7D1	Ab_Spotlight_ChildsPlay	Spotlight Ability: Childs Play	2	0004C47D	AbPerkFortifyResistRadiationExpose	Fortify Radiation Resist					40.000000	0	0
0046C7D1	Ab_Spotlight_ChildsPlay	Spotlight Ability: Childs Play	3	0004C47D	AbPerkFortifyResistRadiationExpose	Fortify Radiation Resist					35.000000	0	0
0046C7D1	Ab_Spotlight_ChildsPlay	Spotlight Ability: Childs Play	4	0004C47D	AbPerkFortifyResistRadiationExpose	Fortify Radiation Resist					30.000000	0	0
0046C7D1	Ab_Spotlight_ChildsPlay	Spotlight Ability: Childs Play	5	0004C47D	AbPerkFortifyResistRadiationExpose	Fortify Radiation Resist					25.000000	0	0
0046C7D1	Ab_Spotlight_ChildsPlay	Spotlight Ability: Childs Play	6	0004C47D	AbPerkFortifyResistRadiationExpose	Fortify Radiation Resist					20.000000	0	0
0046C7D1	Ab_Spotlight_ChildsPlay	Spotlight Ability: Childs Play	7	0004C47D	AbPerkFortifyResistRadiationExpose	Fortify Radiation Resist					15.000000	0	0
0046C7D1	Ab_Spotlight_ChildsPlay	Spotlight Ability: Childs Play	8	0004C47D	AbPerkFortifyResistRadiationExpose	Fortify Radiation Resist					10.000000	0	0
0046C7D1	Ab_Spotlight_ChildsPlay	Spotlight Ability: Childs Play	9	0004C47D	AbPerkFortifyResistRadiationExpose	Fortify Radiation Resist					5.000000	0	0
0046C7F8	Ab_Spotlight_TerrorInTheNight	Spotlight Ability: Terror in the night	0	0004D8A8	AbFortifyHealRateHideUI	Fortify Heal Rate					0.300000	0	0
003FBAB0	Ab_Spotlight_DoubleXP	Double XP	0	003FBAAF	Spotlight_DoubleXPEffect	Spotlight Effect: Double XP					0.000000	0	0
0040419B	Ab_Spotlight_DoubleXPSurvival	Double XP	0	003FBAAF	Spotlight_DoubleXPEffect	Spotlight Effect: Double XP					0.000000	0	0
0040E4CF	E01B_Encryptid_AssaultronHazardSpell	Fire Hazard	0	00023C61	FireHazardEffect	Fire Damage					15.000000	0	0
004122CB	crSheepsquatchPoisonAttack	Poison Attack	0	004122CA	crSheepsquatchPoisonEffect	Damage Type Poison					10.000000	0	5
0041557D	StimGasHealTeamSpell	Stim Gas Heal	0	0021DDB8	StimpakRestoreHealth	Restore Health					7.500000	0	4
0041A4E8	W05_MQ_003P_Muscle_PlayerPollyFireSpell	Player Uses Polly Head Spell	0	0041A4E9	W05_MQ_003P_Muscle_PlayerPollyFireSpellEffect	Player Uses Polly's Head Effect					0.000000	0	999999999
00421216	AbAddictionFormulaP	Formula P Addiction	0	0017E5DF	abReduceCharismaAddiction	Addiction: Reduce Charisma					2.000000	0	0
00421216	AbAddictionFormulaP	Formula P Addiction	1	0017E602	abReduceLuckAddiction	Addiction: Reduce Luck					2.000000	0	0
00421216	AbAddictionFormulaP	Formula P Addiction	2	0002A74C	CA_AddictionEffect	CA_AddictionEffect					1.000000	0	0
00421216	AbAddictionFormulaP	Formula P Addiction	3	001EB997	abAddictionCount	abAddictionCount					1.000000	0	0
00425272	ToxicGin_PoisonsOnHit	Toxic Gin Poison	0	00425275	ToxicGin_DamageResistEffect	Reduced Damage Resist					15.000000	0	60
00425272	ToxicGin_PoisonsOnHit	Toxic Gin Poison	1	000856FA	dtPoisonEffectChanceAlways	Damage Type Poison					1.000000	0	5
0042F5D8	W05_MQR_203P_PassTimeSpell		0	0042F5D9	W05_MQR_203P_PassTimeEffect	Pass Time Effect					0.000000	0	9
0042F5B3	W05_MQR_203P_WinnersCup_Blackout	Winner's Cup Blackout	0	0042F5B4	W05_MQR_203P_WinnersCup_BlackOutEffect	Winner's Cup Blackout					0.000000	0	3
003EB6AE	zzz_BabylonStormHazard	Pyroclastic Storm	0	00654C6F	zzz_EmptyEffect	Empty Effect					0.000000	0	0
00511EA6	zzz_BabylonWarmthHazardSpell	Warmth	0	00511EA7	zzz_BabylonWarmthEffect	Warmth					120.000000	0	1
004500A7	zzz_AbPerkBabylonDetectTerminal	Detect Terminal	0	0046F48D	zzz_AbPerkBabylonDetectTerminalEffect	Detect Terminal Distance					100.000000	0	0
004500A5	zzz_AbPerkBabylonDetectBriefcase	Detect Briefcase	0	0046F48B	zzz_AbPerkBabylonDetectBriefcaseEffect	Detect Briefcase Distance					102.000000	0	0
004500A6	zzz_AbPerkBabylonDetectPowerArmor	Detect Power Armor	0	0046F48C	zzz_AbPerkBabylonDetectPowerArmorEffect	Detect Power Armor Distance					102.000000	0	0
0045009A	zzz_AbPerkBabylonMonsterMuffler01	Monster Muffler	0	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					100.000000	0	0
004500AA	zzz_AbPerkBabylon_APBonus	Strength Bonus 3	0	0004D899	AbFortifyActionPointRateHidden	Fortify Action Point Regen					15.000000	0	0
00479B66	zzz_AbPerkActionBoyGirl_Babylon	Action Boy/Girl	0	0017ED89	AbPerkFortifyActionPointRegen	Fortify Action Point Regen Mult					60.000000	0	0
00479B73	zzz_AbPerkLifeGiver_Babylon	Life Giver	0	00511AE4	AbPerkFortifyHealth	Fortify Health					45.000000	0	0
00479B7A	zzz_AbPerkRefractor_Babylon	Refractor	0	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					80.000000	0	0
00479B7F	zzz_AbPerkSturdyFrame_Babylon	Sturdy Frame	0	0052BD9F	zzz_AbReduceWeightArmor	Effect					50.000000	0	0
00479B71	zzz_AbPerkIronclad_Babylon	Ironclad	0	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					50.000000	0	0
00479B71	zzz_AbPerkIronclad_Babylon	Ironclad	1	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					50.000000	0	0
00479B72	zzz_AbPerkIronFist_Babylon	Iron Fist	0	0035206A	AbPerkFortifyDmgMeleeUnarmed	Fortify Fists Melee Damage					100.000000	0	0
00479B74	zzz_AbPerkLockAndLoad_Babylon	Lock and Load	0	00127560	AbPerkFortifyReloadSpeedMult	Fortify Reload Speed Mult					0.600000	0	0
00479B75	zzz_AbPerkMartialArtist_Babylon	Martial Artist	0	0052BDAA	zzz_AbReduceWeightMelee	Effect					60.000000	0	0
00479B75	zzz_AbPerkMartialArtist_Babylon	Martial Artist	1	003E9567	AbPerkFortifyMeleeSpeedEffect	Fortify Melee Speed					1.300000	0	0
00479B6E	zzz_AbPerkGunRunner_Babylon	Gun Runner	0	003BAE7F	AbPerkFortifyMoveSpeedEffect	Perk Move Speed					20.000000	0	0
00479B7B	zzz_AbPerkRiflemanMaster_Babylon	Master Non-Auto Rifle Damage	0	0031BE45	AbPerkFortifyDmgRiflesNonAuto	Fortify Non-Auto Rifle Damage					30.000000	0	0
00479B80	zzz_AbPerkThruHiker_Babylon	Thru Hiker	0	0052BDA4	zzz_AbReduceWeightDrink	Effect					90.000000	0	0
00479B80	zzz_AbPerkThruHiker_Babylon	Thru Hiker	1	0052BDA7	zzz_AbReduceWeightFood	Effect					90.000000	0	0
00479B6D	zzz_AbPerkGuerrillaMaster_Babylon	Master Guerrilla	0	0031BE47	AbPerkFortifyDmgPistolsAuto	Fortify Auto Pistol Damage					30.000000	0	0
00479B77	zzz_AbPerkPackinLight_Babylon	Packin Light	0	0052BDAB	zzz_AbReduceWeightPistols	Effect					75.000000	0	0
00479B78	zzz_abPerkRadResistant_Babylon	Radiation Resistance	0	0004C47D	AbPerkFortifyResistRadiationExpose	Fortify Radiation Resist					650.000000	0	0
00479B6C	zzz_AbPerkGrenadier_Babylon	Glow Sight	0	00393F68	AbPerkFortifyExplosionRadius	Fortify Explosive Radius					100.000000	0	0
00479B6F	zzz_AbPerkGunslingerMaster_Babylon	Master Gunslinger	0	0031BE48	AbPerkFortifyDmgPistolsNonAuto	Fortify Non-Auto Pistol Damage					40.000000	0	0
00479B6B	zzz_AbPerkGladiatorMaster_Babylon	1H Melee Damage	0	003440AF	AbPerkFortifyDmgMelee1H	Fortify 1H Melee Damage					60.000000	0	0
00479B69	zzz_AbPerkCommandoMaster_Babylon	Master Auto Rifle Damage	0	0031BE46	AbPerkFortifyDmgRiflesAuto	Fortify Auto Rifle Damage					30.000000	0	0
00479B7E	zzz_AbPerkStrongBack_Babylon	Strong Back	0	0006F7DB	AbPerkFortifyCarryWeight	Fortify Carry Weight					25.000000	0	0
00479B81	zzz_AbPerkTravelingPharmacy_Babylon	Traveling Pharmacy	0	0052BDA3	zzz_AbReduceWeightChems	Effect					90.000000	0	0
00479B6A	zzz_AbPerkDemolitionExpert_Babylon	Explosive Damage	0	003440B2	AbPerkFortifyDmgExplosives	Fortify Explosive Damage					40.000000	0	0
00479B83	zzz_PerkSpiritualHealer_Babylon	Spiritual Healer	0	00654C6F	zzz_EmptyEffect	Empty Effect					0.000000	0	0
00479B70	zzz_AbPerkHeavyGunnerMaster_Babylon	Master Heavy Gun Damage	0	0031BE49	AbPerkFortifyDmgHeavyGuns	Fortify Heavy Gun Damage					30.000000	0	0
00479B67	zzz_AbPerkBearArms_Babylon	Bear Arms	0	0052BDA8	zzz_AbReduceWeightHeavyGuns	Effect					90.000000	0	0
00479B7C	zzz_AbPerkScattershot_Babylon	Scattershot	0	0052BDAC	zzz_AbReduceWeightShotguns	Effect					90.000000	0	0
00479B7C	zzz_AbPerkScattershot_Babylon	Scattershot	1	00127560	AbPerkFortifyReloadSpeedMult	Fortify Reload Speed Mult					0.300000	0	0
00479B7D	zzz_AbPerkShotgunnerMaster_Babylon	Master Shotgun Damage	0	0031BE4A	AbPerkFortifyDmgShotguns	Fortify Shotgun Damage					30.000000	0	0
00479B84	zzz_PerkTargetDebuffSpell_Babylon	Perk Debuffs	0	003E21F7	PerkTenderizerDebuffEffect	Increase Damage Taken					20.000000	0	10
00479B84	zzz_PerkTargetDebuffSpell_Babylon	Perk Debuffs	1	003DE596	PerkSuppressorTargetEffect	Reduce Damage Output					30.000000	0	2
00479B76	zzz_AbPerkOrdnanceExpress_Babylon	Ordnance Express	0	0052BDA6	zzz_AbReduceWeightExplosives	Effect					95.000000	0	0
00479B79	zzz_AbPerkRadSponge_Babylon	Rad Sponge	0	003808B2	AbPerkRadSponge_ScriptEffect	Rad Sponge					75.000000	0	0
00479B82	zzz_PerkBulletShield_Babylon	Bullet Shield	0	00036940	FortifyDamageResist	Fortify Damage Resist					60.000000	0	2
00479B68	zzz_AbPerkChemFiend_Babylon	Chem Fiend	0	004FACCE	AbPerkFortifyChemDuration	Fortify Chem Duration					100.000000	0	0
00479D6D	zzz_AbPerkSluggerMaster_Babylon	2H Melee Damage	0	003440A5	AbPerkFortifyDmgMelee2H	Fortify 2H Melee Damage					100.000000	0	0
00479D6E	zzz_AbPerkSquadManeuvers_Babylon	Squad Maneuvers	0	003BAE7F	AbPerkFortifyMoveSpeedEffect	Perk Move Speed					20.000000	0	0
00479D6A	zzz_abPerkDodgy_Babylon		0	00479D6B	zzz_PerkDodgy_ScriptEffect_Babylon	Dodgy perk script effect					0.000000	0	0
00479D6C	zzz_AbPerkHomebody_Babylon	Homebody	0	0004D8A8	AbFortifyHealRateHideUI	Fortify Heal Rate					2.000000	0	0
00479D69	zzz_AbPerkNerdRage_Babylon	Nerd Rage	0	001179E6	PerkNerdRageActivateFeedback	Nerd Rage					0.000000	0	0
00479D69	zzz_AbPerkNerdRage_Babylon	Nerd Rage	1	0043BA22	AbPerkNerdRageActionPointRegen	Fortify Action Point Regen Mult					15.000000	0	0
00479D69	zzz_AbPerkNerdRage_Babylon	Nerd Rage	2	0043BA20	AbPerkNerdRageResistDamage	Fortify Damage Resist					100.000000	0	0
0047A267	zzz_Mutation_TwistedMuscles_Babylon	Twisted Muscles	0	0028D3BD	Mutation_Treated_Effect	SURV_Mutation_Treated_Effect					0.000000	0	0
0047A267	zzz_Mutation_TwistedMuscles_Babylon	Twisted Muscles	1	0047A265	zzz_Mutation_TwistedMusclesEffect_Babylon	Twisted Muscles					25.000000	0	0
0047A267	zzz_Mutation_TwistedMuscles_Babylon	Twisted Muscles	2	0047A265	zzz_Mutation_TwistedMusclesEffect_Babylon	Twisted Muscles					35.000000	0	0
0047A267	zzz_Mutation_TwistedMuscles_Babylon	Twisted Muscles	3	003C4034	Mutation_ReduceAccuracy	Mutation: Reduce Accuracy					50.000000	0	0
00481FDC	zzz_AbPerkPicklock1_Babylon	Picklock 1	0	0032CB39	AbPerkFortifyLockpickingTier	Mod Lockpicking Tier					1.000000	0	0
00481FDC	zzz_AbPerkPicklock1_Babylon	Picklock 1	1	0032CB2E	AbPerkFortifyLockpicking	Fortify Lockpicking					10.000000	0	0
00460637	zzz_AbPerkBarbarian03_Babylon	Barbarian	0	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					4.000000	0	0
00460637	zzz_AbPerkBarbarian03_Babylon	Barbarian	1	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					8.000000	0	0
00460637	zzz_AbPerkBarbarian03_Babylon	Barbarian	2	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					12.000000	0	0
00460637	zzz_AbPerkBarbarian03_Babylon	Barbarian	3	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					16.000000	0	0
00460637	zzz_AbPerkBarbarian03_Babylon	Barbarian	4	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					20.000000	0	0
00460637	zzz_AbPerkBarbarian03_Babylon	Barbarian	5	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					24.000000	0	0
00460637	zzz_AbPerkBarbarian03_Babylon	Barbarian	6	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					28.000000	0	0
00460637	zzz_AbPerkBarbarian03_Babylon	Barbarian	7	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					32.000000	0	0
00460637	zzz_AbPerkBarbarian03_Babylon	Barbarian	8	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					36.000000	0	0
00460637	zzz_AbPerkBarbarian03_Babylon	Barbarian	9	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					40.000000	0	0
00460637	zzz_AbPerkBarbarian03_Babylon	Barbarian	10	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					44.000000	0	0
00460637	zzz_AbPerkBarbarian03_Babylon	Barbarian	11	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					48.000000	0	0
00460637	zzz_AbPerkBarbarian03_Babylon	Barbarian	12	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					52.000000	0	0
00460637	zzz_AbPerkBarbarian03_Babylon	Barbarian	13	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					56.000000	0	0
00460637	zzz_AbPerkBarbarian03_Babylon	Barbarian	14	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					60.000000	0	0
00464891	zzz_AbPerkEvasive3_Babylon	Evasive	0	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					3.000000	0	0
00464891	zzz_AbPerkEvasive3_Babylon	Evasive	1	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					3.000000	0	0
00464891	zzz_AbPerkEvasive3_Babylon	Evasive	2	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					6.000000	0	0
00464891	zzz_AbPerkEvasive3_Babylon	Evasive	3	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					6.000000	0	0
00464891	zzz_AbPerkEvasive3_Babylon	Evasive	4	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					9.000000	0	0
00464891	zzz_AbPerkEvasive3_Babylon	Evasive	5	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					9.000000	0	0
