PCRD_FormID	PCRD_EDID	MNAM_Name	DESC	DATA_UnknownBytes	DATA_SpeciesCode	DATA_SpeciesText	DATA_MinLevel	DATA_Special	PCDV_GLOB_FormID	PCDV_GLOB_EDID	PCDV_GLOB_FULL	RankCount	RankPERKs_Flat	RankPERK_1_FormID	RankPERK_1_EDID	RankPERK_1_FULL	RankPERK_2_FormID	RankPERK_2_EDID	RankPERK_2_FULL	RankPERK_3_FormID	RankPERK_3_EDID	RankPERK_3_FULL	RankPERK_4_FormID	RankPERK_4_EDID	RankPERK_4_FULL	RankPERK_5_FormID	RankPERK_5_EDID	RankPERK_5_FULL	RankPERK_6_FormID	RankPERK_6_EDID	RankPERK_6_FULL	RankPERK_7_FormID	RankPERK_7_EDID	RankPERK_7_FULL	RankPERK_8_FormID	RankPERK_8_EDID	RankPERK_8_FULL	RankPERK_9_FormID	RankPERK_9_EDID	RankPERK_9_FULL	RankPERK_10_FormID	RankPERK_10_EDID	RankPERK_10_FULL
0077B579	"ConductorCard"	"Conductor"	"TOUCH!"	""	""	""	"1"	"Intelligence"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	1	"Rank1=Conductor01[0077B57B]"	0077B57B	"Conductor01"	"Conductor"		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
0077B57A	"LightMealCard"	"LightMeal"	"Shockingly Delicious!"	""	""	""	"1"	"Endurance"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	2	"Rank1=LightMeal01[0077B57C] | Rank2=LightMeal02[0077B57F]"	0077B57C	"LightMeal01"	"Light Meal"	0077B57F	"LightMeal02"	"Light Meal"		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E00	"GHL_RadSpecialistCard"	"RadSpecialist"	"Putting field experience to work!"	""	""	""	"70"	"Intelligence"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	3	"Rank1=GHL_RadSpecialist01[00797E21] | Rank2=GHL_RadSpecialist02[00797E36] | Rank3=GHL_RadSpecialist03[007CFA0F]"	00797E21	"GHL_RadSpecialist01"	"Rad Specialist"	00797E36	"GHL_RadSpecialist02"	"Rad Specialist"	007CFA0F	"GHL_RadSpecialist03"	"Rad Specialist"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E01	"GHL_RadioactiveStrengthCard"	"RadioactiveStrength"	"Part of a complete package!"	""	""	""	"80"	"Strength"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	3	"Rank1=GHL_RadioactiveStrength01[00797E1D] | Rank2=GHL_RadioactiveStrength02[00797E3B] | Rank3=GHL_RadioactiveStrength03[00797E43]"	00797E1D	"GHL_RadioactiveStrength01"	"Radioactive Strength"	00797E3B	"GHL_RadioactiveStrength02"	"Radioactive Strength"	00797E43	"GHL_RadioactiveStrength03"	"Radioactive Strength"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E02	"GHL_ArmsOfSteelCard"	"ArmsOfSteel"	"These can handle any impact!"	""	""	""	"70"	"Strength"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	2	"Rank1=GHL_ArmsOfSteel01[00797E62] | Rank2=GHL_ArmsOfSteel02[00797E5F]"	00797E62	"GHL_ArmsOfSteel01"	"Arms of Steel"	00797E5F	"GHL_ArmsOfSteel02"	"Arms of Steel"		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E03	"zzz_GHL_CatReflexesCard"	"CatReflexes"	"A rodent's worse nightmare!"	""	""	""	"80"	"Agility"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	0	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E04	"GHL_MadScientistCard"	"MadScientist"	"EUREKA!"	""	""	""	"60"	"Intelligence"	001179ED	"PerkCard_Caps_Common"	"PerkCard_Caps_Common"	3	"Rank1=GHL_MadScientist01[00797E41] | Rank2=GHL_MadScientist02[00797E46] | Rank3=GHL_MadScientist03[00797E2C]"	00797E41	"GHL_MadScientist01"	"Mad Scientist"	00797E46	"GHL_MadScientist02"	"Mad Scientist"	00797E2C	"GHL_MadScientist03"	"Mad Scientist"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E05	"zzz_GHL_ThroughJobCard"	"ThroughJob"	"A job well done deserves extra pay!"	""	""	""	"99"	"Charisma"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	0	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E06	"GHL_EyeOfTheHunterCard"	"EyeOfTheHunter"	"Eyes like our patriotic eagles!"	""	""	""	"85"	"Perception"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	3	"Rank1=GHL_EyeOfTheHunter01[00797E2F] | Rank2=GHL_EyeOfTheHunter02[00797E5B] | Rank3=GHL_EyeOfTheHunter03[00797E2B]"	00797E2F	"GHL_EyeOfTheHunter01"	"Eye of the Hunter"	00797E5B	"GHL_EyeOfTheHunter02"	"Eye of the Hunter"	00797E2B	"GHL_EyeOfTheHunter03"	"Eye of the Hunter"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E07	"GHL_ThickSkinCard"	"ThickSkin"	"Hard to pierce!"	""	""	""	"60"	"Endurance"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	3	"Rank1=GHL_ThickSkin01[00797E59] | Rank2=GHL_ThickSkin02[00797E26] | Rank3=GHL_ThickSkin03[00797E48]"	00797E59	"GHL_ThickSkin01"	"Thick Skin"	00797E26	"GHL_ThickSkin02"	"Thick Skin"	00797E48	"GHL_ThickSkin03"	"Thick Skin"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E08	"GHL_FeralPresenceCard"	"PowerfulPresence"	"Looks that kill!"	""	""	""	"80"	"Charisma"	001179ED	"PerkCard_Caps_Common"	"PerkCard_Caps_Common"	2	"Rank1=GHL_FeralPresence01[00797E57] | Rank2=GHL_FeralPresence02[00797E33]"	00797E57	"GHL_FeralPresence01"	"Feral Presence"	00797E33	"GHL_FeralPresence02"	"Feral Presence"		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E09	"GHL_BattleGenesCard"	"BattleGenes"	"Healing DNA!"	""	""	""	"80"	"Luck"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	2	"Rank1=GHL_BattleGenes01[00797E3A] | Rank2=GHL_BattleGenes02[00797E2E]"	00797E3A	"GHL_BattleGenes01"	"Battle-Genes"	00797E2E	"GHL_BattleGenes02"	"Battle-Genes"		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E0A	"GHL_UnitedOrdealCard"	"UnitedOrdeal"	"Hard to pierce!"	""	""	""	"60"	"Charisma"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	3	"Rank1=GHL_UnitedOrdeal01[00797E45] | Rank2=GHL_UnitedOrdeal02[00797E61] | Rank3=GHL_UnitedOrdeal03[00797E3C]"	00797E45	"GHL_UnitedOrdeal01"	"United Ordeal"	00797E61	"GHL_UnitedOrdeal02"	"United Ordeal"	00797E3C	"GHL_UnitedOrdeal03"	"United Ordeal"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E0B	"GHL_FaultySpotsCard"	"FaultySpots"	"Hit em' where it hurts!"	""	""	""	"75"	"Luck"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	1	"Rank1=GHL_FaultySpots01[00797E5A]"	00797E5A	"GHL_FaultySpots01"	"Faulty Spots"		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E0C	"zzz_GHL_TunnelRunnerCard"	""	"Swift as a rat!"	""	""	""	"99"	"Agility"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	0	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E0D	"zzz_GHL_LegendTrackerCard"	"Perceptibobble"	"Bounty Spotted!"	""	""	""	"90"	"Perception"	001179ED	"PerkCard_Caps_Common"	"PerkCard_Caps_Common"	0	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E0E	"GHL_GlowingCriticalsCard"	"BloodyVATS"	"Nothing remains..."	""	""	""	"100"	"Luck"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	3	"Rank1=GHL_GlowingCriticals01[00797E25] | Rank2=GHL_GlowingCriticals02[00797E5D] | Rank3=GHL_GlowingCriticals03[00797E4F]"	00797E25	"GHL_GlowingCriticals01"	"Glowing Criticals"	00797E5D	"GHL_GlowingCriticals02"	"Glowing Criticals"	00797E4F	"GHL_GlowingCriticals03"	"Glowing Criticals"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E0F	"GHL_JaguarSpeedCard"	"JaguarSpeed"	"Outrun your competition!"	""	""	""	"60"	"Agility"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	2	"Rank1=GHL_JaguarSpeed01[00797E29] | Rank2=GHL_JaguarSpeed02[00797E1F]"	00797E29	"GHL_JaguarSpeed01"	"Jaguar Speed"	00797E1F	"GHL_JaguarSpeed02"	"Jaguar Speed"		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E10	"GHL_ActionGhoulCard"	"ActionGhoul"	"Harness the power of Rads!"	""	""	""	"50"	"Agility"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	3	"Rank1=GHL_ActionGhoul01[00797E5C] | Rank2=GHL_ActionGhoul02[00797E39] | Rank3=GHL_ActionGhoul03[00797E23]"	00797E5C	"GHL_ActionGhoul01"	"Action Ghoul"	00797E39	"GHL_ActionGhoul02"	"Action Ghoul"	00797E23	"GHL_ActionGhoul03"	"Action Ghoul"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E11	"zzz_GHL_AcceptanceCard"	""	"It is what it is!"	""	""	""	"50"	"Charisma"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	0	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E12	"GHL_RadiationPowerCard"	"RadiationPower"	"Feeling Rad-ical!"	""	""	""	"50"	"Endurance"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	3	"Rank1=GHL_RadiationPower01[00797E50] | Rank2=GHL_RadiationPower02[00797E2A] | Rank3=GHL_RadiationPower03[00797E37]"	00797E50	"GHL_RadiationPower01"	"Radiation Power"	00797E2A	"GHL_RadiationPower02"	"Radiation Power"	00797E37	"GHL_RadiationPower03"	"Radiation Power"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E13	"GHL_GlowingGutCard"	"GlowingGut"	"It shines in the dark!"	""	""	""	"80"	"Endurance"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	3	"Rank1=GHL_GlowingGut01[00797E27] | Rank2=GHL_GlowingGut02[00797E49] | Rank3=GHL_GlowingGut03[00797E40]"	00797E27	"GHL_GlowingGut01"	"Glowing Gut"	00797E49	"GHL_GlowingGut02"	"Glowing Gut"	00797E40	"GHL_GlowingGut03"	"Glowing Gut"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E14	"GHL_WildWestHandsCard"	"WildWestHands"	"May you succeed, partner!"	""	""	""	"65"	"Luck"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	3	"Rank1=GHL_WildWestHands01[00797E20] | Rank2=GHL_WildWestHands02[00797E30] | Rank3=GHL_WildWestHands03[00797E2D]"	00797E20	"GHL_WildWestHands01"	"Wild West Hands"	00797E30	"GHL_WildWestHands02"	"Wild West Hands"	00797E2D	"GHL_WildWestHands03"	"Wild West Hands"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E15	"zzz_GHL_FrankensteinsMonsterCard"	""	"Charging through the pain!"	""	""	""	"99"	"Intelligence"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	0	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E16	"zzz_GHL_200PercentPerformanceCard"	""	"FEELING THE THRILL"	""	""	""	"80"	"Intelligence"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	0	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E17	"zzz_GHL_BurnTheWorldCard"	""	"Setting your troubles ablaze!"	""	""	""	"75"	"Intelligence"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	0	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E18	"GHL_BreatheItInCard"	"BreathItIn"	"Smell the radioactive flowers!"	""	""	""	"60"	"Perception"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	3	"Rank1=GHL_BreatheItIn01[00797E3F] | Rank2=GHL_BreatheItIn02[00797E24] | Rank3=GHL_BreatheItIn03[00797E5E]"	00797E3F	"GHL_BreatheItIn01"	"Breathe It In"	00797E24	"GHL_BreatheItIn02"	"Breathe It In"	00797E5E	"GHL_BreatheItIn03"	"Breathe It In"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E19	"zzz_GHL_PersuasiveCard"	""	"""No rules for me!"""	""	""	""	"75"	"Charisma"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	0	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E1A	"GHL_BoneShattererCard"	"BoneShatterer"	"""Its like breaking Glass!"""	""	""	""	"90"	"Strength"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	3	"Rank1=GHL_BoneShatterer01[00797E47] | Rank2=GHL_BoneShatterer02[00797E32] | Rank3=GHL_BoneShatterer03[00797E3E]"	00797E47	"GHL_BoneShatterer01"	"Bone shatterer"	00797E32	"GHL_BoneShatterer02"	"Bone Shatterer"	00797E3E	"GHL_BoneShatterer03"	"Bone Shatterer"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E1B	"zzz_GHL_JunkHunterCard"	""	"It's all mine!"	""	""	""	"99"	"Perception"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	0	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00797E1C	"GHL_BrickWallCard"	"BrickWall"	"Sturdy as American infrastructure!"	""	""	""	"100"	"Strength"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	1	"Rank1=GHL_BrickWall01[00797E44]"	00797E44	"GHL_BrickWall01"	"Brick Wall"		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00798017	"GHL_LGN_ActionDiet_Card"	"LGNActionDiet"	"Bashing and Bullets make part of a complete Breakfast!"	""	""	""	"50"	"Endurance"		""	""	4	"Rank1=GHL_LGN_ActionDiet01[00798018] | Rank2=GHL_LGN_ActionDiet02[00798019] | Rank3=GHL_LGN_ActionDiet03[0079801A] | Rank4=GHL_LGN_ActionDiet04[0079801B]"	00798018	"GHL_LGN_ActionDiet01"	"Action Diet"	00798019	"GHL_LGN_ActionDiet02"	"Action Diet"	0079801A	"GHL_LGN_ActionDiet03"	"Action Diet"	0079801B	"GHL_LGN_ActionDiet04"	"Action Diet"		""	""		""	""		""	""		""	""		""	""		""	""
007981F5	"zzz_GHL_LGN_WildCard_Card"	"WildCard"	"Never let them know your next move..."	""	""	""	"50"	"Luck"		""	""	0	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
00799AFF	"GHL_ChemDietCard"	"ChemDiet"	"Ah... that hits the spot!"	""	""	""	"55"	"Endurance"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	3	"Rank1=GHL_ChemDiet01[00797E4B] | Rank2=GHL_ChemDiet02[00797E28] | Rank3=GHL_ChemDiet03[00797E53]"	00797E4B	"GHL_ChemDiet01"	"Chem Diet"	00797E28	"GHL_ChemDiet02"	"Chem Diet"	00797E53	"GHL_ChemDiet03"	"Chem Diet"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
007A142F	"GHL_ScienceMonsterCard"	"ScienceMonster"	"Charging through the pain!"	""	""	""	"100"	"Intelligence"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	3	"Rank1=GHL_ScienceMonster01[00797E56] | Rank2=GHL_ScienceMonster02[00797E4A] | Rank3=GHL_ScienceMonster03[00797E4E]"	00797E56	"GHL_ScienceMonster01"	"Science Monster"	00797E4A	"GHL_ScienceMonster02"	"Science Monster"	00797E4E	"GHL_ScienceMonster03"	"Science Monster"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
007A1430	"GHL_BombScientistCard"	"BombScientist"	"It's not Rocket Science!"	""	""	""	"80"	"Intelligence"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	3	"Rank1=GHL_BombScientist01[007A18EB] | Rank2=GHL_BombScientist02[007A159A] | Rank3=GHL_BombScientist03[007A159B]"	007A18EB	"GHL_BombScientist01"	"Bomb Scientist"	007A159A	"GHL_BombScientist02"	"Bomb Scientist"	007A159B	"GHL_BombScientist03"	"Bomb Scientist"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
007ABF07	"GHL_MoralSupportCard"	"MoralSupport"	"We got you!"	""	""	""	"70"	"Charisma"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	1	"Rank1=GHL_MoralSupport01[007ABF08]"	007ABF08	"GHL_MoralSupport01"	"Moral Support"		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
007AD40D	"GHL_LGN_FeralRageCard"	"LGNFeralRage"	"Letting it all out!"	""	""	""	"50"	"Strength"		""	""	4	"Rank1=GHL_LGN_FeralRage01[007AD40E] | Rank2=GHL_LGN_FeralRage02[007AD351] | Rank3=GHL_LGN_FeralRage03[007AD350] | Rank4=GHL_LGN_FeralRage04[007AD34F]"	007AD40E	"GHL_LGN_FeralRage01"	"Feral Rage"	007AD351	"GHL_LGN_FeralRage02"	"Feral Rage"	007AD350	"GHL_LGN_FeralRage03"	"Feral Rage"	007AD34F	"GHL_LGN_FeralRage04"	"Feral Rage"		""	""		""	""		""	""		""	""		""	""		""	""
007AD43B	"GHL_RadReaverCard"	"RadReaver"	"I can feel the glowing!"	""	""	""	"100"	"Perception"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	1	"Rank1=GHL_RadReaver01[007AD43C]"	007AD43C	"GHL_RadReaver01"	"Rad-Reaver"		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
007ADC78	"GHL_GunTricksCard"	"GunTricks"	"Want to see that again?"	""	""	""	"80"	"Agility"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	3	"Rank1=GHL_GunTricks01[007ADC79] | Rank2=GHL_GunTricks02[007ADC7A] | Rank3=GHL_GunTricks03[007ADC7B]"	007ADC79	"GHL_GunTricks01"	"Gun Tricks"	007ADC7A	"GHL_GunTricks02"	"Gun Tricks"	007ADC7B	"GHL_GunTricks03"	"Gun Tricks"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
007AE865	"GHL_HyperReflexesCard"	"HyperReflexes"	"Flexible like Rubber!"	""	""	""	"100"	"Agility"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	3	"Rank1=GHL_HyperReflexes01[007AE868] | Rank2=GHL_HyperReflexes02[007AE867] | Rank3=GHL_HyperReflexes03[007AE866]"	007AE868	"GHL_HyperReflexes01"	"Hyper Reflexes"	007AE867	"GHL_HyperReflexes02"	"Hyper Reflexes"	007AE866	"GHL_HyperReflexes03"	"Hyper Reflexes"		""	""		""	""		""	""		""	""		""	""		""	""		""	""
007AEE34	"GHL_GlowingOneCard"	"GlowingOne"	"Ooooh, Shiny!"	""	""	""	"50"	"Charisma"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	2	"Rank1=GHL_GlowingOne01[007AEE1C] | Rank2=GHL_GlowingOne02[007AEE1B]"	007AEE1C	"GHL_GlowingOne01"	"Glowing One"	007AEE1B	"GHL_GlowingOne02"	"Glowing One"		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
007B283D	"GHL_GlowingHunterCard"	"GlowingHunter"	"Huh, glowing sure gives their location away!"	""	""	""	"75"	"Perception"	0024F8D6	"PerkCard_Caps_Uncommon"	"PerkCard_Caps_Uncommon"	1	"Rank1=GHL_GlowingHunter01[007B283E]"	007B283E	"GHL_GlowingHunter01"	"Glowing Hunter"		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""		""	""
