SPEL_FormID	SPEL_EDID	SPEL_FULL	SPEL_DESC	Keywords_Flat	Keyword_1	Keyword_2	Keyword_3	Keyword_4	Keyword_5	Keyword_6	Keyword_7	Keyword_8	Keyword_9	Keyword_10	Keyword_11	Keyword_12	Keyword_13	Keyword_14	Keyword_15	Keyword_16	Keyword_17	Keyword_18	Keyword_19	Keyword_20	ETYP_FormID	ETYP_EDID	ETYP_FULL	SPIT_BaseCost	SPIT_Flags	SPIT_Type	SPIT_ChargeTime	SPIT_CastType	SPIT_TargetType	SPIT_CastDuration	SPIT_Range	SPIT_CastingPerk_FormID	SPIT_CastingPerk_EDID	SPIT_CastingPerk_FULL	EffectCount	MIID_MaxItemID	EffectIndex	EFID_MGEF_FormID	EFID_MGEF_EDID	EFID_MGEF_FULL	EFIT_EffectID	EFIT_Magnitude	EFIT_Area	EFIT_Duration	EFIT_Unknown	Conditions_Flat	Cond_1	Cond_2	Cond_3	Cond_4	Cond_5	Cond_6	Cond_7	Cond_8	Cond_9	Cond_10	Cond_11	Cond_12	Cond_13	Cond_14	Cond_15	Cond_16	Cond_17	Cond_18	Cond_19	Cond_20
005CF09D	"zzz_LGN_NuclearProliferator_Spell02"	"Nuclear Proliferator"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"3"	0	005CF093	"zzz_LGN_NuclearProliferator_Effect02"	"NuclearProliferator"	"2"	"0.000000"	"0"	"0"	""	"HasPerk = 0.000000 10010000"	"HasPerk = 0.000000 10010000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF09F	"zzz_LGN_NuclearProliferator_Spell04"	"Nuclear Proliferator"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"3"	0	005CF095	"zzz_LGN_NuclearProliferator_Effect04"	"NuclearProliferator"	"2"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF181	"AbLgnPerkStrength"	"Strength"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	0	005CF17F	"AbLgnPerkFortifyStrength"	"Fortify Strength"	"1"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF181	"AbLgnPerkStrength"	"Strength"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	1	005CF17F	"AbLgnPerkFortifyStrength"	"Fortify Strength"	"2"	"1.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF181	"AbLgnPerkStrength"	"Strength"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	2	005CF17F	"AbLgnPerkFortifyStrength"	"Fortify Strength"	"3"	"1.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF181	"AbLgnPerkStrength"	"Strength"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	3	005CF17F	"AbLgnPerkFortifyStrength"	"Fortify Strength"	"4"	"2.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D2	"AbLgnPerkPerception"	"Perception"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	0	005CF1C5	"AbLgnPerkFortifyPerception"	"Fortify Perception"	"1"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D2	"AbLgnPerkPerception"	"Perception"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	1	005CF1C5	"AbLgnPerkFortifyPerception"	"Fortify Perception"	"2"	"1.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D2	"AbLgnPerkPerception"	"Perception"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	2	005CF1C5	"AbLgnPerkFortifyPerception"	"Fortify Perception"	"3"	"1.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D2	"AbLgnPerkPerception"	"Perception"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	3	005CF1C5	"AbLgnPerkFortifyPerception"	"Fortify Perception"	"4"	"2.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D3	"AbLgnPerkEndurance"	"Endurance"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	0	005CF1C6	"AbLgnPerkFortifyEndurance"	"Fortify Endurance"	"1"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D3	"AbLgnPerkEndurance"	"Endurance"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	1	005CF1C6	"AbLgnPerkFortifyEndurance"	"Fortify Endurance"	"2"	"1.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D3	"AbLgnPerkEndurance"	"Endurance"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	2	005CF1C6	"AbLgnPerkFortifyEndurance"	"Fortify Endurance"	"3"	"1.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D3	"AbLgnPerkEndurance"	"Endurance"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	3	005CF1C6	"AbLgnPerkFortifyEndurance"	"Fortify Endurance"	"4"	"2.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D4	"AbLgnPerkCharisma"	"Charisma"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	0	005CF1C7	"AbLgnPerkFortifyCharisma"	"Fortify Charisma"	"1"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D4	"AbLgnPerkCharisma"	"Charisma"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	1	005CF1C7	"AbLgnPerkFortifyCharisma"	"Fortify Charisma"	"2"	"1.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D4	"AbLgnPerkCharisma"	"Charisma"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	2	005CF1C7	"AbLgnPerkFortifyCharisma"	"Fortify Charisma"	"3"	"1.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D4	"AbLgnPerkCharisma"	"Charisma"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	3	005CF1C7	"AbLgnPerkFortifyCharisma"	"Fortify Charisma"	"4"	"2.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D6	"AbLgnPerkAgility"	"Agility"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	0	005CF1C9	"AbLgnPerkFortifyAgility"	"Fortify Agility"	"1"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D6	"AbLgnPerkAgility"	"Agility"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	1	005CF1C9	"AbLgnPerkFortifyAgility"	"Fortify Agility"	"2"	"1.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D6	"AbLgnPerkAgility"	"Agility"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	2	005CF1C9	"AbLgnPerkFortifyAgility"	"Fortify Agility"	"3"	"1.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D6	"AbLgnPerkAgility"	"Agility"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	3	005CF1C9	"AbLgnPerkFortifyAgility"	"Fortify Agility"	"4"	"2.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D7	"AbLgnPerkLuck"	"Luck"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	0	005CF1CA	"AbLgnPerkFortifyLuck"	"Fortify Luck"	"1"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D7	"AbLgnPerkLuck"	"Luck"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	1	005CF1CA	"AbLgnPerkFortifyLuck"	"Fortify Luck"	"2"	"1.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D7	"AbLgnPerkLuck"	"Luck"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	2	005CF1CA	"AbLgnPerkFortifyLuck"	"Fortify Luck"	"3"	"1.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D7	"AbLgnPerkLuck"	"Luck"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	3	005CF1CA	"AbLgnPerkFortifyLuck"	"Fortify Luck"	"4"	"2.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D5	"AbLgnPerkIntelligence"	"Intelligence"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	0	005CF1C8	"AbLgnPerkFortifyIntelligence"	"Fortify Intelligence"	"1"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D5	"AbLgnPerkIntelligence"	"Intelligence"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	1	005CF1C8	"AbLgnPerkFortifyIntelligence"	"Fortify Intelligence"	"2"	"1.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D5	"AbLgnPerkIntelligence"	"Intelligence"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	2	005CF1C8	"AbLgnPerkFortifyIntelligence"	"Fortify Intelligence"	"3"	"1.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CF1D5	"AbLgnPerkIntelligence"	"Intelligence"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	3	005CF1C8	"AbLgnPerkFortifyIntelligence"	"Fortify Intelligence"	"4"	"2.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CFCAF	"AbPerkMasterInfiltrator"	"Infiltrator Master"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	3	"4"	0	0032CB2E	"AbPerkFortifyLockpicking"	"Fortify Lockpicking"	"2"	"30.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CFCAF	"AbPerkMasterInfiltrator"	"Infiltrator Master"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	3	"4"	1	0032CB39	"AbPerkFortifyLockpickingTier"	"Mod Lockpicking Tier"	"3"	"3.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005CFCAF	"AbPerkMasterInfiltrator"	"Infiltrator Master"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	3	"4"	2	00356A13	"AbPerkFortifyHackingTier"	"Mod Hacking Tier"	"4"	"3.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005D02B1	"DailyOps_Mutation_VampireRestore"	"Vampire Restore Health"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	1	"6"	0	005D02AD	"DailyOps_VampireRegenEffect"	"Vampire Restore Health"	"6"	"30.000000"	"0"	"5"	""	"HasActiveMagicEffect = 1.000000 00000000"	"HasActiveMagicEffect = 1.000000 00000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005D02B0	"DailyOps_Mutation_Vampire"	"Vampire"	"Regenerates health on attack"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"6"	0	005D02AC	"DailyOps_MutationEffect_Vampire"	"Vampire"	"6"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005D03C6	"DailyOps_Mutation_FreezingTouchExplosion"	"Freezing Touch"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"1"	"Spell"	"0.000000"	"Fire and Forget"	"Contact"	"0.000000"	"0.000000"		""	""	1	"9"	0	005D03C2	"DailyOps_MutationEffect_FreezingTouchExplosion"	"Explosion Palm"	"9"	"1.000000"	"5"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005D03C5	"DailyOps_Mutation_FreezingTouch"	"Freezing Touch"	"Slow targets down on attack"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"5"	0	005D03C1	"DailyOps_MutationEffect_FreezingTouch"	"Freezing Touch"	"4"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005D0CD8	"PT_DailyOpsTeamBonus"	"Daily Ops Team Bonus"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Ability"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	4	"16"	0	005D0CD6	"PT_DailyOpsTeamBonusBuff"	"Daily Ops Team Bonus"	"13"	"25.000000"	"0"	"0"	""	"GetTeamType = 12.000000 10000000 | GetTeammateBondScore = 1.000000 10000000"	"GetTeamType = 12.000000 10000000"	"GetTeammateBondScore = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005D0CD8	"PT_DailyOpsTeamBonus"	"Daily Ops Team Bonus"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Ability"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	4	"16"	1	005D0CD6	"PT_DailyOpsTeamBonusBuff"	"Daily Ops Team Bonus"	"14"	"50.000000"	"0"	"0"	""	"GetTeamType = 12.000000 10000000 | GetTeammateBondScore = 2.000000 10000000"	"GetTeamType = 12.000000 10000000"	"GetTeammateBondScore = 2.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005D0CD8	"PT_DailyOpsTeamBonus"	"Daily Ops Team Bonus"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Ability"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	4	"16"	2	005D0CD6	"PT_DailyOpsTeamBonusBuff"	"Daily Ops Team Bonus"	"15"	"75.000000"	"0"	"0"	""	"GetTeamType = 12.000000 10000000 | GetTeammateBondScore = 3.000000 10000000"	"GetTeamType = 12.000000 10000000"	"GetTeammateBondScore = 3.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005D0CD8	"PT_DailyOpsTeamBonus"	"Daily Ops Team Bonus"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Ability"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	4	"16"	3	005D0CD6	"PT_DailyOpsTeamBonusBuff"	"Daily Ops Team Bonus"	"16"	"100.000000"	"0"	"0"	""	"GetTeamType = 12.000000 10000000 | GetTeammateBondScore = 4.000000 10000000"	"GetTeamType = 12.000000 10000000"	"GetTeammateBondScore = 4.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005D1C0C	"DailyOps_Mutation_VengefulRageExplosion"	"Vengeful Rage Explosion"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"10011"	"Spell"	"0.000000"	"Fire and Forget"	"Contact"	"0.000000"	"0.000000"		""	""	1	"9"	0	005D1C07	"DailyOps_MutationEffect_VengefulRageExplosion"	"Vengueful Rage Explosion"	"9"	"1.000000"	"5"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
005D1C0B	"DailyOps_Mutation_VengefulRage"	"Vengeful Rage"	"Enters enraged state when an ally dies nearby"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"5"	0	005D1C06	"DailyOps_MutationEffect_VengefulRage"	"Vengeful Rage"	"4"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
