NPC_FormID	NPC_EDID	PropIndex	ActorValue_FormID	ActorValue_EDID	ActorValue_Name	Value	CurveTable_FormID	CurveTable_EDID
0065EAE9	XPD_Pitt02_GatherAndDeposit_Laborer	0	000002C2	Strength	Strength	8.000000		
0065EAE9	XPD_Pitt02_GatherAndDeposit_Laborer	1	000002C3	Perception	Perception	4.000000		
0065EAE9	XPD_Pitt02_GatherAndDeposit_Laborer	2	000002C4	Endurance	Endurance	0.000000		
0065EAE9	XPD_Pitt02_GatherAndDeposit_Laborer	3	000002C5	Charisma	Charisma	0.000000		
0065EAE9	XPD_Pitt02_GatherAndDeposit_Laborer	4	000002C6	Intelligence	Intelligence	0.000000		
0065EAE9	XPD_Pitt02_GatherAndDeposit_Laborer	5	000002C7	Agility	Agility	5.000000		
0065EAE9	XPD_Pitt02_GatherAndDeposit_Laborer	6	000002C8	Luck	Luck	0.000000		
0065EAE9	XPD_Pitt02_GatherAndDeposit_Laborer	7	000002D4	Health	Health	0.000000	0076E9F7	CT_Creatures_Health_Universal_Tier16
0065EAE9	XPD_Pitt02_GatherAndDeposit_Laborer	8	000002D5	ActionPoints	Action Points	50.000000		
0065EAE9	XPD_Pitt02_GatherAndDeposit_Laborer	9	000002DA	SpeedMult	Move Speed	100.000000		
0065F223	XPD_Pitt02_Danilo_Sanctum	0	000002C2	Strength	Strength	8.000000		
0065F223	XPD_Pitt02_Danilo_Sanctum	1	000002C3	Perception	Perception	4.000000		
0065F223	XPD_Pitt02_Danilo_Sanctum	2	000002C4	Endurance	Endurance	0.000000		
0065F223	XPD_Pitt02_Danilo_Sanctum	3	000002C5	Charisma	Charisma	0.000000		
0065F223	XPD_Pitt02_Danilo_Sanctum	4	000002C6	Intelligence	Intelligence	0.000000		
0065F223	XPD_Pitt02_Danilo_Sanctum	5	000002C7	Agility	Agility	5.000000		
0065F223	XPD_Pitt02_Danilo_Sanctum	6	000002C8	Luck	Luck	0.000000		
0065F223	XPD_Pitt02_Danilo_Sanctum	7	000002D4	Health	Health	0.000000	0076E9F7	CT_Creatures_Health_Universal_Tier16
0065F223	XPD_Pitt02_Danilo_Sanctum	8	000002D5	ActionPoints	Action Points	50.000000		
0065F223	XPD_Pitt02_Danilo_Sanctum	9	000002DA	SpeedMult	Move Speed	100.000000		
00660B79	XPD_Pitt01_Loot_Corpse_Pilot	0	000002C2	Strength	Strength	8.000000		
00660B79	XPD_Pitt01_Loot_Corpse_Pilot	1	000002C3	Perception	Perception	4.000000		
00660B79	XPD_Pitt01_Loot_Corpse_Pilot	2	000002C4	Endurance	Endurance	0.000000		
00660B79	XPD_Pitt01_Loot_Corpse_Pilot	3	000002C5	Charisma	Charisma	0.000000		
00660B79	XPD_Pitt01_Loot_Corpse_Pilot	4	000002C6	Intelligence	Intelligence	0.000000		
00660B79	XPD_Pitt01_Loot_Corpse_Pilot	5	000002C7	Agility	Agility	5.000000		
00660B79	XPD_Pitt01_Loot_Corpse_Pilot	6	000002C8	Luck	Luck	0.000000		
00660B79	XPD_Pitt01_Loot_Corpse_Pilot	7	000002D4	Health	Health	0.000000	0076E9F7	CT_Creatures_Health_Universal_Tier16
00660B79	XPD_Pitt01_Loot_Corpse_Pilot	8	000002D5	ActionPoints	Action Points	50.000000		
00660B79	XPD_Pitt01_Loot_Corpse_Pilot	9	000002DA	SpeedMult	Move Speed	100.000000		
006610AC	Loot_CorpseTrog_Empty	0	000002C3	Perception	Perception	8.000000		
006610AC	Loot_CorpseTrog_Empty	1	000002D4	Health	Health	0.000000	0076E9FB	CT_Creatures_Health_Universal_Tier20
006610AC	Loot_CorpseTrog_Empty	2	000002D5	ActionPoints	Action Points	500.000000		
006610AC	Loot_CorpseTrog_Empty	3	000002DA	SpeedMult	Move Speed	100.000000		
006610AC	Loot_CorpseTrog_Empty	4	000002E3	DamageResist	Damage Resistance	0.000000	0076E993	CT_Creatures_Armor_Universal_Tier16
006610AC	Loot_CorpseTrog_Empty	5	000002E4	PoisonResist	Poison Resistance	0.000000	0076E9B5	CT_Creatures_Armor_Universal_Tier50
006610AC	Loot_CorpseTrog_Empty	6	000002E5	FireResist	Fire Resistance	0.000000	0076E996	CT_Creatures_Armor_Universal_Tier19
006610AC	Loot_CorpseTrog_Empty	7	000002E7	FrostResist	Cryo Resistance	0.000000	0076E992	CT_Creatures_Armor_Universal_Tier15
006610AC	Loot_CorpseTrog_Empty	8	000002EA	RadResistExposure	Radiation Resistance	0.000000	0076E996	CT_Creatures_Armor_Universal_Tier19
006610AC	Loot_CorpseTrog_Empty	9	000002EB	EnergyResist	Energy Resistance	0.000000	0076E990	CT_Creatures_Armor_Universal_Tier13
0066175B	XPD_Template_Keyword_Unique	0	000002D4	Health	Health	0.000000	0076E9FF	CT_Creatures_Health_Universal_Tier24
0066175B	XPD_Template_Keyword_Unique	1	000002DA	SpeedMult	Move Speed	100.000000		
0066175B	XPD_Template_Keyword_Unique	2	000002E3	DamageResist	Damage Resistance	0.000000	0076E999	CT_Creatures_Armor_Universal_Tier22
0066175B	XPD_Template_Keyword_Unique	3	000002E4	PoisonResist	Poison Resistance	0.000000	0076E9A9	CT_Creatures_Armor_Universal_Tier38
0066175B	XPD_Template_Keyword_Unique	4	000002E5	FireResist	Fire Resistance	0.000000	0076E99B	CT_Creatures_Armor_Universal_Tier24
0066175B	XPD_Template_Keyword_Unique	5	000002E7	FrostResist	Cryo Resistance	0.000000	0076E996	CT_Creatures_Armor_Universal_Tier19
0066175B	XPD_Template_Keyword_Unique	6	000002EA	RadResistExposure	Radiation Resistance	0.000000	0076E9B5	CT_Creatures_Armor_Universal_Tier50
0066175B	XPD_Template_Keyword_Unique	7	000002EB	EnergyResist	Energy Resistance	0.000000	0076E996	CT_Creatures_Armor_Universal_Tier19
00661CD8	LvlTrogScaredTrog_XPD_Pitt02	0	000002C3	Perception	Perception	8.000000		
00661CD8	LvlTrogScaredTrog_XPD_Pitt02	1	000002D4	Health	Health	0.000000	0076E9FB	CT_Creatures_Health_Universal_Tier20
00661CD8	LvlTrogScaredTrog_XPD_Pitt02	2	000002D5	ActionPoints	Action Points	500.000000		
00661CD8	LvlTrogScaredTrog_XPD_Pitt02	3	000002DA	SpeedMult	Move Speed	100.000000		
00661CD8	LvlTrogScaredTrog_XPD_Pitt02	4	000002E3	DamageResist	Damage Resistance	0.000000	0076E993	CT_Creatures_Armor_Universal_Tier16
00661CD8	LvlTrogScaredTrog_XPD_Pitt02	5	000002E4	PoisonResist	Poison Resistance	0.000000	0076E9B5	CT_Creatures_Armor_Universal_Tier50
00661CD8	LvlTrogScaredTrog_XPD_Pitt02	6	000002E5	FireResist	Fire Resistance	0.000000	0076E996	CT_Creatures_Armor_Universal_Tier19
00661CD8	LvlTrogScaredTrog_XPD_Pitt02	7	000002E7	FrostResist	Cryo Resistance	0.000000	0076E992	CT_Creatures_Armor_Universal_Tier15
00661CD8	LvlTrogScaredTrog_XPD_Pitt02	8	000002EA	RadResistExposure	Radiation Resistance	0.000000	0076E996	CT_Creatures_Armor_Universal_Tier19
00661CD8	LvlTrogScaredTrog_XPD_Pitt02	9	000002EB	EnergyResist	Energy Resistance	0.000000	0076E990	CT_Creatures_Armor_Universal_Tier13
006632E3	Loot_CorpseFanaticF03_XPD	0	000002C2	Strength	Strength	0.000000		
006632E3	Loot_CorpseFanaticF03_XPD	1	000002C3	Perception	Perception	4.000000		
006632E3	Loot_CorpseFanaticF03_XPD	2	000002C4	Endurance	Endurance	0.000000		
006632E3	Loot_CorpseFanaticF03_XPD	3	000002C5	Charisma	Charisma	0.000000		
006632E3	Loot_CorpseFanaticF03_XPD	4	000002C6	Intelligence	Intelligence	0.000000		
006632E3	Loot_CorpseFanaticF03_XPD	5	000002C7	Agility	Agility	5.000000		
006632E3	Loot_CorpseFanaticF03_XPD	6	000002C8	Luck	Luck	0.000000		
006632E3	Loot_CorpseFanaticF03_XPD	7	000002CC	IdleChatterTimeMin		15.000000		
006632E3	Loot_CorpseFanaticF03_XPD	8	000002CD	IdleChatterTimeMax		30.000000		
006632E3	Loot_CorpseFanaticF03_XPD	9	000002D4	Health	Health	-10.000000		
006632E3	Loot_CorpseFanaticF03_XPD	10	000002D5	ActionPoints	Action Points	50.000000		
006632E3	Loot_CorpseFanaticF03_XPD	11	000002DA	SpeedMult	Move Speed	100.000000		
006632DF	Loot_CorpseFanaticM02_XPD	0	000002C2	Strength	Strength	0.000000		
006632DF	Loot_CorpseFanaticM02_XPD	1	000002C3	Perception	Perception	4.000000		
006632DF	Loot_CorpseFanaticM02_XPD	2	000002C4	Endurance	Endurance	0.000000		
006632DF	Loot_CorpseFanaticM02_XPD	3	000002C5	Charisma	Charisma	0.000000		
006632DF	Loot_CorpseFanaticM02_XPD	4	000002C6	Intelligence	Intelligence	0.000000		
006632DF	Loot_CorpseFanaticM02_XPD	5	000002C7	Agility	Agility	5.000000		
006632DF	Loot_CorpseFanaticM02_XPD	6	000002C8	Luck	Luck	0.000000		
006632DF	Loot_CorpseFanaticM02_XPD	7	000002CC	IdleChatterTimeMin		15.000000		
006632DF	Loot_CorpseFanaticM02_XPD	8	000002CD	IdleChatterTimeMax		30.000000		
006632DF	Loot_CorpseFanaticM02_XPD	9	000002D4	Health	Health	-10.000000		
006632DF	Loot_CorpseFanaticM02_XPD	10	000002D5	ActionPoints	Action Points	50.000000		
006632DF	Loot_CorpseFanaticM02_XPD	11	000002DA	SpeedMult	Move Speed	100.000000		
006632E1	Loot_CorpseFanaticF02_XPD	0	000002C2	Strength	Strength	0.000000		
006632E1	Loot_CorpseFanaticF02_XPD	1	000002C3	Perception	Perception	4.000000		
006632E1	Loot_CorpseFanaticF02_XPD	2	000002C4	Endurance	Endurance	0.000000		
006632E1	Loot_CorpseFanaticF02_XPD	3	000002C5	Charisma	Charisma	0.000000		
006632E1	Loot_CorpseFanaticF02_XPD	4	000002C6	Intelligence	Intelligence	0.000000		
006632E1	Loot_CorpseFanaticF02_XPD	5	000002C7	Agility	Agility	5.000000		
006632E1	Loot_CorpseFanaticF02_XPD	6	000002C8	Luck	Luck	0.000000		
006632E1	Loot_CorpseFanaticF02_XPD	7	000002CC	IdleChatterTimeMin		15.000000		
006632E1	Loot_CorpseFanaticF02_XPD	8	000002CD	IdleChatterTimeMax		30.000000		
006632E1	Loot_CorpseFanaticF02_XPD	9	000002D4	Health	Health	-10.000000		
006632E1	Loot_CorpseFanaticF02_XPD	10	000002D5	ActionPoints	Action Points	50.000000		
006632E1	Loot_CorpseFanaticF02_XPD	11	000002DA	SpeedMult	Move Speed	100.000000		
006632E2	Loot_CorpseFanaticM03_XPD	0	000002C2	Strength	Strength	0.000000		
006632E2	Loot_CorpseFanaticM03_XPD	1	000002C3	Perception	Perception	4.000000		
006632E2	Loot_CorpseFanaticM03_XPD	2	000002C4	Endurance	Endurance	0.000000		
006632E2	Loot_CorpseFanaticM03_XPD	3	000002C5	Charisma	Charisma	0.000000		
006632E2	Loot_CorpseFanaticM03_XPD	4	000002C6	Intelligence	Intelligence	0.000000		
006632E2	Loot_CorpseFanaticM03_XPD	5	000002C7	Agility	Agility	5.000000		
006632E2	Loot_CorpseFanaticM03_XPD	6	000002C8	Luck	Luck	0.000000		
006632E2	Loot_CorpseFanaticM03_XPD	7	000002CC	IdleChatterTimeMin		15.000000		
006632E2	Loot_CorpseFanaticM03_XPD	8	000002CD	IdleChatterTimeMax		30.000000		
006632E2	Loot_CorpseFanaticM03_XPD	9	000002D4	Health	Health	-10.000000		
006632E2	Loot_CorpseFanaticM03_XPD	10	000002D5	ActionPoints	Action Points	50.000000		
006632E2	Loot_CorpseFanaticM03_XPD	11	000002DA	SpeedMult	Move Speed	100.000000		
006632E0	Loot_CorpseFanaticM01_XPD	0	000002C2	Strength	Strength	0.000000		
006632E0	Loot_CorpseFanaticM01_XPD	1	000002C3	Perception	Perception	4.000000		
006632E0	Loot_CorpseFanaticM01_XPD	2	000002C4	Endurance	Endurance	0.000000		
006632E0	Loot_CorpseFanaticM01_XPD	3	000002C5	Charisma	Charisma	0.000000		
006632E0	Loot_CorpseFanaticM01_XPD	4	000002C6	Intelligence	Intelligence	0.000000		
006632E0	Loot_CorpseFanaticM01_XPD	5	000002C7	Agility	Agility	5.000000		
006632E0	Loot_CorpseFanaticM01_XPD	6	000002C8	Luck	Luck	0.000000		
006632E0	Loot_CorpseFanaticM01_XPD	7	000002CC	IdleChatterTimeMin		15.000000		
006632E0	Loot_CorpseFanaticM01_XPD	8	000002CD	IdleChatterTimeMax		30.000000		
006632E0	Loot_CorpseFanaticM01_XPD	9	000002D4	Health	Health	-10.000000		
006632E0	Loot_CorpseFanaticM01_XPD	10	000002D5	ActionPoints	Action Points	50.000000		
006632E0	Loot_CorpseFanaticM01_XPD	11	000002DA	SpeedMult	Move Speed	100.000000		
00663925	LvlUnion_XPD_Trench	0	000002C2	Strength	Strength	8.000000		
00663925	LvlUnion_XPD_Trench	1	000002C3	Perception	Perception	4.000000		
00663925	LvlUnion_XPD_Trench	2	000002C4	Endurance	Endurance	0.000000		
00663925	LvlUnion_XPD_Trench	3	000002C5	Charisma	Charisma	0.000000		
00663925	LvlUnion_XPD_Trench	4	000002C6	Intelligence	Intelligence	0.000000		
00663925	LvlUnion_XPD_Trench	5	000002C7	Agility	Agility	5.000000		
00663925	LvlUnion_XPD_Trench	6	000002C8	Luck	Luck	0.000000		
00663925	LvlUnion_XPD_Trench	7	000002D4	Health	Health	0.000000	0076E9F7	CT_Creatures_Health_Universal_Tier16
00663925	LvlUnion_XPD_Trench	8	000002D5	ActionPoints	Action Points	50.000000		
00663925	LvlUnion_XPD_Trench	9	000002DA	SpeedMult	Move Speed	100.000000		
00663926	LvlUnionFighter_XPD_Trench	0	000002C2	Strength	Strength	8.000000		
00663926	LvlUnionFighter_XPD_Trench	1	000002C3	Perception	Perception	4.000000		
00663926	LvlUnionFighter_XPD_Trench	2	000002C4	Endurance	Endurance	0.000000		
00663926	LvlUnionFighter_XPD_Trench	3	000002C5	Charisma	Charisma	0.000000		
00663926	LvlUnionFighter_XPD_Trench	4	000002C6	Intelligence	Intelligence	0.000000		
00663926	LvlUnionFighter_XPD_Trench	5	000002C7	Agility	Agility	5.000000		
00663926	LvlUnionFighter_XPD_Trench	6	000002C8	Luck	Luck	0.000000		
00663926	LvlUnionFighter_XPD_Trench	7	000002D4	Health	Health	0.000000	0076E9F7	CT_Creatures_Health_Universal_Tier16
00663926	LvlUnionFighter_XPD_Trench	8	000002D5	ActionPoints	Action Points	50.000000		
00663926	LvlUnionFighter_XPD_Trench	9	000002DA	SpeedMult	Move Speed	100.000000		
00663CBB	LvlUnionTurretTripod_XPD	0	000002C2	Strength	Strength	4.000000		
00663CBB	LvlUnionTurretTripod_XPD	1	000002D4	Health	Health	0.000000	0076E9FA	CT_Creatures_Health_Universal_Tier19
00663CBB	LvlUnionTurretTripod_XPD	2	000002D5	ActionPoints	Action Points	50.000000		
00663CBB	LvlUnionTurretTripod_XPD	3	000002DA	SpeedMult	Move Speed	100.000000		
00663CBB	LvlUnionTurretTripod_XPD	4	000002E3	DamageResist	Damage Resistance	20.000000	0076E98D	CT_Creatures_Armor_Universal_Tier10
00663CBB	LvlUnionTurretTripod_XPD	5	000002EB	EnergyResist	Energy Resistance	10.000000	0076E984	CT_Creatures_Armor_Universal_Tier01
0066403B	XPD_Pitt02_FriendlyMongrel_Morley	0	000002C3	Perception	Perception	8.000000		
0066403B	XPD_Pitt02_FriendlyMongrel_Morley	1	000002C7	Agility	Agility	6.000000		
0066403B	XPD_Pitt02_FriendlyMongrel_Morley	2	000002CC	IdleChatterTimeMin		90.000000		
0066403B	XPD_Pitt02_FriendlyMongrel_Morley	3	000002CD	IdleChatterTimeMax		120.000000		
0066403B	XPD_Pitt02_FriendlyMongrel_Morley	4	000002D4	Health	Health	0.000000	0076E9F7	CT_Creatures_Health_Universal_Tier16
0066403B	XPD_Pitt02_FriendlyMongrel_Morley	5	000002D5	ActionPoints	Action Points	50.000000		
0066403B	XPD_Pitt02_FriendlyMongrel_Morley	6	000002DA	SpeedMult	Move Speed	100.000000		
00664577	Loot_CorpseJaxonReed_XPD_Pitt02	0	000002C2	Strength	Strength	0.000000		
00664577	Loot_CorpseJaxonReed_XPD_Pitt02	1	000002C3	Perception	Perception	0.000000		
00664577	Loot_CorpseJaxonReed_XPD_Pitt02	2	000002C4	Endurance	Endurance	0.000000		
00664577	Loot_CorpseJaxonReed_XPD_Pitt02	3	000002C5	Charisma	Charisma	0.000000		
00664577	Loot_CorpseJaxonReed_XPD_Pitt02	4	000002C6	Intelligence	Intelligence	0.000000		
00664577	Loot_CorpseJaxonReed_XPD_Pitt02	5	000002C7	Agility	Agility	0.000000		
00664577	Loot_CorpseJaxonReed_XPD_Pitt02	6	000002C8	Luck	Luck	0.000000		
00664577	Loot_CorpseJaxonReed_XPD_Pitt02	7	000002D4	Health	Health	100.000000		
00664577	Loot_CorpseJaxonReed_XPD_Pitt02	8	000002D5	ActionPoints	Action Points	50.000000		
00664577	Loot_CorpseJaxonReed_XPD_Pitt02	9	000002DA	SpeedMult	Move Speed	100.000000		
006657E5	LvlTrogStrikerUnique_XPD_Pitt01	0	000002C3	Perception	Perception	8.000000		
006657E5	LvlTrogStrikerUnique_XPD_Pitt01	1	000002D4	Health	Health	0.000000	0076EA09	CT_Creatures_Health_Universal_Tier34
006657E5	LvlTrogStrikerUnique_XPD_Pitt01	2	000002D5	ActionPoints	Action Points	500.000000		
006657E5	LvlTrogStrikerUnique_XPD_Pitt01	3	000002DA	SpeedMult	Move Speed	100.000000		
006657E5	LvlTrogStrikerUnique_XPD_Pitt01	4	000002E3	DamageResist	Damage Resistance	0.000000	0076E998	CT_Creatures_Armor_Universal_Tier21
006657E5	LvlTrogStrikerUnique_XPD_Pitt01	5	000002E4	PoisonResist	Poison Resistance	0.000000	0076E9AE	CT_Creatures_Armor_Universal_Tier43
006657E5	LvlTrogStrikerUnique_XPD_Pitt01	6	000002E5	FireResist	Fire Resistance	0.000000	0076E999	CT_Creatures_Armor_Universal_Tier22
006657E5	LvlTrogStrikerUnique_XPD_Pitt01	7	000002E7	FrostResist	Cryo Resistance	0.000000	0076E994	CT_Creatures_Armor_Universal_Tier17
006657E5	LvlTrogStrikerUnique_XPD_Pitt01	8	000002EA	RadResistExposure	Radiation Resistance	0.000000	0076E99E	CT_Creatures_Armor_Universal_Tier27
006657E5	LvlTrogStrikerUnique_XPD_Pitt01	9	000002EB	EnergyResist	Energy Resistance	0.000000	0076E993	CT_Creatures_Armor_Universal_Tier16
006692F4	EncMolera_NPC	0	000002C3	Perception	Perception	4.000000		
006692F4	EncMolera_NPC	1	000002D4	Health	Health	0.000000	0076E9F6	CT_Creatures_Health_Universal_Tier15
006692F4	EncMolera_NPC	2	000002D5	ActionPoints	Action Points	50.000000		
006692F4	EncMolera_NPC	3	000002DA	SpeedMult	Move Speed	100.000000		
0066C279	LvlUnionUnique_FinaleMedic_XPD_Pitt01	0	000002C2	Strength	Strength	8.000000		
0066C279	LvlUnionUnique_FinaleMedic_XPD_Pitt01	1	000002C3	Perception	Perception	4.000000		
0066C279	LvlUnionUnique_FinaleMedic_XPD_Pitt01	2	000002C4	Endurance	Endurance	0.000000		
0066C279	LvlUnionUnique_FinaleMedic_XPD_Pitt01	3	000002C5	Charisma	Charisma	0.000000		
0066C279	LvlUnionUnique_FinaleMedic_XPD_Pitt01	4	000002C6	Intelligence	Intelligence	0.000000		
0066C279	LvlUnionUnique_FinaleMedic_XPD_Pitt01	5	000002C7	Agility	Agility	5.000000		
0066C279	LvlUnionUnique_FinaleMedic_XPD_Pitt01	6	000002C8	Luck	Luck	0.000000		
0066C279	LvlUnionUnique_FinaleMedic_XPD_Pitt01	7	000002D4	Health	Health	0.000000	0076E9F7	CT_Creatures_Health_Universal_Tier16
0066C279	LvlUnionUnique_FinaleMedic_XPD_Pitt01	8	000002D5	ActionPoints	Action Points	50.000000		
0066C279	LvlUnionUnique_FinaleMedic_XPD_Pitt01	9	000002DA	SpeedMult	Move Speed	100.000000		
0066C277	LvlUnionUnique_FinaleFighter_XPD_Pitt01	0	000002C2	Strength	Strength	8.000000		
0066C277	LvlUnionUnique_FinaleFighter_XPD_Pitt01	1	000002C3	Perception	Perception	4.000000		
0066C277	LvlUnionUnique_FinaleFighter_XPD_Pitt01	2	000002C4	Endurance	Endurance	0.000000		
0066C277	LvlUnionUnique_FinaleFighter_XPD_Pitt01	3	000002C5	Charisma	Charisma	0.000000		
0066C277	LvlUnionUnique_FinaleFighter_XPD_Pitt01	4	000002C6	Intelligence	Intelligence	0.000000		
0066C277	LvlUnionUnique_FinaleFighter_XPD_Pitt01	5	000002C7	Agility	Agility	5.000000		
0066C277	LvlUnionUnique_FinaleFighter_XPD_Pitt01	6	000002C8	Luck	Luck	0.000000		
0066C277	LvlUnionUnique_FinaleFighter_XPD_Pitt01	7	000002D4	Health	Health	0.000000	0076E9F7	CT_Creatures_Health_Universal_Tier16
0066C277	LvlUnionUnique_FinaleFighter_XPD_Pitt01	8	000002D5	ActionPoints	Action Points	50.000000		
0066C277	LvlUnionUnique_FinaleFighter_XPD_Pitt01	9	000002DA	SpeedMult	Move Speed	100.000000		
0066C278	LvlUnionUnique_FinaleSniper_XPD_Pitt01	0	000002C2	Strength	Strength	8.000000		
0066C278	LvlUnionUnique_FinaleSniper_XPD_Pitt01	1	000002C3	Perception	Perception	4.000000		
0066C278	LvlUnionUnique_FinaleSniper_XPD_Pitt01	2	000002C4	Endurance	Endurance	0.000000		
0066C278	LvlUnionUnique_FinaleSniper_XPD_Pitt01	3	000002C5	Charisma	Charisma	0.000000		
0066C278	LvlUnionUnique_FinaleSniper_XPD_Pitt01	4	000002C6	Intelligence	Intelligence	0.000000		
0066C278	LvlUnionUnique_FinaleSniper_XPD_Pitt01	5	000002C7	Agility	Agility	5.000000		
0066C278	LvlUnionUnique_FinaleSniper_XPD_Pitt01	6	000002C8	Luck	Luck	0.000000		
0066C278	LvlUnionUnique_FinaleSniper_XPD_Pitt01	7	000002D4	Health	Health	0.000000	0076E9F7	CT_Creatures_Health_Universal_Tier16
0066C278	LvlUnionUnique_FinaleSniper_XPD_Pitt01	8	000002D5	ActionPoints	Action Points	50.000000		
0066C278	LvlUnionUnique_FinaleSniper_XPD_Pitt01	9	000002DA	SpeedMult	Move Speed	100.000000		
0066EFB5	XPD_Pitt02_Survivor	0	000002C2	Strength	Strength	8.000000		
0066EFB5	XPD_Pitt02_Survivor	1	000002C3	Perception	Perception	4.000000		
0066EFB5	XPD_Pitt02_Survivor	2	000002C4	Endurance	Endurance	0.000000		
0066EFB5	XPD_Pitt02_Survivor	3	000002C5	Charisma	Charisma	0.000000		
0066EFB5	XPD_Pitt02_Survivor	4	000002C6	Intelligence	Intelligence	0.000000		
0066EFB5	XPD_Pitt02_Survivor	5	000002C7	Agility	Agility	5.000000		
0066EFB5	XPD_Pitt02_Survivor	6	000002C8	Luck	Luck	0.000000		
0066EFB5	XPD_Pitt02_Survivor	7	000002D4	Health	Health	0.000000	0076E9F7	CT_Creatures_Health_Universal_Tier16
0066EFB5	XPD_Pitt02_Survivor	8	000002D5	ActionPoints	Action Points	50.000000		
0066EFB5	XPD_Pitt02_Survivor	9	000002DA	SpeedMult	Move Speed	100.000000		
00658331	E09A_LvlUltramite	0	000002C3	Perception	Perception	4.000000		
00658331	E09A_LvlUltramite	1	000002D4	Health	Health	0.000000	0076E9F6	CT_Creatures_Health_Universal_Tier15
00658331	E09A_LvlUltramite	2	000002D5	ActionPoints	Action Points	50.000000		
00658331	E09A_LvlUltramite	3	000002DA	SpeedMult	Move Speed	100.000000		
00658331	E09A_LvlUltramite	4	007ADDD9	EncounterSkullIndex		0.000000		
0065B8E9	zzz_E09A_Sentry	0	000002C3	Perception	Perception	10.000000		
0065B8E9	zzz_E09A_Sentry	1	000002D4	Health	Health	0.000000	0076EA05	CT_Creatures_Health_Universal_Tier30
0065B8E9	zzz_E09A_Sentry	2	000002D5	ActionPoints	Action Points	50.000000		
0065B8E9	zzz_E09A_Sentry	3	000002DA	SpeedMult	Move Speed	110.000000		
0065D46F	E09D_Gunther_NPC	0	000002C2	Strength	Strength	0.000000		
0065D46F	E09D_Gunther_NPC	1	000002C3	Perception	Perception	0.000000		
0065D46F	E09D_Gunther_NPC	2	000002C4	Endurance	Endurance	0.000000		
0065D46F	E09D_Gunther_NPC	3	000002C5	Charisma	Charisma	0.000000		
0065D46F	E09D_Gunther_NPC	4	000002C6	Intelligence	Intelligence	0.000000		
0065D46F	E09D_Gunther_NPC	5	000002C7	Agility	Agility	0.000000		
0065D46F	E09D_Gunther_NPC	6	000002C8	Luck	Luck	0.000000		
0065D46F	E09D_Gunther_NPC	7	000002D4	Health	Health	100.000000		
0065D46F	E09D_Gunther_NPC	8	000002D5	ActionPoints	Action Points	50.000000		
