FormID	EDID	FULL	SNAM	TNAM	CNAM	ENAM	CondCount	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	Cond26	Cond27	Cond28	Cond29	Cond30	Cond31	Cond32	Cond33	Cond34	Cond35	Cond36	Cond37	Cond38	Cond39	Cond40	Cond41	Cond42	Cond43	Cond44	Cond45	Cond46	Cond47	Cond48	Cond49	Cond50	Cond51	Cond52	DNAM	JASF
00547652	CUT_Challenge_Daily_CompleteQuest_Vault96_Mission_Any_Vaults	Complete a Mission in Vault 96	 NONE	0	Daily	Sub Challenge (Unsorted)	2	Top:Subject.GetInCurrentLocation(Vault96InteriorLocation "Vault 96" [LCTN:0041F806]) = 1.000000	Top:Target.IsInList(Challenge_Quests_Vault96_AllMissions "Vault 96 - All Missions" [FLST:005476EC]) = 1.000000																																																			Reward0:00630FA3:ChallengeReward_CUT_Challenge_Daily_CompleteQuest_Vault96_Mission_Any_Vaults:GMRW	Challenge_Daily_CompleteQuest_Vault96_Mission_Any_Vaults.json
005477C4	CUT_Challenge_Weekly_Clear_Vault96_Mission2_SUB_Kill_Robots_in_EngineeringWing_Tier1_Vaults	Destroy Robots in Vault 96's Engineering Wing	 NONE	0	Weekly	Sub Challenge (Unsorted)	3	Top:Target.HasKeyword(ActorTypeRobot [KYWD:0002CB73]) = 1.000000	Top:Subject.GetInCurrentLocation(Vault96InteriorLocation "Vault 96" [LCTN:0041F806]) = 1.000000	Top:Subject.GetValue(V96_ChallengeTriggerValue [AVIF:00547813]) = 7.000000																																																			Challenge_Weekly_Clear_Vault96_Mission2_SUB_Kill_Robots_in_EngineeringWing_Tier1_Vaults.json
005477A5	CUT_Challenge_Weekly_Clear_Vault96_Mission1_SUB_QuestComplete_Expert_Tier3_Vaults	Complete Vault 96 Mission 1: "Creature Feature" (Expert Mode)	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.GetValue(V96_DifficultyModeValue [AVIF:00427843]) = 3.000000	Top:Target.IsInList(Challenge_Quests_Vault96_Mission1_Formlist "Vault 96 - Mission 1" [FLST:005476ED]) = 1.000000																																																				Challenge_Weekly_Clear_Vault96_Mission1_SUB_QuestComplete_Expert_Tier3_Vaults.json
005477CE	CUT_Challenge_Weekly_Clear_Vault96_Mission2_SUB_Loot_FabricatorSchematics_Tier2_Vaults	Collect Fabricator Schematics in Vault 96	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.GetInCurrentLocation(Vault96InteriorLocation "Vault 96" [LCTN:0041F806]) = 1.000000	Top:Target.HasKeyword(Challenge_Vault96_FabricatorSchematics [KYWD:005476FC]) = 1.000000																																																				Challenge_Weekly_Clear_Vault96_Mission2_SUB_Loot_FabricatorSchematics_Tier2_Vaults.json
00547817	CUT_Challenge_Reuse03	Repair Pipes in the Residential Wing	 NONE	0	Lifetime	Sub Challenge (Unsorted)	0																																																						PETS_TEMP.json
00547668	CUT_Challenge_Daily_Kill_FeralGhouls_or_Bloatflies_in_Vault94_Vaults	Kill Feral Ghouls or Bloatflies in Vault 94	 NONE	0	Daily	Sub Challenge (Unsorted)	4	Top:Subject.GetInCurrentLocation(Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]) = 1.000000	Top:Target.HasKeyword(ActorTypeBloatfly [KYWD:0013BDAD]) = 1.000000	Top:Target.GetIsRace(FeralGhoulRace "Feral Ghoul" [RACE:0006B4EC]) = 1.000000	Top:Target.GetIsRace(FeralGhoulGlowingRace "Feral Ghoul" [RACE:000A96BF]) = 1.000000																																																		Challenge_Daily_Kill_FeralGhouls_or_Bloatflies_in_Vault94_Vaults.json
00547714	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_EngineeringWing_Tier2_Vaults	Kill Enemies in Vault 94's Engineering Wing	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.GetInCurrentLocation(Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]) = 1.000000	Top:Subject.GetValue(V94_ChallengeTriggerValue [AVIF:0053E4E5]) = 4.000000																																																				Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_EngineeringWing_Tier2_Vaults.json
00547819	CUT_Challenge_Reuse05	Repair Pipes in the Atrium	 NONE	0	Lifetime	Sub Challenge (Unsorted)	0																																																						PETS_TEMP.json
005477F4	POST_Challenge_Weekly_Build_Workshop_CAMP_Taxidermy_SUB_FEVHound_Vaults	Build a Mounted Mutant Hound Head in your C.A.M.P.	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.IsPlayerInCampOwned() = 1.000000	Top:Target.CHAL_IsTargetWorkshopRecipe(workshop_co_CondProxy_Taxidermy_FEVHound01 [COBJ:0010FF1E]) = 1.000000																																																				POST_Challenge_Weekly_Build_Workshop_CAMP_Taxidermy_SUB_FEVHound_Vaults.json
00547734	CUT_Challenge_Weekly_Clear_Vault94_Mission2_SUB_Consume_Chems_Tier1_Vaults	Consume Chems in Vault 94	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Target.HasKeyword(ObjectTypeChem [KYWD:000F4AE7]) = 1.000000	Top:Subject.GetInCurrentLocation(Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]) = 1.000000																																																				Challenge_Weekly_Clear_Vault94_Mission2_SUB_Consume_Chems_Tier1_Vaults.json
0054770D	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_AgricultureWing_Tier1_Vaults	Kill Enemies in Vault 94's Agriculture Wing	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.GetInCurrentLocation(Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]) = 1.000000	Top:Subject.GetValue(V94_ChallengeTriggerValue [AVIF:0053E4E5]) = 1.000000																																																				Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_AgricultureWing_Tier1_Vaults.json
00547691	CUT_Challenge_Lifetime_Complete_Vault96_SUB_Mission1_Standard_Vaults	Complete Vault 96 Mission 1: "Creature Feature" (Standard Mode)	 NONE	0	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetValue(V96_DifficultyModeValue [AVIF:00427843]) = 2.000000	Top:Target.IsInList(Challenge_Quests_Vault96_Mission1_Formlist "Vault 96 - Mission 1" [FLST:005476ED]) = 1.000000																																																				Challenge_Lifetime_Complete_Vault96_SUB_Mission1_Standard_Vaults.json
005477A2	CUT_Challenge_Weekly_Clear_Vault96_Mission1_SUB_Loot_Legendaries_Tier3_Vaults	Find Legendary Items in Vault 96	 NONE	0	Weekly	Sub Challenge (Unsorted)	6	Top:Subject.GetInCurrentLocation(Vault96InteriorLocation "Vault 96" [LCTN:0041F806]) = 1.000000	Top:Target.HasKeyword(ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]) = 1.000000	Top:Target.HasKeyword(ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]) = 1.000000	Top:Target.HasKeyword(ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]) = 1.000000	Top:Target.HasKeyword(ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]) = 1.000000	Top:Target.HasKeyword(ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]) = 1.000000																																																Challenge_Weekly_Clear_Vault96_Mission1_SUB_Loot_Legendaries_Tier3_Vaults.json
005477AB	CUT_Challenge_Weekly_Clear_Vault96_Mission1_SUB_QuestComplete_Standard_Tier3_Vaults	Complete Vault 96 Mission 1: "Creature Feature" (Standard Mode)	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.GetValue(V96_DifficultyModeValue [AVIF:00427843]) = 2.000000	Top:Target.IsInList(Challenge_Quests_Vault96_Mission1_Formlist "Vault 96 - Mission 1" [FLST:005476ED]) = 1.000000																																																				Challenge_Weekly_Clear_Vault96_Mission1_SUB_QuestComplete_Standard_Tier3_Vaults.json
00547728	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Revive_Player_Tier1_Vaults	Revive Players in Vault 94	 NONE	0	Weekly	Sub Challenge (Unsorted)	1	Top:Subject.GetInCurrentLocation(Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]) = 1.000000																																																					Challenge_Weekly_Clear_Vault94_Mission1_SUB_Revive_Player_Tier1_Vaults.json
00547797	CUT_Challenge_Weekly_Clear_Vault96_Mission1_SUB_Kill_RadAnts_Tier1_Vaults	Kill Rad Ants in Vault 96	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Target.GetIsRace(RadAntRace "Radant" [RACE:00112BEC]) = 1.000000	Top:Subject.GetInCurrentLocation(Vault96InteriorLocation "Vault 96" [LCTN:0041F806]) = 1.000000																																																				Challenge_Weekly_Clear_Vault96_Mission1_SUB_Kill_RadAnts_Tier1_Vaults.json
005476A1	CUT_Challenge_Lifetime_Craft_Armor_SUB_Vault94_Scout_RightArm_Vaults	Craft a Vault 94 Thorn or Solar Armor Right Arm	 NONE	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.HasKeyword(Challenge_Vault94_ScoutArmor_RightArm [KYWD:005476F9]) = 1.000000																																																					Challenge_Lifetime_Craft_Armor_SUB_Vault94_Scout_RightArm_Vaults.json
0054773A	CUT_Challenge_Weekly_Clear_Vault94_Mission2_SUB_Kill_Enemies_with_Flamer_Tier1_Vaults	Kill Enemies using a Flamer in Vault 94	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.WornHasKeyword(ma_Flamer [KYWD:00148432]) = 1.000000	Top:Subject.GetInCurrentLocation(Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]) = 1.000000																																																				Challenge_Weekly_Clear_Vault94_Mission2_SUB_Kill_Enemies_with_Flamer_Tier1_Vaults.json
0054767C	CUT_Challenge_Daily_Picture_Vault94_M2_GECK_Vaults	Take a Camera Photo of a Player near the GECK in Vault 94	 NONE	0	Daily	Sub Challenge (Unsorted)	3	Top:Subject.GetInCurrentLocation(Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]) = 1.000000	Top:Target List.GetValue(V94_ChallengeTriggerValue [AVIF:0053E4E5], 1) = 5.000000	Top:Target List.GetIsPlayer(1) = 1.000000																																																			Challenge_Daily_Picture_Vault94_M2_GECK_Vaults.json
00547662	CUT_Challenge_Daily_HackTerminal_Vault94_M3_Vaults	Hack a Terminal in the Vault 94 Mission "Washout"	 NONE	0	Daily	Sub Challenge (Unsorted)	1	Top:Subject.GetInCurrentLocation(Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]) = 1.000000																																																					Challenge_Daily_HackTerminal_Vault94_M3_Vaults.json
00547711	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_Atrium_Tier2_Vaults	Kill Enemies in Vault 94's Atrium	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.GetInCurrentLocation(Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]) = 1.000000	Top:Subject.GetValue(V94_ChallengeTriggerValue [AVIF:0053E4E5]) = 2.000000																																																				Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_Atrium_Tier2_Vaults.json
00547815	CUT_Challenge_Reuse01	Repair Pipes in the Atrium	 NONE	0	Lifetime	Sub Challenge (Unsorted)	0																																																						PETS_TEMP.json
0054779E	CUT_Challenge_Weekly_Clear_Vault96_Mission1_SUB_Kill_RadToads_Tier2_Vaults	Kill Rad Toads in Vault 96	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Target.GetIsRace(RadToadRace "Radtoad" [RACE:00011B6A]) = 1.000000	Top:Subject.GetInCurrentLocation(Vault96InteriorLocation "Vault 96" [LCTN:0041F806]) = 1.000000																																																				Challenge_Weekly_Clear_Vault96_Mission1_SUB_Kill_RadToads_Tier2_Vaults.json
0054770E	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_AgricultureWing_Tier2_Vaults	Kill Enemies in Vault 94's Agriculture Wing	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.GetInCurrentLocation(Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]) = 1.000000	Top:Subject.GetValue(V94_ChallengeTriggerValue [AVIF:0053E4E5]) = 1.000000																																																				Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_AgricultureWing_Tier2_Vaults.json
00547712	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_Atrium_Tier3_Vaults	Kill Enemies in Vault 94's Atrium	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.GetInCurrentLocation(Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]) = 1.000000	Top:Subject.GetValue(V94_ChallengeTriggerValue [AVIF:0053E4E5]) = 2.000000																																																				Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_Atrium_Tier3_Vaults.json
005477D9	CUT_Challenge_Weekly_Clear_Vault96_Mission2_SUB_QuestComplete_Standard_Tier1_Vaults	Complete Vault 96 Mission 2: "Gone Viral" (Standard Mode)	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.GetValue(V96_DifficultyModeValue [AVIF:00427843]) = 2.000000	Top:Target.IsInList(Challenge_Quests_Vault96_Mission2_Formlist "Vault 96 - Mission 2" [FLST:005476EE]) = 1.000000																																																				Challenge_Weekly_Clear_Vault96_Mission2_SUB_QuestComplete_Standard_Tier1_Vaults.json
00547749	CUT_Challenge_Weekly_Clear_Vault94_Mission2_SUB_Loot_Legendaries_Tier1_Vaults	Find Legendary Items in Vault 94	 NONE	0	Weekly	Sub Challenge (Unsorted)	6	Top:Subject.GetInCurrentLocation(Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]) = 1.000000	Top:Target.HasKeyword(ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]) = 1.000000	Top:Target.HasKeyword(ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]) = 1.000000	Top:Target.HasKeyword(ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]) = 1.000000	Top:Target.HasKeyword(ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]) = 1.000000	Top:Target.HasKeyword(ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]) = 1.000000																																																Challenge_Weekly_Clear_Vault94_Mission2_SUB_Loot_Legendaries_Tier1_Vaults.json
0054778B	CUT_Challenge_Weekly_Clear_Vault96_Mission1_SUB_Acquire_VaultSteel_Tier1_Vaults	Acquire Vault Steel	 NONE	0	Weekly	Sub Challenge (Unsorted)	1	Top:Target.GetIsID(c_Steel_Vault94_scrap "Vault Steel Scrap" [MISC:0041023D]) = 1.000000																																																					Challenge_Weekly_Clear_Vault96_Mission1_SUB_Acquire_VaultSteel_Tier1_Vaults.json
005476DE	CUT_Challenge_Lifetime_Survey_Vault96_SUB_Photomode_Diorama_Swamp_Vaults	Use Photomode in Vault 96's Swamp Diorama Room	 NONE	0	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetInCurrentLocation(Vault96InteriorLocation "Vault 96" [LCTN:0041F806]) = 1.000000	Top:Subject.GetValue(V96_ChallengeTriggerValue [AVIF:00547813]) = 5.000000																																																				Challenge_Lifetime_Survey_Vault96_SUB_Photomode_Diorama_Swamp_Vaults.json
005476C8	CUT_Challenge_Lifetime_Survey_Vault94_SUB_Camera_Honeybeast_Vaults	Take a Camera Photo of a Honey Beast in Vault 94 (Mission 2 & 3)	 NONE	0	Lifetime	Sub Challenge (Unsorted)	2	Top:Target List.GetIsRace(HoneyBeastRace "Honey Beast" [RACE:0000E7D3], 1) = 1.000000	Top:Subject.GetInCurrentLocation(Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]) = 1.000000																																																				Challenge_Lifetime_Survey_Vault94_SUB_Camera_Honeybeast_Vaults.json
005477F1	POST_Challenge_Weekly_Build_Workshop_CAMP_Taxidermy_SUB_Dog_Vaults	Build a Mounted Dog Head in your C.A.M.P.	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.IsPlayerInCampOwned() = 1.000000	Top:Target.CHAL_IsTargetWorkshopRecipe(workshop_co_CondProxy_Taxidermy_Dog01 [COBJ:0010FF35]) = 1.000000																																																				POST_Challenge_Weekly_Build_Workshop_CAMP_Taxidermy_SUB_Dog_Vaults.json
005476AB	CUT_Challenge_Lifetime_Explore_Vault94_SUB_RepairPipes_Vaults	Repair Pipes in Vault 94	 NONE	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Subject.GetInCurrentLocation(Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]) = 1.000000																																																					Challenge_Lifetime_Explore_Vault94_Vault96_SUB_RepairPipes_Vaults.json
005477DB	CUT_Challenge_Weekly_Clear_Vault96_Mission2_SUB_QuestComplete_Standard_Tier3_Vaults	Complete Vault 96 Mission 2: "Gone Viral" (Standard Mode)	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.GetValue(V96_DifficultyModeValue [AVIF:00427843]) = 2.000000	Top:Target.IsInList(Challenge_Quests_Vault96_Mission2_Formlist "Vault 96 - Mission 2" [FLST:005476EE]) = 1.000000																																																				Challenge_Weekly_Clear_Vault96_Mission2_SUB_QuestComplete_Standard_Tier3_Vaults.json
00547738	CUT_Challenge_Weekly_Clear_Vault94_Mission2_SUB_HarvestPlants_Tier2_Vaults	Harvest Plants or Fungi inside Vault 94	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.GetInCell(zCUTVault94GECK "Vault 94 G.E.C.K. Wing" [CELL:00455993]) = 1.000000	Top:Subject.GetInCell(zCUTVault94Main "Vault 94" [CELL:00456F1D]) = 1.000000																																																				Challenge_Weekly_Clear_Vault94_Mission2_SUB_HarvestPlants_Tier2_Vaults.json
0054769D	CUT_Challenge_Lifetime_Craft_Armor_SUB_Vault94_Scout_Chest_Vaults	Craft a Vault 94 Thorn or Solar Armor Chest Piece	 NONE	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.HasKeyword(Challenge_Vault94_ScoutArmor_Chest [KYWD:005476F5]) = 1.000000																																																					Challenge_Lifetime_Craft_Armor_SUB_Vault94_Scout_Chest_Vaults.json
0054774F	CUT_Challenge_Weekly_Clear_Vault94_Mission2_SUB_QuestComplete_Novice_Tier1_Vaults	Complete Vault 94 Mission 2: "Meltdown" (Novice Mode)	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.GetValue(V94_DifficultyModeValue [AVIF:00547812]) = 1.000000	Top:Target.IsInList(Challenge_Quests_Vault94_Mission2_Formlist "Vault 94 - Mission 2" [FLST:005476EA]) = 1.000000																																																				Challenge_Weekly_Clear_Vault94_Mission2_SUB_QuestComplete_Novice_Tier1_Vaults.json
005477AD	CUT_Challenge_Weekly_Clear_Vault96_Mission1_SUB_RevivePlayers_Tier2_Vaults	Revive Players in Vault 96	 NONE	0	Weekly	Sub Challenge (Unsorted)	1	Top:Subject.GetInCurrentLocation(Vault96InteriorLocation "Vault 96" [LCTN:0041F806]) = 1.000000																																																					Challenge_Weekly_Clear_Vault96_Mission1_SUB_RevivePlayers_Tier2_Vaults.json
00547793	CUT_Challenge_Weekly_Clear_Vault96_Mission1_SUB_Kill_Legendaries_Tier3_Vaults	Kill Legendary Creatures in Vault 96	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.GetInCurrentLocation(Vault96InteriorLocation "Vault 96" [LCTN:0041F806]) = 1.000000	Top:Target.GetValue(EpicRankAV "Epic Rank" [AVIF:002129A2]) = 0.000000																																																				Challenge_Weekly_Clear_Vault96_Mission1_SUB_Kill_Legendaries_Tier3_Vaults.json
00547745	CUT_Challenge_Weekly_Clear_Vault94_Mission2_SUB_Kill_Legendary_Enemies_Tier3_Vaults	Kill Legendary Enemies in Vault 94	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Target.GetValue(EpicRankAV "Epic Rank" [AVIF:002129A2]) = 0.000000	Top:Subject.GetInCurrentLocation(Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]) = 1.000000																																																				Challenge_Weekly_Clear_Vault94_Mission2_SUB_Kill_Legendary_Enemies_Tier3_Vaults.json
0054780C	POST_Challenge_Weekly_Build_Workshop_CAMP_Taxidermy_SUB_Snallygaster_Vaults	Build a Mounted Snallygaster in your C.A.M.P.	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.IsPlayerInCampOwned() = 1.000000	Top:Target.CHAL_IsTargetWorkshopRecipe(workshop_co_CondProxy_Taxidermy_Snallygaster [COBJ:0050CBC9]) = 1.000000																																																				POST_Challenge_Weekly_Build_Workshop_CAMP_Taxidermy_SUB_Snallygaster_Vaults.json
005476D9	CUT_Challenge_Lifetime_Survey_Vault96_SUB_Photomode_Atrium_Vaults	Use Photomode in Vault 96's Atrium	 NONE	0	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetInCurrentLocation(Vault96InteriorLocation "Vault 96" [LCTN:0041F806]) = 1.000000	Top:Subject.GetValue(V96_ChallengeTriggerValue [AVIF:00547813]) = 1.000000																																																				Challenge_Lifetime_Survey_Vault96_SUB_Photomode_Atrium_Vaults.json
00547727	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_QuestComplete_Standard_Tier3_Vaults	Complete Vault 94 Mission 1: "Dead in the Water" (Standard Mode)	 NONE	0	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.GetValue(V94_DifficultyModeValue [AVIF:00547812]) = 2.000000	Top:Target.IsInList(Challenge_Quests_Vault94_Mission1_Formlist "Vault 94 Mission 1" [FLST:005476E9]) = 1.000000																																																				Challenge_Weekly_Clear_Vault94_Mission1_SUB_QuestComplete_Standard_Tier3_Vaults.json
005476C3	CUT_Challenge_Lifetime_Secure_Vault96_SUB_Kill_RobobrainsAssaultrons_Vaults	Kill Corrupted Robobrains or Corrupted Assaultrons in Vault 96	 NONE	0	Lifetime	Sub Challenge (Unsorted)	3	Top:Target.HasKeyword(ActorTypeRobobrain [KYWD:004F60C9]) = 1.000000	Top:Target.HasKeyword(ActorTypeAssaultron [KYWD:00331AC0]) = 1.000000	Top:Subject.GetInCurrentLocation(Vault96InteriorLocation "Vault 96" [LCTN:0041F806]) = 1.000000																																																			Challenge_Lifetime_Secure_Vault96_SUB_Kill_RobobrainsAssaultrons_Vaults.json
005476C6	CUT_Challenge_Lifetime_Survey_Vault94_SUB_Camera_GlowingOne_Vaults	Take a Camera Photo of two Glowing Ones at once in Vault 94 (Mission 1 & 2)	 NONE	0	Lifetime	Sub Challenge (Unsorted)	2	Top:Target List.IsTrueForConditionForm(Challenge_Lifetime_Survey_Vault94_SUB_Camera_GlowingOnes_Vaults_Conditions [CNDF:005476C7], 2) = 1.000000	Top:Subject.GetInCurrentLocation(Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]) = 1.000000																																																				Challenge_Lifetime_Survey_Vault94_SUB_Camera_GlowingOne_Vaults.json
