QuestFormID	QuestEDID	QuestName	ObjectiveIndex	ObjectiveFlags	ObjectiveText	TargetIndex	TargetAliasID	TargetAliasName	TargetFlags	TargetConditions	TargetLinks
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	99		(Optional) Reboot Auto-Miners (<Variable=AutoMinerCountCurrent>/<Variable=AutoMinerCountTotal>)						
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	1001	Uses Timer	Escape from a Fiery Death!						
002B7C4D	MTR11_Delve	Event: A Mine of Her Own	1003	Uses Timer	Libby wants you OUT! Escape or die!						
002B477F	EN06_Pres	Event: Race for the Presidency	5	Uses Timer	Wait for the Presidential Race will begin at <Alias=SiteOne>						
002B477F	EN06_Pres	Event: Race for the Presidency	10	Uses Timer	Collect ballots at <Alias=ActiveBallotSite> (<Variable=CollectedBallots> / <Variable=TotalBallots> collected)	0	033 ActiveMapMarker	ActiveMapMarker		10000000|0.000000|GetInCurrentLocationAlias|00 00 00|00 00|017 ActiveBallotSite|00 00 00 00|0|-1|Target|	
002B477F	EN06_Pres	Event: Race for the Presidency	10	Uses Timer	Collect ballots at <Alias=ActiveBallotSite> (<Variable=CollectedBallots> / <Variable=TotalBallots> collected)	1	010	ActivePrinters		10000000|1.000000|GetInCurrentLocationAlias|00 00 00|00 00|017 ActiveBallotSite|00 00 00 00|0|-1|Target|	
002B477F	EN06_Pres	Event: Race for the Presidency	15		Deposit any collected ballots in vote counters	0	083 ActiveVoteCounterObjMarker	ActiveVoteCounterObjMarker			
002B477F	EN06_Pres	Event: Race for the Presidency	20	Uses Timer	Next ballot site to activate: <Alias=ActiveBallotSite>	0	033 ActiveMapMarker	ActiveMapMarker			
002B477F	EN06_Pres	Event: Race for the Presidency	30	Uses Timer	(Optional)  Prepare to collect endorsement from <Alias=ActiveEndorsementSite>	0	065 ActiveEndorsementMapMarker	ActiveEndorsementMapMarker		10000000|0.000000|GetInCurrentLocationAlias|00 00 00|00 00|066 ActiveEndorsementSite|00 00 00 00|0|-1|Target|	
002B477F	EN06_Pres	Event: Race for the Presidency	35		(Optional) Be the first to deposit the endorsement in any vote counter	0	070	ActiveEndorsementPrinters			
002B477F	EN06_Pres	Event: Race for the Presidency	35		(Optional) Be the first to deposit the endorsement in any vote counter	1	071	PlayersWithEndorsements			
002B477F	EN06_Pres	Event: Race for the Presidency	35		(Optional) Be the first to deposit the endorsement in any vote counter	2	106 EndorsementDepositSiteObj	EndorsementDepositSiteObj		10000000|1.000000|GetValue|00 00 00|00 00|EN06_AreaObjSize [AVIF:0035C90C]|00 00 00 00|0|106 EndorsementDepositSiteObj|Quest Alias| ; 11000000|1.000000|GetItemCount|00 00 00|00 00|EN06_Endorsement "Valid Endorsement" [MISC:002B491C]|00 00 00 00|0|-1|Target|	
002B477F	EN06_Pres	Event: Race for the Presidency	35		(Optional) Be the first to deposit the endorsement in any vote counter	3	106 EndorsementDepositSiteObj	EndorsementDepositSiteObj		10000000|2.000000|GetValue|00 00 00|00 00|EN06_AreaObjSize [AVIF:0035C90C]|00 00 00 00|0|106 EndorsementDepositSiteObj|Quest Alias| ; 11000000|1.000000|GetItemCount|00 00 00|00 00|EN06_Endorsement "Valid Endorsement" [MISC:002B491C]|00 00 00 00|0|-1|Target|	
002B477F	EN06_Pres	Event: Race for the Presidency	35		(Optional) Be the first to deposit the endorsement in any vote counter	4	106 EndorsementDepositSiteObj	EndorsementDepositSiteObj		10000000|3.000000|GetValue|00 00 00|00 00|EN06_AreaObjSize [AVIF:0035C90C]|00 00 00 00|0|106 EndorsementDepositSiteObj|Quest Alias| ; 11000000|1.000000|GetItemCount|00 00 00|00 00|EN06_Endorsement "Valid Endorsement" [MISC:002B491C]|00 00 00 00|0|-1|Target|	
002B477F	EN06_Pres	Event: Race for the Presidency	35		(Optional) Be the first to deposit the endorsement in any vote counter	5	106 EndorsementDepositSiteObj	EndorsementDepositSiteObj		10000000|4.000000|GetValue|00 00 00|00 00|EN06_AreaObjSize [AVIF:0035C90C]|00 00 00 00|0|106 EndorsementDepositSiteObj|Quest Alias| ; 11000000|1.000000|GetItemCount|00 00 00|00 00|EN06_Endorsement "Valid Endorsement" [MISC:002B491C]|00 00 00 00|0|-1|Target|	
002B477F	EN06_Pres	Event: Race for the Presidency	50		(Optional) Register to join the Presidential Debate	0	075 WatogaCCMapMarker	WatogaCCMapMarker		10000000|0.000000|HasKeyword|00 00 00|00 00|EN06_Debate_ActiveKeyword [KYWD:002B5B5B]|00 00 00 00|0|-1|Target| ; 10000000|0.000000|GetInCurrentLocation|00 00 00|00 00|LocCranberryWatogaCivicCenterExteriorLocation "Watoga Civic Center" [LCTN:00073D7C]|00 00 00 00|0|-1|Target|	
002B477F	EN06_Pres	Event: Race for the Presidency	50		(Optional) Register to join the Presidential Debate	1	073	DeabteHandScanners		10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|LocCranberryWatogaCivicCenterExteriorLocation "Watoga Civic Center" [LCTN:00073D7C]|00 00 00 00|0|-1|Target| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|EN06_Debate_ActiveKeyword [KYWD:002B5B5B]|00 00 00 00|0|-1|Target|	
002B477F	EN06_Pres	Event: Race for the Presidency	100	Uses Timer	Turn in all remaining ballots before time runs out!	0	081	ActiveVoteCounters		10000000|1.000000|GetValue|00 00 00|00 00|EN06_AreaObjSize [AVIF:0035C90C]|00 00 00 00|0|083 ActiveVoteCounterObjMarker|Quest Alias|	
002B477F	EN06_Pres	Event: Race for the Presidency	100	Uses Timer	Turn in all remaining ballots before time runs out!	1	081	ActiveVoteCounters		10000000|2.000000|GetValue|00 00 00|00 00|EN06_AreaObjSize [AVIF:0035C90C]|00 00 00 00|0|083 ActiveVoteCounterObjMarker|Quest Alias|	
002B477F	EN06_Pres	Event: Race for the Presidency	100	Uses Timer	Turn in all remaining ballots before time runs out!	2	081	ActiveVoteCounters		10000000|3.000000|GetValue|00 00 00|00 00|EN06_AreaObjSize [AVIF:0035C90C]|00 00 00 00|0|083 ActiveVoteCounterObjMarker|Quest Alias|	
002B477F	EN06_Pres	Event: Race for the Presidency	100	Uses Timer	Turn in all remaining ballots before time runs out!	3	081	ActiveVoteCounters		10000000|4.000000|GetValue|00 00 00|00 00|EN06_AreaObjSize [AVIF:0035C90C]|00 00 00 00|0|083 ActiveVoteCounterObjMarker|Quest Alias|	
002B477F	EN06_Pres	Event: Race for the Presidency	200		Current Vote Leader: <Alias=VoteLeader> - <Variable=LeaderVoteCount>						
002B477F	EN06_Pres	Event: Race for the Presidency	201		2nd Highest Vote Count: <Alias=VoteCount02> - <Variable=VoteCount02>						
002B477F	EN06_Pres	Event: Race for the Presidency	202		3rd Highest Vote Count: <Alias=VoteCount03> - <Variable=VoteCount03>						
002B477F	EN06_Pres	Event: Race for the Presidency	203		4th Highest Vote Count: <Alias=VoteCount04> - <Variable=VoteCount04>						
002B477F	EN06_Pres	Event: Race for the Presidency	204		5th Highest Vote Count: <Alias=VoteCount05> - <Variable=VoteCount05>						
00275BC5	SFZ08_Fear	Activity: Irrational Fear	10		Talk to Beckham	0	001 Beckham	Beckham			
00275BC5	SFZ08_Fear	Activity: Irrational Fear	50		Beckham's Health						
00275BC5	SFZ08_Fear	Activity: Irrational Fear	100		Protect Beckham at the first hive	0	001 Beckham	Beckham			
00275BC5	SFZ08_Fear	Activity: Irrational Fear	100		Protect Beckham at the first hive	1	003	HostilesWave01		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
00275BC5	SFZ08_Fear	Activity: Irrational Fear	200		Protect Beckham at the second hive	0	001 Beckham	Beckham			
00275BC5	SFZ08_Fear	Activity: Irrational Fear	200		Protect Beckham at the second hive	1	004	HostilesWave02		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
00275BC5	SFZ08_Fear	Activity: Irrational Fear	300		Protect Beckham at the third hive	0	001 Beckham	Beckham			
00275BC5	SFZ08_Fear	Activity: Irrational Fear	300		Protect Beckham at the third hive	1	005	HostilesWave03		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
0025C0F4	TWZ07	Activity: Grafton Day	100		Watch the Parade	0	000 GraftonMonster	GraftonMonster		00100000|200.000000|GetStageCurrentInstance|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
0025C0F4	TWZ07	Activity: Grafton Day	200		Kill the Grafton Monster	0	000 GraftonMonster	GraftonMonster		11000000|200.000000|GetStageCurrentInstance|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
0025C090	TWZ05	Event: Swarm of Suitors	100	Uses Timer	Get to the island	0	001 DestinationMarker	DestinationMarker			
0025C090	TWZ05	Event: Swarm of Suitors	101	Uses Timer	Defeat the first wave before it overwhelms the spawning grounds						
0025C090	TWZ05	Event: Swarm of Suitors	160		Kill all Mirelurks	0	001 DestinationMarker	DestinationMarker		10010000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|200|00 00 00 00|0|-1|Subject| ; 01010000|3.000000|GetNumElementsInRefCollection|00 00 00|00 00|003|00 00 00 00|0|-1|Subject|	
0025C090	TWZ05	Event: Swarm of Suitors	160		Kill all Mirelurks	1	003	MirelurkHorde01		10000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|200|00 00 00 00|0|-1|Subject| ; 10100000|3.000000|GetNumElementsInRefCollection|00 00 00|00 00|003|00 00 00 00|0|-1|Subject|	
0025C090	TWZ05	Event: Swarm of Suitors	165		Kill the Leader	0	028	MirelurkLeader01_Crab			
0025C090	TWZ05	Event: Swarm of Suitors	170	Uses Timer	The Mirelurks are about to breed. Wipe them out right away!	0	003	MirelurkHorde01		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
0025C090	TWZ05	Event: Swarm of Suitors	180	Uses Timer	The next wave of Mirelurks approaches...						
0025C090	TWZ05	Event: Swarm of Suitors	300	Uses Timer	Defeat the next wave before it overwhelms the spawning grounds						
0025C090	TWZ05	Event: Swarm of Suitors	360		Kill all Mirelurks	0	001 DestinationMarker	DestinationMarker		10010000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|400|00 00 00 00|0|-1|Subject| ; 01010000|3.000000|GetNumElementsInRefCollection|00 00 00|00 00|023|00 00 00 00|0|-1|Subject|	
0025C090	TWZ05	Event: Swarm of Suitors	360		Kill all Mirelurks	1	023	MirelurkHorde02		10000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|400|00 00 00 00|0|-1|Subject| ; 10100000|3.000000|GetNumElementsInRefCollection|00 00 00|00 00|023|00 00 00 00|0|-1|Subject|	
0025C090	TWZ05	Event: Swarm of Suitors	365		Kill the Leader	0	029	MirelurkLeader02_Hunter			
0025C090	TWZ05	Event: Swarm of Suitors	370	Uses Timer	The Mirelurks are about to breed. Wipe them out right away!	0	023	MirelurkHorde02		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
0025C090	TWZ05	Event: Swarm of Suitors	380	Uses Timer	The next wave of Mirelurks approaches...						
0025C090	TWZ05	Event: Swarm of Suitors	500	Uses Timer	Defeat the last wave before it overwhelms the spawning grounds						
0025C090	TWZ05	Event: Swarm of Suitors	560		Kill all Mirelurks	0	001 DestinationMarker	DestinationMarker		10010000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|600|00 00 00 00|0|-1|Subject| ; 01010000|3.000000|GetNumElementsInRefCollection|00 00 00|00 00|025|00 00 00 00|0|-1|Subject|	
0025C090	TWZ05	Event: Swarm of Suitors	560		Kill all Mirelurks	1	025	MirelurkHorde03		10000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|600|00 00 00 00|0|-1|Subject| ; 10100000|3.000000|GetNumElementsInRefCollection|00 00 00|00 00|025|00 00 00 00|0|-1|Subject|	
0025C090	TWZ05	Event: Swarm of Suitors	565		Kill the Leader	0	030	MirelurkLeader03_King			
0025C090	TWZ05	Event: Swarm of Suitors	570	Uses Timer	The Mirelurks are about to breed. Wipe them out right away!	0	025	MirelurkHorde03		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
0025C090	TWZ05	Event: Swarm of Suitors	900	Uses Timer	Kill the Mirelurk Queen	0	008 Queen	Queen			
0025A836	TW009	Event: The Battle that Never Was	100		Talk to the Curator	0	000 Curator	Curator			
0025A836	TW009	Event: The Battle that Never Was	150	Uses Timer	Nearby players meet at Prickett's Fort	0	007 UnionStart	UnionStart			
0025A836	TW009	Event: The Battle that Never Was	200	Uses Timer	Union defenders in the fort	0	007 UnionStart	UnionStart			
0025A836	TW009	Event: The Battle that Never Was	201	Uses Timer	Confederate attackers in the parking lot	0	008 ConfederateStart	ConfederateStart			
0025A836	TW009	Event: The Battle that Never Was	250		Score: Union <Variable=UnionKills>, Confederates <Variable=ConfederateKills>						
0025A836	TW009	Event: The Battle that Never Was	300	Uses Timer	Optional: Union Defenders arriving late	0	014 UnionGuide	UnionGuide		10000000|0.000000|IsMemberOfAPlayerTeam|00 00 00|00 00|00 00 00 00|00 00 00 00|0|0|Active Players|	
0025A836	TW009	Event: The Battle that Never Was	301	ORed With Previous ; Uses Timer	Optional: Confederate attackers arriving late	0	013 ConfederateGuide	ConfederateGuide		10000000|0.000000|IsMemberOfAPlayerTeam|00 00 00|00 00|00 00 00 00|00 00 00 00|0|0|Active Players|	
0023C7F3	TW010	Daily: Thrill of the Grill	50	Unknown 3	Talk to the Hemlock Holes Cook	0	003 CookoutChef	CookoutChef			
0023C7F3	TW010	Daily: Thrill of the Grill	100		Get Radstag Meat  (<Variable=RadstagMeatCount>/<Variable=RadstagMeatNeeded>)						
0023C7F3	TW010	Daily: Thrill of the Grill	110		(Optional) Hunt Radstag Herd	0	000 Radstag Spawn	Radstag Spawn		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|002 RadstagBoss|Quest Alias| ; 00100000|5.000000|GetItemCount|00 00 00|00 00|RadstagMeat "Radstag Meat" [ALCH:0004A14F]|00 00 00 00|0|-1|Subject|	
0023C7F3	TW010	Daily: Thrill of the Grill	120		(Optional) Get Yao Guai meat (<Variable=YaoGuaiMeatCount>/<Variable=YaoGuaiMeatNeeded>)	0	018 OptionalYaoGuaiSpawn	OptionalYaoGuaiSpawn		10000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|040 The Hemlock Holes robot cook has asked me to get some meat for a cookout. He pointed me to where I can find Radstags. As a perceptive hunter (PE 5) I also learned where to find some Yao Guai.|00 00 00 00|0|-1|Subject|	
0023C7F3	TW010	Daily: Thrill of the Grill	130		(Optional) Get Deathclaw meat (<Variable=DeathclawMeatCount>/<Variable=DeathclawMeatNeeded>)	0	023 OptionalDeathclawSpawn	OptionalDeathclawSpawn			
0023C7F3	TW010	Daily: Thrill of the Grill	300		Put meat on Grill	0	005 MeatGrill	MeatGrill			
0023C7F3	TW010	Daily: Thrill of the Grill	400		Talk to the Hemlock Holes Cook	0	003 CookoutChef	CookoutChef			
0023C7F3	TW010	Daily: Thrill of the Grill	500		Get Tatos (<Variable=TatoVegeCount>/<Variable=TatoVegeNeeded>)	0	008 MapMarker	MapMarker		00100000|5.000000|GetItemCount|00 00 00|00 00|TatoVegetableFruit "Tato" [ALCH:0009DCC4]|00 00 00 00|0|004 Player|Quest Alias|	
0023C7F3	TW010	Daily: Thrill of the Grill	510		(Optional) Get Corn (<Variable=CornVegeCount>/<Variable=CornVegeNeeded>)						
0023C7F3	TW010	Daily: Thrill of the Grill	520		(Optional) Get Carrots (<Variable=CarrotVegeCount>/<Variable=CarrotVegeNeeded>)						
0023C7F3	TW010	Daily: Thrill of the Grill	600		Put vegetables on grill	0	009 VegeGrill	VegeGrill			
0022728C	SFM01_Glow_CUT_FlaggedToNotExplort	Event: The Glowing Swamp	200		Increase the water flow at Crevasse Dam	0	001 CrevasseDamTerminal	CrevasseDamTerminal			
0022728C	SFM01_Glow_CUT_FlaggedToNotExplort	Event: The Glowing Swamp	300		Neutralize the river at Dyer Chemical	0	003 DyerChemicalTerminal	DyerChemicalTerminal			
0022728C	SFM01_Glow_CUT_FlaggedToNotExplort	Event: The Glowing Swamp	300		Neutralize the river at Dyer Chemical	1	016 AlkaliCatalyst	AlkaliCatalyst		10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|LocSwampDyerChemicalLocation "Dyer Chemical" [LCTN:00055E01]|00 00 00 00|0|-1|Target| ; 10000000|0.000000|GetStageDoneUniqueQuest|00 00 00|00 00|SFM01_Glow_CUT_FlaggedToNotExplort "Event: The Glowing Swamp" [QUST:0022728C]|304|0|-1|Subject|	
0022728C	SFM01_Glow_CUT_FlaggedToNotExplort	Event: The Glowing Swamp	300		Neutralize the river at Dyer Chemical	2	012 AluminumCanister	AluminumCanister		10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|LocSwampDyerChemicalLocation "Dyer Chemical" [LCTN:00055E01]|00 00 00 00|0|-1|Target| ; 10000000|0.000000|GetStageDoneUniqueQuest|00 00 00|00 00|SFM01_Glow_CUT_FlaggedToNotExplort "Event: The Glowing Swamp" [QUST:0022728C]|301|0|-1|Subject|	
0022728C	SFM01_Glow_CUT_FlaggedToNotExplort	Event: The Glowing Swamp	300		Neutralize the river at Dyer Chemical	3	014 OxygenCanister	OxygenCanister		10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|LocSwampDyerChemicalLocation "Dyer Chemical" [LCTN:00055E01]|00 00 00 00|0|-1|Target| ; 10000000|0.000000|GetStageDoneUniqueQuest|00 00 00|00 00|SFM01_Glow_CUT_FlaggedToNotExplort "Event: The Glowing Swamp" [QUST:0022728C]|302|0|-1|Subject|	
0022728C	SFM01_Glow_CUT_FlaggedToNotExplort	Event: The Glowing Swamp	300		Neutralize the river at Dyer Chemical	4	013 SiliconCanister	SiliconCanister		10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|LocSwampDyerChemicalLocation "Dyer Chemical" [LCTN:00055E01]|00 00 00 00|0|-1|Target| ; 10000000|0.000000|GetStageDoneUniqueQuest|00 00 00|00 00|SFM01_Glow_CUT_FlaggedToNotExplort "Event: The Glowing Swamp" [QUST:0022728C]|303|0|-1|Subject|	
0022728C	SFM01_Glow_CUT_FlaggedToNotExplort	Event: The Glowing Swamp	400		Kill Glowing creatures (<Variable=GlowingCreaturesCount>/<Variable=GlowingCreaturesTotal>)						
0022728C	SFM01_Glow_CUT_FlaggedToNotExplort	Event: The Glowing Swamp	500		Kill the Glowing Queen	0	017 MirelureQueenQTMarker	MirelureQueenQTMarker		11001000|2000.000000|GetDistance|00 00 00|00 00|017 MirelureQueenQTMarker|00 00 00 00|0|-1|Target|	
0022728C	SFM01_Glow_CUT_FlaggedToNotExplort	Event: The Glowing Swamp	500		Kill the Glowing Queen	1	007 MirelurkQueen	MirelurkQueen		00101000|2000.000000|GetDistance|00 00 00|00 00|017 MirelureQueenQTMarker|00 00 00 00|0|-1|Target|	
001ED40A	MTR04_Employee	Daily: Mistaken Identity	10	Unknown 3	Go to Camden Park	0	022 CamdenParkEntrance	CamdenParkEntrance			
001ED40A	MTR04_Employee	Daily: Mistaken Identity	20		Go to the Camden Park Main Entrance	0	022 CamdenParkEntrance	CamdenParkEntrance			
001ED40A	MTR04_Employee	Daily: Mistaken Identity	100		Report for your Shift	0	007 EmployeeSecBot	EmployeeSecBot			
001ED40A	MTR04_Employee	Daily: Mistaken Identity	300		Put on your Uniform	0	021 EmployeeLocker	EmployeeLocker		00100000|1.000000|GetItemCount|00 00 00|00 00|Clothes_AmusementParkWorker_MTR04 "Camden Park Uniform" [ARMO:004E5EAA]|00 00 00 00|0|001 Player|Quest Alias|	
001ED40A	MTR04_Employee	Daily: Mistaken Identity	400		Clock in for your Shift	0	015 Timeclock	Timeclock			
001ED40A	MTR04_Employee	Daily: Mistaken Identity	500		Calibrate Mr. Fuzzy's Games (<Variable=GamesCalibrated>/3)						
001ED40A	MTR04_Employee	Daily: Mistaken Identity	800		Visit the Company Store	0	019 CompanyStoreTrigger	CompanyStoreTrigger			
001ED40A	MTR04_Employee	Daily: Mistaken Identity	900		Talk to the Boss	0	020 Boss	Boss			
001ED40A	MTR04_Employee	Daily: Mistaken Identity	1000		Put on your Uniform						
0018C91A	SFS02_Play	Daily: Play Time	50	Unknown 3	Investigate Berkeley Springs	0	000 Chloe	Chloe			
0018C91A	SFS02_Play	Daily: Play Time	100	Unknown 3	Talk to Chloe	0	000 Chloe	Chloe			
0018C91A	SFS02_Play	Daily: Play Time	200		Collect Gulper Innards (<Variable=SFS02_Play_RadtoadCount>/<Variable=SFS02_Play_RadtoadTotal>)	0	026 GulpersQT	GulpersQT			
0018C91A	SFS02_Play	Daily: Play Time	210		Collect Mirelurk Meat (<Variable=SFS02_Play_MirelurkCount>/<Variable=SFS02_Play_MirelurkTotal>)	0	025 MirelurksQT	MirelurksQT			
0018C91A	SFS02_Play	Daily: Play Time	220		Collect Angler Meat (<Variable=SFS02_Play_AnglerCount>/<Variable=SFS02_Play_AnglerTotal>)	0	027 AnglersQT	AnglersQT			
0018C91A	SFS02_Play	Daily: Play Time	300		Collect flowers (<Variable=SFS02_Play_FlowerCount>/<Variable=SFS02_Play_FlowerTotal>)	0	018 FlowerQT	FlowerQT			
0018C91A	SFS02_Play	Daily: Play Time	400		Attend the play date	0	022 PlayDateCenterMarker	PlayDateCenterMarker			
0018C91A	SFS02_Play	Daily: Play Time	450		Survive your play date	0	023	PlayDateBoss		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
0018C91A	SFS02_Play	Daily: Play Time	450		Survive your play date	1	024	PlayDateHostileWaves		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
0018C91A	SFS02_Play	Daily: Play Time	450		Survive your play date	2	010	PlayDateInitialHostiles		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
0018C91A	SFS02_Play	Daily: Play Time	500		Retrieve toys (<Variable=SFS02_Play_ToyCount>/<Variable=SFS02_Play_ToyTotal>)	0	015 Toy01	Toy01		10000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|500 A Ms. Nanny has mistaken me for her charge and sent me off to retrieve some toys that were left behind. I need to travel to the location she marked on my map to find them.|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|510|00 00 00 00|0|-1|Subject|	
