LVLI_FormID	LVLI_EDID	LVLF_Flags	EntryCount	EntryIndex	LVLO_Reference	RefSig	SubLVLI_FormID	ListChanceNoneValue	ListChanceNoneGlobal	ListChanceNoneCurve	ListChanceNoneResolved	EntryChanceNoneValue	EntryChanceNoneGlobal	EntryChanceNoneCurve	EntryChanceNoneResolved	EntryCondChance_RandomPercent	EntryPresenceChance	EntryAprioriChance_NoSublist
00596746	W05_LLV_COMP_VisitorVendor	001	10	2	003C24EE:LLV_Vendor_ChemsMeds_Basic:LVLI	LVLI	003C24EE	0.000000			0.000000	0.000000			0.000000	1	1	1
00596746	W05_LLV_COMP_VisitorVendor	001	10	3	00023220:LL_BobbyPinBox:LVLI	LVLI	00023220	0.000000			0.000000	0.000000			0.000000	1	1	1
00596746	W05_LLV_COMP_VisitorVendor	001	10	4	0037D930:LLV_Vendor_Chems_SuperStimpak:LVLI	LVLI	0037D930	0.000000			0.000000	0.000000			0.000000	1	1	1
00596746	W05_LLV_COMP_VisitorVendor	001	10	5	0037D95A:LLV_Vendor_Component_Scrap_Bulk_Uncommon:LVLI	LVLI	0037D95A	0.000000			0.000000	0.000000			0.000000	1	1	1
00596746	W05_LLV_COMP_VisitorVendor	001	10	6	0037D95B:LLV_Vendor_Component_Scrap_Bulk_Rare:LVLI	LVLI	0037D95B	0.000000			0.000000	0.000000			0.000000	1	1	1
00596746	W05_LLV_COMP_VisitorVendor	001	10	7	0055AE17:Bulk_Ammo_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596746	W05_LLV_COMP_VisitorVendor	001	10	8	00137825:LLV_Vendor_Ammo_FusionCore:LVLI	LVLI	00137825	0.000000			0.000000	0.000000	003D7A16:MinLvl_PowerArmor_Raider_ECON:GLOB		20.000000	1	0.8	0.8
00596746	W05_LLV_COMP_VisitorVendor	001	10	9	000130A1:c_Gunpowder_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596747	W05_MQ_101P_Rewards	001	1	0	0043B776:QuestReward_LLS_AllRegions_Any:LVLI	LVLI	0043B776	0.000000			0.000000	0.000000			0.000000	1	1	1
00596748	W05_MQ_101P_A_Rewards	001	1	0	0043B776:QuestReward_LLS_AllRegions_Any:LVLI	LVLI	0043B776	0.000000			0.000000	0.000000			0.000000	1	1	1
00596749	W05_MQ_101P_B_Rewards	001	4	0	002049B6:LL_Stimpak_1_3:LVLI	LVLI	002049B6	0.000000			0.000000	0.000000			0.000000	1	1	1
00596749	W05_MQ_101P_B_Rewards	001	4	1	002049B7:LL_RadAway_1_3:LVLI	LVLI	002049B7	0.000000			0.000000	0.000000			0.000000	1	1	1
00596749	W05_MQ_101P_B_Rewards	001	4	2	00432C94:LL_Drink_WaterPurified_1_3:LVLI	LVLI	00432C94	0.000000			0.000000	0.000000			0.000000	1	1	1
00596749	W05_MQ_101P_B_Rewards	001	4	3	0052B110:LL_Chems_Buffout:LVLI	LVLI	0052B110	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8E	W05_LLV_COMP_VisitorVendor_Athena	001	12	0	003C24EA:LLV_Vendor_Drink:LVLI	LVLI	003C24EA	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8E	W05_LLV_COMP_VisitorVendor_Athena	001	12	1	003C24EB:LLV_Vendor_Food:LVLI	LVLI	003C24EB	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8E	W05_LLV_COMP_VisitorVendor_Athena	001	12	2	003C24EE:LLV_Vendor_ChemsMeds_Basic:LVLI	LVLI	003C24EE	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8E	W05_LLV_COMP_VisitorVendor_Athena	001	12	3	00023220:LL_BobbyPinBox:LVLI	LVLI	00023220	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8E	W05_LLV_COMP_VisitorVendor_Athena	001	12	4	0037D95A:LLV_Vendor_Component_Scrap_Bulk_Uncommon:LVLI	LVLI	0037D95A	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8E	W05_LLV_COMP_VisitorVendor_Athena	001	12	5	0037D95B:LLV_Vendor_Component_Scrap_Bulk_Rare:LVLI	LVLI	0037D95B	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8E	W05_LLV_COMP_VisitorVendor_Athena	001	12	6	0055AE17:Bulk_Ammo_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8E	W05_LLV_COMP_VisitorVendor_Athena	001	12	7	000130A1:c_Gunpowder_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8E	W05_LLV_COMP_VisitorVendor_Athena	001	12	8	003CF098:Bulk_Circuitry_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8E	W05_LLV_COMP_VisitorVendor_Athena	001	12	9	003CF09F:Bulk_Crystal_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8E	W05_LLV_COMP_VisitorVendor_Athena	001	12	10	000C1897:AmmoFusionCell:AMMO	AMMO		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8E	W05_LLV_COMP_VisitorVendor_Athena	001	12	11	00137825:LLV_Vendor_Ammo_FusionCore:LVLI	LVLI	00137825	0.000000			0.000000	0.000000	003D7A16:MinLvl_PowerArmor_Raider_ECON:GLOB		20.000000	1	0.8	0.8
00596E8F	W05_LLV_COMP_VisitorVendor_Emerson	001	17	0	003C24EA:LLV_Vendor_Drink:LVLI	LVLI	003C24EA	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8F	W05_LLV_COMP_VisitorVendor_Emerson	001	17	1	003C24EB:LLV_Vendor_Food:LVLI	LVLI	003C24EB	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8F	W05_LLV_COMP_VisitorVendor_Emerson	001	17	2	003C24EE:LLV_Vendor_ChemsMeds_Basic:LVLI	LVLI	003C24EE	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8F	W05_LLV_COMP_VisitorVendor_Emerson	001	17	3	00023220:LL_BobbyPinBox:LVLI	LVLI	00023220	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8F	W05_LLV_COMP_VisitorVendor_Emerson	001	17	4	0037D930:LLV_Vendor_Chems_SuperStimpak:LVLI	LVLI	0037D930	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8F	W05_LLV_COMP_VisitorVendor_Emerson	001	17	5	0037D95A:LLV_Vendor_Component_Scrap_Bulk_Uncommon:LVLI	LVLI	0037D95A	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8F	W05_LLV_COMP_VisitorVendor_Emerson	001	17	6	0037D95B:LLV_Vendor_Component_Scrap_Bulk_Rare:LVLI	LVLI	0037D95B	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8F	W05_LLV_COMP_VisitorVendor_Emerson	001	17	7	0055AE17:Bulk_Ammo_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8F	W05_LLV_COMP_VisitorVendor_Emerson	001	17	8	000130A1:c_Gunpowder_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8F	W05_LLV_COMP_VisitorVendor_Emerson	001	17	9	000366C0:WaterPurified:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8F	W05_LLV_COMP_VisitorVendor_Emerson	001	17	10	00023742:RadAway:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8F	W05_LLV_COMP_VisitorVendor_Emerson	001	17	11	00024057:RadX:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8F	W05_LLV_COMP_VisitorVendor_Emerson	001	17	12	00023736:Stimpak:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8F	W05_LLV_COMP_VisitorVendor_Emerson	001	17	13	00033779:MedX:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8F	W05_LLV_COMP_VisitorVendor_Emerson	001	17	14	0003377B:Mentats:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8F	W05_LLV_COMP_VisitorVendor_Emerson	001	17	15	00117DF9:SuperStimpak:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E8F	W05_LLV_COMP_VisitorVendor_Emerson	001	17	16	00137825:LLV_Vendor_Ammo_FusionCore:LVLI	LVLI	00137825	0.000000			0.000000	0.000000	003D7A16:MinLvl_PowerArmor_Raider_ECON:GLOB		20.000000	1	0.8	0.8
00596E90	W05_LLV_COMP_VisitorVendor_Ronny	001	13	0	003C24EA:LLV_Vendor_Drink:LVLI	LVLI	003C24EA	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E90	W05_LLV_COMP_VisitorVendor_Ronny	001	13	1	003C24EE:LLV_Vendor_ChemsMeds_Basic:LVLI	LVLI	003C24EE	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E90	W05_LLV_COMP_VisitorVendor_Ronny	001	13	2	00023220:LL_BobbyPinBox:LVLI	LVLI	00023220	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E90	W05_LLV_COMP_VisitorVendor_Ronny	001	13	3	0055AE17:Bulk_Ammo_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E90	W05_LLV_COMP_VisitorVendor_Ronny	001	13	4	000130A1:c_Gunpowder_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E90	W05_LLV_COMP_VisitorVendor_Ronny	001	13	5	0009221C:Ammo44:AMMO	AMMO		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E90	W05_LLV_COMP_VisitorVendor_Ronny	001	13	6	0001F66A:Ammo45Caliber:AMMO	AMMO		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E90	W05_LLV_COMP_VisitorVendor_Ronny	001	13	7	00596E92:LLV_Vendor_Recipes_Mods_Levergun:LVLI	LVLI	00596E92	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E90	W05_LLV_COMP_VisitorVendor_Ronny	001	13	8	00596E93:LLV_Vendor_Recipes_Mods_SingleActionRevolver:LVLI	LVLI	00596E93	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E90	W05_LLV_COMP_VisitorVendor_Ronny	001	13	9	00052409:Bloodpack:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E90	W05_LLV_COMP_VisitorVendor_Ronny	001	13	10	003B5FCB:Brew_OakHollerLager:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E90	W05_LLV_COMP_VisitorVendor_Ronny	001	13	11	001EB9F3:LL_Weapon_Ranged_SingleActionRevolver:LVLI	LVLI	001EB9F3	0.000000			0.000000	50.000000			50.000000	1	0.5	0.5
00596E90	W05_LLV_COMP_VisitorVendor_Ronny	001	13	12	0011150A:LL_Weapon_Ranged_LeverGun_Sniper:LVLI	LVLI	0011150A	0.000000			0.000000	50.000000			50.000000	1	0.5	0.5
00596E91	W05_LLV_COMP_VisitorVendor_Sage	001	11	0	003C24EA:LLV_Vendor_Drink:LVLI	LVLI	003C24EA	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E91	W05_LLV_COMP_VisitorVendor_Sage	001	11	1	003C24EE:LLV_Vendor_ChemsMeds_Basic:LVLI	LVLI	003C24EE	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E91	W05_LLV_COMP_VisitorVendor_Sage	001	11	2	00023220:LL_BobbyPinBox:LVLI	LVLI	00023220	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E91	W05_LLV_COMP_VisitorVendor_Sage	001	11	3	0037D95A:LLV_Vendor_Component_Scrap_Bulk_Uncommon:LVLI	LVLI	0037D95A	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E91	W05_LLV_COMP_VisitorVendor_Sage	001	11	4	0037D95B:LLV_Vendor_Component_Scrap_Bulk_Rare:LVLI	LVLI	0037D95B	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E91	W05_LLV_COMP_VisitorVendor_Sage	001	11	5	0055AE17:Bulk_Ammo_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E91	W05_LLV_COMP_VisitorVendor_Sage	001	11	6	000130A1:c_Gunpowder_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E91	W05_LLV_COMP_VisitorVendor_Sage	001	11	7	00033778:Buffout:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E91	W05_LLV_COMP_VisitorVendor_Sage	001	11	8	0003377D:Psycho:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E91	W05_LLV_COMP_VisitorVendor_Sage	001	11	9	003D7F9F:LLV_Vendor_Serums_Faction_Enclave:LVLI	LVLI	003D7F9F	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E91	W05_LLV_COMP_VisitorVendor_Sage	001	11	10	00137825:LLV_Vendor_Ammo_FusionCore:LVLI	LVLI	00137825	0.000000			0.000000	0.000000	003D7A16:MinLvl_PowerArmor_Raider_ECON:GLOB		20.000000	1	0.8	0.8
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	0	0052559C:miscmod_DLC03_mod_LeverGun_Barrel_Long_HipAccuracy:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	1	0052559E:miscmod_DLC03_mod_LeverGun_Barrel_Long_Recoil:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	2	005255A2:miscmod_DLC03_mod_LeverGun_Barrel_Long_Recoil-HipAccuracy:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	3	005255A4:miscmod_DLC03_mod_LeverGun_Barrel_Short_HipAccuracy:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	4	005255A6:miscmod_DLC03_mod_LeverGun_Barrel_Short_Recoil:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	5	005255A8:miscmod_DLC03_mod_LeverGun_Barrel_Short_Recoil-HipAccuracy:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	6	005255AC:miscmod_DLC03_mod_LeverGun_Grip_HipAccuracy:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	7	005255B0:miscmod_DLC03_mod_LeverGun_Grip_HipAccuracy-Recoil:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	8	005255AE:miscmod_DLC03_mod_LeverGun_Grip_HipAccuracy-SecondaryDMG:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	9	005255B2:miscmod_DLC03_mod_LeverGun_Grip_Recoil:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	10	005255B4:miscmod_DLC03_mod_LeverGun_Grip_Recoil-SecondaryDMG:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	11	005255B6:miscmod_DLC03_mod_LeverGun_Grip_SecondaryDMG:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	12	005255B8:miscmod_DLC03_mod_LeverGun_Muzzle_compensator_Base:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	13	005255BA:miscmod_DLC03_mod_LeverGun_Muzzle_suppressor_Base:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	14	005255BE:miscmod_DLC03_mod_LeverGun_Receiver_CritDMG:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	15	005255BC:miscmod_DLC03_mod_LeverGun_Receiver_CritDMG-HipAccuracy:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	16	005255C2:miscmod_DLC03_mod_LeverGun_Receiver_Damage:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	17	005255C4:miscmod_DLC03_mod_LeverGun_Receiver_Damage-CritDMG:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	18	005255C6:miscmod_DLC03_mod_LeverGun_Receiver_Damage-HipAccuracy:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	19	0032E202:miscmod_DLC03_mod_LeverGun_receiver_FastTrigger:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	20	005255C8:miscmod_DLC03_mod_LeverGun_Receiver_FastTrigger-BaseDMG:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	21	005255CB:miscmod_DLC03_mod_LeverGun_Receiver_FastTrigger-CritDMG:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	22	005255CD:miscmod_DLC03_mod_LeverGun_Receiver_FastTrigger-HipAccuracy:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	23	005255CF:miscmod_DLC03_mod_LeverGun_Receiver_HipAccuracy:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	24	005255D5:miscmod_DLC03_mod_LeverGun_SCOPE_Longscope_Base:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	25	003AC9F0:miscmod_DLC03_mod_LeverGun_SCOPE_Longscope_NV_Base:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	26	005255D7:miscmod_DLC03_mod_LeverGun_SCOPE_MediumScope_Base:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	27	005255D9:miscmod_DLC03_mod_LeverGun_SCOPE_MediumScope_NV_Base:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	28	003AC9F1:miscmod_DLC03_mod_LeverGun_SCOPE_reflex_circle:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	29	005255DB:miscmod_DLC03_mod_LeverGun_SCOPE_reflex_Dot:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	30	005255DD:miscmod_DLC03_mod_LeverGun_SCOPE_shortscope_Base:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E92	LLV_Vendor_Recipes_Mods_Levergun	11	32	31	005255DF:miscmod_DLC03_mod_LeverGun_SCOPE_shortscope_NV_Base:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E93	LLV_Vendor_Recipes_Mods_SingleActionRevolver	11	2	0	00223781:miscmod_mod_SingleActionRevolver_Barrel_Long:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E93	LLV_Vendor_Recipes_Mods_SingleActionRevolver	11	2	1	00223782:miscmod_mod_SingleActionRevolver_Grip_Better1:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00596E98	W05_LLV_GoldVendor_Raider_Mortimer	001	5	0	005A0EE5:W05_LLV_GoldVendor_Raider_Mortimer_1_Cautious:LVLI	LVLI	005A0EE5	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E98	W05_LLV_GoldVendor_Raider_Mortimer	001	5	1	005A0F00:W05_LLV_GoldVendor_Raider_Mortimer_3_Cooperative:LVLI	LVLI	005A0F00	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E98	W05_LLV_GoldVendor_Raider_Mortimer	001	5	2	005A0EFA:W05_LLV_GoldVendor_Raider_Mortimer_4_Friendly:LVLI	LVLI	005A0EFA	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E98	W05_LLV_GoldVendor_Raider_Mortimer	001	5	3	005A0EF4:W05_LLV_GoldVendor_Raider_Mortimer_5_Neighborly:LVLI	LVLI	005A0EF4	0.000000			0.000000	0.000000			0.000000	1	1	1
00596E98	W05_LLV_GoldVendor_Raider_Mortimer	001	5	4	005A0EEB:W05_LLV_GoldVendor_Raider_Mortimer_6_Ally:LVLI	LVLI	005A0EEB	0.000000			0.000000	0.000000			0.000000	1	1	1
005982D7	W05_JonahIto_LL_GiveToPlayer	001	2	0	00023736:Stimpak:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
005982D7	W05_JonahIto_LL_GiveToPlayer	001	2	1	00033779:MedX:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
0059879E	LL_Armor_Leather_ArmLeft_Light_NONPLAYABLE	11	1	0	0059878A:Armor_Leather_ArmLeft_NONPLAYABLE:ARMO	ARMO		0.000000			0.000000	0.000000			0.000000	1	1	1
0059879F	LL_Armor_Leather_ArmLeft_Medium_NONPLAYABLE	11	1	0	0059878A:Armor_Leather_ArmLeft_NONPLAYABLE:ARMO	ARMO		0.000000			0.000000	0.000000			0.000000	1	1	1
005987A0	LL_Armor_Leather_ArmLeft_Heavy_NONPLAYALBE	11	1	0	0059878A:Armor_Leather_ArmLeft_NONPLAYABLE:ARMO	ARMO		0.000000			0.000000	0.000000			0.000000	1	1	1
005987A1	LL_Armor_Leather_ArmLeft_NONPLAYABLE	11	3	0	0059879E:LL_Armor_Leather_ArmLeft_Light_NONPLAYABLE:LVLI	LVLI	0059879E	0.000000			0.000000	0.000000	00535D4B:MinLvl_Guaranteed_ECON:GLOB		1.000000	1	0.99	0.99
005987A1	LL_Armor_Leather_ArmLeft_NONPLAYABLE	11	3	1	0059879F:LL_Armor_Leather_ArmLeft_Medium_NONPLAYABLE:LVLI	LVLI	0059879F	0.000000			0.000000	0.000000	00018B35:MinLvl_Armor_Medium_ECON:GLOB		2.000000	1	0.98	0.98
005987A1	LL_Armor_Leather_ArmLeft_NONPLAYABLE	11	3	2	005987A0:LL_Armor_Leather_ArmLeft_Heavy_NONPLAYALBE:LVLI	LVLI	005987A0	0.000000			0.000000	0.000000	00018A6B:MinLvl_Armor_Heavy_ECON:GLOB		3.000000	1	0.97	0.97
005987A2	LL_Armor_Metal_ArmLeft_Light_NONPLAYABLE	11	1	0	0059878B:Armor_Metal_ArmLeft_NONPLAYABLE:ARMO	ARMO		0.000000			0.000000	0.000000			0.000000	1	1	1
005987A3	LL_Armor_Metal_ArmLeft_Medium_NONPLAYABLE	11	1	0	0059878B:Armor_Metal_ArmLeft_NONPLAYABLE:ARMO	ARMO		0.000000			0.000000	0.000000			0.000000	1	1	1
005987A4	LL_Armor_Metal_ArmLeft_Heavy_NONPLAYABLE	11	1	0	0059878B:Armor_Metal_ArmLeft_NONPLAYABLE:ARMO	ARMO		0.000000			0.000000	0.000000			0.000000	1	1	1
005987A5	LL_Armor_Metal_ArmLeft_NONPLAYABLE	11	4	0	005987A2:LL_Armor_Metal_ArmLeft_Light_NONPLAYABLE:LVLI	LVLI	005987A2	0.000000			0.000000	0.000000			0.000000	1	1	1
005987A5	LL_Armor_Metal_ArmLeft_NONPLAYABLE	11	4	1	005987A2:LL_Armor_Metal_ArmLeft_Light_NONPLAYABLE:LVLI	LVLI	005987A2	0.000000			0.000000	0.000000	00018A6A:MinLvl_Armor_Light_ECON:GLOB		1.000000	1	0.99	0.99
005987A5	LL_Armor_Metal_ArmLeft_NONPLAYABLE	11	4	2	005987A3:LL_Armor_Metal_ArmLeft_Medium_NONPLAYABLE:LVLI	LVLI	005987A3	0.000000			0.000000	0.000000	00018B35:MinLvl_Armor_Medium_ECON:GLOB		2.000000	1	0.98	0.98
005987A5	LL_Armor_Metal_ArmLeft_NONPLAYABLE	11	4	3	005987A4:LL_Armor_Metal_ArmLeft_Heavy_NONPLAYABLE:LVLI	LVLI	005987A4	0.000000			0.000000	0.000000	00018A6B:MinLvl_Armor_Heavy_ECON:GLOB		3.000000	1	0.97	0.97
005987A6	LL_Armor_Combat_ArmLeft_Light_NONPLAYABLE	11	1	0	0059878C:Armor_Combat_ArmLeft_NONPLAYABLE:ARMO	ARMO		0.000000			0.000000	0.000000			0.000000	1	1	1
005987A7	LL_Armor_Combat_ArmLeft_Medium_NONPLAYABLE	11	1	0	0059878C:Armor_Combat_ArmLeft_NONPLAYABLE:ARMO	ARMO		0.000000			0.000000	0.000000			0.000000	1	1	1
005987A8	LL_Armor_Combat_ArmLeft_Heavy_NONPLAYABLE	11	1	0	0059878C:Armor_Combat_ArmLeft_NONPLAYABLE:ARMO	ARMO		0.000000			0.000000	0.000000			0.000000	1	1	1
005987A9	LL_Armor_Combat_ArmLeft_NONPLAYABLE	11	4	0	005987A6:LL_Armor_Combat_ArmLeft_Light_NONPLAYABLE:LVLI	LVLI	005987A6	0.000000			0.000000	0.000000			0.000000	1	1	1
005987A9	LL_Armor_Combat_ArmLeft_NONPLAYABLE	11	4	1	005987A6:LL_Armor_Combat_ArmLeft_Light_NONPLAYABLE:LVLI	LVLI	005987A6	0.000000			0.000000	0.000000	00018A6A:MinLvl_Armor_Light_ECON:GLOB		1.000000	1	0.99	0.99
005987A9	LL_Armor_Combat_ArmLeft_NONPLAYABLE	11	4	2	005987A7:LL_Armor_Combat_ArmLeft_Medium_NONPLAYABLE:LVLI	LVLI	005987A7	0.000000			0.000000	0.000000	00018B35:MinLvl_Armor_Medium_ECON:GLOB		2.000000	1	0.98	0.98
005987A9	LL_Armor_Combat_ArmLeft_NONPLAYABLE	11	4	3	005987A8:LL_Armor_Combat_ArmLeft_Heavy_NONPLAYABLE:LVLI	LVLI	005987A8	0.000000			0.000000	0.000000	00018A6B:MinLvl_Armor_Heavy_ECON:GLOB		3.000000	1	0.97	0.97
005987AA	LL_Armor_Marine_ArmLeft_NONPLAYABLE	11	1	0	0059878D:Armor_DLC03_Marine_ArmLeft_NONPLAYABLE:ARMO	ARMO		0.000000			0.000000	0.000000			0.000000	1	1	1
005987AB	LL_Armor_Leather_ArmRight_Light_NONPLAYABLE	11	1	0	0059878E:Armor_Leather_ArmRight_NONPLAYABLE:ARMO	ARMO		0.000000			0.000000	0.000000			0.000000	1	1	1
005987AC	LL_Armor_Leather_ArmRight_Medium_NONPLAYABLE	11	1	0	0059878E:Armor_Leather_ArmRight_NONPLAYABLE:ARMO	ARMO		0.000000			0.000000	0.000000			0.000000	1	1	1
005987AD	LL_Armor_Leather_ArmRight_Heavy_NONPLAYABLE	11	1	0	0059878E:Armor_Leather_ArmRight_NONPLAYABLE:ARMO	ARMO		0.000000			0.000000	0.000000			0.000000	1	1	1
