FormID	EDID	ParentQuestDisplay	ParentQuestLink	RewardsCount	RewardIndex	RewardedItemIndex	RewardedItem	RewardedItemCount	NAM7_XPGlobal	NAM8_CapsGlobal	XPCT_XPCurveTable	QRCO_CurrencyObject	QRLI_LegendaryItemRewardList	QRLR_LegendaryItemRewardRank	QRRI_LegendaryRankRandom	Conditions	ConditionGlobs	ReferencedByCount	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6	Ref7	Ref8	Ref9	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20	Ref21	Ref22	Ref23	Ref24	Ref25	Ref26	Ref27	Ref28	Ref29	Ref30	Ref31	Ref32	Ref33	Ref34	Ref35	Ref36	Ref37	Ref38	Ref39	Ref40	Ref41	Ref42	Ref43	Ref44	Ref45	Ref46	Ref47	Ref48	Ref49	Ref50	Ref51	Ref52	Ref53	Ref54	Ref55	Ref56	Ref57	Ref58	Ref59	Ref60	Ref61	Ref62	Ref63	Ref64	Ref65	Ref66	Ref67	Ref68	Ref69	Ref70	Ref71	Ref72	Ref73	Ref74	Ref75	Ref76	Ref77	Ref78	Ref79	Ref80	Ref81	Ref82	Ref83	Ref84	Ref85	Ref86	Ref87	Ref88	Ref89	Ref90	Ref91	Ref92	Ref93	Ref94	Ref95	Ref96	Ref97	Ref98	Ref99	Ref100	Ref101	Ref102	Ref103	Ref104	Ref105	Ref106	Ref107	Ref108	Ref109	Ref110	Ref111	Ref112	Ref113	Ref114	Ref115	Ref116	Ref117	Ref118	Ref119	Ref120	Ref121	Ref122	Ref123	Ref124	Ref125	Ref126	Ref127	Ref128	Ref129	Ref130	Ref131	Ref132
00631276	QuestReward_MSiloPersonal_Stage199_01	MSiloPersonal "Mission: Countdown <Alias=MSiloShortNameLocation>" [QUST:003E03AA]	003E03AA:MSiloPersonal:"Mission: Countdown <Alias=MSiloShortNameLocation>":QUST	1	0	-1			0039F140:XPMidQuest:GLOB			0000000F:Caps001:CNCY		1				1	003E03AA:MSiloPersonal:"Mission: Countdown <Alias=MSiloShortNameLocation>":QUST																																																																																																																																			
00631246	QuestReward_GQ_Horde_Stage120_01	GQ_Horde "Event: <Alias.Race=Alpha> Horde: <Alias=Region>" [QUST:0000123F]	0000123F:GQ_Horde:"Event: <Alias.Race=Alpha> Horde: <Alias=Region>":QUST	1	0	-1			00109C1E:XPGlobalSmaller:GLOB			0000000F:Caps001:CNCY		1				1	0000123F:GQ_Horde:"Event: <Alias.Race=Alpha> Horde: <Alias=Region>":QUST																																																																																																																																			
00631254	QuestReward_LC060_Whitespring01_Stage1000_01	LC060_Whitespring01 "Unruly Guests" [QUST:0050E611]	0050E611:LC060_Whitespring01:"Unruly Guests":QUST	1	0	-1			00109C17:XPMountainSmaller:GLOB	002ABE89:CapsMountain_Repeatable_Small:GLOB		0000000F:Caps001:CNCY		1				1	0050E611:LC060_Whitespring01:"Unruly Guests":QUST																																																																																																																																			
0063124C	QuestReward_GQ_WorkshopAttack_Takeover_Stage50_01	GQ_WorkshopAttack_Takeover "Event: Retake <Alias=AttackLocation>" [QUST:00009179]	00009179:GQ_WorkshopAttack_Takeover:"Event: Retake <Alias=AttackLocation>":QUST	2	0	0	0043BA3F:QuestReward_LLS_AllRegions_Components_Assorted:LVLI	1	00109C1F:XPGlobal:GLOB			0000000F:Caps001:CNCY		1				1	00009179:GQ_WorkshopAttack_Takeover:"Event: Retake <Alias=AttackLocation>":QUST																																																																																																																																			
0063124C	QuestReward_GQ_WorkshopAttack_Takeover_Stage50_01	GQ_WorkshopAttack_Takeover "Event: Retake <Alias=AttackLocation>" [QUST:00009179]	00009179:GQ_WorkshopAttack_Takeover:"Event: Retake <Alias=AttackLocation>":QUST	2	0	1	0043B778:QuestReward_LLS_AllRegions_Aid:LVLI	1	00109C1F:XPGlobal:GLOB			0000000F:Caps001:CNCY		1				1	00009179:GQ_WorkshopAttack_Takeover:"Event: Retake <Alias=AttackLocation>":QUST																																																																																																																																			
0063124C	QuestReward_GQ_WorkshopAttack_Takeover_Stage50_01	GQ_WorkshopAttack_Takeover "Event: Retake <Alias=AttackLocation>" [QUST:00009179]	00009179:GQ_WorkshopAttack_Takeover:"Event: Retake <Alias=AttackLocation>":QUST	2	0	2	0031A474:LL_Recipes_Workshop_All:LVLI	1	00109C1F:XPGlobal:GLOB			0000000F:Caps001:CNCY		1				1	00009179:GQ_WorkshopAttack_Takeover:"Event: Retake <Alias=AttackLocation>":QUST																																																																																																																																			
0063124C	QuestReward_GQ_WorkshopAttack_Takeover_Stage50_01	GQ_WorkshopAttack_Takeover "Event: Retake <Alias=AttackLocation>" [QUST:00009179]	00009179:GQ_WorkshopAttack_Takeover:"Event: Retake <Alias=AttackLocation>":QUST	2	1	0	00824D11:P62_LLS_Rewards_TheDrifter_ActivationKeyCard:LVLI	1						1			008278F5:P62_LCP_TheDrifter_KeycardChance_EventsGeneric:GLOB	1	00009179:GQ_WorkshopAttack_Takeover:"Event: Retake <Alias=AttackLocation>":QUST																																																																																																																																			
00631370	QuestReward_V94_3_Stage798_01	V94_3 "Vault Mission: Washout<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>" [QUST:0046F0DD]	0046F0DD:V94_3:"Vault Mission: Washout<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>":QUST	1	0	-1			0041F862:XPVaultSystemRewards_V94_3_MidquestReward_Standard:GLOB			0000000F:Caps001:CNCY		1				1	0046F0DD:V94_3:"Vault Mission: Washout<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>":QUST																																																																																																																																			
00631290	QuestReward_MTNS02_Curse_CUT_FlaggedToNotExportInScript_Stage255_01	MTNS02_Curse_CUT_FlaggedToNotExportInScript "Curse of the Cannibal" [QUST:0002E539]	0002E539:MTNS02_Curse_CUT_FlaggedToNotExportInScript:"Curse of the Cannibal":QUST	1	0	-1			00109C17:XPMountainSmaller:GLOB	002ABE8A:CapsMountain_Repeatable_Medium:GLOB		0000000F:Caps001:CNCY		1				1	0002E539:MTNS02_Curse_CUT_FlaggedToNotExportInScript:"Curse of the Cannibal":QUST																																																																																																																																			
00631268	QuestReward_MoM02_Stage100_01	MoM02 "Novice of Mysteries" [QUST:003472F4]	003472F4:MoM02:"Novice of Mysteries":QUST	2	0	0	003666F5:MoM02_LL_QuestReward:LVLI	1	00411B4F:XP_OneOff_MoM02:GLOB	002ABE9D:CapsMountain_Personal_OneOff:GLOB		0000000F:Caps001:CNCY		1				1	003472F4:MoM02:"Novice of Mysteries":QUST																																																																																																																																			
00631268	QuestReward_MoM02_Stage100_01	MoM02 "Novice of Mysteries" [QUST:003472F4]	003472F4:MoM02:"Novice of Mysteries":QUST	2	1	-1			005354B9:XPMountain_Teammate:GLOB	005354BA:CapsMountain_Personal_OneOff_Teammate:GLOB		0000000F:Caps001:CNCY		1				1	003472F4:MoM02:"Novice of Mysteries":QUST																																																																																																																																			
006311F2	QuestReward_DebugKurtQuest02_Stage500_01	DebugKurtQuest02 "Test Kurt Quest 02" [QUST:0000F66B]	0000F66B:DebugKurtQuest02:"Test Kurt Quest 02":QUST	2	0	0	000C1897:AmmoFusionCell:AMMO	3	00109C1C:XPCranberryBog:GLOB	002ABE91:CapsCranberryBog_Repeatable_Large:GLOB		0000000F:Caps001:CNCY		1				1	0000F66B:DebugKurtQuest02:"Test Kurt Quest 02":QUST																																																																																																																																			
006311F2	QuestReward_DebugKurtQuest02_Stage500_01	DebugKurtQuest02 "Test Kurt Quest 02" [QUST:0000F66B]	0000F66B:DebugKurtQuest02:"Test Kurt Quest 02":QUST	2	1	0	000E6B2E:AmmoFatManMiniNuke:AMMO	1	005354A5:XPCranberryBog_Teammate:GLOB	002ABE92:CapsCranberryBog_Repeatable_Small:GLOB		0000000F:Caps001:CNCY		1				1	0000F66B:DebugKurtQuest02:"Test Kurt Quest 02":QUST																																																																																																																																			
00631319	QuestReward_TW004_Stage400_01	TW004 "Daily: Big Game Hunter" [QUST:0011D76B]	0011D76B:TW004:"Daily: Big Game Hunter":QUST	1	0	-1			0039F13E:XPMidQuestSmaller:GLOB			0000000F:Caps001:CNCY		1				1	0011D76B:TW004:"Daily: Big Game Hunter":QUST																																																																																																																																			
006311AA	QuestReward_BoSr01_Stage700_01	BoSr01 "Event: Line in the Sand" [QUST:00311433]	00311433:BoSr01:"Event: Line in the Sand":QUST	6	0	0	00432F44:QuestReward_LLS_CranberryBog_All:LVLI	1	00109C1E:XPGlobalSmaller:GLOB	002ABE91:CapsCranberryBog_Repeatable_Large:GLOB		0000000F:Caps001:CNCY		1				1	00311433:BoSr01:"Event: Line in the Sand":QUST																																																																																																																																			
006311AA	QuestReward_BoSr01_Stage700_01	BoSr01 "Event: Line in the Sand" [QUST:00311433]	00311433:BoSr01:"Event: Line in the Sand":QUST	6	0	1	00387B02:LL_Ammo_FusionCore:LVLI	2	00109C1E:XPGlobalSmaller:GLOB	002ABE91:CapsCranberryBog_Repeatable_Large:GLOB		0000000F:Caps001:CNCY		1				1	00311433:BoSr01:"Event: Line in the Sand":QUST																																																																																																																																			
006311AA	QuestReward_BoSr01_Stage700_01	BoSr01 "Event: Line in the Sand" [QUST:00311433]	00311433:BoSr01:"Event: Line in the Sand":QUST	6	0	2	006127F5:BoSr01_LL_Quest_Reward:LVLI	1	00109C1E:XPGlobalSmaller:GLOB	002ABE91:CapsCranberryBog_Repeatable_Large:GLOB		0000000F:Caps001:CNCY		1				1	00311433:BoSr01:"Event: Line in the Sand":QUST																																																																																																																																			
006311AA	QuestReward_BoSr01_Stage700_01	BoSr01 "Event: Line in the Sand" [QUST:00311433]	00311433:BoSr01:"Event: Line in the Sand":QUST	6	1	0	005A544E:LL_QuestReward_GoldBullion_Medium:LVLI	1				00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1				1	00311433:BoSr01:"Event: Line in the Sand":QUST																																																																																																																																			
006311AA	QuestReward_BoSr01_Stage700_01	BoSr01 "Event: Line in the Sand" [QUST:00311433]	00311433:BoSr01:"Event: Line in the Sand":QUST	6	2	-1			0069FA1D:XP_MutatedEvents:GLOB			0000000F:Caps001:CNCY	005380CF:LegendaryItems_Special_AllItems:LGDI	1			00432F30:QuestLegendaryDropChance:GLOB	1	00311433:BoSr01:"Event: Line in the Sand":QUST																																																																																																																																			
006311AA	QuestReward_BoSr01_Stage700_01	BoSr01 "Event: Line in the Sand" [QUST:00311433]	00311433:BoSr01:"Event: Line in the Sand":QUST	6	3	0	0067F389:LL_MutatedEvents_Rewards:LVLI	1						3				1	00311433:BoSr01:"Event: Line in the Sand":QUST																																																																																																																																			
006311AA	QuestReward_BoSr01_Stage700_01	BoSr01 "Event: Line in the Sand" [QUST:00311433]	00311433:BoSr01:"Event: Line in the Sand":QUST	6	4	0	00824D11:P62_LLS_Rewards_TheDrifter_ActivationKeyCard:LVLI	1						1			008278F3:P62_LCP_TheDrifter_KeycardChance_EventsPublic:GLOB	1	00311433:BoSr01:"Event: Line in the Sand":QUST																																																																																																																																			
006311AA	QuestReward_BoSr01_Stage700_01	BoSr01 "Event: Line in the Sand" [QUST:00311433]	00311433:BoSr01:"Event: Line in the Sand":QUST	6	5	0	00824D11:P62_LLS_Rewards_TheDrifter_ActivationKeyCard:LVLI	1						1			008278F3:P62_LCP_TheDrifter_KeycardChance_EventsPublic:GLOB	1	00311433:BoSr01:"Event: Line in the Sand":QUST																																																																																																																																			
006313B6	QuestReward_W05_MQ_101P_A_Stage805_01	W05_MQ_101P_A "Strange Bedfellows" [QUST:003FBC0D]	003FBC0D:W05_MQ_101P_A:"Strange Bedfellows":QUST	1	0	-1			0059F4ED:XP_W05_MQ_101P_A_MidQuest:GLOB	0059F4EC:Caps_W05_MQ_101P_A_MidQuest:GLOB		0000000F:Caps001:CNCY		1				1	003FBC0D:W05_MQ_101P_A:"Strange Bedfellows":QUST																																																																																																																																			
00631358	QuestReward_V94_2_Stage982_01	V94_2 "Vault Mission: Meltdown<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>" [QUST:003F4720]	003F4720:V94_2:"Vault Mission: Meltdown<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>":QUST	1	0	-1			0041F85B:XPVaultSystemRewards_V94_2_MidquestReward_Standard:GLOB			0000000F:Caps001:CNCY		1				1	003F4720:V94_2:"Vault Mission: Meltdown<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>":QUST																																																																																																																																			
006311FE	QuestReward_E02A_Meat_BBQ_Personal_Stage100_01	E02A_Meat_BBQ_Personal "[Event: Grahm's Meat-Cook - Personal Quest]" [QUST:0054B3FB]	0054B3FB:E02A_Meat_BBQ_Personal:"[Event: Grahm's Meat-Cook - Personal Quest]":QUST	1	0	-1				0055AEF7:Scrip_E02A_Meat_BBQ_PrimeMeat_Reward:GLOB		003F7410:LegendaryTokens:CNCY		1				1	0054B3FB:E02A_Meat_BBQ_Personal:"[Event: Grahm's Meat-Cook - Personal Quest]":QUST																																																																																																																																			
0063130F	QuestReward_Tutorial_WeaponCrafting_Stage20_01	Tutorial_WeaponCrafting "Weapon Crafting" [QUST:003CCED1]	003CCED1:Tutorial_WeaponCrafting:"Weapon Crafting":QUST	1	0	-1			0039F140:XPMidQuest:GLOB			0000000F:Caps001:CNCY		1				1	003CCED1:Tutorial_WeaponCrafting:"Weapon Crafting":QUST																																																																																																																																			
006312BE	QuestReward_P01C_Bucket_Stage9000_01	P01C_Bucket "Bucket List" [QUST:004845B0]	004845B0:P01C_Bucket:"Bucket List":QUST	3	0	0	003F3293:P01C_Bucket_LL_Quest_Reward:LVLI	1	0042175B:XP_P01C_Bucket_Reward:GLOB	0042175C:Caps_P01C_Bucket_Reward:GLOB		0000000F:Caps001:CNCY		1				1	004845B0:P01C_Bucket:"Bucket List":QUST																																																																																																																																			
006312BE	QuestReward_P01C_Bucket_Stage9000_01	P01C_Bucket "Bucket List" [QUST:004845B0]	004845B0:P01C_Bucket:"Bucket List":QUST	3	1	-1			0042175E:XP_P01C_Bucket_Reward_Teammate:GLOB	0042175D:Caps_P01C_Bucket_Reward_Teammate:GLOB		0000000F:Caps001:CNCY		1				1	004845B0:P01C_Bucket:"Bucket List":QUST																																																																																																																																			
006312BE	QuestReward_P01C_Bucket_Stage9000_01	P01C_Bucket "Bucket List" [QUST:004845B0]	004845B0:P01C_Bucket:"Bucket List":QUST	3	2	-1						0000000F:Caps001:CNCY	005380CF:LegendaryItems_Special_AllItems:LGDI	1			00432F30:QuestLegendaryDropChance:GLOB	1	004845B0:P01C_Bucket:"Bucket List":QUST																																																																																																																																			
006311F7	QuestReward_E01B_Herd_Stage9000_01	E01B_Herd "Event: Free Range" [QUST:00498662]	00498662:E01B_Herd:"Event: Free Range":QUST	8	0	0	0046A3B1:E01B_Herd_LL_Quest_Reward_3:LVLI	1	0041F6C0:XP_E01B_Herd_High_Reward:GLOB	0041F6BC:Caps_E01B_Herd_High_Reward:GLOB		0000000F:Caps001:CNCY		1				1	00498662:E01B_Herd:"Event: Free Range":QUST																																																																																																																																			
006311F7	QuestReward_E01B_Herd_Stage9000_01	E01B_Herd "Event: Free Range" [QUST:00498662]	00498662:E01B_Herd:"Event: Free Range":QUST	8	1	0	003F5CA5:E01B_Herd_LL_Quest_Reward_2:LVLI	1	0041F6BE:XP_E01B_Herd_Medium_Reward:GLOB	0041F6B9:Caps_E01B_Herd_Medium_Reward:GLOB		0000000F:Caps001:CNCY		1				1	00498662:E01B_Herd:"Event: Free Range":QUST																																																																																																																																			
006311F7	QuestReward_E01B_Herd_Stage9000_01	E01B_Herd "Event: Free Range" [QUST:00498662]	00498662:E01B_Herd:"Event: Free Range":QUST	8	2	0	003F5CA6:E01B_Herd_LL_Quest_Reward_1:LVLI	1	0041F6BB:XP_E01B_Herd_Low_Reward:GLOB	0041F6B8:Caps_E01B_Herd_Low_Reward:GLOB		0000000F:Caps001:CNCY		1				1	00498662:E01B_Herd:"Event: Free Range":QUST																																																																																																																																			
006311F7	QuestReward_E01B_Herd_Stage9000_01	E01B_Herd "Event: Free Range" [QUST:00498662]	00498662:E01B_Herd:"Event: Free Range":QUST	8	3	0	0081137A:Fishing_LL_Rewards_ImprovedBait:LVLI	1				00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1				1	00498662:E01B_Herd:"Event: Free Range":QUST																																																																																																																																			
006311F7	QuestReward_E01B_Herd_Stage9000_01	E01B_Herd "Event: Free Range" [QUST:00498662]	00498662:E01B_Herd:"Event: Free Range":QUST	8	3	1	005A544E:LL_QuestReward_GoldBullion_Medium:LVLI	1				00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1				1	00498662:E01B_Herd:"Event: Free Range":QUST																																																																																																																																			
006311F7	QuestReward_E01B_Herd_Stage9000_01	E01B_Herd "Event: Free Range" [QUST:00498662]	00498662:E01B_Herd:"Event: Free Range":QUST	8	4	-1			0069FA1D:XP_MutatedEvents:GLOB			0000000F:Caps001:CNCY	005380CF:LegendaryItems_Special_AllItems:LGDI	3	True		00432F30:QuestLegendaryDropChance:GLOB	1	00498662:E01B_Herd:"Event: Free Range":QUST																																																																																																																																			
006311F7	QuestReward_E01B_Herd_Stage9000_01	E01B_Herd "Event: Free Range" [QUST:00498662]	00498662:E01B_Herd:"Event: Free Range":QUST	8	5	0	0067F389:LL_MutatedEvents_Rewards:LVLI	1						3				1	00498662:E01B_Herd:"Event: Free Range":QUST																																																																																																																																			
006311F7	QuestReward_E01B_Herd_Stage9000_01	E01B_Herd "Event: Free Range" [QUST:00498662]	00498662:E01B_Herd:"Event: Free Range":QUST	8	6	0	00824D11:P62_LLS_Rewards_TheDrifter_ActivationKeyCard:LVLI	1						1			008278F3:P62_LCP_TheDrifter_KeycardChance_EventsPublic:GLOB	1	00498662:E01B_Herd:"Event: Free Range":QUST																																																																																																																																			
006311F7	QuestReward_E01B_Herd_Stage9000_01	E01B_Herd "Event: Free Range" [QUST:00498662]	00498662:E01B_Herd:"Event: Free Range":QUST	8	7	0	00824D11:P62_LLS_Rewards_TheDrifter_ActivationKeyCard:LVLI	1						1			008278F3:P62_LCP_TheDrifter_KeycardChance_EventsPublic:GLOB	1	00498662:E01B_Herd:"Event: Free Range":QUST																																																																																																																																			
