FormID	EDID	FULL	SNAM	TNAM	CNAM	ENAM	CondCount	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	Cond26	Cond27	Cond28	Cond29	Cond30	Cond31	Cond32	Cond33	Cond34	Cond35	Cond36	Cond37	Cond38	Cond39	Cond40	Cond41	Cond42	Cond43	Cond44	Cond45	Cond46	Cond47	Cond48	Cond49	Cond50	Cond51	Cond52
005476DB	CUT_Challenge_Lifetime_Survey_Vault96_SUB_Photomode_Diorama_Cabin_Vaults	Use Photomode in Vault 96's Cabin Diorama Room	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault96InteriorLocation "Vault 96" [LCTN:0041F806]|00 00 00 00|0|-1|Subject|	10000000|3.000000|GetValue|00 00 00|00 00|V96_ChallengeTriggerValue [AVIF:00547813]|00 00 00 00|0|-1|Subject|																																																		
005476DC	CUT_Challenge_Lifetime_Survey_Vault96_SUB_Photomode_Diorama_Industrial_Vaults	Use Photomode in Vault 96's Industrial Diorama Room	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault96InteriorLocation "Vault 96" [LCTN:0041F806]|00 00 00 00|0|-1|Subject|	10000000|6.000000|GetValue|00 00 00|00 00|V96_ChallengeTriggerValue [AVIF:00547813]|00 00 00 00|0|-1|Subject|																																																		
005476DD	CUT_Challenge_Lifetime_Survey_Vault96_SUB_Photomode_Diorama_Mine_Vaults	Use Photomode in Vault 96's Mine Diorama Room	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault96InteriorLocation "Vault 96" [LCTN:0041F806]|00 00 00 00|0|-1|Subject|	10000000|4.000000|GetValue|00 00 00|00 00|V96_ChallengeTriggerValue [AVIF:00547813]|00 00 00 00|0|-1|Subject|																																																		
005476DE	CUT_Challenge_Lifetime_Survey_Vault96_SUB_Photomode_Diorama_Swamp_Vaults	Use Photomode in Vault 96's Swamp Diorama Room	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault96InteriorLocation "Vault 96" [LCTN:0041F806]|00 00 00 00|0|-1|Subject|	10000000|5.000000|GetValue|00 00 00|00 00|V96_ChallengeTriggerValue [AVIF:00547813]|00 00 00 00|0|-1|Subject|																																																		
005476DF	CUT_Challenge_Lifetime_Survey_Vault96_SUB_Photomode_EngineeringWing_Vaults	Use Photomode in Vault 96's Engineering Wing	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault96InteriorLocation "Vault 96" [LCTN:0041F806]|00 00 00 00|0|-1|Subject|	10000000|7.000000|GetValue|00 00 00|00 00|V96_ChallengeTriggerValue [AVIF:00547813]|00 00 00 00|0|-1|Subject|																																																		
005476E0	CUT_Challenge_Lifetime_Survey_Vault96_SUB_Photomode_Group_Vaults	Use Photomode in Vault 96's Atrium	NONE	0			2	10000000|1.000000|IsMemberOfAPlayerTeam|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault96InteriorLocation "Vault 96" [LCTN:0041F806]|00 00 00 00|0|-1|Subject|																																																		
005476E1	CUT_Challenge_Lifetime_Survey_Vault96_SUB_Photomode_Mainframe_Vaults	Use Photomode in Vault 96's Mainframe Room	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault96InteriorLocation "Vault 96" [LCTN:0041F806]|00 00 00 00|0|-1|Subject|	10000000|8.000000|GetValue|00 00 00|00 00|V96_ChallengeTriggerValue [AVIF:00547813]|00 00 00 00|0|-1|Subject|																																																		
005476E2	CUT_Challenge_Lifetime_Survey_Vault96_SUB_Photomode_OverseersOffice_Vaults	Use Photomode in Vault 96's Overseer's Office (Mission 2)	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault96InteriorLocation "Vault 96" [LCTN:0041F806]|00 00 00 00|0|-1|Subject|	10000000|11.000000|GetValue|00 00 00|00 00|V96_ChallengeTriggerValue [AVIF:00547813]|00 00 00 00|0|-1|Subject|																																																		
00547700	CUT_Challenge_Weekly_Build_Workshop_CAMP_Taxidermy_SUB_DeerSkull_Vaults	Build a Deer Skull in your C.A.M.P.	NONE	0			2	10000000|1.000000|IsPlayerInCampOwned|00 00 00|9C 43|00 00 00 00|00 00 00 00|0|-1|Subject|	10000000|1.000000|CHAL_IsTargetWorkshopRecipe|00 00 00|9C 43|workshop_co_CondProxy_Taxidermy_DeerSkull [COBJ:0050CBE0]|00 00 00 00|0|-1|Target|																																																		
00547701	CUT_Challenge_Weekly_Clear_Vault94_Mission1_META_Tier1_Vaults	Clear the Vault 94 Mission: Dead in the Water		3			0																																																				
00547703	CUT_Challenge_Weekly_Clear_Vault94_Mission1_META_Tier2_Vaults	Clear the Vault 94 Mission: Dead in the Water		5			0																																																				
00547705	CUT_Challenge_Weekly_Clear_Vault94_Mission1_META_Tier3_Vaults	Clear the Vault 94 Mission: Dead in the Water	NONE	7			0																																																				
00547707	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Acquire_VaultSteel_Tier1_Vaults	Acquire Vault Steel in Vault 94	NONE	0			2	10000000|1.000000|GetIsID|00 00 00|00 00|c_Steel_Vault94_scrap "Vault Steel Scrap" [MISC:0041023D]|00 00 00 00|0|-1|Target|	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|																																																		
00547708	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Acquire_VaultSteel_Tier2_Vaults	Acquire Vault Steel in Vault 94	NONE	0			2	10000000|1.000000|GetIsID|00 00 00|00 00|c_Steel_Vault94_scrap "Vault Steel Scrap" [MISC:0041023D]|00 00 00 00|0|-1|Target|	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|																																																		
00547709	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Acquire_VaultSteel_Tier3_Vaults	Acquire Vault Steel in Vault 94	NONE	0			2	10000000|1.000000|GetIsID|00 00 00|00 00|c_Steel_Vault94_scrap "Vault Steel Scrap" [MISC:0041023D]|00 00 00 00|0|-1|Target|	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|																																																		
0054770A	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_HarvestPlants_Tier1_Vaults	Harvest Plants or Fungi inside Vault 94	NONE	0			2	10010000|1.000000|GetInCell|00 00 00|00 00|zCUTVault94GECK "Vault 94 G.E.C.K. Wing" [CELL:00455993]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetInCell|00 00 00|00 00|zCUTVault94Main "Vault 94" [CELL:00456F1D]|00 00 00 00|0|-1|Subject|																																																		
0054770B	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_HarvestPlants_Tier2_Vaults	Harvest Plants or Fungi inside Vault 94	NONE	0			2	10010000|1.000000|GetInCell|00 00 00|00 00|zCUTVault94GECK "Vault 94 G.E.C.K. Wing" [CELL:00455993]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetInCell|00 00 00|00 00|zCUTVault94Main "Vault 94" [CELL:00456F1D]|00 00 00 00|0|-1|Subject|																																																		
0054770C	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_HarvestPlants_Tier3_Vaults	Harvest Plants or Fungi inside Vault 94	NONE	0			2	10010000|1.000000|GetInCell|00 00 00|00 00|zCUTVault94GECK "Vault 94 G.E.C.K. Wing" [CELL:00455993]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetInCell|00 00 00|00 00|zCUTVault94Main "Vault 94" [CELL:00456F1D]|00 00 00 00|0|-1|Subject|																																																		
0054770D	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_AgricultureWing_Tier1_Vaults	Kill Enemies in Vault 94's Agriculture Wing	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetValue|00 00 00|00 00|V94_ChallengeTriggerValue [AVIF:0053E4E5]|00 00 00 00|0|-1|Subject|																																																		
0054770E	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_AgricultureWing_Tier2_Vaults	Kill Enemies in Vault 94's Agriculture Wing	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetValue|00 00 00|00 00|V94_ChallengeTriggerValue [AVIF:0053E4E5]|00 00 00 00|0|-1|Subject|																																																		
0054770F	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_AgricultureWing_Tier3_Vaults	Kill Enemies in Vault 94's Agriculture Wing	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetValue|00 00 00|00 00|V94_ChallengeTriggerValue [AVIF:0053E4E5]|00 00 00 00|0|-1|Subject|																																																		
00547710	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_Atrium_Tier1_Vaults	Kill Enemies in Vault 94's Atrium	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|	10000000|2.000000|GetValue|00 00 00|00 00|V94_ChallengeTriggerValue [AVIF:0053E4E5]|00 00 00 00|0|-1|Subject|																																																		
00547711	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_Atrium_Tier2_Vaults	Kill Enemies in Vault 94's Atrium	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|	10000000|2.000000|GetValue|00 00 00|00 00|V94_ChallengeTriggerValue [AVIF:0053E4E5]|00 00 00 00|0|-1|Subject|																																																		
00547712	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_Atrium_Tier3_Vaults	Kill Enemies in Vault 94's Atrium	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|	10000000|2.000000|GetValue|00 00 00|00 00|V94_ChallengeTriggerValue [AVIF:0053E4E5]|00 00 00 00|0|-1|Subject|																																																		
00547713	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_EngineeringWing_Tier1_Vaults	Kill Enemies in Vault 94's Engineering Wing	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|	10000000|4.000000|GetValue|00 00 00|00 00|V94_ChallengeTriggerValue [AVIF:0053E4E5]|00 00 00 00|0|-1|Subject|																																																		
00547714	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_EngineeringWing_Tier2_Vaults	Kill Enemies in Vault 94's Engineering Wing	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|	10000000|4.000000|GetValue|00 00 00|00 00|V94_ChallengeTriggerValue [AVIF:0053E4E5]|00 00 00 00|0|-1|Subject|																																																		
00547715	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_EngineeringWing_Tier3_Vaults	Kill Enemies in Vault 94's Engineering Wing	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|	10000000|4.000000|GetValue|00 00 00|00 00|V94_ChallengeTriggerValue [AVIF:0053E4E5]|00 00 00 00|0|-1|Subject|																																																		
00547716	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_Legendaries_Tier1_Vaults	Kill Legendary Enemies in Vault 94	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|	01000000|0.000000|GetValue|00 00 00|00 00|EpicRankAV "Epic Rank" [AVIF:002129A2]|00 00 00 00|0|-1|Target|																																																		
00547717	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_Legendaries_Tier2_Vaults	Kill Legendary Enemies in Vault 94	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|	01000000|0.000000|GetValue|00 00 00|00 00|EpicRankAV "Epic Rank" [AVIF:002129A2]|00 00 00 00|0|-1|Target|																																																		
00547718	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_Legendaries_Tier3_Vaults	Kill Legendary Enemies in Vault 94	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|	01000000|0.000000|GetValue|00 00 00|00 00|EpicRankAV "Epic Rank" [AVIF:002129A2]|00 00 00 00|0|-1|Target|																																																		
00547719	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_ResidentialWing_Tier1_Vaults	Kill Enemies in Vault 94's Residential Wing	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|	10000000|7.000000|GetValue|00 00 00|00 00|V94_ChallengeTriggerValue [AVIF:0053E4E5]|00 00 00 00|0|-1|Subject|																																																		
0054771A	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_ResidentialWing_Tier2_Vaults	Kill Enemies in Vault 94's Residential Wing	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|	10000000|7.000000|GetValue|00 00 00|00 00|V94_ChallengeTriggerValue [AVIF:0053E4E5]|00 00 00 00|0|-1|Subject|																																																		
0054771B	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Kill_ResidentialWing_Tier3_Vaults	Kill Enemies in Vault 94's Residential Wing	NONE	0			2	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|	10000000|7.000000|GetValue|00 00 00|00 00|V94_ChallengeTriggerValue [AVIF:0053E4E5]|00 00 00 00|0|-1|Subject|																																																		
0054771C	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_Loot_Legendaries_Tier1_Vaults	Find Legendary Items in Vault 94	NONE	0			6	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasKeyword|00 00 00|00 00|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|00 00 00 00|0|-1|Target|	10010000|1.000000|HasKeyword|00 00 00|00 00|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|00 00 00 00|0|-1|Target|	10010000|1.000000|HasKeyword|00 00 00|00 00|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|00 00 00 00|0|-1|Target|	10010000|1.000000|HasKeyword|00 00 00|00 00|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|00 00 00 00|0|-1|Target|	10000000|1.000000|HasKeyword|00 00 00|00 00|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|00 00 00 00|0|-1|Target|																																														
0054771D	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_LootLegendaries_Tier2_Vaults	Find Legendary Items in Vault 94	NONE	0			6	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasKeyword|00 00 00|00 00|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|00 00 00 00|0|-1|Target|	10010000|1.000000|HasKeyword|00 00 00|00 00|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|00 00 00 00|0|-1|Target|	10010000|1.000000|HasKeyword|00 00 00|00 00|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|00 00 00 00|0|-1|Target|	10010000|1.000000|HasKeyword|00 00 00|00 00|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|00 00 00 00|0|-1|Target|	10000000|1.000000|HasKeyword|00 00 00|00 00|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|00 00 00 00|0|-1|Target|																																														
0054771E	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_LootLegendaries_Tier3_Vaults	Find Legendary Items in Vault 94	NONE	0			6	10000000|1.000000|GetInCurrentLocation|00 00 00|00 00|Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasKeyword|00 00 00|00 00|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|00 00 00 00|0|-1|Target|	10010000|1.000000|HasKeyword|00 00 00|00 00|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|00 00 00 00|0|-1|Target|	10010000|1.000000|HasKeyword|00 00 00|00 00|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|00 00 00 00|0|-1|Target|	10010000|1.000000|HasKeyword|00 00 00|00 00|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|00 00 00 00|0|-1|Target|	10000000|1.000000|HasKeyword|00 00 00|00 00|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|00 00 00 00|0|-1|Target|																																														
0054771F	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_QuestComplete_Expert_Tier1_Vaults	Complete Vault 94 Mission 1: "Dead in the Water" (Expert Mode)	NONE	0			2	10000000|3.000000|GetValue|00 00 00|00 00|V94_DifficultyModeValue [AVIF:00547812]|00 00 00 00|0|-1|Subject|	10000000|1.000000|IsInList|00 00 00|00 00|Challenge_Quests_Vault94_Mission1_Formlist "Vault 94 Mission 1" [FLST:005476E9]|00 00 00 00|0|-1|Target|																																																		
00547720	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_QuestComplete_Expert_Tier2_Vaults	Complete Vault 94 Mission 1: "Dead in the Water" (Expert Mode)	NONE	0			2	10000000|3.000000|GetValue|00 00 00|00 00|V94_DifficultyModeValue [AVIF:00547812]|00 00 00 00|0|-1|Subject|	10000000|1.000000|IsInList|00 00 00|00 00|Challenge_Quests_Vault94_Mission1_Formlist "Vault 94 Mission 1" [FLST:005476E9]|00 00 00 00|0|-1|Target|																																																		
00547721	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_QuestComplete_Expert_Tier3_Vaults	Complete Vault 94 Mission 1: "Dead in the Water" (Expert Mode)	NONE	0			2	10000000|3.000000|GetValue|00 00 00|00 00|V94_DifficultyModeValue [AVIF:00547812]|00 00 00 00|0|-1|Subject|	10000000|1.000000|IsInList|00 00 00|00 00|Challenge_Quests_Vault94_Mission1_Formlist "Vault 94 Mission 1" [FLST:005476E9]|00 00 00 00|0|-1|Target|																																																		
00547722	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_QuestComplete_Novice_Tier1_Vaults	Complete Vault 94 Mission 1: "Dead in the Water" (Novice Mode)	NONE	0			2	10000000|1.000000|GetValue|00 00 00|00 00|V94_DifficultyModeValue [AVIF:00547812]|00 00 00 00|0|-1|Subject|	10000000|1.000000|IsInList|00 00 00|00 00|Challenge_Quests_Vault94_Mission1_Formlist "Vault 94 Mission 1" [FLST:005476E9]|00 00 00 00|0|-1|Target|																																																		
00547723	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_QuestComplete_Novice_Tier2_Vaults	Complete Vault 94 Mission 1: "Dead in the Water" (Novice Mode)	NONE	0			2	10000000|1.000000|GetValue|00 00 00|00 00|V94_DifficultyModeValue [AVIF:00547812]|00 00 00 00|0|-1|Subject|	10000000|1.000000|IsInList|00 00 00|00 00|Challenge_Quests_Vault94_Mission1_Formlist "Vault 94 Mission 1" [FLST:005476E9]|00 00 00 00|0|-1|Target|																																																		
00547724	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_QuestComplete_Novice_Tier3_Vaults	Complete Vault 94 Mission 1: "Dead in the Water" (Novice Mode)	NONE	0			2	10000000|1.000000|GetValue|00 00 00|00 00|V94_DifficultyModeValue [AVIF:00547812]|00 00 00 00|0|-1|Subject|	10000000|1.000000|IsInList|00 00 00|00 00|Challenge_Quests_Vault94_Mission1_Formlist "Vault 94 Mission 1" [FLST:005476E9]|00 00 00 00|0|-1|Target|																																																		
00547725	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_QuestComplete_Standard_Tier1_Vaults	Complete Vault 94 Mission 1: "Dead in the Water" (Standard Mode)	NONE	0			2	10000000|2.000000|GetValue|00 00 00|00 00|V94_DifficultyModeValue [AVIF:00547812]|00 00 00 00|0|-1|Subject|	10000000|1.000000|IsInList|00 00 00|00 00|Challenge_Quests_Vault94_Mission1_Formlist "Vault 94 Mission 1" [FLST:005476E9]|00 00 00 00|0|-1|Target|																																																		
00547726	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_QuestComplete_Standard_Tier2_Vaults	Complete Vault 94 Mission 1: "Dead in the Water" (Standard Mode)	NONE	0			2	10000000|2.000000|GetValue|00 00 00|00 00|V94_DifficultyModeValue [AVIF:00547812]|00 00 00 00|0|-1|Subject|	10000000|1.000000|IsInList|00 00 00|00 00|Challenge_Quests_Vault94_Mission1_Formlist "Vault 94 Mission 1" [FLST:005476E9]|00 00 00 00|0|-1|Target|																																																		
00547727	CUT_Challenge_Weekly_Clear_Vault94_Mission1_SUB_QuestComplete_Standard_Tier3_Vaults	Complete Vault 94 Mission 1: "Dead in the Water" (Standard Mode)	NONE	0			2	10000000|2.000000|GetValue|00 00 00|00 00|V94_DifficultyModeValue [AVIF:00547812]|00 00 00 00|0|-1|Subject|	10000000|1.000000|IsInList|00 00 00|00 00|Challenge_Quests_Vault94_Mission1_Formlist "Vault 94 Mission 1" [FLST:005476E9]|00 00 00 00|0|-1|Target|																																																		
