ARMO_FormID	ARMO_EDID	ARMO_FULL	KeywordCount	DATA_Value	DATA_Weight	DATA_Health	DAMA_Energy_Amount	DAMA_Energy_Curve	DAMA_Fire_Amount	DAMA_Fire_Curve	DAMA_Cryo_Amount	DAMA_Cryo_Curve	DAMA_Poison_Amount	DAMA_Poison_Curve	DAMA_Rad_Amount	DAMA_Rad_Curve	DAMA_Physical_Amount	DAMA_Physical_Curve	APPR_SlotCount	APPR_1	APPR_2	APPR_3	APPR_4	APPR_5	APPR_6	APPR_7	APPR_8	APPR_9	APPR_10	APPR_11	APPR_12	APPR_13	APPR_14	CVT1_DurabilityMin	CVT2_CondDmgScaleFactor	CVT3_DurabilityMax	ModelCount	Model1	Model2	Model3	Model4	Model5	Model6	Model7	Model8	Model9	Model10	Model11	Model12	Model13	Model14	Model15	Model16	Model17	Model18	Model19	Model20	Model21	Model22	Model23	Model24	Model25	Model26	Model27	Model28
005ED79F	BS01_MQ07_Armor_PowerArmor_X01_LegLeft_UNPLAYABLE	Scorched X-01 Left Leg	0	200	15.000000	0													6	ap_PowerArmor_LLegMod:Paint	ap_Legendary1:Legendary Mod ¬	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬												2	AA_Power_Leg_Left_X1:0018E8C1	ATX_AA_PowerArmor_Nukashine_30_LegLeft:00427825																										
005ED79D	BS01_MQ07_Armor_PowerArmor_X01_ArmRight_UNPLAYABLE	Scorched X-01 Right Arm	0	200	13.000000	0													6	ap_PowerArmor_RArmMod:Paint	ap_Legendary1:Legendary Mod ¬	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬												2	AA_Power_Arm_Right:00140C46	ATX_AA_PowerArmor_Nukashine_30_ArmRight:00427823																										
005ED79C	BS01_MQ07_Armor_PowerArmor_X01_ArmLeft_UNPLAYABLE	Scorched X-01 Left Arm	0	200	13.000000	0													6	ap_PowerArmor_LArmMod:Paint	ap_Legendary1:Legendary Mod ¬	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬												2	AA_Power_Arm_Left:00140C3E	ATX_AA_PowerArmor_Nukashine_30_ArmLeft:00427822																										
005ED7A0	BS01_MQ07_Armor_PowerArmor_X01_LegRight_UNPLAYABLE	Scorched X-01 Right Leg	0	200	15.000000	0													6	ap_PowerArmor_RLegMod:Paint	ap_Legendary1:Legendary Mod ¬	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬												2	AA_Power_Leg_Right_X1:0018E8C2	ATX_AA_PowerArmor_Nukashine_30_LegRight:00427826																										
005ED79E	BS01_MQ07_Armor_PowerArmor_X01_Helmet_UNPLAYABLE	Scorched X-01 Helm	0	140	12.000000	0													7	ap_PowerArmor_HeadMod:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_SURV_Description:	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬											2	AA_Power_Helm:00140C48	ATX_AA_PowerArmor_Nukashine_30_Helm:00427824																										
005EDFDE	BS01_MQ07_Armor_PowerArmor_X01_Torso_UNPLAYABLE	Scorched X-01 Torso	0	280	19.000000	0													6	ap_PowerArmor_BodyMod:Paint	ap_Legendary1:Legendary Mod ¬	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬												3	AA_Power_Torso:00140C41	ATX_AA_PowerArmor_WarRider_10_Torso:0043933F	ATX_AA_PowerArmor_Nukashine_30_Torso:00427827																									
005EED5E	Armor_BOSInfantry_LegRight_NONPLAYABLE	Brotherhood Recon Right Leg	0	25	3.000000	0													10	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_ScrapType:	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬								1	AA_BOSInfantry_LegRight:005DD332																											
005EED5B	Armor_BOSInfantry_ArmLeft_NONPLAYABLE	Brotherhood Recon Left Arm	0	60	2.750000	0													10	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_ScrapType:	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬								1	AA_BOSInfantry_ArmLeft:005DD330																											
005EED5C	Armor_BOSInfantry_ArmRight_NONPLAYABLE	Brotherhood Recon Right Arm	0	60	2.750000	0													10	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_ScrapType:	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬								1	AA_BOSInfantry_ArmRight:005DD331																											
005EED5D	Armor_BOSInfantry_LegLeft_NONPLAYABLE	Brotherhood Recon Left Leg	0	25	3.000000	0													10	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_ScrapType:	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬								1	AA_BOSInfantry_LegLeft:005DD333																											
005EED5F	Armor_BOSInfantry_Torso_NONPLAYABLE	Brotherhood Recon Chest Piece	0	60	7.000000	0													10	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_ScrapType:	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬								1	AA_BOSInfantry_Torso_AllowBackpack:005DD334																											
005EED60	Headwear_Clothes_BOSInfantry_Helmet_NONPLAYABLE	Brotherhood Recon Helmet	0	150	0.100000	0													3	ap_PowerArmor_Headlamp:Headlamp	ap_armor_Paint:Paint	ap_Armor_SURV_Description:															1	AA_Headwear_BOSInfantry_Helmet:005DD697																											
005EF2A4	SCORE_S3_Clothes_KDInkwell	K.D. Inkwell Outfit	0	0	0.100000	0													0																		2	NakedHands:00000D6C	ATX_AAClothesKDInkwell:005EF2A3																										
005EFA69	Headwear_BOS_InfantryHood	Brotherhood of Steel Infantry Hood	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	1	AA_Headwear_BOS_InfantryHood:005EFA67																											
005EFA68	Underarmor_BOS_Infantry	Brotherhood of Steel Infantry Uniform	0	10	0.500000	0													2	ap_armor_Lining:No Misc	ap_underarmor_style:Style																1	AA_UnderArmor_BoS_Infantry:005EFA66																											
005EFC5C	BS01_Armor_PowerArmor_BOSKnightShin_LegLeft	BoS Left Leg	0	0	99.000000	0											0	CT_PA_T51_Legs_DR	6	ap_PowerArmor_LLegMod:Paint	ap_Legendary1:Legendary Mod ¬	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬												1	AA_Power_Leg_Left_T51:0018E8C3																											
005EFC5B	BS01_Armor_PowerArmor_BOSKnightShin_ArmRight	BoS Right Arm	0	0	99.000000	0											0	CT_PA_T51_Arms_DR	6	ap_PowerArmor_RArmMod:Paint	ap_Legendary1:Legendary Mod ¬	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬												1	AA_Power_Arm_Right:00140C46																											
005EFC5E	BS01_Armor_PowerArmor_BOSKnightShin_Torso	BoS Chest Piece	0	0	99.000000	0											0	CT_PA_T51_Torso_DR	6	ap_PowerArmor_BodyMod:Paint	ap_Legendary1:Legendary Mod ¬	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬												1	AA_Power_Torso:00140C41																											
005EFC5D	BS01_Armor_PowerArmor_BOSKnightShin_LegRight	BoS Right Leg	0	0	99.000000	0											0	CT_PA_T51_Legs_DR	6	ap_PowerArmor_RLegMod:Paint	ap_Legendary1:Legendary Mod ¬	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬												1	AA_Power_Leg_Right_T51:0018E8C4																											
005EFC5A	BS01_Armor_PowerArmor_BOSKnightShin_ArmLeft	BoS Left Arm	0	0	99.000000	0											0	CT_PA_T51_Arms_DR	6	ap_PowerArmor_LArmMod:Paint	ap_Legendary1:Legendary Mod ¬	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬												1	AA_Power_Arm_Left:00140C3E																											
005EFEB6	ATX_F1_Underarmor_BOS_Infantry_Camo	BOS Camouflage Infantry Uniform	0	0	0.500000	0													2	ap_armor_Lining:No Misc	ap_underarmor_style:Style																1	AA_UnderArmor_BoS_Infantry_Camo:005EFEB4																											
005EFEB7	ATX_F1_Headwear_BOS_InfantryHood_Camo	BOS Camouflage Infantry Hood	0	0	0.100000	0													0																		1	AA_Headwear_BOS_InfantryHood_Camo:005EFEB5																											
005EFF97	ATX_Headwear_GasMask_Bone	Bone Gas Mask	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	1	ATX_AAHeadwearGasMask_Bone:005EFF96																											
005F0BB8	ATX_Clothes_Enclave_IntelOfficer	Enclave Intel Officer Uniform	0	50	0.100000	0													0																		1	ATX_AAClothesEnclave_IntelOfficer:005F0BB7																											
005F0BB9	ATX_Headwear_Enclave_IntelOfficer_Hat	Enclave Intel Officer Hat	0	15	0.100000	0													0																		1	ATX_AAHeadwearEnclave_IntelOfficer_Hat:005F0BB6																											
005F0CE1	ATX_Headwear_TallTopHat_Ribbon	Ribbon Tall Top Hat	0	0	0.100000	0													0																		1	ATX_AAHeadwearTallTopHatRibbon:005F0CE0																											
005F0CE2	ATX_Headwear_TallTopHat	Tall Top Hat	0	0	0.100000	0													0																		1	ATX_AAHeadwearTallTopHat:005F0CDF																											
005F5E14	BS02_MQ03_Clothes_BrotherhoodCivvies_NONPLAYABLE	Brotherhood Civvies	0	65	0.100000	0													0																		1	ATX_AAClothesMothmanHunter_Rahmani:00609C3C																											
005F0FB7	ATX_Headwear_TreetopDaredevil_Lumberjack	Treetop Daredevils Hat	0	0	0.100000	0													0																		1	ATX_AAHeadwearTreetopDaredevil_Lumberjack:005F0FB6																											
005F0FB8	ATX_Clothes_TreetopDaredevil_Lumberjack	Treetop Daredevils Outfit	0	0	0.100000	0													0																		1	ATX_AAClothes_TreetopDaredevil_Lumberjack:005F0FB5																											
005F5FA1	Headwear_Fasnacht_Mask_Jester	Fasnacht Buffoon Mask	0	10	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearFasnachtMask_Jester:005F5F9A																											
005F5FA0	ATX_Headwear_Fasnacht_Mask_Demon_v2	Fasnacht Blue Demon Mask	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearFasnachtMask_Demon_v2:005F5F9B																											
005F5F9F	ATX_Headwear_Fasnacht_Mask_Buffoon	Fasnacht Blissful Buffoon Mask	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearFasnachtMask_Jester_v2:005F5F99																											
005F5FA3	Headwear_Fasnacht_Mask_Demon	Fasnacht Demon Mask	0	10	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearFasnachtMask_Demon:005F5F9D																											
005F5F9E	Headwear_Fasnacht_Mask_Brahmin	Fasnacht Brahmin Mask	0	10	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearFasnachtMask_Brahmin:005F5F9C																											
005F5FA2	ATX_Headwear_Fasnacht_Mask_Brahmin_v2	Fasnacht Bucking Brahmin Mask	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearFasnachtMask_Brahmin_v2:005F5F98																											
005F6C24	ATX_Clothes_SuperMutantOutfit	Super Mutant Outfit	0	0	0.100000	0													0																		2	AAClothesSuperMutantOutfit:005F6C22	NakedHands:00000D6C																										
005F6C25	ATX_Headwear_SuperMutant_Helm	Super Mutant Helm	0	0	0.100000	0													0																		1	AAHeadwear_SuperMutant_Helm:005F6C23																											
005F86CF	Armor_VaultSuit96_Underarmor_NotPlayable		0	20	1.000000	0													1	ap_armor_Lining:No Misc																	1	AAVault96Suit:003BE8AA																											
005F995A	ATX_Headwear_MothmanGlasses_NONPLAYABLE	Mothman Glasses	0	0	0.100000	0													0																		1	AAMothmanGlasses:00567437																											
005F995B	Babylon_Headwear_GhillieSuit_Helmet_Survivors2020_NONPLAYABLE	Ghillie Suit Hood	0	0	0.100000	0													0																		1	Babylon_AAHeadwear_GhillieSuit_Helmet_Survivors2020:005B048A																											
005F9959	ATX_Headwear_MothmanMaskAlien_NONPLAYABLE	Alien Mothman Mask	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearMothmanMaskAlien:004102BB																											
005FC034	ATX_Clothes_Cowboy_July4th	Rootin' Tootin' Cowboy Outfit	0	0	0.100000	0													0																		2	NakedHands:00000D6C	ATX_AAClothesJuly4Cowboy:00549D34																										
005FC033	ATX_Headwear_Cowboy_July4th	Rootin' Tootin' Cowboy Hat	0	0	0.100000	0													0																		1	ATX_AAHeadwearJuly4Cowboy:00549D32																											
005FC9A6	Armor_EnclaveScoutUniform_LegRight_Covert	Covert Scout Armor Right Leg	0	90	0.820000	100	0	CT_Player_Armor_Universal_Tier14	0	CT_Player_Armor_Universal_Tier08	0	CT_Player_Armor_Universal_Tier08	0	CT_Player_Armor_Universal_Tier10	0	CT_Player_Armor_Universal_Tier07	0	CT_Player_Armor_Universal_Tier14	11	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_SURV_Description:	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬	ap_Legendary_Crafting:Extract Legendary Mods				Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	1	AA_EnclaveScoutUniform_LegRight:002E46A7																											
005FC9A7	Armor_EnclaveScoutUniform_LegLeft_Covert	Covert Scout Armor Left Leg	0	90	0.820000	100	0	CT_Player_Armor_Universal_Tier14	0	CT_Player_Armor_Universal_Tier08	0	CT_Player_Armor_Universal_Tier08	0	CT_Player_Armor_Universal_Tier10	0	CT_Player_Armor_Universal_Tier07	0	CT_Player_Armor_Universal_Tier14	11	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_SURV_Description:	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬	ap_Legendary_Crafting:Extract Legendary Mods				Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	1	AA_EnclaveScoutUniform_LegLeft:002E46A9																											
005FC9A8	Armor_EnclaveScoutUniform_ArmRight_Covert	Covert Scout Armor Right Arm	0	60	0.820000	100	0	CT_Player_Armor_Universal_Tier14	0	CT_Player_Armor_Universal_Tier08	0	CT_Player_Armor_Universal_Tier08	0	CT_Player_Armor_Universal_Tier10	0	CT_Player_Armor_Universal_Tier07	0	CT_Player_Armor_Universal_Tier14	11	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_SURV_Description:	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬	ap_Legendary_Crafting:Extract Legendary Mods				Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	1	AA_EnclaveScoutUniform_ArmRight:002E46A3																											
005FC9A9	Armor_EnclaveScoutUniform_ArmLeft_Covert	Covert Scout Armor Left Arm	0	60	0.820000	100	0	CT_Player_Armor_Universal_Tier14	0	CT_Player_Armor_Universal_Tier08	0	CT_Player_Armor_Universal_Tier08	0	CT_Player_Armor_Universal_Tier10	0	CT_Player_Armor_Universal_Tier07	0	CT_Player_Armor_Universal_Tier14	11	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_SURV_Description:	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬	ap_Legendary_Crafting:Extract Legendary Mods				Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	1	AA_EnclaveScoutUniform_ArmLeft:002E46A1																											
005FC9AA	Headwear_EnclaveScoutUniform_Mask_Covert	Covert Scout Armor Mask	0	50	0.100000	0													3	ap_armor_Tier:Material	ap_armor_Paint:Paint	ap_Armor_SURV_Description:															1	AA_Headwear_EnclaveScoutUniform_Mask:002E46A5																											
005FC9AB	Armor_EnclaveScoutUniform_Torso_Covert	Covert Scout Armor Chest Piece	0	60	1.670000	100	0	CT_Player_Armor_Universal_Tier20	0	CT_Player_Armor_Universal_Tier11	0	CT_Player_Armor_Universal_Tier11	0	CT_Player_Armor_Universal_Tier14	0	CT_Player_Armor_Universal_Tier10	0	CT_Player_Armor_Universal_Tier20	12	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_SURV_Description:	ap_customName:Unique Effect	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬	ap_Legendary_Crafting:Extract Legendary Mods			Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	1	AA_EnclaveScoutUniform_Torso:002E469F																											
005FE792	ATX_Headwear_Beret_ArmorAce	Armor Ace Beret	0	0	0.100000	0													0																		1	ATX_AAHeadwearBeret_ArmorAce:005D7F4C																											
005FFDE3	ATX_RaiderWarlord_Helmet	Raider Warlord Helmet	0	0	0.100000	0													0																		1	ATX_AA_RaiderWarlord_Helmet:005FFDE1																											
005FFDE2	ATX_Clothes_RaiderWarlord_Outfit	Raider Warlord Outfit	0	0	0.100000	0													0																		1	ATX_AA_RaiderWarlord_Outfit:005FFDE0																											
005FFF85	ATX_Headwear_BeekeeperHat	Beekeeper Hat	0	0	0.100000	0													0																		1	ATX_AAHeadwearBeekeeper:005FFF83																											
005FFF84	ATX_Clothes_Beekeeper	Beekeeper Outfit	0	0	0.100000	0													0																		2	NakedHands:00000D6C	ATX_AAClothesBeekeeper:005FFF82																										
006013EF	ATX_Headwear_MatchstickHat	Matchstick Hat	0	0	0.100000	0													0																		1	ATX_AAHeadwear_MatchstickHat:006013EE																											
006058BE	ATX_Headwear_Mobster_Hat_NONPLAYABLE	Mobster Fedora	0	0	0.100000	0													0																		1	ATX_AAHeadwear_Mobster_Hat:0059C213																											
00606402	BS02_Armor_Combat_Torso_Kit_NONPLAYABLE	Combat Armor Chest Piece	0	60	7.000000	100													11	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_ScrapType:	ap_customName:Unique Effect	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬				Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	1	BS02_AA_Combat_Torso_Kit:00606401																											
006069F5	Armor_Combat_ArmLeft_SteelDawn_NONPLAYABLE	Steel Dawn Combat Armor Left Arm	0	60	2.750000	100													10	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_ScrapType:	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬					Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	1	AA_Combat_Arm_Left_1_Lite_SteelDawn:006069F4																											
00606B44	Armor_Marine_Underarmor_Wetsuit_NONPLAYABLE	Marine Wetsuit	0	100	2.000000	0													2	ap_armor_Lining:No Misc	ap_Armor_SURV_Description:																2	DLC03_AACombatUnderArmorBody:00111149	DLC03_AACombatUnderArmorGloves:0011114A																										
00606B43	ATX_Headwear_Beret_Green_NONPLAYABLE	Green Military Beret	0	0	0.100000	0													0																		1	ATX_AAHeadwearBeret_Green:005B7671																											
00606B5A	Armor_RaiderMod_Torso_TallyLang_NONPLAYABLE	Raider Chest Piece	0	50	4.500000	100													10	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_ScrapType:	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬					Durability_Armor_Raider_Min	ConditionDamageScaleFactor_Armor_Raider	Durability_Armor_Raider_Max	1	AA_RaiderMod_TorsoLite1:0001B392																											
