FormID	EDID	CondCount	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	Cond26	Cond27	Cond28	Cond29	Cond30	Cond31	Cond32	Cond33	Cond34	Cond35	Cond36	Cond37	Cond38	Cond39	Cond40	Cond41	Cond42	Cond43	Cond44	Cond45	Cond46	Cond47	Cond48	Cond49	Cond50	Cond51	Cond52	Cond53	Cond54	Cond55	Cond56	Cond57	Cond58	Cond59	Cond60	Cond61	Cond62	Cond63	Cond64	Cond65	Cond66	Cond67	Cond68	Cond69	Cond70	Cond71	Cond72	Cond73	Cond74	Cond75	Cond76	ReferencedByCount	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6	Ref7	Ref8	Ref9	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20	Ref21	Ref22	Ref23	Ref24	Ref25	Ref26	Ref27	Ref28	Ref29	Ref30	Ref31	Ref32	Ref33	Ref34	Ref35	Ref36	Ref37	Ref38	Ref39	Ref40	Ref41	Ref42	Ref43	Ref44	Ref45	Ref46	Ref47	Ref48	Ref49	Ref50	Ref51	Ref52	Ref53	Ref54	Ref55	Ref56	Ref57	Ref58	Ref59	Ref60	Ref61	Ref62	Ref63	Ref64	Ref65	Ref66	Ref67	Ref68	Ref69	Ref70	Ref71	Ref72	Ref73	Ref74	Ref75	Ref76	Ref77	Ref78	Ref79	Ref80	Ref81	Ref82	Ref83	Ref84	Ref85	Ref86	Ref87	Ref88	Ref89	Ref90	Ref91	Ref92	Ref93	Ref94	Ref95	Ref96	Ref97	Ref98	Ref99	Ref100	Ref101	Ref102	Ref103	Ref104	Ref105	Ref106	Ref107	Ref108	Ref109	Ref110	Ref111	Ref112	Ref113	Ref114	Ref115	Ref116	Ref117	Ref118	Ref119	Ref120	Ref121	Ref122	Ref123	Ref124	Ref125	Ref126	Ref127	Ref128	Ref129	Ref130	Ref131	Ref132	Ref133	Ref134	Ref135	Ref136	Ref137	Ref138	Ref139	Ref140	Ref141	Ref142	Ref143	Ref144	Ref145	Ref146	Ref147	Ref148	Ref149	Ref150	Ref151	Ref152	Ref153	Ref154	Ref155	Ref156	Ref157	Ref158	Ref159	Ref160	Ref161	Ref162	Ref163	Ref164	Ref165	Ref166	Ref167	Ref168	Ref169	Ref170	Ref171	Ref172	Ref173	Ref174	Ref175	Ref176	Ref177	Ref178	Ref179	Ref180	Ref181	Ref182	Ref183	Ref184	Ref185	Ref186	Ref187	Ref188	Ref189	Ref190	Ref191	Ref192	Ref193	Ref194	Ref195	Ref196	Ref197	Ref198	Ref199	Ref200	Ref201	Ref202	Ref203	Ref204	Ref205	Ref206	Ref207	Ref208	Ref209	Ref210	Ref211	Ref212	Ref213	Ref214	Ref215	Ref216	Ref217	Ref218	Ref219	Ref220	Ref221	Ref222	Ref223	Ref224	Ref225	Ref226	Ref227	Ref228	Ref229	Ref230	Ref231	Ref232	Ref233	Ref234	Ref235	Ref236	Ref237	Ref238	Ref239	Ref240	Ref241	Ref242	Ref243	Ref244	Ref245	Ref246	Ref247	Ref248	Ref249	Ref250	Ref251	Ref252	Ref253	Ref254	Ref255	Ref256	Ref257	Ref258	Ref259	Ref260	Ref261	Ref262	Ref263
0069F285	MPE_AllChaseRareRecipesKnown_Condition	76	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_chem_StimGas [COBJ:0041557F]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_chem_SFS09_FormulaP [COBJ:00421215]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_utility_CuttingFluid [COBJ:000657FC]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Weapon_Ranged_TheFixer [COBJ:0046D2A8]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Weapon_Melee_BearArm [COBJ:003FFADF]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Weapon_Melee_DeathclawGauntlet [COBJ:0010A08A]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_mod_melee_BearArm_Heavy [COBJ:003FFADE]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_mod_melee_BearArm_Puncturing [COBJ:003FFADD]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_mod_melee_SkiSword_SkateBlade [COBJ:0034255C]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_mod_melee_BoxingGlove_ExtraHeavyHead [COBJ:00187A29]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_mod_melee_DLC04_Sledgehammer_ExtraHeavyHead_Rocket_Spikes [COBJ:00113FF5]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_mod_UnderArmor_MarineWetsuit_MK4 [COBJ:00530BA7]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_mod_UnderArmor_MarineWetsuit_MK5 [COBJ:00530BA8]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Clothes_CivilWarEraSuit [COBJ:003A177B]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Clothes_CivilWarEraDress [COBJ:003A177A]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Clothes_CivilWarUniformUnion [COBJ:003A177E]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Clothes_SkiingPurpleAndWhiteOutfit [COBJ:003A178C]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Clothes_HalloweenCostume01_Witch [COBJ:003A1786]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Clothes_HalloweenCostume02_Skeleton [COBJ:003A1787]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Headwear_CivilWarEraHat [COBJ:0050E3EA]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Headwear_CivilWarHatConfederate [COBJ:0050E3EB]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Headwear_HalloweenCostume01Hat_Witch [COBJ:0050E3ED]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Headwear_HalloweenCostume02Hat_Skeleton [COBJ:0050E3EE]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|workshop_co_FloorDecor_RadioactiveBarrel [COBJ:0058CC8D]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Underarmor_BoS_Knight [COBJ:0016EF6B]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Underarmor_BoS_Soldier [COBJ:0016EF35]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Underarmor_BoS_Officer [COBJ:0016EF68]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Underarmor_VaultSuitVT [COBJ:0016ED65]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_VaultSuit76_Underarmor_Clean [COBJ:0016ED82]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Headwear_Underarmor_Clothes_Marine_Helmet [COBJ:003259D3]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Underarmor_Marine_Body [COBJ:003259DD]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Underarmor_Casual_FlannelJeans [COBJ:0016EF2C]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Underarmor_Casual_ShirtJeans [COBJ:0016EF0A]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Underarmor_Raider_Harness [COBJ:003259DB]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Underarmor_Raider_LongJohns [COBJ:003259DA]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_RaiderMod_Light_ArmLeft [COBJ:00325978]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_RaiderMod_Medium_ArmLeft [COBJ:00325994]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_RaiderMod_Heavy_ArmLeft [COBJ:00325999]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_RaiderMod_Light_LegLeft [COBJ:00325976]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_RaiderMod_Medium_LegLeft [COBJ:00325996]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_RaiderMod_Heavy_LegLeft [COBJ:0032599B]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_RaiderMod_Light_Torso [COBJ:00325974]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_RaiderMod_Medium_Torso [COBJ:00325998]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_RaiderMod_Heavy_Torso [COBJ:0032599D]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Metal_Light_ArmLeft [COBJ:0032598F]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Metal_Medium_ArmLeft [COBJ:00325989]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Metal_Heavy_ArmLeft [COBJ:00310BD9]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Metal_Light_LegLeft [COBJ:00325991]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Metal_Medium_LegLeft [COBJ:0032598C]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Metal_Heavy_LegLeft [COBJ:00310BDC]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Metal_Light_Torso [COBJ:00310BDE]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Metal_Medium_Torso [COBJ:0032598E]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Metal_Heavy_Torso [COBJ:00325993]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Robot_Light_ArmLeft [COBJ:003259B4]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Robot_Medium_ArmLeft [COBJ:003259C0]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Robot_Heavy_ArmLeft [COBJ:003259C5]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Robot_Light_LegLeft [COBJ:003259B9]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Robot_Medium_LegLeft [COBJ:003259BE]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Robot_Heavy_LegLeft [COBJ:003259C3]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Robot_Medium_Torso [COBJ:003259BC]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Robot_Light_Torso [COBJ:003259BB]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Armor_Robot_Heavy_Torso [COBJ:003259C1]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Tinkers_MineCryo [COBJ:00245F2A]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Tinkers_MineNuke [COBJ:00379243]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Tinkers_MinePlasma [COBJ:00245F2E]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_Tinkers_MinePulse [COBJ:00245F2C]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_mod_PowerArmor_Raider_Helmet_Headlamp_Blue [COBJ:00240866]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_mod_PowerArmor_Raider_Helmet_Headlamp_Bright [COBJ:00240868]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_mod_PowerArmor_Raider_Helmet_Headlamp_Purple [COBJ:0024086C]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_mod_PowerArmor_Raider_Helmet_Headlamp_RedTactical [COBJ:0024086E]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_mod_PowerArmor_Raider_Helmet_Headlamp_VaultBoy [COBJ:00240870]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_mod_PowerArmor_T45_Helmet_Headlamp_Blue [COBJ:001A5D09]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_mod_PowerArmor_T45_Helmet_Headlamp_Bright [COBJ:0019D8CA]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_mod_PowerArmor_T45_Helmet_Headlamp_Purple [COBJ:001A5D0A]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_mod_PowerArmor_T45_Helmet_Headlamp_RedTactical [COBJ:0019D8CE]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasLearnedRecipe|00 00 00|00 00|co_mod_PowerArmor_T45_Helmet_Headlamp_VaultBoy [COBJ:0019D8D0]|00 00 00 00|0|-1|Subject|	1	0075F0D4:LLS_XPD_AC_LL_Sidequest_Reward_RarePlans:LVLI																																																																																																																																																																																																																																																																						
00699AB1	SCORE_S13_COBJ_HollywoodPopcornMachine_Condition	2	10010000|1.000000|HasLearnedRecipe|00 00 00|00 00|SCORE_workshop_CondProxy_co_CategoryFurniture_PopcornMachine_GoldVendor [COBJ:0066899C]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasEntitlement|00 00 00|00 00|ATX_ENTM_CAMP_Utility_PopcornMachine "Popcorn Machine" [ENTM:00620B25]|00 00 00 00|0|-1|Subject|																																																																											0																																																																																																																																																																																																																																																																							
006A435F	SCORE_S13_COBJ_JoeyBello_Condition	2	10010000|1.000000|HasLearnedRecipe|00 00 00|00 00|SCORE_workshop_CondProxy_co_CategoryAlly_Joey_Bello_GoldVendor [COBJ:006D8725]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasEntitlement|00 00 00|00 00|SCORE_S13_ENTM_CAMP_Ally_JoeyBello "Lite Ally: Joey Bello" [ENTM:006A4361]|00 00 00 00|0|-1|Subject|																																																																											1	006A4360:ATX_co_COMP_Constructible_CampObject_JoeyBello:COBJ																																																																																																																																																																																																																																																																						
006BE8DA	SCORE_S12_COBJ_ColdShoulder_Condition	2	10010000|1.000000|HasEntitlement|00 00 00|00 00|SCORE_S12_ENTM_Weapons_ColdShoulder "Cold Shoulder" [ENTM:0068E5A1]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasLearnedRecipe|00 00 00|00 00|SCORE_S12_co_Weapon_ColdShoulder_StampVendor [COBJ:006BE8DE]|00 00 00 00|0|-1|Subject|																																																																											1	0063966F:XPD_LLV_ExpeditionVendor_Giuseppe:LVLI																																																																																																																																																																																																																																																																						
006BE8D8	SCORE_S12_COBJ_Firewood_Pile_Condition	2	10010000|1.000000|HasLearnedRecipe|00 00 00|00 00|SCORE_workshop_CondProxy_co_CategoryFurniture_Firewood_Pile_GoldVendor [COBJ:006BE8DB]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasEntitlement|00 00 00|00 00|SCORE_S12_ENTM_CAMP_Utility_FirewoodPile "Firewood Pile" [ENTM:006916AE]|00 00 00 00|0|-1|Subject|																																																																											2	00691C07:SCORE_S12_workshop_co_Utility_FirewoodPile:COBJ	00691C0D:SCORE_S12_Resources_FirewoodPile:LVLI																																																																																																																																																																																																																																																																					
006BE8D9	SCORE_S12_COBJ_Radstag_Condition	2	10010000|1.000000|HasLearnedRecipe|00 00 00|00 00|SCORE_workshop_CondProxy_co_CategoryFurniture_Radstag_FieldDressing_GoldVendor [COBJ:006BE8DD]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasEntitlement|00 00 00|00 00|SCORE_S12_ENTM_CAMP_Utility_RadstagFieldDressingStation "Radstag Field Dressing Station" [ENTM:00685955]|00 00 00 00|0|-1|Subject|																																																																											2	0068E779:ATX_workshop_LL_WorkshopCollector_RadstagFieldDressingStation:LVLI	0068E77A:ATX_Workshop_co_Utility_RadstagFieldDressingStation:COBJ																																																																																																																																																																																																																																																																					
006CA796	SCORE_S13_COBJ_HollywoodVanity_Condition	2	10010000|1.000000|HasLearnedRecipe|00 00 00|00 00|SCORE_workshop_CondProxy_co_CategoryFurniture_HollywoodVanity_GoldVendor [COBJ:006A274B]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasEntitlement|00 00 00|00 00|SCORE_S13_ENTM_CAMP_Utility_HollywoodVanity "Hollywood Vanity" [ENTM:006A274C]|00 00 00 00|0|-1|Subject|																																																																											0																																																																																																																																																																																																																																																																							
006D7184	PowerArmor_Set_Union	6	10000000|1.000000|GetEquipped|00 00 00|00 00|XPD_Armor_PowerArmor_Union_Helmet "Union Helm" [ARMO:0064B91C]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetEquipped|00 00 00|00 00|XPD_Armor_PowerArmor_Union_Torso "Union Chest Piece" [ARMO:0064B91B]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetEquipped|00 00 00|00 00|XPD_Armor_PowerArmor_Union_ArmLeft "Union Left Arm" [ARMO:0064B91F]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetEquipped|00 00 00|00 00|XPD_Armor_PowerArmor_Union_ArmRight "Union Right Arm" [ARMO:0064B91E]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetEquipped|00 00 00|00 00|XPD_Armor_PowerArmor_Union_LegLeft "Union Left Leg" [ARMO:0064B920]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetEquipped|00 00 00|00 00|XPD_Armor_PowerArmor_Union_LegRight "Union Right Leg" [ARMO:0064B91D]|00 00 00 00|0|-1|Subject|																																																																							6	006758F7:mod_PowerArmor_Union_Torso_Lining_A:OMOD	006758F8:mod_PowerArmor_Union_Helmet_Lining_A:OMOD	006758F9:mod_PowerArmor_Union_Arm_Lining_A:OMOD	006758FA:mod_PowerArmor_Union_Leg_Lining_A:OMOD	006758FB:AbPowerArmorPerk_Union:SPEL	006D7186:EnchPowerArmor_Generic_Union_Torso:ENCH																																																																																																																																																																																																																																																																	
006D7185	PowerArmor_Set_Excavator	6	10000000|1.000000|GetEquipped|00 00 00|00 00|Armor_PowerArmor_Excavator_ArmLeft "Excavator Left Arm" [ARMO:0032E182]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetEquipped|00 00 00|00 00|Armor_PowerArmor_Excavator_ArmRight "Excavator Right Arm" [ARMO:0032E188]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetEquipped|00 00 00|00 00|Armor_PowerArmor_Excavator_Helmet "Excavator Helmet" [ARMO:0032E180]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetEquipped|00 00 00|00 00|Armor_PowerArmor_Excavator_LegLeft "Excavator Left Leg" [ARMO:0032E185]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetEquipped|00 00 00|00 00|Armor_PowerArmor_Excavator_LegRight "Excavator Right Leg" [ARMO:0032E187]|00 00 00 00|0|-1|Subject|	10000000|1.000000|GetEquipped|00 00 00|00 00|Armor_PowerArmor_Excavator_Torso "Excavator Torso" [ARMO:0032E18A]|00 00 00 00|0|-1|Subject|																																																																							6	00338698:mod_PowerArmor_Excavator_Arm_Lining_A:OMOD	0033869E:mod_PowerArmor_Excavator_Helmet_Lining_A:OMOD	003386A4:mod_PowerArmor_Excavator_Leg_Lining_A:OMOD	003386AA:mod_PowerArmor_Excavator_Torso_Lining_A:OMOD	005303FF:AbPowerArmorPerk_Excavator:SPEL	006D7187:EnchPowerArmor_Generic_Excavator_Torso:ENCH																																																																																																																																																																																																																																																																	
006C6DBE	SCORE_S14_COBJ_AutoMiner_Condition	2	10010000|1.000000|HasLearnedRecipe|00 00 00|00 00|SCORE_workshop_CondProxy_co_CategoryResources_Autominer_GoldVendor [COBJ:00732A94]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasEntitlement|00 00 00|00 00|SCORE_S14_ENTM_CAMP_Utility_Collectron_AutoMiner "Auto-Miner Collectron Station" [ENTM:006C6DC0]|00 00 00 00|0|-1|Subject|																																																																											4	00536D30:ATX_workshop_LL_Collectrons:LVLI	0054B406:ATX_Collectrons_Terminal:TERM	005FD099:ATX_RedRocketRobotPumpTerminal:TERM	0084F1B1:ATX_Collectrons_Terminal_Liberator:TERM																																																																																																																																																																																																																																																																			
006D8723	SCORE_S13_COBJ_Cryptid_Card_Display_Condition	2	10010000|1.000000|HasLearnedRecipe|00 00 00|00 00|SCORE_workshop_CondProxy_co_CategoryFurniture_Cryptid_Card_Display_GoldVendor [COBJ:006D8726]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasEntitlement|00 00 00|00 00|SCORE_S13_Moon_ENTM_CAMP_WallDisplaycase_CardDisplay "Cryptid Cards Wall Display" [ENTM:00685951]|00 00 00 00|0|-1|Subject|																																																																											1	0069759F:SCORE_13_Moon_workshop_co_WallDecor_DisplayCase_CryptidCards:COBJ																																																																																																																																																																																																																																																																						
006D8724	SCORE_S13_COBJ_Flair_Display_Condition	2	10010000|1.000000|HasLearnedRecipe|00 00 00|00 00|SCORE_workshop_CondProxy_co_CategoryFurniture_Flair_Display_GoldVendor [COBJ:006D8727]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasEntitlement|00 00 00|00 00|SCORE_S13_ENTM_Display_FlairDisplay "Jewelry Stand Flair Display" [ENTM:006B3A50]|00 00 00 00|0|-1|Subject|																																																																											1	006EFFB1:workshop_LL_FlairDisplayCases:LVLI																																																																																																																																																																																																																																																																						
006DC964	SCORE_S14_COBJ_GrandmaJunko_Condition	2	10010000|1.000000|HasLearnedRecipe|00 00 00|00 00|SCORE_workshop_CondProxy_co_CategoryAlly_GrandmaJunko_GoldVendor [COBJ:00732A93]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasEntitlement|00 00 00|00 00|SCORE_S14_ENTM_CAMP_Ally_GrandmaJunko "Lite Ally: Grandma Junko" [ENTM:006DC967]|00 00 00 00|0|-1|Subject|																																																																											1	006DC965:ATX_co_COMP_Constructible_CampObject_GrandmaJunko:COBJ																																																																																																																																																																																																																																																																						
