LVLI_FormID	LVLI_EDID	LVLI_FULL	LVLF_Flags	LLCT_Count	EntryCount	LVLG_ChanceNoneGlobal	LVCT_ChanceNoneCurve	LLKC_FilterKeywordChances	LVSG_EpicLootChance	DIQO_Quest	LIMC_MarkerColor
005E803D	BS01_MQ04_Arms_LL_Quest_Reward		001	2	2						
005E8040	BS01_MQ06_Settlers_LL_Quest_Valuables_Rewards		001	3	3						
005E812A	BS01_MQ03_FieldTesting_LL_Quest_Reward		001	1	1						
005E812B	BS01_MQ07_Over_LL_Quest_Reward		001	2	2						
005E812C	BS01_MQ05_Raiders_LL_Quest_Reward		001	1	1						
005E812E	BS01_MQ01_Trust_LL_Quest_Reward		001	1	1						
005E812D	BS01_MQ08_Defense_LL_Quest_Reward		001	2	2						
005E84E3	BS01_MQ04_Arms_LL_Weapon_Ranged_BoSRocketLauncher		001	2	2						
005EA43F	BS01_MQ03_FieldTesting_LL_Quest_Reward_Marty		001	2	2						
005EA43E	BS01_MQ03_FieldTesting_LL_Quest_Reward_Colin		001	2	2						
005EB042	LLV_GoldVendor_BOSInfantry_Mods		001	38	38				LL_EpicChance_VendorBase_ECON [GLOB:00240102]		
005EBD72	BS01_MQ07_Over_LL_WarGlaive_OathBreaker		11	1	1						
005EC6E0	LLV_GoldVendor_BOSRocketLauncher_Mods		001	6	6						
005EC6E1	LLV_GoldVendor_WarGlaive_Mods		001	4	4						
005EC6DF	LLV_GoldVendor_BOSPistol_Mods		001	9	9						
005EC6EE	ATX_workshop_LL_Decorations_PlasmaBallSet		0000000000000000000000000000000000000000000000000000000000000000	2	2						
005ECBE0	BS01_MQ06_Settlers_LL_Quest_Rewards_Best		001	1	1						
005ECBDF	BS01_MQ06_Settlers_LL_Quest_Rewards		001	1	1						
005ECD92	LLV_GoldVendor_PlasmaSword_Mods		001	3	3						
005ECD93	LL_Weapon_Melee_PlasmaSword		11	1	1						
005ED055	LL_Armor_PowerArmor_NewBOS_Knight_Full_NotPlayable		001	6	6						
005ED054	LL_Armor_PowerArmor_NewBOS_Paladin_NotPlayable		001	6	6						
005ED76A	BS01_Vendor_Yasmin		001	6	6				LL_EpicChance_VendorBase_ECON [GLOB:00240102]		
005ED76B	LLS_Food_Yasmin_Tasty		11	31	31						
005ED76C	LLS_Drink_Yasmin_Tasty		11	16	16						
005ED76D	LLS_Food_Yasmin_Gourmet		11	7	7						
005ED769	LLS_Recipes_Yasmin_Tasty_Food		11	30	30						
005EDA76	Workshop_LL_EmmetMountainSigns		0000000000000000000000000000000000000000000000000000000000000000	6	6						
005EDF31	ATX_workshop_LL_DefensiveStructure_Barricades		0000000000000000000000000000000000000000000000000000000000000000	6	6						
005EDFE1	BS01_MQ07_LL_Armor_PowerArmor_X01_Set_UNPLAYABLE		001	6	6						
005EE152	zzz_workshop_LL_SuperMutantTube		0000000000000000000000000000000000000000000000000000000000000000	1	1						
005EEAD8	Legendary_LL_Armor_BosInfantry_Any		11	5	5						
005EEB4C	ATX_workshop_LL_Decorations_PottedTrees		0000000000000000000000000000000000000000000000000000000000000000	2	2						
005EED62	LL_Armor_BOSInfantry_ArmRight_NONPLAYABLE		11	1	1						
005EED63	LL_Armor_BOSInfantry_LegLeft_NONPLAYABLE		11	1	1						
005EED64	LL_Armor_BOSInfantry_LegRight_NONPLAYABLE		11	1	1						
005EED65	LL_Armor_BOSInfantry_Torso_NONPLAYABLE		11	1	1						
005EED66	LL_Armor_BOSInfantry_FullSet_NONPLAYABLE		001	5	5						
005EED67	LL_Armor_BOSInfantry_Helmet_NONPLAYABLE		11	1	1						
005EED61	LL_Armor_BOSInfantry_ArmLeft_NONPLAYABLE		11	1	1						
005EEFE1	LL_Weapon_Ranged_LaserGun_Rifle_Auto_NONPLAYABLE		11	1	1						
005EF034	zzz_workshop_LL_Shelters_Entrance_VaultReception		0000000000000000000000000000000000000000000000000000000000000000		0						
005EF0CA	ATX_workshop_LL_WallShelves_Metal		0000000000000000000000000000000000000000000000000000000000000000	1	1						
005EF6FF	LL_Armor_PowerArmor_NewBOS_Knight_NoHelmet_NotPlayable		001	5	5						
005EF700	LL_Armor_PowerArmor_NewBOS_Paladin_NoHelmet_NotPlayable		001	5	5						
005EFA63	ATX_workshop_LL_Lights_IlluminatedVaultSigns		0000000000000000000000000000000000000000000000000000000000000000	8	8						
005EFA64	ATX_workshop_LL_Structure_Catwalks		0000000000000000000000000000000000000000000000000000000000000000	8	8						
005EFA6B	LL_Weapon_BOSRocketLauncher_NONPLAYABLE		11	1	1						
005EFC6F	ATX_workshop_LL_Decorations_ModularMainframeSet		0000000000000000000000000000000000000000000000000000000000000000	8	8						
005EFE97	workshop_LL_Shelters_VaultWall_Half		0000000000000000000000000000000000000000000000000000000000000000	1	1						
005F0AF3	ATX_workshop_LL_WallDecor_Stockings		0000000000000000000000000000000000000000000000000000000000000000	3	3						
005F0AF4	ATX_workshop_LL_WallDecor_WindowAwnings		0000000000000000000000000000000000000000000000000000000000000000	7	7						
005F0D28	ATX_Resources_Collectron_Gold_Scrap		0000000000000000000000000000000000000000000000000000000000000000	4	4						
005F0D29	ATX_Resources_Collectron_Gold		0000000000000000000000000000000000000000000000000000000000000000	2	2						
005F0D2C	WorkshopProduceScavenge_Gold		01	17	17						
005F1155	ATX_workshop_LL_FloorDecor_GrandfatherClocks		0000000000000000000000000000000000000000000000000000000000000000	2	2						
005F26C1	ATX_workshop_LL_Decorations_ArtDecoBusts_KirbyHead		0000000000000000000000000000000000000000000000000000000000000000	6	6						
005F6C1D	ATX_workshop_LL_ElmTrees_RedLeaves		0000000000000000000000000000000000000000000000000000000000000000	4	4						
005F26C6	workshop_LL_Crafting_PunchCardMachine		0000000000000000000000000000000000000000000000000000000000000000	2	2						
005F8395	ATX_workshop_LL_FloorDecor_HubcapFlowerSet		0000000000000000000000000000000000000000000000000000000000000000	6	6						
005F87BB	ZZZ_workshop_LL_ModularSofas_Cream		0000000000000000000000000000000000000000000000000000000000000000	4	4						
005F87BA	workshop_LL_WallDecor_Rugs		0000000000000000000000000000000000000000000000000000000000000000	1	1						
005F87BC	ZZZ_workshop_LL_ModularSofas_Avocado		0000000000000000000000000000000000000000000000000000000000000000	4	4						
005F87BD	ZZZ_workshop_LL_ModularSofas_Burgundy		0000000000000000000000000000000000000000000000000000000000000000	4	4						
005FA993	ATX_workshop_LL_Doors_Curtain		0000000000000000000000000000000000000000000000000000000000000000	8	8						
005FA99D	ATX_workshop_LL_Rocks		0000000000000000000000000000000000000000000000000000000000000000	4	4						
005FF5F8	zzz_LLS_Raid_LegendaryCrafting_Components		001		0						
005FF5F9	zzz_LLS_Seasonal_LegendaryCrafting_Components		001		0						
005FF5FA	zzz_LLS_PublicEvents_LegendaryCrafting_Components		001		0						
005FF9C8	BS02_MQ04_Conscience_LL_Quest_Rewards_Default		001	3	3						
005FF9CC	BS02_MQ05_Catalyst_LL_Quest_Rewards_Default		001	3	3						
005FF9CB	BS02_MQ03_Blue_LL_Quest_Rewards		001	4	4						
005FF9CA	BS02_MQ01_Penance_LL_Quest_Rewards		001	5	5						
005FF9C9	BS02_E01_Metal_LL_Event_Rewards_Default		001		0						
005FF9D0	BS02_MQ02_Missing_LL_Quest_Rewards		001	6	6						
005FF9DC	BS02_MQ03_Blue_LL_Meltdown		001		0						
005FFDEB	BS02_SpecialVendor_Minerva_LLV_GoldVendor		001	24	24						
00600254	workshop_LL_WallDecor_RustEagleBanner		0000000000000000000000000000000000000000000000000000000000000000	1	1						
005FB287	ATX_workshop_LL_Structure_LogCabin_WallTopArch		0000000000000000000000000000000000000000000000000000000000000000	2	2						
005FB282	ATX_workshop_LL_Structure_LogCabin_WallFascia		0000000000000000000000000000000000000000000000000000000000000000	2	2						
005FB284	ATX_workshop_LL_Structure_LogCabin_WallHalf		0000000000000000000000000000000000000000000000000000000000000000	2	2						
005FB283	ATX_workshop_LL_Structure_LogCabin_WallFull		0000000000000000000000000000000000000000000000000000000000000000	3	3						
005FB285	ATX_workshop_LL_Structure_LogCabin_WallSlant		0000000000000000000000000000000000000000000000000000000000000000	2	2						
005FB286	ATX_workshop_LL_Structure_LogCabin_WallSlantFull		0000000000000000000000000000000000000000000000000000000000000000	2	2						
005FB288	ATX_workshop_LL_Structure_Shack_Roofs_LogCabin		0000000000000000000000000000000000000000000000000000000000000000	3	3						
005FB44B	workshop_LL_FloorDecor_Trainsets		0000000000000000000000000000000000000000000000000000000000000000	2	2						
005FBC1B	ATX_Resources_Collectron_NukaCola		0000001	8	8						
005FBF77	zzz_workshop_LL_WendigoTube		0000000000000000000000000000000000000000000000000000000000000000	1	1						
005FBF78	workshop_LL_FloorDecor_CarnivalBalloons		0000000000000000000000000000000000000000000000000000000000000000	1	1						
005FBF75	workshop_LL_FloorDecor_EnclaveMedallions		0000000000000000000000000000000000000000000000000000000000000000	1	1						
005FBF76	zzz_workshop_LL_ScorchedTube		0000000000000000000000000000000000000000000000000000000000000000	1	1						
005FD092	workshop_LL_WallDecor_ScienceChalkboards		0000000000000000000000000000000000000000000000000000000000000000	5	5						
005FD66C	zzz_workshop_LL_WallDecor_BOSMedallion		0000000000000000000000000000000000000000000000000000000000000000	1	1						
005FD993	ATX_workshop_LL_Decoration_Toilets		0000000000000000000000000000000000000000000000000000000000000000	3	3						
005FDE0C	LL_DailyOps_Rewards_CursedRollingPin		11	1	1						
005FE790	SCORE_S4_Resources_Beehive		01	1	1						
005FF2E5	Legendary_LL_Armor_EnclaveScoutUniform_Covert_Any		11	5	5				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
005FF5E3	workshop_LL_FloorDecor_RoomDividers		0000000000000000000000000000000000000000000000000000000000000000	2	2						
005FF9CF	workshop_LL_FountainsResource		0000000000000000000000000000000000000000000000000000000000000000	5	5						
00602235	BS02_SpecialVendor_Minerva_LLS_GoldVendor_01		001	16	16						
00602246	BS02_SpecialVendor_Minerva_LLS_GoldVendor_15		001	10	10						
0060223E	BS02_SpecialVendor_Minerva_LLS_GoldVendor_07		001	14	14						
0060223A	BS02_SpecialVendor_Minerva_LLS_GoldVendor_03		001	12	12						
00602238	BS02_SpecialVendor_Minerva_LLS_GoldVendor_16_M		001	3	3						
0060223F	BS02_SpecialVendor_Minerva_LLS_GoldVendor_08_M		001	3	3						
00602245	BS02_SpecialVendor_Minerva_LLS_GoldVendor_14		001	10	10						
0060223D	BS02_SpecialVendor_Minerva_LLS_GoldVendor_06		001	12	12						
00602243	BS02_SpecialVendor_Minerva_LLS_GoldVendor_12_M		001	3	3						
00602239	BS02_SpecialVendor_Minerva_LLS_GoldVendor_02		001	14	14						
00602241	BS02_SpecialVendor_Minerva_LLS_GoldVendor_10		001	14	14						
0060223B	BS02_SpecialVendor_Minerva_LLS_GoldVendor_04_M		001	3	3						
00602240	BS02_SpecialVendor_Minerva_LLS_GoldVendor_09		001	15	15						
00602244	BS02_SpecialVendor_Minerva_LLS_GoldVendor_13		001	14	14						
0060223C	BS02_SpecialVendor_Minerva_LLS_GoldVendor_05		001	11	11						
00602242	BS02_SpecialVendor_Minerva_LLS_GoldVendor_11		001	14	14						
00602F7A	zzz_LL_Raid_Shared_LegendaryCrafting_Components		001		0						
00602F79	zzz_LL_PublicEvents_Shared_LegendaryCrafting_Components		001		0						
006032BF	BS02_SpecialVendor_Minerva_LLS_LegendaryCrafting_Components		001		0						
00606249	Legendary_LL_PowerArmor_Raider		11	5	5						
0060624A	Legendary_LL_PowerArmor_Excavator		11	5	5						
0060624E	Legendary_LL_PowerArmor_T51		11	5	5						
0060624B	Legendary_LL_PowerArmor_Ultracite		11	5	5						
0060624C	Legendary_LL_PowerArmor_T65		11	5	5						
0060624D	LegendaryItems_LL_PowerArmor_All		11	10	10						
0060624F	Legendary_LL_PowerArmor_T45		11	5	5						
00606250	Legendary_LL_PowerArmor_T60		11	5	5						
00606251	Legendary_LL_PowerArmor_X01		11	5	5						
00606BF3	BS02_E01_Metal_LL_Event_Rewards_Best		001	2	2						
00606BF4	BS02_E01_Metal_LL_Event_Rewards_Good		001	1	1						
00606BF2	BS02_E01_Metal_LL_Event_Rewards_Poor		001	1	1						
00606BF9	BS02_MQ04_Conscience_LL_Quest_Rewards_Bonus_Tier1		001	1	1						
00606BFA	BS02_MQ04_Conscience_LL_Quest_Rewards_Bonus_Tier2		001	1	1						
00606C05	zzz_BS02_MQ05_Catalyst_LL_Quest_Rewards_Shin		001		0						
00606C06	zzz_BS02_MQ05_Catalyst_LL_Quest_Rewards_Rahmani		001		0						
00602418	workshop_LL_CreatureTubes		0000000000000000000000000000000000000000000000000000000000000000	19	19						
00602C72	ATX_workshop_LL_Decorations_Statue_BoS_Infantry		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00603256	BS02_MQ02_Missing_LL_Quest_Reward		001	1	1						
00603255	BS02_MQ01_Penance_LL_Quest_Reward		001	1	1						
00603629	ATX_workshop_LL_Fence_RedBrick		0000000000000000000000000000000000000000000000000000000000000000	3	3						
0060362A	ATX_workshop_LL_Fence_RedBrickGate		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00605996	ATX_LeveledItem_FortuneBooks		11	55	55						
006088D4	ATX_workshop_LL_Fence_WroughtIron		0000000000000000000000000000000000000000000000000000000000000000	2	2						
006088D5	ATX_workshop_LL_Fence_WroughtIronGate		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00608CD4	SCORE_workshop_LL_WorkshopCollector_Beehive		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00609C37	ATX_workshop_LL_Displays_MagneticWeaponRacks		0000000000000000000000000000000000000000000000000000000000000000	11	11						
00609C62	ATX_workshop_LL_Decorations_Planter_TreeStump		0000000000000000000000000000000000000000000000000000000000000000	3	3						
00609E95	ATX_workshop_LL_Fence_RedCedarHedges		0000000000000000000000000000000000000000000000000000000000000000	4	4						
00609E96	ATX_workshop_LL_Fence_RedCedarHedgesGate		0000000000000000000000000000000000000000000000000000000000000000	4	4						
0060A2BF	LL_Outfit_HellcatMercenary		001	2	2						
0060CEA2	LL_Headwear_HellcatMercenary_NONPLAYABLE		0000000000000000000000000000000000000000000000000000000000000000	5	5						
0060D5A5	CreatureOutfit_SupermutantBerserker		001	3	3						
0060D5A6	crLLI_SupermutantBerserker_Melee		11	3	3						
0060D5A7	crLLI_SupermutantBerserker_Melee_Unarmed		11		0						
0060DB15	LLV_GoldVendor_Hellcat_Mods		001	24	24						
0060DBE2	LL_Armor_PowerArmor_Hellcat_Set_NotPlayable		001	6	6						
0060DBE3	BS02_MQ05_Catalyst_LL_PowerArmorArmor_Hellcat_Set		001	6	6						
0060DBE6	workshop_LL_FloorDecor_DecoyDuckSet		0000000000000000000000000000000000000000000000000000000000000000	3	3						
0060DC28	Legendary_LL_PowerArmor_Hellcat		11	5	5						
0060DC4B	ATX_workshop_LL_Structure_BoS_WallFull		0000000000000000000000000000000000000000000000000000000000000000	4	4						
0060DC4C	ATXworkshop_LL_Structure_BoS_WallHalf		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0060DC50	ATX_workshop_LL_Structure_Shack_Roofs_BoS		0000000000000000000000000000000000000000000000000000000000000000	3	3						
0060DC4D	ATXworkshop_LL_Structure_BoS_WallSlant		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0060DC4E	ATXworkshop_LL_Structure_BoS_WallSlantFull		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0060DC4A	ATXworkshop_LL_Structure_BoS_WallFascia		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0060DC4F	ATXworkshop_LL_Structure_BoS_WallTopArch		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0060DCC6	workshop_LL_CraftingTinkers		0000000000000000000000000000000000000000000000000000000000000000	7	7						
0060DF55	ATX_Resources_Collectron_AutoParts_SuperCommon		01	13	13						
0060DF56	ATX_Resources_Collectron_AutoParts_Uncommon		01	14	14						
0060DF53	ATX_Resources_Collectron_AutoParts		001	3	3						
0060DF54	ATX_Resources_Collectron_AutoParts_Rare		01	10	10						
0060E1BA	LLD_Creature_BehemothBoss		001	9	9						
0060E1BB	LLD_Creature_SupermutantBerserkers		001	5	5						
0060E3F6	LLD_Creature_Kit		001	4	4						
0060E6BB	LL_Armor_PowerArmor_Hellcat_Set_NoHelmet_NotPlayable		001	5	5						
00611A67	LLV_GoldVendor_PepperShaker_Mods		001	6	6						
00612368	LLD_Creature_Catalyst_DungeonRahmani		001	2	2						
006127FB	MTNM03_Meditation_LL_Quest_Reward		001	3	3						
00612802	ZZZ_RESTRICTED_LL_LegendaryCore_Tier3		11		0						
00612800	RESTRICTED_LL_LegendaryModule_1-3		1100001	3	3						
006127F5	BoSr01_LL_Quest_Reward		001	3	3						
006127FE	MTR08_Lode_LL_Quest_Reward		001	1	1				LL_EpicChance_Quest_Event_ECON [GLOB:004FE487]		
00612805	TWZ05_LL_Quest_Reward		001	2	2						
006127F7	E05_Radiation_LL_Quest_Reward		001	1	1				LL_EpicChance_Quest_Event_ECON [GLOB:004FE487]		
00612803	ZZZ_RESTRICTED_LL_LegendaryCore_Tier4		11		0						
006127F6	CB15_ScorchedEarth_LL_Quest_Reward		001	2	2						
006127FF	RESTRICTED_LL_LegendaryModule_Single		11	1	1						
006127FC	MTNM04_Guest_LL_Quest_Reward		001	1	1						
006127F9	FFZ10_Light_LL_Quest_Reward		001	2	2				LL_EpicChance_Quest_Event_ECON [GLOB:004FE487]		
006127F8	FF06_Feed_LL_Quest_Reward		001	2	2						
006127FD	MTNS06_Uranium_LL_Quest_Reward		001	1	1						
00612801	ZZZ_RESTRICTED_LL_LegendaryCore_Tier2		11		0						
006127FA	FFZ17_TeaTime_LL_Quest_Reward		001	3	3						
00612804	SFS08_Heart_LL_Quest_Reward		001	1	1						
006135A3	RESTRICTED_LL_LegendaryModule_2		11	1	1						
006135A2	RESTRICTED_LL_LegendaryModule_2-4		11	3	3						
006135A4	RESTRICTED_LL_LegendaryModule_5_Copy01		11	1	1						
006135A1	RESTRICTED_LL_LegendaryModule_1-2		1100001	2	2						
00613818	DONOTUSELPI_PowerArmorFurniture_Hellcat_Full		0000000000000000000000000000000000000000000000000000000000000000	1	1						
0060DC61	SH003_V51_LL_Armor_PowerArmor_X01_Set_HellfireUNPLAYABLE		001	6	6						
0060EC73	LLS_Outfit_PRC_Feral		001	2	2						
00612384	SH003_LLI_Outfit_V51_Corpse		01	3	3						
0061384D	DailyOps_LL_Weapon_Melee_MechanicsBestFriend		11	1	1						
0061384E	DailyOps_LL_Weapon_Ranged_SoleSurvivor		11	1	1						
00614356	E06_Colossus_LLS_Quest_Rewards_CursedSickle		11	1	1						
00613999	ATX_workshop_LL_Appliances_WasherDryer		0000000000000000000000000000000000000000000000000000000000000000	4	4						
00614385	E06_Colossus_LLS_Quest_Rewards_CursedBroadsider		11	1	1						
00618512	BS02_SpecialVendor_Minerva_LLS_GoldVendor_Backlog		001	1	1						
00618B49	ATX_workshop_LL_Structures_HotTubs		0000000000000000000000000000000000000000000000000000000000000000	6	6						
0061D8EE	ATX_workshop_LL_Structure_LogCabinPorch		0000000000000000000000000000000000000000000000000000000000000000	3	3						
0061DA55	zzzATX_workshop_LL_Barrier_WavyWillard		0000000000000000000000000000000000000000000000000000000000000000		0						
0061DA54	zzzATX_workshop_LL_Barrier_WavyWillardGate		0000000000000000000000000000000000000000000000000000000000000000		0						
0061DADF	LLS_Outfit_PRC_Militant		001	2	2						
0061DAE0	LLS_Outfit_PRC_Commander_DailyOps		001	2	2						
0061DADE	crLLI_PRC_Weapons_Ranged_DailyOps		11	6	6						
0061E037	LL_Armor_PowerArmor_T60_Set_Communist_DailyOps		001	5	5						
0061DD8C	ATX_workshop_LL_Barrier_WavyWillardGateDUPLICATE000		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0061DD8D	ATX_workshop_LL_Barrier_WavyWillardDUPLICATE000		0000000000000000000000000000000000000000000000000000000000000000	6	6						
0061ECC4	SCORE_S5_COMP_CreatureOutfit_Supermutant		001	4	4						
0061F6FF	SCORE_S5_COMP_SuperMutant_UnstoppableShindig		11	1	1						
0061F6FE	SCORE_S5_COMP_Inspector_LLV_Vendor_Drink		11	1	1						
0061F6FD	SCORE_S5_COMP_Inspector_LL_Food_Packaged_Regular		110001	21	21						
0061F6FC	SCORE_S5_COMP_Inspector_ChildrensStore		001	6	6				LL_EpicChance_VendorBase_ECON [GLOB:00240102]		
0061F6FB	SCORE_S5_COMP_SuperMutant_Plans		11	7	7						
0061F715	ATX_workshop_LL_Decorations_Chairs_WavyWillards_Deck		0000000000000000000000000000000000000000000000000000000000000000	5	5						
0061F718	ATX_workshop_LL_WallDecor_Letters_WavyWillards		0000000000000000000000000000000000000000000000000000000000000000	44	44						
0061F71B	ATX_workshop_LL_WavyWillards_FakeBoulders		0000000000000000000000000000000000000000000000000000000000000000	3	3						
0061F72A	LL_DailyOps_Repeatable_DoubleMutation_Rewards		001	3	3						
0062038F	crLLI_Creature_Scorched_Festive_Spooky_Weapons		0000000000000000000000000000000000000000000000000000000000000000	7	7						
0062038D	LL_Spooky_TreatBag_Loot		001	7	7						
0062038B	CreatureOutfit_Spooky_ScorchedOutfit		0000000000000000000000000000000000000000000000000000000000000000	1	1						
00620390	crLLI_Creature_Scorched_Spooky_Weapons		0000000000000000000000000000000000000000000000000000000000000000	1	1						
0062038E	LLD_Creature_Scorched_Spooky		001	5	5						
0062038C	CreatureOutfit_Spooky_Holiday_ScorchedOutfits		0000000000000000000000000000000000000000000000000000000000000000	10	10						
