FURN_FormID	FURN_EDID	FURN_FULL	XALG_Flags	KeywordCount	KW_1	KW_2	KW_3	KW_4	KW_5	KW_6	KW_7	KW_8	KW_9	KW_10	PropCount	Prop_1_AV	Prop_1_Val	Prop_1_Curve	Prop_2_AV	Prop_2_Val	Prop_2_Curve	Prop_3_AV	Prop_3_Val	Prop_3_Curve
00606C44	DO_NOT_USE_NPC_HoleInRockWall_TESTING	Hole In Rock Wall		1	006064F2:AnimFurn_HoleInRockWall:KYWD										0									
0060212D	ATX_HotTub	Hot Tub	Premium	5	000A56D8:FurnitureForce3rdPerson:KYWD	0018F692:FurnitureClassRelaxation:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	005A4E2B:ATX_FurnituretypeRested:KYWD	0060329C:AnimFurnHotTub:KYWD						0									
00602562	ATX_HumanSkullDinnerBell	Human Skull Dinner Bell	Premium	4	000A56D8:FurnitureForce3rdPerson:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0060483A:AnimFurnATX_HumanSkullDinnerBell:KYWD							0									
00605032	ATX_CollectronRedRocketPump	Red Rocket Collectron Station		4	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	000F9E1B:LinkTerminalRobot:KYWD	0060503A:AnimFurnRedRocketPump:KYWD							0									
00609C5B	PowerArmorFurniture_TallyLang_BloodEagle_NonPlayable	Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
00609DC3	PA_StlRgnShinExplosion_TESTINGONLY	PA_ShinExplosion_TEST		1	00603BD4:AnimFurnPA_StlRgnShinExplosion:KYWD										0									
00609D6B	ATX_WorkbenchTinker_MrFuzzy	Mr. Fuzzy Tinker's Workbench	Premium	7	00012FF2:Workbench_Crafting_Tinkers:KYWD	00033AA4:CraftingFunctionTinkers:KYWD	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	00397200:FS01_MQ_Warn_UplinkWorkbenchKeyword:KYWD	0060D78D:AnimFurn_MrFuzzyTinkerersWorkbench:KYWD				1	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]						
00609E0F	ATX_Clean_Shower	Clean Shower	Premium	2	000A56D8:FurnitureForce3rdPerson:KYWD	0060EF1E:AnimFurnCleanShower:KYWD									0									
00609E0A	SCORE_S3_Antique_Speed_Bag_GoldVendor	Antique Speed Bag		4	000A56D8:FurnitureForce3rdPerson:KYWD	0018F691:FurnitureClassWork:KYWD	005D80E1:AnimFurnAntiqueSpeed_Bag:KYWD	005EDEE0:ATX_FurnituretypeAgility:KYWD							1	WorkshopBudgetObjectMultiplier	4.000000	NULL - Null Reference [00000000]						
00609E60	BS02_MQ03_Blue_NPCStandHammerVertical			5	0006E9C7:FurnitureSpecial:KYWD	000D96C8:AnimFurnStandHammerVertical:KYWD	0018F691:FurnitureClassWork:KYWD	001A7B69:UseLoopingFlavorIdles:KYWD	00237E31:AnimSynthCanUse:KYWD						0									
00609EF1	BS02_MQ05_Catalyst_BlackburnCaptiveFurniture			1	000D9C36:AnimFurnPrisonerFloorSit:KYWD										0									
0060E172	BS02_MQ04_Conscience_EntranceTerminal_Dummy			3	000286E6:AnimFurnDeskTerminal:KYWD	000A56D7:FurnitureForce1stPerson:KYWD	000FCB12:AnimFurnDeskTerminalNoChair:KYWD								0									
0060E6BA	PowerArmorFurniture_HellcatMercenary_NoHelmet_NotPlayable	Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
0060EC27	ATX_VaultTecSpa	Vault-Tec Spa	Premium	5	000A56D8:FurnitureForce3rdPerson:KYWD	0018F692:FurnitureClassRelaxation:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	005A4E2B:ATX_FurnituretypeRested:KYWD	0061D8E9:AnimFurn_ATX_VaultTecSpa:KYWD						1	WorkshopBudgetObjectMultiplier	3.000000	NULL - Null Reference [00000000]						
0060EEE6	BS02_MQ01_Penance_NPCPushUps	Water Pump		1	001AC041:AnimFurnPushUps:KYWD										0									
0060EF1C	PA_StlRgnShinExplosionDowned			1	0060EF1D:AnimFurnPA_StlRgnShinExplosionDowned:KYWD										0									
0060EF91	Cryogenic_Bed	Cryogenic Bed		6	00021B18:IsSleepFurniture:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	003CD036:BedTypeComfy:KYWD	00573B2F:WorkshopNoStackingOn:KYWD	006122B8:AnimFurnCryogenicBed:KYWD					1	Bed	1.000000	NULL - Null Reference [00000000]						
00612E5A	ATX_WorkbenchCookingStove_CamdenPark	Cooking Stove - Camden Park	Premium	5	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	00102152:Workbench_Crafting_Cooking:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	005ACC3F:AnimFurnWorkbenchCookingGrill:KYWD						2	WorkshopItemOverlap	32.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]			
00613843	ATX_Chair_GiddyUpButtercup	Giddyup Buttercup Rocking Horse	Premium	3	000A56D8:FurnitureForce3rdPerson:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	006208CD:AnimFurn_ATX_GiddyupButtercup_RockingChair:KYWD								0									
00613817	PowerArmorFurniture_Hellcat_Full	Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
0060DC5F	SH003_V51_Armor_PowerArmor_X01_Set_UNPLAYABLE	Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
0061D164	ATX_WavyWillardsWipeout	Wavy Willard's Wipeout		3	000A56D8:FurnitureForce3rdPerson:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	0061D165:AnimFurn_ATX_WavyWillardsWipeout:KYWD								0									
0061D7BF	ATX_Chair_WavyWillardsDeck_Table	Wavy Willard's Round Deck Table	Premium	3	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001B9AF6:AnimFurnPicnicTable:KYWD								0									
0061D7BD	ATX_Chair_WavyWillardsDeck_Tube	Wavy Willard's Inner Tube Deck Chair	Premium	3	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	0061DA38:AnimFurn_ATX_WavyWillards_Tube:KYWD								0									
0061D7BE	ATX_Chair_WavyWillardsDeck_Lounger	Wavy Willard's Deck Lounger	Premium	3	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	0061DA39:AnimFurn_ATX_WavyWillards_Lounger:KYWD								0									
0061E036	CommunistPowerArmorFurniture_DailyOps	Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
0061E042	ATX_COMP_Furniture_Weapons_Mechanic_Sam	Sam's Workbench	Premium	6	000A56D8:FurnitureForce3rdPerson:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0017B3A2:AnimFurnWorkbenchWeapons:KYWD	001CD02B:BlockPlayerActivation:KYWD	0053E858:CompanionCampObjectKeyword:KYWD	0061E041:ATX_COMP_CampObject_Mechanic_Keyword:KYWD					0									
0061E075	ATX_COMP_Mechanic_Instrument_Guitar	Acoustic Guitar		6	000A56D8:FurnitureForce3rdPerson:KYWD	001CD02B:BlockPlayerActivation:KYWD	002EBD36:AnimFurnAcousticGuitar:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD	0053E858:CompanionCampObjectKeyword:KYWD					0									
0061F6F3	SCORE_S5_COMP_SuperMutant_Furniture_CampObject	Maul's Cauldron		4	001796AD:AnimFurnCookingCauldron:KYWD	001CD02B:BlockPlayerActivation:KYWD	0053E858:CompanionCampObjectKeyword:KYWD	0061ECCB:SCORE_S5_COMP_CampObject_SuperMutant_Keyword:KYWD							1	WorkshopBudgetObjectMultiplier	0.000000	NULL - Null Reference [00000000]						
0061F6F4	SCORE_S5_COMP_Inspector_Furniture_CampObject	Inspector's Tent	Premium	6	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	0053E858:CompanionCampObjectKeyword:KYWD	0058AF7E:BlockActivationKeyword:KYWD	0061ECCA:SCORE_S5_COMP_CampObject_Inspector_Keyword:KYWD					0									
00620B21	ATX_WorkbenchBrewing_GasPump	Brewing Station Antique Gas Pump	Premium	5	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0047ACF3:Workbench_Crafting_Brewing:KYWD	00621334:AnimFurn_ATX_GasPumpDistillery:KYWD						1	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]						
00620F3A	ATX_CollectronPod_FETCH	F.E.T.C.H. Collectron Station		4	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	000F9E1B:LinkTerminalRobot:KYWD	006215A8:AnimFurn_FETCH_Doghouse:KYWD							0									
00620A19	ATX_COMP_Doberman_Furniture_Doghouse	Doghouse		6	00021B18:IsSleepFurniture:KYWD	001C4031:WorkshopDogSandboxObject:KYWD	001CD02B:BlockPlayerActivation:KYWD	002469C2:FurnitureDogSleep:KYWD	0053E858:CompanionCampObjectKeyword:KYWD	00620A1C:ATX_COMP_Doberman_CampObject_Keyword:KYWD					0									
0062A88C	WiseMothman_Throne	Wise Mothman Throne		4	000A56D8:FurnitureForce3rdPerson:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	0062E201:AnimFurnThroneMothman:KYWD							0									
006218D1	SCORE_S5_Inspector_CampObject_NPCInvChairSitChild			8	00030BB2:AnimFurnChairSitAnims:KYWD	0006E9C7:FurnitureSpecial:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001CD02B:BlockPlayerActivation:KYWD	0053E858:CompanionCampObjectKeyword:KYWD	0058AF7E:BlockActivationKeyword:KYWD	0061ECCA:SCORE_S5_COMP_CampObject_Inspector_Keyword:KYWD			1	WorkshopBudgetObjectMultiplier	0.000000	NULL - Null Reference [00000000]						
006218D2	SCORE_S5_Inspector_CampObject			7	0006E9C7:FurnitureSpecial:KYWD	000C18A0:AnimFurnHandrailA:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001CD02B:BlockPlayerActivation:KYWD	0053E858:CompanionCampObjectKeyword:KYWD	0058AF7E:BlockActivationKeyword:KYWD	0061ECCA:SCORE_S5_COMP_CampObject_Inspector_Keyword:KYWD				1	WorkshopBudgetObjectMultiplier	0.000000	NULL - Null Reference [00000000]						
006218D3	SCORE_S5_SuperMutant_SMChairInvSit01	Maul's Furniture		6	000F370D:AnimFurnSuperMutantSit:KYWD	001796AD:AnimFurnCookingCauldron:KYWD	001CD02B:BlockPlayerActivation:KYWD	0053E858:CompanionCampObjectKeyword:KYWD	0058AF7E:BlockActivationKeyword:KYWD	0061ECCB:SCORE_S5_COMP_CampObject_SuperMutant_Keyword:KYWD					1	WorkshopBudgetObjectMultiplier	0.000000	NULL - Null Reference [00000000]						
00621F60	SCORE_S5_Inspector_NPCMapStand		Premium	3	0006E9C7:FurnitureSpecial:KYWD	0016BAE2:AnimFurnNPCMapStand:KYWD	0018F691:FurnitureClassWork:KYWD								0									
00623C97	ATX_Chair_Thanksgiving_Kid	Thanksgiving Kids Chair	Premium	3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
00623C98	ATX_Chair_Thanksgiving_Adult	Thanksgiving Adults Chair	Premium	3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
0062C3E2	ATX_Instrument_Pipe_Organ	Pipe Organ	Premium	4	000A56D8:FurnitureForce3rdPerson:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD	005D7F51:AnimFurnOrgatronic:KYWD							0									
0062F55D	ATX_AlienInvasion_ShootingGallery	Alien Invasion Shooting Gallery	Premium	2	000A56D8:FurnitureForce3rdPerson:KYWD	006355F1:AnimFurn_AlienInvasionShootingGallery:KYWD									0									
0062F75A	ATX_COMP_Ghoul_XerxoFurniture_CampObject	Xerxo's Spaceship	Premium	5	000A56D8:FurnitureForce3rdPerson:KYWD	001CD02B:BlockPlayerActivation:KYWD	0055AB8E:AnimFurnCoinOpRocketRide:KYWD	00573B2F:WorkshopNoStackingOn:KYWD	0062CB8D:ATX_COMP_Ghoul_CampObject_Keyword:KYWD						1	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]						
0062FD7E	E07A_Mothman_AmbushSpawnFromSkyToFloor01			5	00018AFB:AnimFurnAmbushFromSkyToFloor01:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	00268AE7:SpawnFurnitureKeyword:KYWD	00618B4E:FurnitureCullActorWhileNotExiting:KYWD						0									
00630CBF	SCORE_S7_Table_UFO_Patio	UFO Patio Table	Premium	3	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001B9AF6:AnimFurnPicnicTable:KYWD								0									
0063164E	ATX_CAMP_Astronomer_KatherineFurniture_CampObject	Katherine's Research Desk	Premium	6	00030BB2:AnimFurnChairSitAnims:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001CD02B:BlockPlayerActivation:KYWD	00631652:ATX_COMP_Astronomer_CampObject_Keyword:KYWD					1	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]						
00635FA5	ATX_Shower_Clean	Mechanical Bucking Brahmin Ride		3	000A56D8:FurnitureForce3rdPerson:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0060EF1E:AnimFurnCleanShower:KYWD								0									
006381B4	Instrument_Pipe_Organ	Pipe Organ		4	000A56D8:FurnitureForce3rdPerson:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD	005D7F51:AnimFurnOrgatronic:KYWD							0									
0063C383	AmbushSpawnSentryBotFabricator_BS02_E01			6	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	00268AE7:SpawnFurnitureKeyword:KYWD	0063C384:AnimFurn_SentryFabricator:KYWD					0									
00631ABF	Alien_SpawnIn			2	00268AE7:SpawnFurnitureKeyword:KYWD	00631AC0:AnimFurn_Alien_SpawnIn:KYWD									0									
00631E0C	PowerArmorFurniture_Zetan_Temp	Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
0063470D	ATX_WavyWillards_Waterbed_Top	Wavy Willards Waterbed Top		4	00021B18:IsSleepFurniture:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	003CD036:BedTypeComfy:KYWD	0064BE41:ATX_WavyWillards_Waterbed_TopBunk:KYWD							1	WorkshopBudgetObjectMultiplier	0.500000	NULL - Null Reference [00000000]						
0063470E	ATX_WavyWillards_Waterbed_Bottom	Wavy Willards Waterbed Bottom		4	00021B18:IsSleepFurniture:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	000BC262:AnimFurnBedAnims:KYWD	003CD036:BedTypeComfy:KYWD							1	WorkshopBudgetObjectMultiplier	0.500000	NULL - Null Reference [00000000]						
00636B7E	ATX_Charleston_FireStation_Enter	Fire Station Pole		3	000A56D8:FurnitureForce3rdPerson:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	006456B4:AnimFurn_ATX_FirstRespondersFirePole:KYWD								0									
0063C3F5	AmbushSpawnSentryBotFabricator_BS02_E01TYM			6	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	00268AE7:SpawnFurnitureKeyword:KYWD	0063C6AD:AnimFurn_SentryBotFabricator:KYWD					0									
0063DB9A	ATX_ChemistryBench_Harmaceutical	Harmaceutical Chemistry Station	Premium	5	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	00102158:Workbench_Crafting_Chemlab:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	00643DE1:AnimFurn_HarmaceuticalWorkbench:KYWD						1	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]						
00644858	ATX_Alien_Bench	Alien Bench	Premium	3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
00644857	ATX_Alien_Chair	Alien Chair	Premium	3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
00644859	ATX_Alien_StasisChamber	Alien Stasis Chamber	Fallout 1st	4	00021B18:IsSleepFurniture:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	003CD036:BedTypeComfy:KYWD	00644FF1:AnimFurn_ATX_Alien_StasisChamber:KYWD							0									
00644EA2	SCORE_S8_Furniture_ExerciseBike	Exercise Bike	Premium	4	000A56D8:FurnitureForce3rdPerson:KYWD	001128B4:AnimFurnStationaryBike:KYWD	0018F691:FurnitureClassWork:KYWD	00644EA3:ATX_FurnituretypeEndurance:KYWD							1	WorkshopBudgetObjectMultiplier	4.000000	NULL - Null Reference [00000000]						
00646BE2	PowerArmorFurniture_Fanatic_NonPlayable	Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
0064A5AE	Vault_Tec_Foosball_PolesA	Vault-Tec Foosball Table		3	000A56D8:FurnitureForce3rdPerson:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	005D87B3:AnimFurnFoosballTable:KYWD								0									
0064A5AD	Vault_Tec_Foosball_PolesB	Vault-Tec Foosball Table		3	000A56D8:FurnitureForce3rdPerson:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	005D87B3:AnimFurnFoosballTable:KYWD								0									
0064EA36	XPD_Hub_Responders_LaserCutter_Standing			4	0006E9C7:FurnitureSpecial:KYWD	00130532:AnimFurnWeldingHigh:KYWD	0018F691:FurnitureClassWork:KYWD	00237E31:AnimSynthCanUse:KYWD							0									
00636968	E09A_Launcher_Ambush			6	0009C06B:CanUseFurnitureForCombat:KYWD	000ED406:AnimFurnMirelurkKingAmbushMud:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	0021046B:AnimFurnMirelurkAmbushCaveMud:KYWD	0065B8E8:E09A_SentryEnter_AnimFurn:KYWD					0									
00647B30	NWOT_Photoboard03	Nuka-World on Tour Photo Cutout		2	000A56D8:FurnitureForce3rdPerson:KYWD	005A2499:AnimFurnPhotoboardSettler:KYWD									0									
00647B2E	NWOT_Photoboard01	Nuka-World on Tour Photo Cutout		2	000A56D8:FurnitureForce3rdPerson:KYWD	005A2499:AnimFurnPhotoboardSettler:KYWD									0									
00647B2F	NWOT_Photoboard02	Nuka-World on Tour Photo Cutout		2	000A56D8:FurnitureForce3rdPerson:KYWD	005A2499:AnimFurnPhotoboardSettler:KYWD									0									
00646D80	SCORE_S9_ArmWrestleMachine	Arm Wrestle Machine	Premium	4	000A56D8:FurnitureForce3rdPerson:KYWD	0064BC6A:AnimFurnArmWrestleMachine:KYWD	0065015A:ATX_FurnituretypeCharisma:KYWD	00744F11:XPDAC_AchievementTheHouseAlwaysWinsKeyword:KYWD							0									
0064823B	ATX_Chair_WavyWillards_Lifeguard	Wavy Willard's Lifeguard Chair	Premium	4	000A56D8:FurnitureForce3rdPerson:KYWD	0018F692:FurnitureClassRelaxation:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	00649ED7:AnimFurn_ATX_Wavy_Willards_Lifeguard_Chair:KYWD							0									
0064969A	SCORE_S9_WorkbenchCookingStove_Chuckwagon	Chuckwagon Cooking Station	Premium	5	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	00102152:Workbench_Crafting_Cooking:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	005ACC3F:AnimFurnWorkbenchCookingGrill:KYWD						2	WorkshopItemOverlap	32.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]			
0064BE40	ATX_OutdoorShower	Outdoor Shower	Premium	2	000A56D8:FurnitureForce3rdPerson:KYWD	0064D2C0:AnimFurn_ATXOutdoorShower:KYWD									0									
0064D0B8	SCORE_S9_ThroneOfBone	Throne Of Bone	Premium	4	000A56D8:FurnitureForce3rdPerson:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	0062E201:AnimFurnThroneMothman:KYWD							0									
00651067	WorkbenchCookingStove_Minecart	Cooking Stove - Minecart		5	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	00102152:Workbench_Crafting_Cooking:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	005B70F0:AnimFurnWorkbenchCookingMinecart:KYWD						2	WorkshopItemOverlap	32.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]			
00651460	NPCMapLean_MustExit			4	0006E9C7:FurnitureSpecial:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016BAE0:AnimFurnNPCMapLean:KYWD	0018F691:FurnitureClassWork:KYWD							0									
006572CE	EX001_WhitespringRefuge_NpcBedSleepingBagSleep01	Sleeping Bag		4	00021B18:IsSleepFurniture:KYWD	0003ADA2:AnimFurnFloorBedAnims:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	003CD036:BedTypeComfy:KYWD							1	WorkshopCanBeDeleted_OLD	1.000000	NULL - Null Reference [00000000]						
0064E9E7	ATX_Instrument_SkullDrumSet	Skull Drum Set	Premium	5	000A56D8:FurnitureForce3rdPerson:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD	00573B2F:WorkshopNoStackingOn:KYWD	006025C6:AnimFurnInstrumentDrumSet:KYWD						0									
0065880E	PowerArmorFurniture_Union_Full	Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
00658D3E	XPD_Fuel_Recipe_EsmeStove			6	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	00102152:Workbench_Crafting_Cooking:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	001CD02B:BlockPlayerActivation:KYWD	005F2B9A:AnimFurnYasminStove:KYWD					2	WorkshopItemOverlap	32.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]			
0065DE29	Vertibird_Interior_PassengerBay			5	000A56D7:FurnitureForce1stPerson:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	005A2C1C:FurnitureCullActorWhileNotInteracting:KYWD	0065DE2A:AnimFurn_VertibirdInterior:KYWD	00667A7F:AllowTransportWhileInteractingKeyword:KYWD						0									
0065EAC5	NPCClipboardWithPen_MustExit			3	0006E9C7:FurnitureSpecial:KYWD	00183AD5:AnimFurnClipboardWithPen:KYWD	0018F691:FurnitureClassWork:KYWD								0									
0065EAC6	NPCBoxSearch_MustExit			4	0006E9C7:FurnitureSpecial:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	00144AAE:AnimFurnBoxSearch:KYWD	0018F691:FurnitureClassWork:KYWD							0									
0065F225	NPCKnifeHone_NoExitToTalk	Knife Honing		1	00586E7A:AnimFurnKnifeHone:KYWD										0									
0065F3DF	Vertibird_Interior_Pilot			2	005A2C1C:FurnitureCullActorWhileNotInteracting:KYWD	0065F3E0:AnimFurn_VertibirdInteriorPilot:KYWD									0									
00660912	AmbushTrog_NonSpawn			1	00660913:AnimFurn_TrogAmbush_NonSpawn:KYWD										0									
00661554	NPC_Pitt_HoleInRockWall	Testing		3	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	006064F2:AnimFurn_HoleInRockWall:KYWD								0									
00657E0A	ATX_Chair_CanoeBench	Canoe Bench	Premium	3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
00657E0B	ATX_Chair_SudsyBarrel	Sudsy Barrel	Premium	3	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	006687C6:AnimFurn_ATX_Chair_SudsyBarrel:KYWD								1	WorkshopBudgetObjectMultiplier	3.000000	NULL - Null Reference [00000000]						
