FormID	EDID	FULL	DESC	NNAM	XALG	KEYWORDS	SWFI	BEVA	ETIP	ETUI	ETDI	ETLG	ECIL_Count	ECIL_1	ECIL_2	ECIL_3	ECIL_4	ECIL_5	ECIL_6	ECIL_7	ECIL_8	ECIL_9	ECIL_10	ECIL_11	ECIL_12	ECIL_13	ECIL_14
0061DE04	ATX_F1_ENTM_CAMP_Statue_Crocollossus_Statuette	Crocolossus Statuette	With this Statuette you can build Wavy Willard's Waterpark iconic mascot in your C.A.M.P.    This offer is exclusive to Fallout 1st Members. originally available August 2021.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Crocolossus Statuette	000000000001				Textures/ATX/Storefront/Camp/Statues/		ATX_F1_CAMP_Statue_Crocollossus_Statuette.dds		2	ATX_F1_CAMP_Statue_Crocollossus_Statuette_C1.dds	ATX_F1_CAMP_Statue_Crocollossus_Statuette_C2.dds												
0061E03B	ATX_ENTM_Apparel_Headwear_BlueridgeTrader	Blue Ridge Trader Hat	Join the Blue Ridge Caravan Company with this authentic trader inspired outfit.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. - 	Blue Ridge Trader Hat					Textures/ATX/Storefront/Player/Headwear/		ATX_Apparel_Headwear_BlueridgeTrader.dds		1	ATX_Apparel_Headwear_BlueridgeTrader_C1.dds													
0061E03A	ATX_ENTM_Apparel_Outfit_BlueridgeTrader	Blue Ridge Trader Outfit	Join the Blue Ridge Caravan Company with this authentic trader inspired outfit.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. - 	Blue Ridge Trader Outfit					Textures/ATX/Storefront/Player/Outfit/		ATX_Apparel_Outfit_BlueridgeTrader.dds		2	ATX_Apparel_Outfit_BlueridgeTrader_C1.dds	ATX_Apparel_Outfit_BlueridgeTrader_C2.dds												
0061F710	ATX_ENTM_CAMP_Floor_WavyWillard_BlueGreenTile	Blue and White Tile Floor and Foundations	Towel off and get ready for the next ride with the Blue and White Tile Floor and Foundations set!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Blue and White Tile	000000001				Textures/ATX/Storefront/Camp/Floors/		ATX_CAMP_Floor_WavyWillard_BlueGreenTile.dds		1	ATX_CAMP_Floor_WavyWillard_BlueGreenTile_C1.dds													
0061F713	ATX_ENTM_CAMP_Furniture_Chair_WavyWillards_Deck_Lounger	Wavy Willard's Deck Lounger	Lounge in style and comfort with the Wavy Willard's Deck Lounger!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Deck Lounger	000000001				Textures/ATX/Storefront/Camp/Furniture/		ATX_CAMP_Furniture_Chair_WavyWillards_Deck_Lounger.dds		2	ATX_CAMP_Furniture_Chair_WavyWillards_Deck_Lounger_C1.dds	ATX_CAMP_Furniture_Chair_WavyWillards_Deck_Lounger_C2.dds												
0061F712	ATX_ENTM_CAMP_Furniture_Chair_WavyWillards_Deck_Tube	Wavy Willard's Inner Tube Deck Chair	Have some poolside fun with the Wavy Willard's Inner Tube Deck Chair!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Inner Tube Deck Chair	000000001				Textures/ATX/Storefront/Camp/Furniture/		ATX_CAMP_Furniture_Chair_WavyWillards_Deck_Tube.dds		2	ATX_CAMP_Furniture_Chair_WavyWillards_Deck_Tube_C1.dds	ATX_CAMP_Furniture_Chair_WavyWillards_Deck_Tube_C2.dds												
0061F714	ATX_ENTM_CAMP_Furniture_Chair_WavyWillards_Deck_Table	Wavy Willard's Round Deck Table	Take a break from water slides and plot your next adventure with the Wavy Willard's Round Deck Table.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Round Deck Table	000000001				Textures/ATX/Storefront/Camp/Furniture/		ATX_CAMP_Furniture_Chair_WavyWillards_Deck_Table.dds		2	ATX_CAMP_Furniture_Chair_WavyWillards_Deck_Table_C1.dds	ATX_CAMP_Furniture_Chair_WavyWillards_Deck_Table_C2.dds												
0061F717	ATX_ENTM_CAMP_WallDeco_Letters_WavyWillards	Wavy Willard's Letters Set	Make a splash with everyone who visits your C.A.M.P. with the Wavy Willard's Letters Set! This set includes a unique, placeable item for each letter of the alphabet, numbers, and some punctuation!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Wavy Willard's Letters	000000001				Textures/ATX/Storefront/Camp/WallDecoration/		ATX_CAMP_WallDeco_Letters_WavyWillards.dds		2	ATX_CAMP_WallDeco_Letters_WavyWillards_C1.dds	ATX_CAMP_WallDeco_Letters_WavyWillards_C2.dds												
0061F71A	ATX_ENTM_CAMP_FloorDecor_WavyWillards_FakeBoulderSet	Wavy Willard's Fake Boulder Set	The boulders might be fake, but the fun at your C.A.M.P. is real with the Wavy Willard's Fake Boulder Set!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Fake Boulder Set	000000001				Textures/ATX/Storefront/Camp/FloorDecoration/		ATX_CAMP_FloorDecor_WavyWillards_FakeBoulderSet.dds		2	ATX_CAMP_FloorDecor_WavyWillards_FakeBoulderSet_C1.dds	ATX_CAMP_FloorDecor_WavyWillards_FakeBoulderSet_C2.dds												
0061F720	ATX_ENTM_Apparel_Headwear_FloorWalker_Eyepatch	Floor Walker Eye Patch	Stare down your foes with the Floor Walker Eye Patch.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Floor Walker Eye Patch					Textures/ATX/Storefront/Player/Headwear/		ATX_Apparel_Headwear_FloorWalker_Eyepatch.dds		2	ATX_Apparel_Headwear_FloorWalker_Eyepatch_C1.dds	ATX_Apparel_Headwear_FloorWalker_Eyepatch_C2.dds												
0061F721	ATX_ENTM_Apparel_Headwear_BandanaFloorWalker	Floor Walker Bandana	Keep your goggles at the ready with the Floor Walker Bandana.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Floor Walker Bandana					Textures/ATX/Storefront/Player/Headwear/		ATX_Apparel_Headwear_BandanaFloorWalker.dds		2	ATX_Apparel_Headwear_BandanaFloorWalker_C1.dds	ATX_Apparel_Headwear_BandanaFloorWalker_C2.dds												
0061F71F	ATX_ENTM_Apparel_Outfit_FloorWalker	Floor Walker Outfit	Let everyone know that what hasn't killed you has only made you stronger with the Floor Walker Outfit!    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Floor Walker Outfit					Textures/ATX/Storefront/Player/Outfit/		ATX_Apparel_Outfit_FloorWalker.dds		2	ATX_Apparel_Outfit_FloorWalker_C1.dds	ATX_Apparel_Outfit_FloorWalker_C2.dds												
0061F909	SCORE_S6_ENTM_CAMP_FloorDecor_Unstoppables	Unstoppables! Poster	Turn your entire C.A.M.P. into a bunker with this Army Base Tile Floor and Foundations set.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Unstoppables! Poster					Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_S6_CAMP_Floor_Unstoppables.dds		1	SCORE_S6_CAMP_Floor_Unstoppables_C1.dds													
0061F8FA	SCORE_S6_ENTM_Skin_PowerArmor_Paint_T65_Mistress	Mistress Power Armor T-65 Paint	Behold the power of the Order of Mysteries against the Diabolicals!    - SKIN IS CRAFTABLE AT POWER ARMOR STATIONS. -	Mistress T-65 Paint					Textures/ATX/Storefront/Player/PowerArmor/		SCORE_S6_Skin_PowerArmor_Paint_T65_Mistress.dds		1	SCORE_S6_Skin_PowerArmor_Paint_T65_Mistress_C1.dds													
0061F91F	SCORE_S6_ENTM_Skin_WeaponSkin_LightningGun_SilverShroud	Silver Shroud Paint (Tesla Rifle)	The Silver Shroud's name has always struck fear into the minds of his enemies, now he Lightning strikes it!      - SKIN IS CRAFTABLE AT WEAPON WORKBENCHES. -	Silver Shroud Paint					Textures/ATX/Storefront/Player/WeaponSkin/		SCORE_S6_Skin_WeaponSkin_LightningGun_SilverShroud.dds		2	SCORE_S6_Skin_WeaponSkin_LightningGun_SilverShroud_C1.dds	SCORE_S6_Skin_WeaponSkin_LightningGun_SilverShroud_C2.dds												
0061F905	SCORE_S6_ENTM_Apparel_Headwear_Sidekick_Grognak	Grognak Sidekick Mask	Show off your loyalty to Grognak and help take down the Diabolicals with this Sidekick Mask!    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Grognak Sidekick Mask					Textures/ATX/Storefront/Player/Headwear/		SCORE_S6_Apparel_Headwear_Sidekick_Grognak.dds		1	SCORE_S6_Apparel_Headwear_Sidekick_Grognak_C1.dds													
0061F91D	SCORE_S6_ENTM_PlayerIcon_SamurEye	SamurEye Player Icon	I am honor-bound to destroy you!    - UNLOCKS A PLAYER ICON. -	SamurEye Icon					Textures/ATX/Storefront/Player/PlayerIcons/		ATX_PlayerIcon_SCORE_36.dds		0														
0061F8F7	SCORE_S6_ENTM_Skin_PowerArmor_Paint_T45_Mistress	Mistress Power Armor T-45 Paint	Behold the power of the Order of Mysteries against the Diabolicals!    - SKIN IS CRAFTABLE AT POWER ARMOR STATIONS. -	Mistress T-45 Paint					Textures/ATX/Storefront/Player/PowerArmor/		SCORE_S6_Skin_PowerArmor_Paint_T45_Mistress.dds		1	SCORE_S6_Skin_PowerArmor_Paint_T45_Mistress_C1.dds													
0061F91B	SCORE_S6_ENTM_PlayerIcon_Grognak	Grognak Player Icon	Who can stop the Unstoppable Grognak?    - UNLOCKS A PLAYER ICON. -	Grognak Icon					Textures/ATX/Storefront/Player/PlayerIcons/		ATX_PlayerIcon_SCORE_33.dds		0														
0061F903	SCORE_S6_ENTM_Apparel_Headwear_Demolisher	Demolisher Mask	Raid! Demolish! Repeat!    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Demolisher Mask					Textures/ATX/Storefront/Player/Headwear/		SCORE_S6_Apparel_Headwear_Demolisher.dds		1	SCORE_S6_Apparel_Headwear_Demolisher_C1.dds													
0061F919	SCORE_S6_ENTM_PlayerIcon_SilverShroud	Silver Shroud Player Icon	Evil-doers beware, the Silver Shroud is here!    - UNLOCKS A PLAYER ICON. -	Silver Shroud Icon					Textures/ATX/Storefront/Player/PlayerIcons/		ATX_PlayerIcon_SCORE_34.dds		0														
0061F917	SCORE_S6_ENTM_Photomode_Quickdraw	Quick Draw Pose	Come out guns blazing with this Quick Draw Pose!    - UNLOCKS A PHOTOMODE POSE. -    	Quick Draw	000000001				Textures/ATX/Storefront/Player/PhotoPose/		SCORE_S6_Photomode_Pose_Quickdraw.dds		1	SCORE_S6_Photomode_Pose_Quickdraw_C1.dds													
0061F915	SCORE_S6_ENTM_Photomode_MeanGreen	Mean Green Pose	Be both casual and threatening with the Mean Green Pose!    - UNLOCKS A PHOTOMODE POSE. -    	Mean Green	000000001				Textures/ATX/Storefront/Player/PhotoPose/		SCORE_S6_Photomode_Pose_MeanGreen.dds		1	SCORE_S6_Photomode_Pose_MeanGreen_C1.dds													
0061F8F5	SCORE_S6_ENTM_Skin_PowerArmor_Model_SamurEye_Diabolical	Diabolical Power Armor Paint	When the Diabolical's power combines they become even more dangerous!    This is a unique skin that completely alters the appearance of your Power Armor. It can be equipped on all main Power Armors.    - SKIN IS CRAFTABLE AT POWER ARMOR STATIONS. -	Diabolical Paint	000000001				Textures/ATX/Storefront/Player/PowerArmor/		SCORE_S6_Skin_PowerArmor_Model_SamurEye_Diabolical.dds		2	SCORE_S6_Skin_PowerArmor_Model_SamurEye_Diabolical_C1.dds	SCORE_S6_Skin_PowerArmor_Model_SamurEye_Diabolical_C2.dds												
0061F913	SCORE_S6_ENTM_Apparel_Headwear_Sidekick_MistressMystery	Mistress of Mystery Sidekick Mask	Show off your loyalty to the Mistress of Mystery and help take down the Diabolicals with this Sidekick Mask!    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Mystery Sidekick Mask					Textures/ATX/Storefront/Player/Headwear/		SCORE_S6_Apparel_Headwear_Sidekick_MistressMystery.dds		1	SCORE_S6_Apparel_Headwear_Sidekick_MistressMystery_C1.dds													
0061F8FF	SCORE_S7_ENTM_CAMP_Kit_OrderOfMystery	Order of Mystery Set	Build a Mysterious hideaway with the Order Of Mystery Kit!    - Includes a wall kit with rooftops. -  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -   	Order of Mystery Set	000000001				Textures/ATX/Storefront/Camp/Kits/		SCORE_S7_CAMP_Kit_OrderOfMystery.dds		3	SCORE_S7_CAMP_Kit_OrderOfMystery_C1.dds	SCORE_S7_CAMP_Kit_OrderOfMystery_C2.dds	SCORE_S7_CAMP_Kit_OrderOfMystery_C3.dds											
0061F911	SCORE_S6_ENTM_Apparel_Headwear_Sidekick_Inspector	Inspector Sidekick Glasses	Show off your loyalty to the Inspector and see what is needed to take down the Diabolicals with these Sidekick Glasses!    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Inspector Sidekick Glasses					Textures/ATX/Storefront/Player/Headwear/		SCORE_S6_Apparel_Headwear_Sidekick_Inspector.dds		1	SCORE_S6_Apparel_Headwear_Sidekick_Inspector_C1.dds													
0061F8F2	SCORE_S7_ENTM_Utility_SlotMachine_WV	West Virginia Slot Machine	Are you lucky enough to win the jackpot? Spin the reels of the West Virginia Slot Machine and find out!    Slot machines grant rewards only to players who spend Caps to use them.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	WV Slot Machine	000000001				Textures/ATX/Storefront/Camp/Utility/		SCORE_S7_Utility_SlotMachine_WV.dds		2	SCORE_S7_Utility_SlotMachine_WV_C1.dds	SCORE_S7_Utility_SlotMachine_WV_C2.dds												
0061F90F	SCORE_S6_ENTM_Apparel_Headwear_Sidekick_SilverShroud	Silver Shroud Sidekick Mask	Show off your loyalty to the Silver Shroud and help take down the Diabolicals with this Sidekick Mask!    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Silver Shroud Sidekick Mask					Textures/ATX/Storefront/Player/Headwear/		SCORE_S6_Apparel_Headwear_Sidekick_SilverShroud.dds		1	SCORE_S6_Apparel_Headwear_Sidekick_SilverShroud_C1.dds													
0061F8FD	zzzSCORE_S6_ENTM_Skin_PowerArmor_Paint_Hellcat_Mistress	Mistress Power Armor HELLCAT Paint	Behold the power of the Order of Mysteries against the Diabolicals!    - SKIN IS CRAFTABLE AT POWER ARMOR STATIONS. -	Mistress HELLCAT Paint					Textures/ATX/Storefront/Player/PowerArmor/		SCORE_S6_Skin_PowerArmor_Paint_Hellcat_Mistress.dds		1	SCORE_S6_Skin_PowerArmor_Paint_Hellcat_Mistress_C1.dds													
0061F90D	SCORE_S6_ENTM_Skin_BackpackFlair_Grognak	Grognak Backpack Flair	Taste his steel with a little bit of flair!    Flairs can be applied to most Backpacks.    - FLAIRS ARE APPLIED AT ARMOR WORKBENCHES. -	Grognak Flair	000000001				Textures/ATX/Storefront/Player/Flair/		SCORE_S6_Skin_BackpackFlair_Grognak.dds		1	SCORE_S6_Skin_BackpackFlair_Grognak_C1.dds													
0061F8F3	SCORE_S6_ENTM_Skin_WeaponSkin_GrognakAxe_Guitar	Grognak's Other Axe (Grognak's Axe)	Shred both your enemies and a power chord with this Grognak-themed electric guitar!    - SKIN IS CRAFTABLE AT WEAPON WORKBENCHES. -	Grognak's Other Axe	000000001				Textures/ATX/Storefront/Player/WeaponSkin/		SCORE_S6_Skin_WeaponSkin_GrognakAxe_Guitar.dds		2	SCORE_S6_Skin_WeaponSkin_GrognakAxe_Guitar_C1.dds	SCORE_S6_Skin_WeaponSkin_GrognakAxe_Guitar_C2.dds												
0061F90C	SCORE_S6_ENTM_CAMP_WallPaper_Grognak	Grognak Wallpaper	Show your love for Grognak with this jungle themed wallpaper!    - WALLPAPER ITEMS APPEAR WHILE IN C.A.M.P. EDIT MODE. -   	Grognak Wallpaper					Textures/ATX/Storefront/Camp/Wallpaper/		SCORE_S6_CAMP_WallPaper_Grognak.dds		2	SCORE_S6_CAMP_WallPaper_Grognak_C1.dds	SCORE_S6_CAMP_WallPaper_Grognak_C2.dds												
0061F8FB	SCORE_S6_ENTM_Skin_PowerArmor_Paint_Ultracite_Mistress	Mistress Power Armor Ultracite Paint	Behold the power of the Order of Mysteries!    - SKIN IS CRAFTABLE AT POWER ARMOR STATIONS. -	Mistress Ultracite Paint					Textures/ATX/Storefront/Player/PowerArmor/		SCORE_S6_Skin_PowerArmor_Paint_Ultracite_Mistress.dds		1	SCORE_S6_Skin_PowerArmor_Paint_Ultracite_Mistress_C1.dds													
0061F8F9	SCORE_S6_ENTM_Skin_PowerArmor_Paint_T60_Mistress	Mistress Power Armor T-60 Paint	Behold the power of the Order of Mysteries against the Diabolicals!    - SKIN IS CRAFTABLE AT POWER ARMOR STATIONS. -	Mistress T-60 Paint					Textures/ATX/Storefront/Player/PowerArmor/		SCORE_S6_Skin_PowerArmor_Paint_T60_Mistress.dds		1	SCORE_S6_Skin_PowerArmor_Paint_T60_Mistress_C1.dds													
0061F907	SCORE_S6_ENTM_Apparel_Headwear_Sidekick_MantaMan	Manta Man Sidekick Mask	Show off your loyalty to Manta Man and help take down the Diabolicals with this Sidekick Mask!    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Manta Man Sidekick Mask					Textures/ATX/Storefront/Player/Headwear/		SCORE_S6_Apparel_Headwear_Sidekick_MantaMan.dds		1	SCORE_S6_Apparel_Headwear_Sidekick_MantaMan_C1.dds													
0061F91E	SCORE_S6_ENTM_PlayerIcon_Catarax	Catarax Player Icon	I'll darken your world!    - UNLOCKS A PLAYER ICON. -	Catarax Icon					Textures/ATX/Storefront/Player/PlayerIcons/		ATX_PlayerIcon_SCORE_38.dds		0														
0061F904	SCORE_S6_ENTM_Apparel_Outfit_Demolisher	Demolisher Outfit	Raid! Demolish! Repeat!    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Demolisher Outfit					Textures/ATX/Storefront/Player/Outfit/		SCORE_S6_Apparel_Outfit_Demolisher.dds		2	SCORE_S6_Apparel_Outfit_Demolisher_C1.dds	SCORE_S6_Apparel_Outfit_Demolisher_C2.dds												
0061F91A	SCORE_S6_ENTM_PlayerIcon_Mistress	Mistress of Mystery Player Icon	Judgement and Order are in store now that the Mistress has arrived on the scene!    - UNLOCKS A PLAYER ICON. -	Mistress of Mystery Icon					Textures/ATX/Storefront/Player/PlayerIcons/		ATX_PlayerIcon_SCORE_32.dds		0														
0061F916	SCORE_S6_ENTM_Photomode_FightingStance	Fighting Stance Pose	Show you're ready for a battle with this Fighting Stance Pose!    - UNLOCKS A PHOTOMODE POSE. -    	Fighting Stance	000000001				Textures/ATX/Storefront/Player/PhotoPose/		SCORE_S6_Photomode_Pose_FightingStance.dds		1	SCORE_S6_Photomode_Pose_FightingStance_C1.dds													
0061F900	SCORE_S6_ENTM_CAMP_WallDeco_Unstoppables_Gameboard	Unstoppables! Gameboard	You just can't be stopped! Show off your victory with this Framed Unstoppables! Gameboard.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -  	Unstoppables! Gameboard					Textures/ATX/Storefront/Camp/WallDecoration/		SCORE_S6_CAMP_WallDeco_Unstoppables_Gameboard.dds		1	SCORE_S6_CAMP_WallDeco_Unstoppables_Gameboard_C1.dds													
0061F912	SCORE_S6_ENTM_Apparel_Outfit_Sidekick_Inspector	Inspector Sidekick Costume and Underarmor	Just like every magician needs an assistant, the Inspector needs her trusty Sidekick!    Grants both Outfit and Underarmor versions of the Sidekick Costume.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Inspector Sidekick Costume					Textures/ATX/Storefront/Player/Outfit/		SCORE_S6_Apparel_Outfit_Sidekick_Inspector.dds		2	SCORE_S6_Apparel_Outfit_Sidekick_Inspector_C1.dds	SCORE_S6_Apparel_Outfit_Sidekick_Inspector_C2.dds												
0061F8F4	SCORE_S6_ENTM_Skin_PowerArmor_Model_SamurEye	SamurEye Power Armor Paint	I am honor-bound to destroy you!    This is a unique skin that completely alters the appearance of your Power Armor. It can be equipped on all main Power Armors.    - SKIN IS CRAFTABLE AT POWER ARMOR STATIONS. -	SamurEye Paint	000000001				Textures/ATX/Storefront/Player/PowerArmor/		SCORE_S6_Skin_PowerArmor_Model_SamurEye.dds		2	SCORE_S6_Skin_PowerArmor_Model_SamurEye_C1.dds	SCORE_S6_Skin_PowerArmor_Model_SamurEye_C2.dds												
0061F90E	SCORE_S6_ENTM_Skin_BackpackFlair_SilverShroud	Silver Shroud Backpack Flair	Show off your fandom of the Silver Shroud with this unique backpack flair.    Flairs can be applied to most Backpacks.    - FLAIRS ARE APPLIED AT ARMOR WORKBENCHES. -	Silver Shroud Flair					Textures/ATX/Storefront/Player/Flair/		SCORE_S6_Skin_BackpackFlair_SilverShroud.dds		1	SCORE_S6_Skin_BackpackFlair_SilverShroud_C1.dds													
0061F8FC	SCORE_S6_ENTM_Skin_PowerArmor_Paint_X01_Mistress	Mistress Power Armor X-01 Paint	Behold the power of the Order of Mysteries against the Diabolicals!    - SKIN IS CRAFTABLE AT POWER ARMOR STATIONS. -	Mistress X-01 Paint					Textures/ATX/Storefront/Player/PowerArmor/		SCORE_S6_Skin_PowerArmor_Paint_X01_Mistress.dds		1	SCORE_S6_Skin_PowerArmor_Paint_X01_Mistress_C1.dds													
0061F90B	SCORE_S6_ENTM_CAMP_Floor_Grognak	Grognak Tile Floor and Foundations	Show off your barbaric taste in flooring with the Grognak Tile Floor and Foundations set.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Grognak Floor					Textures/ATX/Storefront/Camp/Floors/		SCORE_S6_CAMP_Floor_Grognak.dds		2	SCORE_S6_CAMP_Floor_Grognak_C1.dds	SCORE_S6_CAMP_Floor_Grognak_C2.dds												
0061F908	SCORE_S6_ENTM_Apparel_Outfit_Sidekick_MantaMan	Manta Man Sidekick Costume and Underarmor	Calling all the fish in the seas! Manta Man calls out for his trusty Sidekick!    Grants both Outfit and Underarmor versions of the Sidekick Costume.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Manta Sidekick Costume					Textures/ATX/Storefront/Player/Outfit/		SCORE_S6_Apparel_Outfit_Sidekick_MantaMan.dds		2	SCORE_S6_Apparel_Outfit_Sidekick_MantaMan_C1.dds	SCORE_S6_Apparel_Outfit_Sidekick_MantaMan_C2.dds												
0061F8F8	SCORE_S6_ENTM_Skin_PowerArmor_Paint_T51_Mistress	Mistress Power Armor T-51 Paint	Behold the power of the Order of Mysteries against the Diabolicals!    - SKIN IS CRAFTABLE AT POWER ARMOR STATIONS. -	Mistress T-51 Paint					Textures/ATX/Storefront/Player/PowerArmor/		SCORE_S6_Skin_PowerArmor_Paint_T51_Mistress.dds		1	SCORE_S6_Skin_PowerArmor_Paint_T51_Mistress_C1.dds													
0061F91C	SCORE_S6_ENTM_PlayerIcon_MantaMan	Manta Man Player Icon	Bringing his ferocious friends to the battle, Manta Man!    - UNLOCKS A PLAYER ICON. -	Manta Man Icon					Textures/ATX/Storefront/Player/PlayerIcons/		ATX_PlayerIcon_SCORE_35.dds		0														
0061F8F6	SCORE_S6_ENTM_Skin_PowerArmor_Paint_Excavator_Mistress	Mistress Power Armor Excavator Paint	Behold the power of the Order of Mysteries against the Diabolicals!    - SKIN IS CRAFTABLE AT POWER ARMOR STATIONS. -	Mistress Excavator Paint					Textures/ATX/Storefront/Player/PowerArmor/		SCORE_S6_Skin_PowerArmor_Paint_Excavator_Mistress.dds		1	SCORE_S6_Skin_PowerArmor_Paint_Excavator_Mistress_C1.dds													
0061F914	SCORE_S6_ENTM_Apparel_Outfit_Sidekick_MistressMystery	Mistress Sidekick Costume and Underarmor	The Order will continue on! The Mistress of Mystery needs her legion of trusty Sidekicks!    Grants both Outfit and Underarmor versions of the Sidekick Costume.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Mistress Sidekick Costume					Textures/ATX/Storefront/Player/Outfit/		SCORE_S6_Apparel_Outfit_Sidekick_MistressMystery.dds		2	SCORE_S6_Apparel_Outfit_Sidekick_MistressMystery_C1.dds	SCORE_S6_Apparel_Outfit_Sidekick_MistressMystery_C2.dds												
0061F8FE	SCORE_S6_ENTM_CAMP_FloorDecor_Stein_Mead_Grognak	Grognak's Mead Grog-Mug	Raise a glass to thwarting the Diabolicals! The Unstoppables just can't be stopped.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -  	Grognak's Mead Grog-Mug					Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_S6_CAMP_FloorDecor_Stein_Mead_Grognak.dds		1	SCORE_S6_CAMP_FloorDecor_Stein_Mead_Grognak_C1.dds													
0061F906	SCORE_S6_ENTM_Apparel_Outfit_Sidekick_Grognak	Grognak Sidekick Costume and Underarmor	Prepare for Side-kick-na-Rok! Grognak needs his trusty Sidekick!    Grants both Outfit and Underarmor versions of the Sidekick Costume.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Grognak Sidekick Costume 					Textures/ATX/Storefront/Player/Outfit/		SCORE_S6_Apparel_Outfit_Sidekick_Grognak.dds		2	SCORE_S6_Apparel_Outfit_Sidekick_Grognak_C1.dds	SCORE_S6_Apparel_Outfit_Sidekick_Grognak_C2.dds												
