ACTI_FormID	ACTI_EDID	ACTI_FULL	XALG_Flags	CanBeInstanced	KeywordCount	PropCount	VMAD_ScriptCount	VMAD_Scripts
005930F4	WL005_FallingDust				0	0	0	
00593A9D	NukaCola_Bottles_Anim			False	0	0	0	
00593D4D	NukaCola_Conveyor_anim			False	0	0	0	
0059446A	W05_MQR_202P_0301_DestroyRobots_Trigger				0	0	0	
00594A39	WaterCircle1024ExtClearPuddle				0	0	0	
00594A81	W05_MQR_203P_PA_Speaker_CrowdCheers				0	0	0	
00594A80	W05_MQR_203P_PASystemRadioTransmitter_CrowdCheers	Watoga Civic Center PA Radio Transmitter Crowd Cheers		False	0	0	0	
0059650A	ATX_Plushie_Hazmat_MrFuzzy	Hazmat Mr. Fuzzy Plushie	Premium	False	0	0	0	
00596E62	W05_MQ_003P_Muscle_DnD_EntranceIDCardReader	Entrance Card Reader		False	0	0	0	
005977FB	W05_MQ_Trigger				0	0	0	
005977FC	W05_MQS_202P_HQ_LiberatorScene_Activator				0	0	0	
00597922	W05_TurboFertilizer	Turbo-Fert Collector		False	0	0	0	
00598BCB	W05_MQS_202P_TL_KeyRadius_Activator				0	0	0	
00598DC0	ATX_DisplayCase_Thanksgiving_Fancy	Thanksgiving Display Case	Premium	False	0	0	0	
0059A828	W05_MQS_203P_BrainJarActivator_Gina	Gina's Brain		False	0	0	0	
0059A829	W05_MQS_203P_BrainJarActivator_Dias	Doctor Dias's Brain		False	0	0	0	
0059A827	W05_MQS_203P_BrainJarActivator_Greg	Greg's Brain		False	0	0	0	
0059B799	Vault79_VltElevatorCallButtonCar	Gold Vault Operations		False	0	0	0	
0059C26E	W05_MQS_203P_RobobrainDomeActivator	Robobrain Head Dome		False	0	0	0	
0059C26F	W05_MQS_202P_TriggerEnterUCB01				0	0	0	
0059C328	RadiationHazardTriggerLightPlayerOnly				0	0	0	
0059C89F	LGV01_VendingMachine_TheRustyPick	Legendary Exchange		False	0	0	0	
0059BCCC	F1_SurvivalTent_Xmas_Whitelights_Twinkle	White Lights - Twinkling		False	0	0	0	
0059BCCA	F1_SurvivalTent_Xmas_ColoredLights_Blink	Colored Lights - Blinking		False	0	0	0	
0059BCCB	F1_SurvivalTent_Xmas_RedWhiteLights_Solid	Red and White Lights		False	0	0	0	
0059CA4B	zzzFestive_Workshop_HolidayGiftTree	Holiday Gift Tree		False	0	0	0	
0059D182	BloodEagleSpotterAlarmActivator	Default Dummy		False	0	0	0	
0059D2C5	Vault79_BiometricsBlockerTrigger				0	0	0	
0059D532	Vault79_LaserGrid01Inv				0	0	0	
0059D35D	ATX_WinterColoredLightsOvalOn_Ceiling	Holiday Oval Lights - Ceiling	Premium	False	0	0	0	
0059E323	Vault79_RaRaSoundMarker				0	0	0	
0059ED47	W05_MQ_101P_VaccinatedActivator	Nuka-Cola Vaccinated		False	0	0	0	
0059ED49	W05_MQ_101P_BloodActivator	Nuka-Cola My Blood's In It		False	0	0	0	
0059ED48	W05_MQ_101P_ScorchedActivator	Nuka-Cola Scorched		False	0	0	0	
0059EAC8	ATX_Fireplace_Winter_Electro2000	Winter Fireplace Electro 2000	Premium	False	0	0	0	
0059F658	E06_Colossus_Crate	Explosive Crate		False	0	0	0	
0059F71E	E06_Colossus_KillTrigger				0	0	0	
0059F71F	E06_Colossus_InvisibleActivator	Meat Pile		False	0	0	0	
0059FCE7	Vault79_MachineSoundSpeaker				0	0	0	
005A004E	ToggleButton_NoName				0	0	0	
0059FFFD	Winter_Icicle_Lights	Icicle Lights		False	0	0	0	
005A0382	TrapPunjiSpikeBoard03_NoName				0	0	0	
005A0383	WL019_TrapFlamethrower			False	0	0	0	
005A037F	TrapPunjiSpikeBoard01_NoName				0	0	0	
005A0380	WL019_TrapFlamethrowerDummyCaster		Server Authoritative		0	0	0	
005A0381	TrapPunjiSpikeBoard02_NoName				0	0	0	
005A045E	ATX_GiantLetter_Kit_5	Giant Neon Letters - 5	Premium	False	0	0	0	
005A044E	ATX_GiantLetter_Kit_P	Giant Neon Letters - P	Premium	False	0	0	0	
005A0446	ATX_GiantLetter_Kit_H	Giant Neon Letters - H	Premium	False	0	0	0	
005A0442	ATX_GiantLetter_Kit_D	Giant Neon Letters - D	Premium	False	0	0	0	
005A0440	ATX_GiantLetter_Kit_B	Giant Neon Letters - B	Premium	False	0	0	0	
005A043F	ATX_GiantLetter_Kit_A	Giant Neon Letters - A	Premium	False	0	0	0	
005A046D	ATX_GiantLetter_Kit_Slash	Giant Neon Letters - Slash	Premium	False	0	0	0	
005A0455	ATX_GiantLetter_Kit_W	Giant Neon Letters - W	Premium	False	0	0	0	
005A046B	ATX_GiantLetter_Kit_Question	Giant Neon Letters - Question	Premium	False	0	0	0	
005A0449	ATX_GiantLetter_Kit_K	Giant Neon Letters - K	Premium	False	0	0	0	
005A0469	ATX_GiantLetter_Kit_Period	Giant Neon Letters - Period	Premium	False	0	0	0	
005A0453	ATX_GiantLetter_Kit_U	Giant Neon Letters - U	Premium	False	0	0	0	
005A0467	ATX_GiantLetter_Kit_Equals	Giant Neon Letters - Equals	Premium	False	0	0	0	
005A0443	ATX_GiantLetter_Kit_E	Giant Neon Letters - E	Premium	False	0	0	0	
005A0465	ATX_GiantLetter_Kit_Comma	Giant Neon Letters - Comma	Premium	False	0	0	0	
005A0451	ATX_GiantLetter_Kit_S	Giant Neon Letters - S	Premium	False	0	0	0	
005A0463	ATX_GiantLetter_Kit_Ampersand	Giant Neon Letters - Ampersand	Premium	False	0	0	0	
005A0447	ATX_GiantLetter_Kit_I	Giant Neon Letters - I	Premium	False	0	0	0	
005A0461	ATX_GiantLetter_Kit_8	Giant Neon Letters - 8	Premium	False	0	0	0	
005A044F	ATX_GiantLetter_Kit_Q	Giant Neon Letters - Q	Premium	False	0	0	0	
005A045F	ATX_GiantLetter_Kit_6	Giant Neon Letters - 6	Premium	False	0	0	0	
005A045D	ATX_GiantLetter_Kit_4	Giant Neon Letters - 4	Premium	False	0	0	0	
005A044D	ATX_GiantLetter_Kit_O	Giant Neon Letters - O	Premium	False	0	0	0	
005A045B	ATX_GiantLetter_Kit_2	Giant Neon Letters - 2	Premium	False	0	0	0	
005A0445	ATX_GiantLetter_Kit_G	Giant Neon Letters - G	Premium	False	0	0	0	
005A0459	ATX_GiantLetter_Kit_0	Giant Neon Letters - 0	Premium	False	0	0	0	
005A044B	ATX_GiantLetter_Kit_M	Giant Neon Letters - M	Premium	False	0	0	0	
005A0457	ATX_GiantLetter_Kit_Y	Giant Neon Letters - Y	Premium	False	0	0	0	
005A0441	ATX_GiantLetter_Kit_C	Giant Neon Letters - C	Premium	False	0	0	0	
005A046C	ATX_GiantLetter_Kit_Quote	Giant Neon Letters - Quote	Premium	False	0	0	0	
005A0454	ATX_GiantLetter_Kit_V	Giant Neon Letters - V	Premium	False	0	0	0	
005A0468	ATX_GiantLetter_Kit_Exclamation	Giant Neon Letters - Exclamation	Premium	False	0	0	0	
005A0448	ATX_GiantLetter_Kit_J	Giant Neon Letters - J	Premium	False	0	0	0	
005A0464	ATX_GiantLetter_Kit_Apostrophe	Giant Neon Letters - Apostrophe	Premium	False	0	0	0	
005A0450	ATX_GiantLetter_Kit_R	Giant Neon Letters - R	Premium	False	0	0	0	
005A0460	ATX_GiantLetter_Kit_7	Giant Neon Letters - 7	Premium	False	0	0	0	
005A045C	ATX_GiantLetter_Kit_3	Giant Neon Letters - 3	Premium	False	0	0	0	
005A044C	ATX_GiantLetter_Kit_N	Giant Neon Letters - N	Premium	False	0	0	0	
005A0458	ATX_GiantLetter_Kit_Z	Giant Neon Letters - Z	Premium	False	0	0	0	
005A0444	ATX_GiantLetter_Kit_F	Giant Neon Letters - F	Premium	False	0	0	0	
005A046A	ATX_GiantLetter_Kit_Plus	Giant Neon Letters - Plus	Premium	False	0	0	0	
005A0452	ATX_GiantLetter_Kit_T	Giant Neon Letters - T	Premium	False	0	0	0	
005A0462	ATX_GiantLetter_Kit_9	Giant Neon Letters - 9	Premium	False	0	0	0	
005A045A	ATX_GiantLetter_Kit_1	Giant Neon Letters - 1	Premium	False	0	0	0	
005A044A	ATX_GiantLetter_Kit_L	Giant Neon Letters - L	Premium	False	0	0	0	
005A0466	ATX_GiantLetter_Kit_Dash	Giant Neon Letters - Dash	Premium	False	0	0	0	
005A0456	ATX_GiantLetter_Kit_X	Giant Neon Letters - X	Premium	False	0	0	0	
005A0635	ATX_FireHydrant_OldFashioned_Blue	Old Fashioned Blue Fire Hydrant	Premium	False	0	0	0	
005A0636	ATX_FireHydrant_OldFashioned_Gold	Old Fashioned Gold Fire Hydrant	Premium	False	0	0	0	
005A0632	ATX_FireHydrant_OldFashioned	Old Fashioned Fire Hydrant	Premium	False	0	0	0	
005A066E	ATX_Light_Wall_Klaxon	Klaxon Wall Light	Premium	False	0	0	0	
005A0E4A	WL049_BossChestTrap			False	0	0	0	
005A0A77	ATX_NeonSignHeart	Pink Neon Heart Sign	Premium	False	0	0	0	
005A0A78	ATX_NeonSignHeart_Red	Red Neon Heart Sign	Premium	False	0	0	0	
005A1022	WL021_DisabledLaserGridGeoOnly				0	0	0	
005A11A3	zzzATX_WorkshopPlayerVendingMachine_Winter	Halloween Vending Machine	Premium	False	0	0	0	
005A11E4	ColossusBlood1024ExtDUPLICATE000				0	0	0	
005A13C0	W05_Beckett_AtFrankyTrigger				0	0	0	
005A1A8B	TestJoshMoretto_TireActivator	Old Tire		False	0	0	0	
005A1A8C	TestJoshMoretto_BooksActivator	Stack of Books		False	0	0	0	
005A1F04	W05_MQS_201P_SafeRoomLoudspeaker				0	0	0	
005A1F23	W05_MQR_203p_DoorActivatorEntrance	Arena Entrance		False	0	0	0	
005A1F9B	W05_MQR_205P_SecurityCollisionTrigger				0	0	0	
005A17DE	ATX_WorkshopPlayerVendingMachine_WinterDUPLICATE000	Winter Vending Machine	Premium	False	0	0	0	
005A18C7	ATX_Refrigerator_Freezer_TheCooler	The Cooler	Premium	False	0	0	0	
005A1B8A	ATX_Refrigerator_Freezer_NukaCola	Nuka-Cola Cooler	Premium	False	0	0	0	
005A205E	W05_MQA_206P_Ventilation_Button	Button		False	0	0	0	
005A20AF	COMP_Beckett_Outro_CommentTrigger				0	0	0	
005A20E8	W05_MQ_002P_Radical_WorkshopCraneRadioTransmitter_PostQuest	Crane Treasure Hunting Inc. Sign		False	0	0	0	
005A2165	TestJoshMoretto_DepositActivator	Dropbox		False	0	0	0	
005A23D5	TestJoshMoretto_ButtonActivator	Suspicious Red Button		False	0	0	0	
005A2432	ATX_NukaColaLamp	Nuka-Cola Projection Lamp	Premium	False	0	0	0	
005A248F	SFL02_Track_IDCardReader	Dyer Chemical Sewers		False	0	0	0	
005A2490	W05_MQR_203p_DoorActivatorExit	Locker Room		False	0	0	0	
005A2534	COMP_AllyForager_SpawnTrigger				0	0	0	
005A262A	W05_MQR_205P_TurnOffSecurityTurretsTrigger				0	0	0	
005A270D	W05_Crater_AudienceTrigger				0	0	0	
005A29A3	W05_MQR_205P_RaRaCowerTrigger				0	0	0	
005A2B03	ZZZ_ATX_WaterMill_Rustic	Rustic Water Mill	Premium	False	0	0	0	
005A2B5D	TestJoshMoretto_GhoulButtonActivator	Ghoul Dispenser		False	0	0	0	
005A2BC8	76LoadElevatorButtonLvl1_CurrentFloorActivator	Door Open		False	0	0	0	
005A2BC9	76LoadElevatorButtonLvl2_CurrentFloorActivator	Door Open		False	0	0	0	
005A2BCB	76LoadElevatorButtonLvl4_CurrentFloorActivator	Door Open		False	0	0	0	
005A2BCA	76LoadElevatorButtonLvl3_CurrentFloorActivator	Door Open		False	0	0	0	
005A2BD8	WorkshopGeneratorWindmill_NonDestructible	Generator - Windmill	Camera Weapon Detectable	False	0	0	0	
005A2BD9	WorkshopGenerator_NonDestructible	Generator - Small	Camera Weapon Detectable	False	0	0	0	
005A2BD7	WorkshopGeneratorMedium_NonDestructible	Generator - Medium	Camera Weapon Detectable	False	0	0	0	
005A2BD6	WorkshopGeneratorFusion_NonDestructible	Generator - Fusion		False	0	0	0	
005A2BFB	W05_MQR_201P_DeathTrap03DTrigger				0	0	0	
005A2C27	ATX_Light_BugZapper	Bug Zapper	Premium	False	0	0	0	
005A2C26	ATX_Light_BugZapper_Stand	Bug Zapper Stand	Premium	False	0	0	0	
005A2C5F	ATX_Refrigerator_Freezer_Icebox	Icebox Refrigerator	Premium	False	0	0	0	
005A2D68	W05_MQA_206P_GoldActivator07	Gold Bullion		False	0	0	0	
005A2D69	W05_MQA_206P_GoldActivator05	Gold Bullion		False	0	0	0	
005A2D6A	W05_MQA_206P_GoldActivator04	Gold Bullion		False	0	0	0	
005A2D62	W05_MQA_206P_GoldActivator03	Gold Bullion		False	0	0	0	
005A2D63	W05_MQA_206P_GoldActivator02	Gold Bullion		False	0	0	0	
005A2D67	W05_MQA_206P_GoldActivator01	Gold Bullion		False	0	0	0	
005A2D64	W05_MQA_206P_GoldActivator06	Gold Bullion		False	0	0	0	
005A2D65	W05_MQA_206P_GoldActivator09	Gold Bullion		False	0	0	0	
005A2D66	W05_MQA_206P_GoldActivator08	Gold Bullion		False	0	0	0	
005A2FFE	TestJoshMoretto_WaveButton	Manual Reboot		False	0	0	0	
005A346A	ATX_LiberatorBotLamp_01	Liberator Bot Lamp	Premium	False	0	0	0	
005A3650	ATX_NukaColaSettlerLamp_01	Nuka-Cola Settler Projection Lamp	Premium	False	0	0	0	
005A364F	ATX_NukaColaRaiderLamp_01	Nuka-Cola Raider Projection Lamp	Premium	False	0	0	0	
005A3813	TestJoshMoretto_EventDropoffActivator	Parts Recycler		False	0	0	0	
005A5544	ShelterExitButtonTest_DONOTUSE	Button		False	0	0	0	
005A583F	ShelterEntranceButtonTest	Button		False	0	0	0	
005A5873	ShelterEntranceButtonTest03	Button		False	0	0	0	
005A5872	SHELS01_LaserGridButton	Button		False	0	0	0	
005A5882	Shelter_TestActivator	Exit Hatch Button		False	0	0	0	
005A595E	ShelterEntrance_TestDoor	Shelter Entrance		False	0	0	0	
005A644F	Shelters_Door_VaultAtrium_Small	Vault Atrium Shelter Entrance	Premium	False	0	0	0	
005A6450	ShelterEntrance_TestDoor_Bunker	Bunker Shelter Entrance		False	0	0	0	
005A6465	ShelterExit_Test_Ladder_DONOTUSE	Shelter Exit		False	0	0	0	
005A65D8	Shelters_Door_VaultServerRoom_Small	Vault Server Room Shelter Entrance	Premium	False	0	0	0	
0059FFDA	ColossusBlood1024Ext				0	0	0	
005A3CB2	DisplayCase_BeerSteins	Beer Steins Display Case		False	0	0	0	
005A3CE6	MonongahMineDrillHazardTrigger				0	0	0	
005A3CE4	ATX_WorkshopDisplay_Wood_MagazineRack02	Magazine Rack	Premium	False	0	0	0	
005A3CE3	ATX_WorkshopDisplay_HubrisComics_MagazineRack02	Hubris Comics Magazine Rack	Premium	False	0	0	0	
005A4046	ATX_WinterColoredLightsOvalOn_Wall	Holiday Oval Lights - Wall	Premium	False	0	0	0	
005A4E1F	zzz_ATX_PottingShedLight_Powered	Lightbulb		False	0	0	0	
005A5433	Gold_VendingMachine_Foundation	Gold Press Machine		False	0	0	0	
005A5434	Gold_VendingMachine_Crater	Gold Press Machine		False	0	0	0	
005A65D4	ATX_PosterRedRocket_BoyWave	Poster	Premium	False	0	0	0	
005A65D3	ATX_PosterRedRocket_CarRace	Poster	Premium	False	0	0	0	
005A65D2	ATX_PosterRedRocket_Robot	Poster	Premium	False	0	0	0	
005A7478	ATX_Refrigerator_Freezer_RedRocket	Red Rocket Cooler	Premium	False	0	0	0	
005A59B7	zzz_AutoDispenser				0	0	0	
005A6D3B	zzz_ATX_WinterColoredLightsOvalOn_Ceiling	Holiday Oval Lights	Premium	False	0	0	0	
005AC7F2	Radio_Wastelander_Trailer				0	0	0	
005ACF93	ZZZDONOTUSEATX_RedRocketGarage_Door	Red Rocket Garage Door		False	0	0	0	
005B1E47	Shelters_Door_VaultAtrium_Large	Vault Atrium Shelter Entrance		False	0	0	0	
005B2B3A	Shelters_Door_VaultReception_Large	Vault Lobby Shelter Entrance		False	0	0	0	
005B4618	zzz_Shelters_Door_Greenhouse	Greenhouse Shelter Entrance		False	0	0	0	
005B5984	zzz_Shelters_Door_WaterfallCave	Waterfall Cave Shelter Entrance		False	0	0	0	
005B6794	zzz_Shelters_Door_VaultLivingQuarters	Vault Living Quarters Shelter Entrance	Premium	False	0	0	0	
005B6793	Shelters_Door_Template	Vault Shelter Entrance		False	0	0	0	
00556AA8	VltGearDoor_RampDown01				0	0	0	
00556FA4	CameraAttachVault96QuantumStabilizer				0	0	0	
00562B20	V96_MainframeCoreConsolePanelIntact				0	0	0	
0056398F	TestSteveCMainframeCore				0	0	0	
0056E681	CameraAttachVault96Frost				0	0	0	
0056E684	CameraAttachVault96FrostHalf				0	0	0	
005A52E2	E06_Colossus_InvisibleActivatorRubble	Rubble Pile		False	0	0	0	
005A6E6A	E06_WendigoColossus_Plushie	Wendigo Colossus Plushie		False	0	0	0	
005A731E	E06_FallingRockDamageTriggerLight				0	0	0	
005A7326	E06_FallingRockDamageTriggerStrong				0	0	0	
005A77C0	BS00_SuppliesDepositActivator_Steel	Deposit Zone	Skip HAVOK on Load	False	0	0	0	
005ACFCB	BS00_SuppliesDepositActivator_Cork	Deposit Zone	Skip HAVOK on Load	False	0	0	0	
005ACFCC	BS00_SuppliesDepositActivator_Wood	Deposit Zone	Skip HAVOK on Load	False	0	0	0	
005ACFCA	BS00_SuppliesDepositActivator_Rubber	Deposit Zone	Skip HAVOK on Load	False	0	0	0	
005AD585	ATX_Display_Wall_FasnachtMask	Fasnacht Mask Display	Premium	False	0	0	0	
005ADC2E	BS00_MaxsonRadio_02	Encrypted Signal		False	0	0	0	
005ADC2F	BS00_MaxsonRadio_03	Encrypted Signal		False	0	0	0	
005ADC2B	BS00_MaxsonRadio_01	Encrypted Signal		False	0	0	0	
005ADC30	BS00_MaxsonRadio_04	Encrypted Signal		False	0	0	0	
005ADC32	BS00_PaladinRadio_02	Brotherhood Broadcast		False	0	0	0	
005ADC34	BS00_PaladinRadio_04	Brotherhood Broadcast		False	0	0	0	
005ADC35	BS00_PaladinRadio_05	Brotherhood Broadcast		False	0	0	0	
005ADC33	BS00_PaladinRadio_03	Brotherhood Broadcast		False	0	0	0	
005ADC2C	BS00_PaladinRadio_01	Encrypted Signal		False	0	0	0	
005ADC2D	BS00_MaxsonRadio_05	Encrypted Signal		False	0	0	0	
005B0486	ATX_Display_Skeleton_Lifesize	Dr. Bones Skeleton	Premium	False	0	0	0	
005B2948	SCORE_S1_ATX_Light_Lamp_Planetarium	Planetarium Lamp	Premium	False	0	0	0	
005B3AEC	SCORE_S1_Light_Ceiling_BranchChandelier	Tree Branch Chandelier	Premium	False	0	0	0	
005AD78E	ATX_Lamp_RedRocket	Red Rocket Lamp	Premium	False	0	0	0	
005ADFA9	ATX_RedRocketGarage	Red Rocket Garage	Premium	False	0	0	0	
005AE0A4	ToggleButton_RedRocketGarage	Button		False	0	0	0	
005B002B	ATX_PowerConnector_RedRocket	Red Rocket Power Pylon	Premium	False	0	0	0	
005B002A	ATX_PowerConnectorWall_RedRocket	Red Rocket Power Conduit	Premium	False	0	0	0	
005B5221	xxx_PoweredTest_ATX_NeonBillboard_Rooftop_SlocumsJoeCup	Slocum's Joe Cup Rooftop Neon Billboard		False	0	0	0	
005B665C	ATX_NukaColaLamp_TEST	Nuka Cola Projection Lamp	Premium	False	0	0	0	
005B709C	ATX_Lamp_HuntingLodge	Hunting Lodge Lamp	Premium	False	0	0	0	
005C7871	SHELS01_StartCorpseInvestigateQuestTrigger				0	0	0	
005C8959	Shelters_Door_VaultReception_Small	Vault Lobby Shelter Entrance	Premium	False	0	0	0	
005C8958	Shelters_Door_VaultStorageRoom	Vault Utility Room Shelter Entrance	Premium	False	0	0	0	
005C8957	Shelters_Exit_InvisibleDoor	Shelter Exit		False	0	0	0	
005B7691	BS00_DorseyCamp_RadioReceiver	Radio		False	0	0	0	
005B7A01	BS00_SuppliesDepositActivator_Concrete	Deposit Zone	Skip HAVOK on Load	False	0	0	0	
005B7A04	BS00_SuppliesDepositActivator_Fertilizer	Deposit Zone	Skip HAVOK on Load	False	0	0	0	
005B7A02	BS00_SuppliesDepositActivator_Plastic	Deposit Zone	Skip HAVOK on Load	False	0	0	0	
005B7A00	BS00_SuppliesDepositActivator_Glass	Deposit Zone	Skip HAVOK on Load	False	0	0	0	
005B7A03	BS00_SuppliesDepositActivator_Leather	Deposit Zone	Skip HAVOK on Load	False	0	0	0	
005B79FF	BS00_SuppliesDepositActivator_Lead	Deposit Zone	Skip HAVOK on Load	False	0	0	0	
005B7A61	ATX_NeonBillboard_SlocumsJoe_Cup_RoofTop	Slocum's Joe Neon Billboard	Premium	False	0	0	0	
005BD3F9	BS00_SuppliesDepositActivator_Cloth	Deposit Zone	Skip HAVOK on Load	False	0	0	0	
005C2FA0	zzzATX_F1_FirewatchTower_Powered	Firewatch Tower		False	0	0	0	
005C2FD3	ATX_WorkshopDisplay_BobbleheadStand_Gold	Gold Bobblehead Stand	Premium	False	0	0	0	
005C2FD4	ATX_WorkshopDisplay_BobbleheadStand_VaultTec	Vault-Tec Bobblehead Stand	Premium	False	0	0	0	
005C2FD5	ATX_WorkshopDisplay_BobbleheadStand_SecretService	Secret Service Bobblehead Stand	Premium	False	0	0	0	
005C4545	ATX_WorkshopPlayerVendingMachine_Slocums	Slocum's Joe Vending Machine	Premium	False	0	0	0	
005C61EB	ATX_WaterMill_ACTI	Watermill Generator	Premium|Camera Weapon Detectable	False	0	0	0	
005C7584	ATX_Light_BugZapper_Deathray	Death Ray Bug Zapper	Premium	False	0	0	0	
005C75DA	ATX_Jukebox	Classic Jukebox	Premium	False	0	0	0	
005C7657	ATX_Doorbell	Doorbell	Premium	False	0	0	0	
005C7582	SCORE_AmmoConverter_01	Ammo Converter	Premium	False	0	0	0	
005C766B	ATX_Fireplace_HuntingLodgeSet	Hunting Lodge Fireplace	Premium	False	0	0	0	
005C7677	ATX_Fireplace_StateroomHeater_Copy01	Stateroom Heater Fireplace	Premium	False	0	0	0	
005C8727	ATX_Blood_Eagle_Totem	Blood Eagle Totem	Premium	False	0	0	0	
005C8E5A	ATX_Cuckoo_Clock_Mothman	Mothman Cuckoo Clock	Premium	False	0	0	0	
005C8E8B	ATX_Cuckoo_Clock_VaultTec	Vault-Tec Cuckoo Clock	Premium	False	0	0	0	
005C9B15	ATX_CommunistBunker	Communist Bunker	Premium	False	0	0	0	
005D2A18	SHELS01_LaserGrid				0	0	0	
005A71F6	BossRoomTest_StranglerHeart	Strangler Heart Grandaddy		False	0	0	0	
005A71F7	BossRoomTest_SeedPod	Seed Pod		False	0	0	0	
005A747A	BossRoomTest_OrganicTurret	Organic Turret		False	0	0	0	
005A74D7	BossRoomTest_StranglerHeartB	Strangler Heart Grandaddy		False	0	0	0	
005A77C4	DailyOps_Mode01_Activator03Trigger				0	0	0	
005ADD9B	DailyOps_Mode01_Activator02	Uplink		False	0	0	0	
005ADD98	DailyOps_Mode01_Activator00	Signal Repeater		False	0	0	0	
005ADD99	DailyOps_Mode01_AmbientEWSTrigger				0	0	0	
005ADD9A	DailyOps_Mode01_Activator01	Uplink		False	0	0	0	
005ADDC3	BossRoomTest_TrapRadiation			False	0	0	0	
005B2E72	BS001_Component_Extraction_Activator	Device Core Component		False	0	0	0	
005C2FEE	BS01_MQ02_Invention_Wiring_Activator	Wire Box		False	0	0	0	
005C3879	BS01_MQ02_Invention_InductionCoil_Activator	Induction Coil		False	0	0	0	
005C3878	BS01_MQ02_Invention_PressureGauge_Activator	Pressure Gauge		False	0	0	0	
005C3877	BS01_MQ02_Invention_IonFocus_Activator	Ion Focus		False	0	0	0	
005C3D59	BS01_MQ02_Invention_UltraciteBattery_Activator	Mysterious Component		False	0	0	0	
005C5E58	Activator_Atlas_DevicePipes_Animated	Power Box		False	0	0	0	
005C7168	zzz_BS01_NewBrothers_Machine	Valdez's Machine		False	0	0	0	
005CBE4D	zzzATX_Plane_Generator	Plane Generator		False	0	0	0	
005CC159	CageBulbWire_QuestReward_02	Cage Bulb Lights		False	0	0	0	
005CC15A	CageBulbWire_QuestReward_01	Cage Bulb Lights		False	0	0	0	
005CF8C0	Workshop_Generator_SolarPanel	Scavenged Solar Panel		False	0	0	0	
005CFA54	DELETED_BOS_Uplink_Activator	BOS Uplink		False	0	0	0	
005CFDD9	Workshop_Generator_SuperReactor	Super Reactor	Camera Weapon Detectable	False	0	0	0	
005CFCB0	ATX_Workshop_GeneratorFusion_Communist	Communist Generator - Fusion	Premium	False	0	0	0	
005D00AA	zzz_ATX_Antique_Speed_Bag	Antique Speed Bag		False	0	0	0	
005D00A8	Grafton_Monster_Lamp	Grafton Monster Lamp		False	0	0	0	
005D00A9	ATX_Barrel_Beer_Fridge	Beer Barrel Fridge	Premium	False	0	0	0	
005D00FC	ATX_ACT_Plane_Generator	Downed Plane Generator	Premium|Camera Weapon Detectable	False	0	0	0	
005D044D	ATX_PerformanceStageFancyWood	Fancy Performance Stage	Premium	False	0	0	0	
005D05DD	ATX_BrotherhoodFieldStation	Brotherhood of Steel Field Station	Premium	False	0	0	0	
005D0929	ATX_WorkshopChassisDisplay_ArmorAce	Armor Ace Chassis Display Frame	Premium	False	0	0	0	
005D8042	Shelters_InteriorWorkshopArea	Default Dummy		False	0	0	0	
005DB377	SHELS01_SheltersClaimCenter_Poster	Shelters Claim Center Poster		False	0	0	0	
005DC5EC	SHELS01_StartOpenHouseTrigger			False	0	0	0	
005DC5ED	SHELS01_VisitClaimCenterMiscObjectiveSetStageTrigger			False	0	0	0	
005DC5EB	SHELS01_StartFindKeyQuestTrigger				0	0	0	
005DCA4C	SHELS01_StartClarkbotSceneTrigger			False	0	0	0	
005D1F8F	ATX_WorkshopDisplay_WeaponGunRackWallDeerhead	Deer Head Wall Weapon Rack	Premium	False	0	0	0	
005D1F90	ATX_WorkshopDisplay_WeaponGunRackWallJackalope	Jackalope Wall Weapon Rack	Premium	False	0	0	0	
005D1F91	ATX_WorkshopDisplay_WeaponGunRackWallHorseshoe	Horseshoe Wall Weapon Rack	Premium	False	0	0	0	
005D1F96	Animatronic_Clown	Animatronic Clown		False	0	0	0	
005D22C0	SCORE_S2_TrainSet_WV	West Virginia Train Set	Premium	False	0	0	0	
005D7A70	ATX_Lamp_Buckaroo	Buckaroo Lamp	Premium	False	0	0	0	
005D8A0E	ATX_LawnFlamingo01	Lawn Flamingo	Premium	False	0	0	0	
005D8A0F	ATX_LawnFlamingo02	Lawn Flamingo	Premium	False	0	0	0	
005DC186	ATX_SmokeMachine_WitchCauldron	Witch Cauldron	Premium	False	0	0	0	
005DC4E9	ATX_Spooky_Doorbell	Doorbell	Premium	False	0	0	0	
005DC6F7	ATX_Ceiling_Fan	Windmill Fan	Premium	False	0	0	0	
005D9898	BS01_MQ08_Defense_FinalRoom_Trigger				0	0	0	
