OMOD_FormID	OMOD_EDID	PropIndex	ValueType	FunctionType	PropertyName	Value1	Value2	CurveTable
00563F5E	ATX_mod_PowerArmor_Excavator_RightArm_Material_Paint_BasicYellow	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F5E	ATX_mod_PowerArmor_Excavator_RightArm_Material_Paint_BasicYellow	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicYellow """" [MSWP:00560066]	3	NULL - Null Reference [00000000]
00563F5F	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_BasicYellow	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicYellow """" [KYWD:0056348B]	2	NULL - Null Reference [00000000]
00563F5F	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_BasicYellow	1	Enum	SET	Body Part	13	00 00 00 00	NULL - Null Reference [00000000]
00563F5F	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_BasicYellow	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F5F	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_BasicYellow	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicYellow """" [MSWP:00560066]	3	NULL - Null Reference [00000000]
00563F60	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_BasicYellow	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicYellow """" [KYWD:0056348B]	2	NULL - Null Reference [00000000]
00563F60	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_BasicYellow	1	Enum	SET	Body Part	0	00 00 00 00	NULL - Null Reference [00000000]
00563F60	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_BasicYellow	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F60	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_BasicYellow	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicYellow """" [MSWP:00560066]	3	NULL - Null Reference [00000000]
00563F61	ATX_mod_PowerArmor_Excavator_Helmet_Material_Paint_BasicBlue	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicBlue """" [KYWD:0056348C]	2	NULL - Null Reference [00000000]
00563F61	ATX_mod_PowerArmor_Excavator_Helmet_Material_Paint_BasicBlue	1	Enum	SET	Body Part	1	00 00 00 00	NULL - Null Reference [00000000]
00563F61	ATX_mod_PowerArmor_Excavator_Helmet_Material_Paint_BasicBlue	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F61	ATX_mod_PowerArmor_Excavator_Helmet_Material_Paint_BasicBlue	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicBlue """" [MSWP:00560064]	3	NULL - Null Reference [00000000]
00563F62	ATX_mod_PowerArmor_Excavator_LeftArm_Material_Paint_BasicBlue	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicBlue """" [KYWD:0056348C]	2	NULL - Null Reference [00000000]
00563F62	ATX_mod_PowerArmor_Excavator_LeftArm_Material_Paint_BasicBlue	1	Enum	SET	Body Part	6	00 00 00 00	NULL - Null Reference [00000000]
00563F62	ATX_mod_PowerArmor_Excavator_LeftArm_Material_Paint_BasicBlue	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F62	ATX_mod_PowerArmor_Excavator_LeftArm_Material_Paint_BasicBlue	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicBlue """" [MSWP:00560064]	3	NULL - Null Reference [00000000]
00563F63	ATX_mod_PowerArmor_Excavator_LeftLeg_Material_Paint_BasicBlue	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicBlue """" [KYWD:0056348C]	2	NULL - Null Reference [00000000]
00563F63	ATX_mod_PowerArmor_Excavator_LeftLeg_Material_Paint_BasicBlue	1	Enum	SET	Body Part	10	00 00 00 00	NULL - Null Reference [00000000]
00563F63	ATX_mod_PowerArmor_Excavator_LeftLeg_Material_Paint_BasicBlue	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F63	ATX_mod_PowerArmor_Excavator_LeftLeg_Material_Paint_BasicBlue	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicBlue """" [MSWP:00560064]	3	NULL - Null Reference [00000000]
00563F64	ATX_mod_PowerArmor_Excavator_RightArm_Material_Paint_BasicBlue	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicBlue """" [KYWD:0056348C]	2	NULL - Null Reference [00000000]
00563F64	ATX_mod_PowerArmor_Excavator_RightArm_Material_Paint_BasicBlue	1	Enum	SET	Body Part	8	00 00 00 00	NULL - Null Reference [00000000]
00563F64	ATX_mod_PowerArmor_Excavator_RightArm_Material_Paint_BasicBlue	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F64	ATX_mod_PowerArmor_Excavator_RightArm_Material_Paint_BasicBlue	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicBlue """" [MSWP:00560064]	3	NULL - Null Reference [00000000]
00563F65	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_BasicBlue	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicBlue """" [KYWD:0056348C]	2	NULL - Null Reference [00000000]
00563F65	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_BasicBlue	1	Enum	SET	Body Part	13	00 00 00 00	NULL - Null Reference [00000000]
00563F65	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_BasicBlue	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F65	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_BasicBlue	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicBlue """" [MSWP:00560064]	3	NULL - Null Reference [00000000]
00563F66	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_BasicBlue	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicBlue """" [KYWD:0056348C]	2	NULL - Null Reference [00000000]
00563F66	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_BasicBlue	1	Enum	SET	Body Part	0	00 00 00 00	NULL - Null Reference [00000000]
00563F66	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_BasicBlue	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F66	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_BasicBlue	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicBlue """" [MSWP:00560064]	3	NULL - Null Reference [00000000]
00563F67	ATX_mod_PowerArmor_Excavator_Helmet_Material_Paint_BasicAqua	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicAqua """" [KYWD:0056348D]	2	NULL - Null Reference [00000000]
00563F67	ATX_mod_PowerArmor_Excavator_Helmet_Material_Paint_BasicAqua	1	Enum	SET	Body Part	1	00 00 00 00	NULL - Null Reference [00000000]
00563F67	ATX_mod_PowerArmor_Excavator_Helmet_Material_Paint_BasicAqua	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F67	ATX_mod_PowerArmor_Excavator_Helmet_Material_Paint_BasicAqua	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicAqua """" [MSWP:00560067]	3	NULL - Null Reference [00000000]
00563F68	ATX_mod_PowerArmor_Excavator_LeftArm_Material_Paint_BasicAqua	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicAqua """" [KYWD:0056348D]	2	NULL - Null Reference [00000000]
00563F68	ATX_mod_PowerArmor_Excavator_LeftArm_Material_Paint_BasicAqua	1	Enum	SET	Body Part	6	00 00 00 00	NULL - Null Reference [00000000]
00563F68	ATX_mod_PowerArmor_Excavator_LeftArm_Material_Paint_BasicAqua	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F68	ATX_mod_PowerArmor_Excavator_LeftArm_Material_Paint_BasicAqua	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicAqua """" [MSWP:00560067]	3	NULL - Null Reference [00000000]
00563F69	ATX_mod_PowerArmor_Excavator_LeftLeg_Material_Paint_BasicAqua	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicAqua """" [KYWD:0056348D]	2	NULL - Null Reference [00000000]
00563F69	ATX_mod_PowerArmor_Excavator_LeftLeg_Material_Paint_BasicAqua	1	Enum	SET	Body Part	10	00 00 00 00	NULL - Null Reference [00000000]
00563F69	ATX_mod_PowerArmor_Excavator_LeftLeg_Material_Paint_BasicAqua	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F69	ATX_mod_PowerArmor_Excavator_LeftLeg_Material_Paint_BasicAqua	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicAqua """" [MSWP:00560067]	3	NULL - Null Reference [00000000]
00563F6A	ATX_mod_PowerArmor_Excavator_RightArm_Material_Paint_BasicAqua	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicAqua """" [KYWD:0056348D]	2	NULL - Null Reference [00000000]
00563F6A	ATX_mod_PowerArmor_Excavator_RightArm_Material_Paint_BasicAqua	1	Enum	SET	Body Part	8	00 00 00 00	NULL - Null Reference [00000000]
00563F6A	ATX_mod_PowerArmor_Excavator_RightArm_Material_Paint_BasicAqua	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F6A	ATX_mod_PowerArmor_Excavator_RightArm_Material_Paint_BasicAqua	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicAqua """" [MSWP:00560067]	3	NULL - Null Reference [00000000]
00563F6B	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_BasicAqua	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicAqua """" [KYWD:0056348D]	2	NULL - Null Reference [00000000]
00563F6B	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_BasicAqua	1	Enum	SET	Body Part	13	00 00 00 00	NULL - Null Reference [00000000]
00563F6B	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_BasicAqua	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F6B	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_BasicAqua	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicAqua """" [MSWP:00560067]	3	NULL - Null Reference [00000000]
00563F6C	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_BasicAqua	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicAqua """" [KYWD:0056348D]	2	NULL - Null Reference [00000000]
00563F6C	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_BasicAqua	1	Enum	SET	Body Part	0	00 00 00 00	NULL - Null Reference [00000000]
00563F6C	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_BasicAqua	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F6C	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_BasicAqua	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicAqua """" [MSWP:00560067]	3	NULL - Null Reference [00000000]
00563F6D	ATX_mod_PowerArmor_Excavator_Helmet_Material_Paint_BasicRed	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicRed """" [KYWD:0056348E]	2	NULL - Null Reference [00000000]
00563F6D	ATX_mod_PowerArmor_Excavator_Helmet_Material_Paint_BasicRed	1	Enum	SET	Body Part	1	00 00 00 00	NULL - Null Reference [00000000]
00563F6D	ATX_mod_PowerArmor_Excavator_Helmet_Material_Paint_BasicRed	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F6D	ATX_mod_PowerArmor_Excavator_Helmet_Material_Paint_BasicRed	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicRed """" [MSWP:00560065]	3	NULL - Null Reference [00000000]
00563F6E	ATX_mod_PowerArmor_Excavator_LeftArm_Material_Paint_BasicRed	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicRed """" [KYWD:0056348E]	2	NULL - Null Reference [00000000]
00563F6E	ATX_mod_PowerArmor_Excavator_LeftArm_Material_Paint_BasicRed	1	Enum	SET	Body Part	6	00 00 00 00	NULL - Null Reference [00000000]
00563F6E	ATX_mod_PowerArmor_Excavator_LeftArm_Material_Paint_BasicRed	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F6E	ATX_mod_PowerArmor_Excavator_LeftArm_Material_Paint_BasicRed	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicRed """" [MSWP:00560065]	3	NULL - Null Reference [00000000]
00563F6F	ATX_mod_PowerArmor_Excavator_LeftLeg_Material_Paint_BasicRed	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicRed """" [KYWD:0056348E]	2	NULL - Null Reference [00000000]
00563F6F	ATX_mod_PowerArmor_Excavator_LeftLeg_Material_Paint_BasicRed	1	Enum	SET	Body Part	10	00 00 00 00	NULL - Null Reference [00000000]
00563F6F	ATX_mod_PowerArmor_Excavator_LeftLeg_Material_Paint_BasicRed	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F6F	ATX_mod_PowerArmor_Excavator_LeftLeg_Material_Paint_BasicRed	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicRed """" [MSWP:00560065]	3	NULL - Null Reference [00000000]
00563F70	ATX_mod_PowerArmor_Excavator_RightArm_Material_Paint_BasicRed	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicRed """" [KYWD:0056348E]	2	NULL - Null Reference [00000000]
00563F70	ATX_mod_PowerArmor_Excavator_RightArm_Material_Paint_BasicRed	1	Enum	SET	Body Part	8	00 00 00 00	NULL - Null Reference [00000000]
00563F70	ATX_mod_PowerArmor_Excavator_RightArm_Material_Paint_BasicRed	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F70	ATX_mod_PowerArmor_Excavator_RightArm_Material_Paint_BasicRed	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicRed """" [MSWP:00560065]	3	NULL - Null Reference [00000000]
00563F71	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_BasicRed	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicRed """" [KYWD:0056348E]	2	NULL - Null Reference [00000000]
00563F71	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_BasicRed	1	Enum	SET	Body Part	13	00 00 00 00	NULL - Null Reference [00000000]
00563F71	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_BasicRed	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F71	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_BasicRed	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicRed """" [MSWP:00560065]	3	NULL - Null Reference [00000000]
00563F72	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_BasicRed	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_BasicRed """" [KYWD:0056348E]	2	NULL - Null Reference [00000000]
00563F72	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_BasicRed	1	Enum	SET	Body Part	0	00 00 00 00	NULL - Null Reference [00000000]
00563F72	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_BasicRed	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
00563F72	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_BasicRed	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_BasicRed """" [MSWP:00560065]	3	NULL - Null Reference [00000000]
00564075	mod_BackPack_Small_CarryCapacity	0	FormID,Int	ADD	Keywords	dn_BackPack_Tier_Small """" [KYWD:0047EF29]	2	NULL - Null Reference [00000000]
00564075	mod_BackPack_Small_CarryCapacity	1	FormID,Float	ADD	Actor Values	CarryWeight ""Carry Weight"" [AVIF:000002DC]	1.000000	CT_BackPack_Small_CarryCapacity [CURV:00564077]
00567363	ATX_mod_Wallpaper_Birds	0	FormID,Int	ADD	0	NULL - Null Reference [00000000]	0	NULL - Null Reference [00000000]
00567363	ATX_mod_Wallpaper_Birds	1	FormID,Int	ADD	0	ATX_WallPaper_Birds_01 """" [MSWP:004250FE]	3	NULL - Null Reference [00000000]
00567363	ATX_mod_Wallpaper_Birds	2	FormID,Int	ADD	1	ATX_MDSP_Wallpapers """" [MDSP:00567367]	3	NULL - Null Reference [00000000]
00567363	ATX_mod_Wallpaper_Birds	3	Bool	SET	2	True	True	NULL - Null Reference [00000000]
0056736A	ATX_mod_Wallpaper_BigVertStripes	0	FormID,Int	ADD	0	NULL - Null Reference [00000000]	0	NULL - Null Reference [00000000]
0056736A	ATX_mod_Wallpaper_BigVertStripes	1	FormID,Int	ADD	0	ATX_WallPaper_BigVertStripes_01 """" [MSWP:00425101]	3	NULL - Null Reference [00000000]
0056736A	ATX_mod_Wallpaper_BigVertStripes	2	FormID,Int	ADD	1	ATX_MDSP_Wallpapers """" [MDSP:00567367]	3	NULL - Null Reference [00000000]
0056736A	ATX_mod_Wallpaper_BigVertStripes	3	Bool	SET	2	True	True	NULL - Null Reference [00000000]
0056736B	ATX_mod_Wallpaper_BlueGoldTriangles	0	FormID,Int	ADD	0	NULL - Null Reference [00000000]	0	NULL - Null Reference [00000000]
0056736B	ATX_mod_Wallpaper_BlueGoldTriangles	1	FormID,Int	ADD	0	ATX_WallPaper_BlueGoldTriangles """" [MSWP:00425100]	3	NULL - Null Reference [00000000]
0056736B	ATX_mod_Wallpaper_BlueGoldTriangles	2	FormID,Int	ADD	1	ATX_MDSP_Wallpapers """" [MDSP:00567367]	3	NULL - Null Reference [00000000]
0056736B	ATX_mod_Wallpaper_BlueGoldTriangles	3	Bool	SET	2	True	True	NULL - Null Reference [00000000]
0056736C	ATX_TP_mod_Wallpaper_ForksSpoons	0	FormID,Int	ADD	0	NULL - Null Reference [00000000]	0	NULL - Null Reference [00000000]
0056736C	ATX_TP_mod_Wallpaper_ForksSpoons	1	FormID,Int	ADD	0	ATX_WallPaper_ForksSpoons_01 """" [MSWP:00425102]	3	NULL - Null Reference [00000000]
0056736C	ATX_TP_mod_Wallpaper_ForksSpoons	2	FormID,Int	ADD	1	ATX_MDSP_Wallpapers """" [MDSP:00567367]	3	NULL - Null Reference [00000000]
0056736C	ATX_TP_mod_Wallpaper_ForksSpoons	3	Bool	SET	2	True	True	NULL - Null Reference [00000000]
0056736D	ATX_mod_Wallpaper_Spaceships	0	FormID,Int	ADD	0	NULL - Null Reference [00000000]	0	NULL - Null Reference [00000000]
0056736D	ATX_mod_Wallpaper_Spaceships	1	FormID,Int	ADD	0	ATX_WallPaper_Spaceships_01 """" [MSWP:00425103]	3	NULL - Null Reference [00000000]
0056736D	ATX_mod_Wallpaper_Spaceships	2	FormID,Int	ADD	1	ATX_MDSP_Wallpapers """" [MDSP:00567367]	3	NULL - Null Reference [00000000]
0056736D	ATX_mod_Wallpaper_Spaceships	3	Bool	SET	2	True	True	NULL - Null Reference [00000000]
0056736E	ATX_F1_mod_Wallpaper_Squares	0	FormID,Int	ADD	0	NULL - Null Reference [00000000]	0	NULL - Null Reference [00000000]
0056736E	ATX_F1_mod_Wallpaper_Squares	1	FormID,Int	ADD	0	ATX_F1_WallPaper_Squares_01 """" [MSWP:004250FF]	3	NULL - Null Reference [00000000]
0056736E	ATX_F1_mod_Wallpaper_Squares	2	FormID,Int	ADD	1	ATX_MDSP_Wallpapers """" [MDSP:00567367]	3	NULL - Null Reference [00000000]
0056736E	ATX_F1_mod_Wallpaper_Squares	3	Bool	SET	2	True	True	NULL - Null Reference [00000000]
0056736F	ATX_mod_Wallpaper_Tech	0	FormID,Int	ADD	0	NULL - Null Reference [00000000]	0	NULL - Null Reference [00000000]
0056736F	ATX_mod_Wallpaper_Tech	1	FormID,Int	ADD	0	ATX_WallPaper_Tech_01 """" [MSWP:00425104]	3	NULL - Null Reference [00000000]
0056736F	ATX_mod_Wallpaper_Tech	2	FormID,Int	ADD	1	ATX_MDSP_Wallpapers """" [MDSP:00567367]	3	NULL - Null Reference [00000000]
0056736F	ATX_mod_Wallpaper_Tech	3	Bool	SET	2	True	True	NULL - Null Reference [00000000]
00567370	ATX_mod_Wallpaper_TV	0	FormID,Int	ADD	0	NULL - Null Reference [00000000]	0	NULL - Null Reference [00000000]
00567370	ATX_mod_Wallpaper_TV	1	FormID,Int	ADD	0	ATX_WallPaper_TV_01 """" [MSWP:00425105]	3	NULL - Null Reference [00000000]
00567370	ATX_mod_Wallpaper_TV	2	FormID,Int	ADD	1	ATX_MDSP_Wallpapers """" [MDSP:00567367]	3	NULL - Null Reference [00000000]
00567370	ATX_mod_Wallpaper_TV	3	Bool	SET	2	True	True	NULL - Null Reference [00000000]
00567371	ATX_mod_Wallpaper_Unicorn	0	FormID,Int	ADD	0	NULL - Null Reference [00000000]	0	NULL - Null Reference [00000000]
00567371	ATX_mod_Wallpaper_Unicorn	1	FormID,Int	ADD	0	ATX_WallPaper_Unicorn_01 """" [MSWP:00425106]	3	NULL - Null Reference [00000000]
00567371	ATX_mod_Wallpaper_Unicorn	2	FormID,Int	ADD	1	ATX_MDSP_Wallpapers """" [MDSP:00567367]	3	NULL - Null Reference [00000000]
00567371	ATX_mod_Wallpaper_Unicorn	3	Bool	SET	2	True	True	NULL - Null Reference [00000000]
00568757	ATX_TP_mod_CombatShotgun_VaultTec	0	FormID,Int	SET	MaterialSwaps	ATX_MSWP_Weapon_CombatShotgun_VaultTec """" [MSWP:0047AF2A]	3	NULL - Null Reference [00000000]
0056875B	ATX_TP_mod_armor_Combat_Material_Paint_NukaCherry	0	FormID,Int	ADD	Keywords	ATX_dn_armor_NukaCherry """" [KYWD:006939C0]	2	NULL - Null Reference [00000000]
0056875B	ATX_TP_mod_armor_Combat_Material_Paint_NukaCherry	1	FormID,Int	SET	Material Swaps	ATX_TP_MSWP_CombatArmor_NukaCherry """" [MSWP:00566BDB]	3	NULL - Null Reference [00000000]
0056875C	ATX_TP_mod_armor_Leather_Material_Paint_NukaCherry	0	FormID,Int	ADD	Keywords	ATX_dn_armor_NukaCherry """" [KYWD:006939C0]	2	NULL - Null Reference [00000000]
0056875C	ATX_TP_mod_armor_Leather_Material_Paint_NukaCherry	1	FormID,Int	SET	Material Swaps	ATX_TP_MSWP_LeatherArmor_NukaCherry """" [MSWP:00566BDC]	3	NULL - Null Reference [00000000]
0056875D	ATX_TP_mod_armor_Metal_Material_Paint_NukaCherry	0	FormID,Int	ADD	Keywords	ATX_dn_armor_NukaCherry """" [KYWD:006939C0]	2	NULL - Null Reference [00000000]
0056875D	ATX_TP_mod_armor_Metal_Material_Paint_NukaCherry	1	FormID,Int	SET	Material Swaps	ATX_TP_MSWP_MetalArmor_NukaCherry """" [MSWP:00566BDD]	3	NULL - Null Reference [00000000]
005698AC	mod_melee_Gauntlet_Shock	0	FormID,Int	ADD	Keywords	dn_HasMeleeMod_Shock """" [KYWD:000C44D6]	2	NULL - Null Reference [00000000]
005698AC	mod_melee_Gauntlet_Shock	1	FormID,Int	SET	AttackSound	WPNGauntletFireShockPlayer """" [SNDR:005A21D0]	3	NULL - Null Reference [00000000]
005698AC	mod_melee_Gauntlet_Shock	2	FormID,Int	ADD	Enchantments	EnchWeapModShock_FXOnly ""Electrical Damage"" [ENCH:0043C165]	1	NULL - Null Reference [00000000]
005698AD	mod_melee_Gauntlet_Bladed	0	FormID,Int	SET	AttackSound	WPNGauntletSawFirePlayer """" [SNDR:007B7746]	3	NULL - Null Reference [00000000]
005698AD	mod_melee_Gauntlet_Bladed	1	FormID,Int	ADD	IdleSound	WPNGauntletSawIdleLPM """" [SNDR:007B7747]	3	NULL - Null Reference [00000000]
005698AD	mod_melee_Gauntlet_Bladed	2	FormID,Int	ADD	Enchantments	EnchWeapModBleed_Gaunlet ""Bleed"" [ENCH:00822A85]	1	NULL - Null Reference [00000000]
005698D9	ATX_mod_armor_Hazmat_Material_Paint_FalloutFlag	0	FormID,Int	SET	Material Swaps	ATX_Hazmat_Suit_FalloutFlag """" [MSWP:0054A5BD]	3	NULL - Null Reference [00000000]
005698DA	ATX_mod_armor_Hazmat_Material_Paint_4th_July	0	FormID,Int	SET	Material Swaps	ATX_HazmatSuit_4th_July """" [MSWP:0054A60B]	3	NULL - Null Reference [00000000]
00569D99	ATX_mod_Wallpaper_RemoveWallpaper	0	Bool	SET	2	False	False	NULL - Null Reference [00000000]
00569D9A	ATX_mod_Wallpaper_ArtificialWood	0	FormID,Int	ADD	0	NULL - Null Reference [00000000]	0	NULL - Null Reference [00000000]
00569D9A	ATX_mod_Wallpaper_ArtificialWood	1	FormID,Int	ADD	0	ATX_WallPaper_ArtificialWood_01 """" [MSWP:0056998D]	3	NULL - Null Reference [00000000]
00569D9A	ATX_mod_Wallpaper_ArtificialWood	2	FormID,Int	ADD	1	ATX_MDSP_Wallpapers """" [MDSP:00567367]	3	NULL - Null Reference [00000000]
00569D9A	ATX_mod_Wallpaper_ArtificialWood	3	Bool	SET	2	True	True	NULL - Null Reference [00000000]
00569D9B	ATX_mod_Wallpaper_CorvegaFlowerBlue	0	FormID,Int	ADD	0	NULL - Null Reference [00000000]	0	NULL - Null Reference [00000000]
