FormID	EDID	CNAM_FormID	CNAM_EDID	CNAM_FULL	GNAM_FormID	GNAM_EDID	GNAM_FULL	FNAM_Keywords	FVPA	ReferencedBy_Flat	ReferencedByCount	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	Ref_31	Ref_32	Ref_33	Ref_34	Ref_35	Ref_36	Ref_37
0060EF17	ATX_co_mod_PowerArmor_Ultracite_RightLeg_Material_Paint_MIND	0060ED78	SCORE_S5_mod_PowerArmor_Ultracite_RightLeg_Material_Paint_MIND	M.I.N.D. Paint							0																																					
0060EEFE	ATX_co_mod_PowerArmor_T65_LeftArm_Material_Paint_MIND	0060ED7B	SCORE_S5_mod_PowerArmor_T65_LeftArm_Material_Paint_MIND	M.I.N.D. Paint							0																																					
0060EF14	ATX_co_mod_PowerArmor_T51_LeftArm_Material_Paint_MIND	0060ED71	SCORE_S5_mod_PowerArmor_T51_LeftArm_Material_Paint_MIND	M.I.N.D. Paint							0																																					
0060EF15	ATX_co_mod_PowerArmor_T51_RightLeg_Material_Paint_MIND	0060ED5B	SCORE_S5_mod_PowerArmor_T51_RightLeg_Material_Paint_MIND	M.I.N.D. Paint							0																																					
0060EEF7	ATX_co_mod_PowerArmor_T51_LeftLeg_Material_Paint_MIND	0060ED66	SCORE_S5_mod_PowerArmor_T51_LeftLeg_Material_Paint_MIND	M.I.N.D. Paint							0																																					
0060EEF3	ATX_co_mod_PowerArmor_T65_RightLeg_Material_Paint_MIND	0060ED6E	SCORE_S5_mod_PowerArmor_T65_RightLeg_Material_Paint_MIND	M.I.N.D. Paint							0																																					
0060EEF9	ATX_co_mod_PowerArmor_T60_RightLeg_Material_Paint_MIND	0060ED69	SCORE_S5_mod_PowerArmor_T60_RightLeg_Material_Paint_MIND	M.I.N.D. Paint							0																																					
0060EF06	ATX_co_mod_PowerArmor_T45_Helmet_Material_Paint_MIND	0060ED5E	SCORE_S5_mod_PowerArmor_T45_Helmet_Material_Paint_MIND	M.I.N.D. Paint							0																																					
0060EEFB	ATX_co_mod_PowerArmor_T60_LeftArm_Material_Paint_MIND	0060ED5A	SCORE_S5_mod_PowerArmor_T60_LeftArm_Material_Paint_MIND	M.I.N.D. Paint							0																																					
0060EF04	ATX_co_mod_PowerArmor_Excavator_Torso_Material_Paint_MIND	0060ED77	SCORE_S5_mod_PowerArmor_Excavator_Torso_Material_Paint_MIND	M.I.N.D. Paint							0																																					
0060EEF2	ATX_co_mod_PowerArmor_T45_RightLeg_Material_Paint_MIND	0060ED59	SCORE_S5_mod_PowerArmor_T45_RightLeg_Material_Paint_MIND	M.I.N.D. Paint							0																																					
0060EF08	ATX_co_mod_PowerArmor_Excavator_LeftArm_Material_Paint_MIND	0060ED6D	SCORE_S5_mod_PowerArmor_Excavator_LeftArm_Material_Paint_MIND	M.I.N.D. Paint							0																																					
0060EF94	ATX_co_Clothes_Headwear_BOSHeadwrapCamo	00608CFB	ATX_Headwear_BOSHeadwrap_Camo	Brotherhood Camo Headwrap							0																																					
0060EF93	ATX_co_Clothes_Headwear_BOSHeadwrap	00608CFA	ATX_Headwear_BOSHeadwrap	Brotherhood Headwrap							0																																					
00611A66	co_Weapon_Ranged_PepperShaker	0060E0EF	PepperShaker	Pepper Shaker						00417C45:LegendaryItems_LL_Weapons_Ranged_All:LVLI|0075FC0B:E02A_Meat_AllChaseRecipesKnown_Condition:CNDF	2	00417C45:LegendaryItems_LL_Weapons_Ranged_All:LVLI	0075FC0B:E02A_Meat_AllChaseRecipesKnown_Condition:CNDF																																			
00611A65	co_mod_PepperShaker_Scope_Standard	00611A68	mod_PepperShaker_Scope_Standard	Standard Sights							0																																					
00612179	ATX_workshop_co_FloorSigns_OpenClose	0060EEB5	ATX_Sign_OpenCloseFreestanding	Open and Closed Sign							0																																					
00612281	ATX_workshop_co_Structure_BosArmory	0060EC31	ATX_BoS_Armory	BoS Armory							0																																					
006122A1	SCORE_S5_co_Tinkers_Souvenir_BeerStein_MIND	0060ED29	SCORE_S5_MIND_OverlordStein_Misc	M.I.N.D. Overlord Beer Stein							0																																					
00612361	ATX_co_mod_GatlingPlasma_Weapon_Paint_ValorousAlistair	0060F377	ATX_mod_GatlingPlasma_Weapon_Paint_ArbalestofAlistair	Valorous Alistair Paint							0																																					
00612372	ATX_workshop_co_Decoration_Showers	0064DC8E	ATX_workshop_LL_Decoration_Showers								0																																					
00612808	SCORE_S5_co_Clothes_Outfit_ValorousAlistair	0060DC57	ATX_Clothes_ValorousAlistair	Valorous Alistair Suit							0																																					
00612807	SCORE_S5_co_Clothes_Headwear_ValorousAlistair	0060DC58	ATX_Headwear_ValorousAlistair_Helmet	Valorous Alistair Helmet							0																																					
00612824	ATX_co_mod_PowerArmor_T65_RightLeg_Material_Paint_SteelReign	0060E421	mod_PowerArmor_T65_RightLeg_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612810	ATX_co_mod_PowerArmor_T45_RightArm_Material_Paint_SteelReign	0060E41E	mod_PowerArmor_T45_RightArm_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612825	ATX_co_mod_PowerArmor_T65_LeftLeg_Material_Paint_SteelReign	0060E419	mod_PowerArmor_T65_LeftLeg_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612836	ATX_co_mod_PowerArmor_Ultracite_RightLeg_Material_Paint_SteelReign	0060E425	mod_PowerArmor_Ultracite_RightLeg_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612822	ATX_co_mod_PowerArmor_T65_RightArm_Material_Paint_SteelReign	0060E415	mod_PowerArmor_T65_RightArm_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612834	ATX_co_mod_PowerArmor_Ultracite_RightArm_Material_Paint_SteelReign	0060E426	mod_PowerArmor_Ultracite_RightArm_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612826	ATX_co_mod_PowerArmor_T65_Torso_Material_Paint_SteelReign	0060E408	mod_PowerArmor_T65_Torso_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612828	ATX_co_mod_PowerArmor_X01_RightArm_Material_Paint_SteelReign	0060E41D	mod_PowerArmor_X01_RightArm_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612839	ATX_co_mod_PowerArmor_Ultracite_Helmet_Material_Paint_SteelReign	0060E3FF	mod_PowerArmor_Ultracite_Helmet_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612829	ATX_co_mod_PowerArmor_X01_LeftArm_Material_Paint_SteelReign	0060E420	mod_PowerArmor_X01_LeftArm_Material_Paint_SteelReign	Steel Reign Paint							0																																					
0061282F	ATX_co_mod_PowerArmor_Excavator_LeftArm_Material_Paint_SteelReign	0060E403	mod_PowerArmor_Excavator_LeftArm_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612823	ATX_co_mod_PowerArmor_T65_LeftArm_Material_Paint_SteelReign	0060E407	mod_PowerArmor_T65_LeftArm_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612831	ATX_co_mod_PowerArmor_Excavator_LeftLeg_Material_Paint_SteelReign	0060E402	mod_PowerArmor_Excavator_LeftLeg_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612832	ATX_co_mod_PowerArmor_Excavator_Torso_Material_Paint_SteelReign	0060E40C	mod_PowerArmor_Excavator_Torso_Material_Paint_SteelReign	Steel Reign Paint							0																																					
0061282E	ATX_co_mod_PowerArmor_Excavator_RightArm_Material_Paint_SteelReign	0060E40B	mod_PowerArmor_Excavator_RightArm_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612833	ATX_co_mod_PowerArmor_Excavator_Helmet_Material_Paint_SteelReign	0060E405	mod_PowerArmor_Excavator_Helmet_Material_Paint_SteelReign	Steel Reign Paint							0																																					
0061282A	ATX_co_mod_PowerArmor_X01_RightLeg_Material_Paint_SteelReign	0060E41C	mod_PowerArmor_X01_RightLeg_Material_Paint_SteelReign	Steel Reign Paint							0																																					
0061282C	ATX_co_mod_PowerArmor_X01_Torso_Material_Paint_SteelReign	0060E41A	mod_PowerArmor_X01_Torso_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612835	ATX_co_mod_PowerArmor_Ultracite_LeftArm_Material_Paint_SteelReign	0060E40E	mod_PowerArmor_Ultracite_LeftArm_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612820	ATX_co_mod_PowerArmor_T60_Torso_Material_Paint_SteelReign	0060E40F	mod_PowerArmor_T60_Torso_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612815	ATX_co_mod_PowerArmor_T45_Helmet_Material_Paint_SteelReign	0060E424	mod_PowerArmor_T45_Helmet_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612819	ATX_co_mod_PowerArmor_T51_LeftLeg_Material_Paint_SteelReign	0060E400	mod_PowerArmor_T51_LeftLeg_Material_Paint_SteelReign	Steel Reign Paint							0																																					
0061281B	ATX_co_mod_PowerArmor_T51_Helmet_Material_Paint_SteelReign	0060E41B	mod_PowerArmor_T51_Helmet_Material_Paint_SteelReign	Steel Reign Paint							0																																					
0061281A	ATX_co_mod_PowerArmor_T51_Torso_Material_Paint_SteelReign	0060E409	mod_PowerArmor_T51_Torso_Material_Paint_SteelReign	Steel Reign Paint							0																																					
0061281E	ATX_co_mod_PowerArmor_T60_RightLeg_Material_Paint_SteelReign	0060E418	mod_PowerArmor_T60_RightLeg_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612816	ATX_co_mod_PowerArmor_T51_RightArm_Material_Paint_SteelReign	0060E40D	mod_PowerArmor_T51_RightArm_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612813	ATX_co_mod_PowerArmor_T45_LegLeft_Material_Paint_SteelReign	0060E411	mod_PowerArmor_T45_LeftLeg_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612812	ATX_co_mod_PowerArmor_T45_RightLeg_Material_Paint_SteelReign	0060E414	mod_PowerArmor_T45_RightLeg_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612811	ATX_co_mod_PowerArmor_T45_LeftArm_Material_Paint_SteelReign	0060E406	mod_PowerArmor_T45_LeftArm_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612838	ATX_co_mod_PowerArmor_Ultracite_Torso_Material_Paint_SteelReign	0060E423	mod_PowerArmor_Ultracite_Torso_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612837	ATX_co_mod_PowerArmor_Ultracite_LeftLeg_Material_Paint_SteelReign	0060E428	mod_PowerArmor_Ultracite_LeftLeg_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612830	ATX_co_mod_PowerArmor_Excavator_RightLeg_Material_Paint_SteelReign	0060E401	mod_PowerArmor_Excavator_RightLeg_Material_Paint_SteelReign	Steel Reign Paint							0																																					
0061282D	ATX_co_mod_PowerArmor_X01_Helmet_Material_Paint_SteelReign	0060E422	mod_PowerArmor_X01_Helmet_Material_Paint_SteelReign	Steel Reign Paint							0																																					
0061282B	ATX_co_mod_PowerArmor_X01_LeftLeg_Material_Paint_SteelReign	0060E41F	mod_PowerArmor_X01_LeftLeg_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612817	ATX_co_mod_PowerArmor_T51_LeftArm_Material_Paint_SteelReign	0060E404	mod_PowerArmor_T51_LeftArm_Material_Paint_SteelReign	Steel Reign Paint							0																																					
0061281C	ATX_co_mod_PowerArmor_T60_RightArm_Material_Paint_SteelReign	0060E427	mod_PowerArmor_T60_RightArm_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612818	ATX_co_mod_PowerArmor_T51_RightLeg_Material_Paint_SteelReign	0060E417	mod_PowerArmor_T51_RightLeg_Material_Paint_SteelReign	Steel Reign Paint							0																																					
0061281F	ATX_co_mod_PowerArmor_T60_LeftLeg_Material_Paint_SteelReign	0060E413	mod_PowerArmor_T60_LeftLeg_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612827	ATX_co_mod_PowerArmor_T65_Helmet_Material_Paint_SteelReign	0060E416	mod_PowerArmor_T65_Helmet_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612814	ATX_co_mod_PowerArmor_T45_Torso_Material_Paint_SteelReign	0060E412	mod_PowerArmor_T45_Torso_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612821	ATX_co_mod_PowerArmor_T60_Helmet_Material_Paint_SteelReign	0060E410	mod_PowerArmor_T60_Helmet_Material_Paint_SteelReign	Steel Reign Paint							0																																					
0061281D	ATX_co_mod_PowerArmor_T60_LeftArm_Material_Paint_SteelReign	0060E40A	mod_PowerArmor_T60_LeftArm_Material_Paint_SteelReign	Steel Reign Paint							0																																					
00612B9A	ATX_co_Clothes_Outfit_BloodEagleMerc_Charmer2	0060EDD4	ATX_Clothes_BloodEagleMerc_Charmer2	Blood Eagle Charmer Blouse Outfit							0																																					
00612B98	ATX_co_Clothes_Headwear_BloodEagleMerc_Charmer2	0060EDD5	ATX_Headwear_BloodEagleMerc_Charmer2	Blood Eagle Charmer Helmet							0																																					
00612B99	ATX_co_Clothes_Outfit_BloodEagleMerc_Charmer1	0060EDD6	ATX_Clothes_BloodEagleMerc_Charmer1	Blood Eagle Charmer Leather Outfit							0																																					
00612B97	ATX_co_Clothes_Headwear_BloodEagleMerc_Charmer1	0060EDD3	ATX_Headwear_BloodEagleMerc_Charmer1	Blood Eagle Charmer Hat							0																																					
00612F20	ATX_workshop_co_FloorDecor_Birdbath_Cardinal	005F0E14	ATX_Birdbath_Cardinal	Cardinal Bird Bath							0																																					
00612F25	SCORE_S5_co_BackPack_Flair2_MINDOverlord	006122BB	SCORE_S5_mod_BackPack_MINDOverlord_Flair2	M.I.N.D. Overlord Backpack Flair							0																																					
00612F24	SCORE_S5_co_BackPack_Flair1_MINDOverlord	006122BA	SCORE_S5_mod_BackPack_MINDOverlord_Flair1	M.I.N.D. Overlord Backpack Flair							0																																					
00612F26	SCORE_S5_co_BackPack_Flair1_KDInkwell	0061284A	SCORE_S5_mod_BackpackFlair_KDInkwell_1	K.D. Inkwell Backpack Flair							0																																					
00612F27	SCORE_S5_co_BackPack_Flair2_KDInkwell	0061284B	SCORE_S5_mod_BackpackFlair_KDInkwell_2	K.D. Inkwell Backpack Flair							0																																					
00612F38	ATX_co_Armor_Backpack_ValorousAlistair	0060DF68	ATX_mod_BackPack_ValorousAlistair_Material_Default	Alistair's Chronotron Backpack							0																																					
00612F82	ATX_co_mod_PowerArmor_T45_LeftLeg_Material_Paint_BasicGrey	0056346A	ATX_mod_PowerArmor_T45_LeftLeg_Material_Paint_BasicGrey	Grey Paint							0																																					
00612F80	ATX_co_mod_PowerArmor_T45_Helmet_Material_Paint_BasicGrey	00563463	ATX_mod_PowerArmor_T45_Helmet_Material_Paint_BasicGrey	Grey Paint							0																																					
00612F83	ATX_co_mod_PowerArmor_T45_RightArm_Material_Paint_BasicGrey	0056346B	ATX_mod_PowerArmor_T45_RightArm_Material_Paint_BasicGrey	Grey Paint							0																																					
00612F85	ATX_co_mod_PowerArmor_T45_Torso_Material_Paint_BasicGrey	0056346D	ATX_mod_PowerArmor_T45_Torso_Material_Paint_BasicGrey	Grey Paint							0																																					
00612F81	ATX_co_mod_PowerArmor_T45_LeftArm_Material_Paint_BasicGrey	00563469	ATX_mod_PowerArmor_T45_LeftArm_Material_Paint_BasicGrey	Grey Paint							0																																					
00612F84	ATX_co_mod_PowerArmor_T45_RightLeg_Material_Paint_BasicGrey	0056346C	ATX_mod_PowerArmor_T45_RightLeg_Material_Paint_BasicGrey	Grey Paint							0																																					
006134D5	SCORE_S5_co_BackPack_Flair1_Alistair	0061237D	SCORE_S5_mod_BackPack_ValorousAlistair_Flair1	Valorous Alistair Backpack Flair							0																																					
006134D6	SCORE_S5_co_BackPack_Flair2_Alistair	0061237E	SCORE_S5_mod_BackPack_ValorousAlistair_Flair2	Valorous Alistair Backpack Flair							0																																					
00613507	ATX_F1_co_Clothes_Headwear_MaskedWrestler	00425CB5	ATX_Headwear_MaskedWrestler	Wrestler Mask							0																																					
006137F1	SCORE_S5_co_mod_GatlingLaser_Weapon_Paint_MIND	0061288A	SCORE_S5_mod_GatlingLaser_Weapon_Paint_MIND	M.I.N.D. Paint							0																																					
006137F3	SCORE_S5_co_mod_GatlingLaser_Ultracite_Weapon_Paint_MIND	006137F2	SCORE_S5_mod_GatlingLaser_Ultracite_Weapon_Paint_MIND	M.I.N.D. Paint							0																																					
00613993	ATX_workshop_co_FloorDecor_BirdInCage	00692AB8	ATX_workshop_LL_BirdinCage								0																																					
005FA273	zzz_DEP_14										0																																					
005FA3F7	zzz_DEP_13										0																																					
005FA3FA	zzz_DEP_01										0																																					
005FA3FB	zzz_DEP_15										0																																					
005FA457	zzz_DEP_09										0																																					
00605856	zzz_DEP_04										0																																					
0060DCBA	zzz_DEP_10										0																																					
0060DCBC	zzz_DEP_12										0																																					
0060DCB4	zzz_DEP_02										0																																					
0060DCB6	zzz_DEP_05										0																																					
0060DCB7	zzz_DEP_06										0																																					
0060DCB9	zzz_DEP_08										0																																					
0060DCB8	zzz_DEP_07										0																																					
0060DCBB	zzz_DEP_11										0																																					
0060DCB5	zzz_DEP_03										0																																					
00613847	co_Weapon_Melee_PipeWrench_MechanicsBestFriend	00613852	PipeWrench_MechanicsBestFriend	Mechanic's Best Friend						006F28AC:DailyOps_AllChaseRareRecipesKnown_Condition:CNDF	1	006F28AC:DailyOps_AllChaseRareRecipesKnown_Condition:CNDF																																				
00613848	co_Weapon_Ranged_LeverGun_SoleSurvivor	00613851	LeverGun_SoleSurvivor	Sole Survivor						006F28AC:DailyOps_AllChaseRareRecipesKnown_Condition:CNDF	1	006F28AC:DailyOps_AllChaseRareRecipesKnown_Condition:CNDF																																				
00613996	zzz_ATX_workshop_co_TeslaCoilPowerPylon01										0																																					
00613998	ATX_workshop_co_Appliance_WasherDryer	00613999	ATX_workshop_LL_Appliances_WasherDryer								0																																					
006143B6	SCORE_workshop_CondProxy_co_CategoryResources_Beehive_GoldVendor									006143B5:SCORE_S4_COBJ_Beehive_Condition:CNDF	1	006143B5:SCORE_S4_COBJ_Beehive_Condition:CNDF																																				
006143B7	SCORE_workshop_CondProxy_co_CategoryResources_NukaCola_GoldVendor									006143B4:SCORE_S4_COBJ_NukaCola_Condition:CNDF	1	006143B4:SCORE_S4_COBJ_NukaCola_Condition:CNDF																																				
006170ED	workshop_co_CondProxy_FloorDecor_Plushie_ScorchbeastQueen									006A578F:co_Tinkers_Souvenir_Plushie_ScorchbeastQueen:COBJ|00774257:TreasureHunt_AllChaseRecipesKnown_Condition:CNDF|008AA91B:workshop_LL_Plushies_Other:LVLI	3	006A578F:co_Tinkers_Souvenir_Plushie_ScorchbeastQueen:COBJ	00774257:TreasureHunt_AllChaseRecipesKnown_Condition:CNDF	008AA91B:workshop_LL_Plushies_Other:LVLI																																		
006170EE	workshop_co_CondProxy_FloorDecor_Plushie_Snallygaster									0040FBFB:workshop_LL_Plushies_Cryptids:LVLI|006A578E:co_Tinkers_Souvenir_Plushie_Snallygaster:COBJ|00774257:TreasureHunt_AllChaseRecipesKnown_Condition:CNDF	3	0040FBFB:workshop_LL_Plushies_Cryptids:LVLI	006A578E:co_Tinkers_Souvenir_Plushie_Snallygaster:COBJ	00774257:TreasureHunt_AllChaseRecipesKnown_Condition:CNDF																																		
00617304	ATX_Workshop_co_Furniture_GiddyUpRockingChair	00613843	ATX_Chair_GiddyUpButtercup	Giddyup Buttercup Rocking Horse							0																																					
00617A58	workshop_co_CondProxy_FloorDecor_AreaRug_WVStateBird									0050EFFB:ATX_workshop_LL_FloorDecor_Rugs:LVLI|00774257:TreasureHunt_AllChaseRecipesKnown_Condition:CNDF	2	0050EFFB:ATX_workshop_LL_FloorDecor_Rugs:LVLI	00774257:TreasureHunt_AllChaseRecipesKnown_Condition:CNDF																																			
00617A59	workshop_co_CondProxy_FloorDecor_Statue_Small_Posed_VaultGirl									0047737F:ATX_workshop_LL_statuesSmall:LVLI|00774257:TreasureHunt_AllChaseRecipesKnown_Condition:CNDF	2	0047737F:ATX_workshop_LL_statuesSmall:LVLI	00774257:TreasureHunt_AllChaseRecipesKnown_Condition:CNDF																																			
0061730C	zzz_Score_S5_workshop_co_WallDecor_KDInkwell_Gameboard	006143C8	SCORE_S5_Gameboard_KDInkwell_Escape	Framed Escape Gameboard							0																																					
00617A5B	co_mod_armor_Metal_Torso_Material	00184022	mod_armor_Metal_Torso_Material_0	Standard							0																																					
00617A5A	co_mod_armor_Metal_Leg_Material	00184019	mod_armor_Metal_Leg_Material_0	Standard							0																																					
00618467	ATX_co_mod_Sword_Weapon_ModelSwap_ValorousAlistairSword	0061288F	ATX_mod_Sword_Weapon_ModelSwap_ValorousAlistairSword	Valorous Alistair Sword							0																																					
0061898B	workshop_co_CondProxy_YaoGuaiTube									00602418:workshop_LL_CreatureTubes:LVLI|00774257:TreasureHunt_AllChaseRecipesKnown_Condition:CNDF	2	00602418:workshop_LL_CreatureTubes:LVLI	00774257:TreasureHunt_AllChaseRecipesKnown_Condition:CNDF																																			
