FormID	EDID	ConditionCount	Cond01	Cond02	Cond03	Cond04	Cond05	Cond06	Cond07	Cond08	Cond09	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	ReferencedByCount	Ref01	Ref02	Ref03	Ref04	Ref05	Ref06	Ref07	Ref08	Ref09	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20	Ref21	Ref22	Ref23	Ref24	Ref25	FileName
006F28AC	DailyOps_AllChaseRareRecipesKnown_Condition	25	Subject.HasLearnedRecipe(workshop_co_Generator_Scavenged_SolarPanel [COBJ:005D1F31], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_MiscStructures_Symptomatic [COBJ:005D81AB], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Generator_SuperReactor [COBJ:005D163B], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Brewing_LiquidCourage [COBJ:005911A3], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Weapon_Melee_WarGlaive [COBJ:005D80DF], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Weapon_Melee_DLC01_AssaultronBlade_TheGutter [COBJ:005D9D18], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Weapon_Ranged_AssaultRifle_WhistleInTheDark [COBJ:005D8D83], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Weapon_Ranged_BOSRocketLauncher [COBJ:005E47D7], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Armor_BOSInfantry_ArmLeft [COBJ:005E38B9], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Armor_BOSInfantry_ArmRight [COBJ:005E38BB], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Armor_BOSInfantry_LegLeft [COBJ:005E38BD], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Armor_BOSInfantry_LegRight [COBJ:005E38BF], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Armor_BOSInfantry_Torso [COBJ:005E38C1], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Headwear_Clothes_BOSInfantry_Helmet [COBJ:005E38C3], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Weapon_Melee_PlasmaSword [COBJ:005ECD91], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Container_MeatBag [COBJ:005EDA72], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_mod_PowerArmor_X01_LeftArm_Material_Paint_Scorched [COBJ:005EE6B9], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Weapon_Ranged_BosPistol [COBJ:005EBF93], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Armor_EnclaveScoutUniform_ArmLeft_Covert [COBJ:005FC9B6], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Armor_EnclaveScoutUniform_ArmRight_Covert [COBJ:005FC9B5], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Armor_EnclaveScoutUniform_LegLeft_Covert [COBJ:005FC9B3], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Armor_EnclaveScoutUniform_LegRight_Covert [COBJ:005FC9B4], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Armor_EnclaveScoutUniform_Torso_Covert [COBJ:005FC9B7], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Headwear_EnclaveScoutUniform_Mask_Covert [COBJ:005FC9B2], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Weapon_Melee_DeathclawGauntlet_UnstoppableMonster [COBJ:005FD187], 00 00 00 00) = 1.000000	6	0057CE6E:W05_LLV_GoldVendor_SecretService_Reginald:"":LVLI	005A0EF4:W05_LLV_GoldVendor_Raider_Mortimer_5_Neighborly:"":LVLI	005A0EFA:W05_LLV_GoldVendor_Raider_Mortimer_4_Friendly:"":LVLI	005D080E:LL_DailyOps_Rewards_HighLVL_Chase_Rare:"":LVLI	005D9CBB:LLS_DailyOps_Rewards_Chase_HighLVL:"":LVLI	0073DAB4:LL_DailyOps_Rewards_HighLVL_Chase_RareUntradable:"":LVLI																				SeventySix.esm
006F28AB	DailyOps_AllChaseUncommonRecipesKnown_Condition	25	Subject.HasLearnedRecipe(workshop_co_CondProxy_Lights_CagedBulbLights [COBJ:005D0F1A], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(Workshop_co_BurrowsSigns [COBJ:005D0F18], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_WallDecor_SignsValleyGalleria [COBJ:005D0F1C], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Armor_VaultSuit94_Underarmor [COBJ:005D0F01], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Container_StashBox_Vault94 [COBJ:005D0F19], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(Workshop_co_EmmetMountainSigns [COBJ:005EDA73], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Lights_NeonSignHello [COBJ:005EDA71], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Lights_NeonSignOpen [COBJ:005EDA74], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Benches_Wood_CrowdBench [COBJ:005ECBD6], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Bed_PoodleSleepingBag [COBJ:005EDDE8], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_FloorDecor_EnclaveMedallion [COBJ:005FBF7E], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_WallDecor_BOSMedallion [COBJ:005FBF7A], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_WallDecor_ScienceChalkboards [COBJ:005FD091], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Lights_AsylumLight [COBJ:005ECBD5], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_SuperMutantTube [COBJ:005EE151], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_WendigoTube [COBJ:005FBF79], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_FloaterFlamer [COBJ:00696259], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_mod_weapon_Handmade_Paint_HotRod [COBJ:00696263], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_FlatwoodsMonsterTube [COBJ:00696261], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_mod_weapon_Handmade_Paint_Intergalactic [COBJ:0069625F], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(MOON_DO_Workshop_co_CondProxy_Couch_Brahmin [COBJ:00692A1E], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(MOON_DO_Workshop_CO_CowboyChaps [COBJ:0068ADF0], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(MOON_DO_Workshop_CO_CowboyDuster [COBJ:0068ADEF], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(MOON_DO_Workshop_co_CondProxy_FeralGhoulChair [COBJ:00692A1D], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(MOON_DO_Workshop_co_CondProxy_GorillaChair [COBJ:0069687E], 00 00 00 00) = 1.000000	9	005A0AC4:W05_LLV_GoldVendor_Settler_Samuel_3_Cooperative:"":LVLI	005A0AC5:W05_LLV_GoldVendor_Settler_Samuel_1_Cautious:"":LVLI	005A0EE3:W05_LLV_GoldVendor_Settler_Samuel_4_Friendly:"":LVLI	005A0EE5:W05_LLV_GoldVendor_Raider_Mortimer_1_Cautious:"":LVLI	005A0EE9:W05_LLV_GoldVendor_Settler_Samuel_5_Neighborly:"":LVLI	005A0F00:W05_LLV_GoldVendor_Raider_Mortimer_3_Cooperative:"":LVLI	005CB9FC:LL_DailyOps_Rewards_HighLVL_Chase_Uncommon:"":LVLI	005D9CBB:LLS_DailyOps_Rewards_Chase_HighLVL:"":LVLI	0073DAB5:LL_DailyOps_Rewards_HighLVL_Chase_UncommonUntradable:"":LVLI																	SeventySix.esm
006F4D1D	Armor_Set_Muni	5	Subject.GetEquipped(Armor_XPD_AC_Muni_ArmRight "Civil Engineer Armor Right Arm" [ARMO:006F3DB4], 00 00 00 00) = 1.000000	Subject.GetEquipped(Armor_XPD_AC_Muni_ArmLeft "Civil Engineer Armor Left Arm" [ARMO:006F3DB2], 00 00 00 00) = 1.000000	Subject.GetEquipped(Armor_XPD_AC_Muni_LegLeft "Civil Engineer Armor Left Leg" [ARMO:006F3DB5], 00 00 00 00) = 1.000000	Subject.GetEquipped(Armor_XPD_AC_Muni_LegRight "Civil Engineer Armor Right Leg" [ARMO:006F3DB6], 00 00 00 00) = 1.000000	Subject.GetEquipped(Armor_XPD_AC_Muni_Torso "Civil Engineer Armor Chest Piece" [ARMO:006F3DB3], 00 00 00 00) = 1.000000																					2	006F4DB7:XPD_AC_EnchArmor_Muni:"Civil Engineer Armor Bonus":ENCH	00761859:mod_armor_XPD_AC_Muni_SetBonusCounter:"":OMOD																								SeventySix.esm
00731DAD	GQ_Workshop_AllRecipesKnown_Condition	25	Subject.HasLearnedRecipe(workshop_co_WorkshopSmallLetters [COBJ:0010FEEA], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_WallDecor_PoweredPoster_Adverts [COBJ:003C94F4], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_WallDecor_PictureFrames_Modern [COBJ:003C94F0], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_WallDecor_SignsMetal [COBJ:00196844], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Doors_DoorsMetal_Diner [COBJ:004E4873], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Doors_DoorsWood_Painted [COBJ:004E4877], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Doors_DoorsWood_Shack [COBJ:004E4878], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Container_BearProof_Trashcan [COBJ:00369835], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Container_Dumpster01 [COBJ:001B881D], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Container_FootLocker01 [COBJ:0023C9BA], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Container_MetalBox [COBJ:0023D2C6], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Container_PreWar_Dressers [COBJ:0001AB2D], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Container_Prewar_NewsStand [COBJ:00090769], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Container_Prewar_TrashCan [COBJ:001565E6], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Container_Woodcrate [COBJ:002381BB], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Container_ToolboxLarge [COBJ:003A0748], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Container_OfficeFileCabinets [COBJ:00605F1F], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Tables_ChargenWoodSet [COBJ:00399F9F], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Tables_Desks_Wooden [COBJ:003C7BDE], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Tables_HighTechRoundTable01_Dirty [COBJ:002381AF], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Tables_MetalTables [COBJ:003C7BE3], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Tables_ModernDomestic_Ruin_Kitchen [COBJ:003C7BD9], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Tables_ModernDomestic_Ruin_LivingRoom [COBJ:003C7BDA], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Tables_PicnicTable01 [COBJ:0005B5EA], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Tables_OfficeDesk01 [COBJ:00019364], 00 00 00 00) = 1.000000	2	0072BC1E:NPE_ABetterTomorrow_LL_Quest_Reward_Recipes:"":LVLI	00799B16:zzz_GHL_ABetterTomorrow_LL_Quest_Reward_BONUS:"":LVLI																								SeventySix.esm
00731DAE	TW010_ThrilloftheGrill_AllRecipesKnown_Condition	25	Subject.HasLearnedRecipe(co_meal_BloatFlyMeatTasty [COBJ:003C60D6], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_BloodBugTasty [COBJ:003C60D9], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_BloodLeafHerbTastyTea [COBJ:003C60F3], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_DeathclawMeatTasty [COBJ:0011C5AB], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_DogMeatTasty [COBJ:003C60DC], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_GlowingFungusVegetableTastySoup [COBJ:003C60E8], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_IguanaMeatTastySoup [COBJ:0011C58B], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_MirelurkMeatTastyCake [COBJ:0011C59A], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_MirelurkMeatTastyJerky [COBJ:0011C59B], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_MirelurkSoftshellMeatTasty [COBJ:003C60E0], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_MoleratMeatTasty [COBJ:0011C59C], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_MutantHoundTastyStew [COBJ:003C60E2], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_MutfruitFruitTastyTea [COBJ:003C60F0], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_RadscorpionEggTasty [COBJ:0011C59D], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_RadStagMeatTastyStew [COBJ:0011863F], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_SiltBeanVegetableTastySoup [COBJ:003C60EB], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_SquirrelMeatTasty [COBJ:0011C59E], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_SquirrelMeatTastyStew [COBJ:00118641], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_TatoVegetableTastyStew [COBJ:003C60E5], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_YaoGuaiMeatTasty [COBJ:0011C59F], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_AshRoseHerbTastyTea [COBJ:00295C29], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_AsterHerbTastyTea [COBJ:00295C2A], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_BlackberryFruitTastyTea [COBJ:00118656], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_CarrotFlowerHerbTastyTea [COBJ:00295C2D], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_meal_FernFlowerHerbTastyTea [COBJ:00295C2E], 00 00 00 00) = 1.000000	1	00731DB1:TW010_LLS_Recipes_Cooking_Tasty_Meat_Any:"":LVLI																									SeventySix.esm
00731DAC	GQ_SPOTLIGHTWorkshop_AllRecipesKnown_Condition	25	Subject.HasLearnedRecipe(workshop_co_WorkshopSmallLetters [COBJ:0010FEEA], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_WallDecor_PoweredPoster_Adverts [COBJ:003C94F4], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_WallDecor_PictureFrames_Modern [COBJ:003C94F0], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_WallDecor_SignsMetal [COBJ:00196844], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Doors_DoorsMetal_Diner [COBJ:004E4873], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Doors_DoorsWood_Painted [COBJ:004E4877], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Doors_DoorsWood_Shack [COBJ:004E4878], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Container_BearProof_Trashcan [COBJ:00369835], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Container_Dumpster01 [COBJ:001B881D], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Container_FootLocker01 [COBJ:0023C9BA], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Container_MetalBox [COBJ:0023D2C6], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Container_PreWar_Dressers [COBJ:0001AB2D], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Container_Prewar_NewsStand [COBJ:00090769], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Container_Prewar_TrashCan [COBJ:001565E6], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Container_Woodcrate [COBJ:002381BB], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Container_ToolboxLarge [COBJ:003A0748], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Container_OfficeFileCabinets [COBJ:00605F1F], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Tables_ChargenWoodSet [COBJ:00399F9F], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Tables_Desks_Wooden [COBJ:003C7BDE], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Tables_HighTechRoundTable01_Dirty [COBJ:002381AF], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Tables_MetalTables [COBJ:003C7BE3], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Tables_ModernDomestic_Ruin_Kitchen [COBJ:003C7BD9], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Tables_ModernDomestic_Ruin_LivingRoom [COBJ:003C7BDA], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Tables_PicnicTable01 [COBJ:0005B5EA], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Tables_OfficeDesk01 [COBJ:00019364], 00 00 00 00) = 1.000000	0																										SeventySix.esm
00731DAF	TW043_PatrolDuty_Ranged_AllRecipesKnown_Condition	10	Subject.HasLearnedRecipe(co_Weapon_Ranged_LaserGun [COBJ:00004178], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Weapon_Ranged_44 [COBJ:00030DFF], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Weapon_Ranged_PumpActionShotgun [COBJ:001960FF], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Weapon_Ranged_10mmSMG [COBJ:00031FE8], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Weapon_Ranged_SingleActionRevolver [COBJ:00031FE6], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Weapon_Ranged_Crossbow [COBJ:003324C5], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Weapon_Ranged_DLC04_HandMadeGun [COBJ:0037A22E], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Weapon_Ranged_M79 [COBJ:00311431], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Weapon_Ranged_PlasmaGun [COBJ:0000417B], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Weapon_Ranged_SubmachineGun [COBJ:0006F340], 00 00 00 00) = 1.000000																1	00731DB0:TW043_LLS_Recipes_Weapons_Ranged_RegionToxicValley:"":LVLI																									SeventySix.esm
00732731	XPD_AC_IsUniqueCivilianGeneric_Condition	4	Subject.HasKeyword(XPD_ObjMod_FreePrisoners_PrisonerImprisoned_Keyword [KYWD:00640308], 00 00 00 00) = 1.000000	Subject.HasKeyword(XPD_ObjMod_FreePrisoners_PrisonerFreed_Keyword [KYWD:00637A47], 00 00 00 00) = 1.000000	Subject.GetIsID(XPD_AC02_DefendNPC_NPC "Civilian Escortee" [NPC_:006D1C17], 00 00 00 00) = 1.000000	Subject.GetIsID(AC_MQ02_Stage_SuperstitiousRefugee "Superstitious Refugee" [NPC_:006F236A], 00 00 00 00) = 1.000000																						7	00727EFE:XPD_AC_CivilianGeneric_Idle:"":INFO	00727F09:XPD_AC_CivilianGeneric_Idle_Conditioned:"":INFO	00727F15:XPD_AC_CivilianGeneric_Hello:"":INFO	00727F20:XPD_AC_CivilianGeneric_Hello_Conditioned:"":INFO	0072EBE6:XPD_AC_CivilianGeneric_Idle_Casino:"":INFO	0072EBE8:XPD_AC_CivilianGeneric_Idle_Aquarium:"":INFO	0072EBF2:XPD_AC_CivilianGeneric_Hello_Aquarium:"":INFO																			SeventySix.esm
00732A92	SCORE_S14_COBJ_MilitaryCryofreezer_Condition	2	Subject.HasLearnedRecipe(SCORE_workshop_CondProxy_co_CategoryAppliances_MilitaryCryofreezer_GoldVendor [COBJ:00732A95], 00 00 00 00) = 1.000000	Subject.HasEntitlement(SCORE_S14_CAMP_Utility_Military_Cryo_Freezer "Military Cryo-Freezer" [ENTM:006C2F42], 00 00 00 00) = 1.000000																								1	006C2F41:SCORE_S14_workshop_co_Appliance_Military_Cryo_Freezer:"":COBJ																									SeventySix.esm
0073C357	NonPlayerTradable_Condition	1	Subject.HasKeyword(NonPlayerTradable [KYWD:00499F7A], 00 00 00 00) = 1.000000																									0																										SeventySix.esm
0073E93E	SCORE_S16_COBJ_Adelaide_Condition	2	Subject.HasLearnedRecipe(SCORE_workshop_CondProxy_co_CategoryAlly_Adelaide_GoldVendor [COBJ:0073E93F], 00 00 00 00) = 1.000000	Subject.HasEntitlement(SCORE_S16_ENTM_CAMP_Ally_Adelaide "Lite Ally: Adelaide" [ENTM:0073E941], 00 00 00 00) = 1.000000																								1	0073E940:ATX_co_COMP_Constructible_CampObject_Adelaide:"":COBJ																									SeventySix.esm
0075FC0B	E02A_Meat_AllChaseRecipesKnown_Condition	25	Subject.HasLearnedRecipe(co_Weapon_Thrown_MeatCleaver [COBJ:005532B2], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_FloorDecor_MeatWeek_Flag1 [COBJ:00553ED9], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_CraftingCooking_Animalistic_Grill [COBJ:005D009A], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_mod_BackPack_Standard_Material_Chally [COBJ:005D009D], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_CraftingCooking_GroceryCartGrill [COBJ:0060CB3B], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_Decorations_PlasticFruitBowl [COBJ:0060CB3D], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_WallDecor_PlasticFruitWreath [COBJ:0060CB3C], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_FloorDecor_DecoyDuckSet [COBJ:0060DBE5], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(co_Weapon_Ranged_PepperShaker [COBJ:00611A66], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_FloorDecor_Plushie_Punty [COBJ:006DF57C], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Lights_Wall_SuperMutantDiagram [COBJ:006DF57F], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_Lights_Wall_MutantHoundDiagram [COBJ:006DF57E], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_FloorDecor_StuffedMutantHound [COBJ:006C5084], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_FloorDecor_Plushie_WilberMcPigg [COBJ:006DF57D], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_CondProxy_FloorDecor_Plushie_Peppino [COBJ:006DF57B], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(workshop_co_FloorDecor_BloodyRug [COBJ:006E22E9], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(Workshop_co_proxy_CurtainDoor_Bloody [COBJ:006E22EC], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(Meat_workshop_co_Displays_MegalonyxDisplayRack [COBJ:0075EBCC], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(Meat_co_Tinkers_Souvenir_Fossil_MegalonyxSkull [COBJ:0075EBCD], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(Meat_co_Tinkers_Souvenir_Fossil_MegalonyxTorso [COBJ:0075EBCE], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(Meat_co_Tinkers_Souvenir_Fossil_MegalonyxLeftArm [COBJ:0075EBD1], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(Meat_co_Tinkers_Souvenir_Fossil_MegalonyxLeftLeg [COBJ:0075EBCF], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(Meat_co_Tinkers_Souvenir_Fossil_MegalonyxRightArm [COBJ:0075EBD2], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(Meat_co_Tinkers_Souvenir_Fossil_MegalonyxRightLeg [COBJ:0075EBD0], 00 00 00 00) = 1.000000	Subject.HasLearnedRecipe(Meat_workshop_co_CondProxy_FloorDecor_Plushie_GroundMeat [COBJ:0075EAAD], 00 00 00 00) = 1.000000	0																										SeventySix.esm
