WEAP_FormID	WEAP_EDID	WEAP_FULL	DNAM_Ammo	DNAM_Speed	DNAM_ReloadSpeed	DNAM_NPCReloadDelay	DNAM_Reach	DNAM_ReachEngagementMult	DNAM_MinRange	DNAM_MaxRange	DNAM_AttackDelaySeconds	DNAM_DamageOutOfRangeMult	DNAM_OnHit	DNAM_Flags	DNAM_Capacity	DNAM_AmmoPerShot	DNAM_WeaponType	DNAM_SecondaryDamage	DNAM_Weight	DNAM_Value	DNAM_BaseDamage	DNAM_SoundLevel	DNAM_AccuracyBonus	DNAM_AnimAttackSeconds	DNAM_Rank	DNAM_ActionPointCost	DNAM_FullPowerSeconds	DNAM_MinPowerPerShot	DNAM_Stagger	DNAM_Health	CRDT_CritDamageMult	CRDT_CritChargeBonus	CRDT_CritEffect	DNAM_Projectiles	DNAM_RumblePattern	WSAM_SneakAttackMult	CVT0_DamageCurve	CVT1_MinDurabilityCurve	CVT2_CondLossScale	CVT3_BashCondLossScale	CVT4_MaxDurabilityCurve
006423BF	crFanaticM79	M79 Grenade Launcher	AmmoGrenadeLauncher "40mm Grenade Round" [AMMO:001CF27D]	1.000000	1.000000	2.000000	1.000000	1.000000	1719.000000	3437.000000	1.000000	0.100000	Normal formula behaviour		1	1	Gun	15.000000	6.000000	30	3	Loud	0	1.000000	0	30.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Explosive_SingleShot [CURV:00434588]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
006423BA	crFanaticMinigun	Minigun	Ammo5mm "5mm Round" [AMMO:0001F66C]	2.000000	1.000000	0.000000	1.000000	1.000000	1492.000000	2984.000000	0.000000	0.500000	Normal formula behaviour		500	1	Gun	15.000000	18.000000	150	8	Very Loud	0	2.200000	0	30.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier12 [CURV:0076E9C1]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic_HighRoF [CURV:0050A608]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
006423BD	crFanaticLeverGun	Lever Action Rifle	Ammo45Caliber ".45 Round" [AMMO:0001F66A]	1.000000	1.000000	0.000000	1.000000	1.000000	1948.000000	3896.000000	0.500000	0.500000	Normal formula behaviour		5	1	Gun	15.000000	6.000000	135	35	Loud	0	0.833333	0	26.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier31 [CURV:0076E9D4]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic_SixShot [CURV:0050A606]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
006423C1	crFanaticMG42	Light Machine Gun	Ammo556 "5.56 Round" [AMMO:0001F278]	1.750000	1.000000	0.000000	1.000000	1.000000	1413.000000	2827.000000	0.250000	0.500000	Normal formula behaviour		75	1	Gun	15.000000	8.000000	150	0	Loud	0	2.200000	0	32.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier18 [CURV:0076E9C7]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic_HighRoF [CURV:0050A608]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
006423B9	crFanaticCombatShotgun	Combat Shotgun	AmmoShotgunShell "Shotgun Shell" [AMMO:0001F673]	1.000000	1.000000	0.000000	1.000000	1.000000	849.000000	1698.000000	0.500000	0.100000	Normal formula behaviour		8	1	Gun	15.000000	7.000000	125	50	Loud	0	0.833333	0	35.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier30 [CURV:0076E9D3]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Shotgun [CURV:003B56D1]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
006423BE	crFanaticMissileLauncher	Missile Launcher	AmmoMissile "Missile" [AMMO:000CABA3]	1.000000	1.000000	2.000000	1.000000	1.000000	2177.000000	4354.000000	1.200000	0.500000	Normal formula behaviour		1	1	Gun	15.000000	20.000000	100	0	Loud	0	0.833333	0	45.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Explosive_SingleShot [CURV:00434588]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
006423BC	crFanaticPumpActionShotgun	Pump Action Shotgun	AmmoShotgunShell "Shotgun Shell" [AMMO:0001F673]	1.000000	1.000000	0.000000	1.000000	1.000000	949.000000	1898.000000	0.500000	0.100000	Normal formula behaviour		8	1	Gun	15.000000	7.000000	50	50	Loud	100	0.833333	0	35.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier30 [CURV:0076E9D3]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Shotgun [CURV:003B56D1]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
006423C0	crFanatic50CalMachineGun	50 Cal Machine Gun	Ammo50Caliber ".50 Round" [AMMO:0001F279]	1.000000	1.000000	0.000000	1.000000	1.000000	1099.000000	2199.000000	0.000000	0.500000	Normal formula behaviour		250	1	Gun	15.000000	18.000000	175	8	Very Loud	0	2.200000	0	30.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier18 [CURV:0076E9C7]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic_HighRoF [CURV:0050A608]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
006446C8	crFanaticProtectronMeleeRight		NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.600000	1.000000	0.000000	10.000000	0.000000	-1.000000	Dismember only		0	1	OneHandSword	10.000000	2.000000	0	1	Normal	0	0.666667	0	20.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier32 [CURV:0076E9D5]				
006446C9	crFanaticProtectronMeleeLeft		NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.600000	1.000000	0.000000	10.000000	0.000000	-1.000000	Dismember only		0	1	OneHandSword	10.000000	2.000000	0	1	Normal	0	0.666700	0	20.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier32 [CURV:0076E9D5]				
00642362	crAlienBlaster_Cryo_Kappa	Cryo Alien Blaster	AmmoAlienBlaster "Alien Blaster Round" [AMMO:001025AA]	1.000000	1.000000	0.000000	1.000000	1.000000	1058.000000	2115.000000	0.100000	0.500000	Normal formula behaviour		0	1	Gun	10.000000	2.000000	90	0	Normal	0	1.000000	0	20.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Energy_Min [CURV:001FAB9A]	ConditionDamageScaleFactor_Weapons_Energy [CURV:0003490E]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Energy_Max [CURV:00345A4D]
00642360	crWeapZetanDrone_GammaGun_Alpha	Zetan Elite Drone Gamma Gun	crAmmoGammaCell "Gamma Round" [AMMO:0063EE3B]	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	2048.000000	1.000000	0.000000	Normal formula behaviour		0	1	Gun	0.000000	3.000000	0	1	Normal	0	0.166667	0	0.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000					
0064235F	crAlienRifle_General-Zeta	Alien Disintegrator	AmmoAlienBlaster "Alien Blaster Round" [AMMO:001025AA]	1.000000	1.000000	0.000000	1.000000	1.000000	1587.000000	3173.000000	0.300000	0.500000	Normal formula behaviour		0	1	Gun	15.000000	7.000000	250	0	Normal	0	0.666667	0	25.000000	0.000000	0.000000	Medium	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Energy_Min [CURV:001FAB9A]	ConditionDamageScaleFactor_Weapons_Energy [CURV:0003490E]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Energy_Max [CURV:00345A4D]
00642361	crWeapZetanDrone_Omega	Zetan Drone Laser	AmmoFusionCell "Fusion Cell" [AMMO:000C1897]	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	2048.000000	1.000000	0.000000	Normal formula behaviour		0	1	Gun	0.000000	3.000000	0	0	Normal	0	0.166667	0	0.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000					
00646BE3	crFanaticFlamer	Flamer	AmmoFlamerFuel "Fuel" [AMMO:000CAC78]	1.000000	1.000000	0.000000	1.000000	1.000000	550.000000	1099.000000	0.150000	0.700000	No dismember or explode		100	1	Gun	15.000000	15.000000	150	0	Normal	0	2.200000	0	30.000000	0.000000	0.000000	Small	100	2.000000	1.000000	CritFire [SPEL:001478EC]			2.000000		Durability_Weapons_Energy_Min [CURV:001FAB9A]	ConditionDamageScaleFactor_Weapons_Energy [CURV:0003490E]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Energy_Max [CURV:00345A4D]
00633475	E08A_GulperSmacker	Gulper Smacker	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	TwoHandSword	10.000000	3.000000	35	23	Quiet	0	1.800010	0	45.000000	0.000000	0.000000	Medium	100	3.000000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier35 [CURV:0080F213]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
00636969	zzzE09A_Launcher_Weapon	Sonic Attack	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	2000.000000	3000.000000	10.000000	0.000000	Normal formula behaviour		0	1	Gun	0.000000	3.000000	0	0	Normal	0	1.000000	0	0.000000	0.000000	0.000000	Small	0	2.000000	0.000000	NULL - Null Reference [00000000]			2.000000					
0063D326	crUltraciteAbominationThrowBloatflyWeapon	Throw Bloatfly Attack	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	100.000000	10000.000000	5.000000	1.000000	Normal formula behaviour		0	1	Grenade	3.000000	1.000000	0	0	Normal	0	3.000000	0	0.000000	0.000000	0.000000	Small	0	2.000000	0.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier35 [CURV:0076E9D8]				
00646880	E08B_Minigun_FoundationsVengeance	Foundation's Vengeance	Ammo5mm "5mm Round" [AMMO:0001F66C]	2.000000	1.000000	0.000000	1.000000	1.000000	2686.000000	5371.000000	0.000000	0.500000	Normal formula behaviour		500	1	Gun	35.000000	18.000000	150	8	Very Loud	0	2.200000	0	8.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Player_Damage_Universal_Tier13 [CURV:0080F1FD]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic_HighRoF [CURV:0050A608]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
006477ED	E08B_SuperSledge_TheDebilitator	The Debilitator	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Normal formula behaviour		0	1	TwoHandSword	15.000000	20.000000	70	40	Loud	0	1.800010	0	52.000000	0.000000	0.000000	Medium	100	3.000000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier39 [CURV:0080F217]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
006477EE	E08B_HuntingRifle_DoctorsOrders	Doctor's Orders	Ammo308Caliber ".308 Round" [AMMO:0001F66B]	1.250000	1.250000	0.000000	1.000000	1.000000	2612.000000	5225.000000	0.150000	0.500000	Explode only		5	1	Gun	21.000000	6.000000	40	20	Loud	0	0.833333	0	28.000000	0.000000	0.000000	Small	100	3.000000	1.000000	NULL - Null Reference [00000000]			3.000000	CT_Player_Damage_Universal_Tier40 [CURV:0080F218]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic_SixShot [CURV:0050A606]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
006477EC	E08B_CombatShotgun_CrowdControl	Crowd Control	AmmoShotgunShell "Shotgun Shell" [AMMO:0001F673]	1.000000	1.000000	0.000000	1.000000	1.000000	1019.000000	2038.000000	0.500000	0.500000	Normal formula behaviour		8	1	Gun	21.000000	7.000000	125	50	Loud	0	0.833333	0	18.000000	0.000000	0.000000	Small	100	2.250000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Player_Damage_Universal_Tier34 [CURV:0080F212]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Shotgun [CURV:003B56D1]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
006477EF	E08B_DeathTambo_ToneDeath	Tone Death	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	2000.000000	0.000000	0.000000	-1.000000	Explode only		0	1	HandToHandMelee	10.000000	0.500000	60	10	Silent	0	1.138897	0	29.000000	0.000000	0.000000	Small	100	2.500000	1.000000	NULL - Null Reference [00000000]			4.000000	CT_Player_Damage_Universal_Tier29 [CURV:0080F20D]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
00647820	E08B_Blunderbuss_PiratePunch	Pirate Punch	Ammo50CaliberBall ".50 Caliber Ball" [AMMO:0000796E]	1.000000	1.000000	0.000000	1.000000	1.000000	1587.000000	3173.000000	0.000000	0.500000	Normal formula behaviour		1	1	Gun	17.000000	3.000000	90	7	Loud	0	0.666667	0	28.000000	0.000000	0.000000	Small	100	2.750000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Player_Damage_Universal_Tier64 [CURV:0080F230]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic_SingleShot [CURV:0050A607]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0064A575	ToyFireworkLauncher_Yellow	Nuka Launcher (Yellow)	Ammo_FireworkYellow "Yellow Firework" [AMMO:0064A56D]	1.000000	1.000000	0.000000	1.000000	1.000000	256.000000	256.000000	0.100000	0.500000	Normal formula behaviour		999	1	Gun	0.000000	2.000000	10	0	Normal	0	0.666667	0	20.000000	0.000000	0.000000	Medium	1	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Ballistic_SixShot [CURV:0050A606]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Melee_Max [CURV:00345A4C]
0064A573	ToyFireworkLauncher_Pink	Nuka Launcher (Pink)	Ammo_FireworkPink "Pink Firework" [AMMO:0064A56B]	1.000000	1.000000	0.000000	1.000000	1.000000	256.000000	256.000000	0.100000	0.500000	Normal formula behaviour		999	1	Gun	0.000000	2.000000	10	0	Normal	0	0.666667	0	20.000000	0.000000	0.000000	Medium	1	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Ballistic_SixShot [CURV:0050A606]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Melee_Max [CURV:00345A4C]
0064A571	ToyFireworkLauncher_Blue	Nuka Launcher (Blue)	Ammo_FireworkBlue "Blue Firework" [AMMO:0064A569]	1.000000	1.000000	0.000000	1.000000	1.000000	256.000000	256.000000	0.100000	0.500000	Normal formula behaviour		999	1	Gun	0.000000	2.000000	10	0	Normal	0	0.666667	0	20.000000	0.000000	0.000000	Medium	1	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Ballistic_SixShot [CURV:0050A606]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Melee_Max [CURV:00345A4C]
0064A56F	ToyFireworkLauncher_Gold	Nuka Launcher (Gold)	Ammo_FireworkPalmGold "Palm Gold Firework" [AMMO:0064A567]	1.000000	1.000000	0.000000	1.000000	1.000000	256.000000	256.000000	0.100000	0.500000	Normal formula behaviour		999	1	Gun	0.000000	2.000000	10	0	Normal	0	0.666667	0	20.000000	0.000000	0.000000	Medium	1	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Ballistic_SixShot [CURV:0050A606]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Melee_Max [CURV:00345A4C]
0064A574	ToyFireworkLauncher_Red	Nuka Launcher (Red)	Ammo_FireworkRed "Red Firework" [AMMO:0064A56C]	1.000000	1.000000	0.000000	1.000000	1.000000	256.000000	256.000000	0.100000	0.500000	Normal formula behaviour		999	1	Gun	0.000000	2.000000	10	0	Normal	0	0.666667	0	20.000000	0.000000	0.000000	Medium	1	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Ballistic_SixShot [CURV:0050A606]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Melee_Max [CURV:00345A4C]
0064A570	ToyFireworkLauncher_Silver	Nuka Launcher (Silver)	Ammo_FireworkPalmSilver "Palm Silver Firework" [AMMO:0064A568]	1.000000	1.000000	0.000000	1.000000	1.000000	256.000000	256.000000	0.100000	0.500000	Normal formula behaviour		999	1	Gun	0.000000	2.000000	10	0	Normal	0	0.666667	0	20.000000	0.000000	0.000000	Medium	1	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Ballistic_SixShot [CURV:0050A606]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Melee_Max [CURV:00345A4C]
0064A572	ToyFireworkLauncher_Green	Nuka Launcher (Green)	Ammo_FireworkGreen "Green Firework" [AMMO:0064A56A]	1.000000	1.000000	0.000000	1.000000	1.000000	256.000000	256.000000	0.100000	0.500000	Normal formula behaviour		999	1	Gun	0.000000	2.000000	10	0	Normal	0	0.666667	0	20.000000	0.000000	0.000000	Medium	1	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Ballistic_SixShot [CURV:0050A606]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Melee_Max [CURV:00345A4C]
00646232	crPlasmaGrenade	Plasma Grenade	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	Normal formula behaviour		0	1	Grenade	3.000000	0.500000	30	0	Silent	0	1.833333	0	20.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	CritPlasma [SPEL:00139F8C]			2.000000					
0064FE93	crFanaticSledgehammer_CustomBleed_XPD_Pitt02_Harrower	Sledgehammer	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	TwoHandSword	15.000000	12.000000	40	23	Normal	0	2.037043	0	40.000000	0.000000	0.000000	Medium	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier30 [CURV:0076E9D3]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
00652F6C	AutoAxe_NONPLAYABLE	Auto Axe	NULL - Null Reference [00000000]	0.500000	1.000000	0.000000	1.000000	1.000000	256.000000	256.000000	1.000000	-1.000000	Dismember only		0	1	TwoHandAxe	1.000000	12.000000	125	0	Very Loud	0	2.200000	0	30.000000	0.000000	0.000000	Small	100	1.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier12 [CURV:0076E9C1]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Melee_Max [CURV:00345A4C]
006539AE	XPD_Pitt02_CarryAndThrow_Object_Troglocide	Troglocide	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	Normal formula behaviour		0	1	Grenade	3.000000	0.500000	50	5	Silent	0	1.833333	0	0.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]								
0065F1B8	crTrogAcidReflux	Acid Reflux	NULL - Null Reference [00000000]	1.000000	8.000000	0.000000	1.000000	1.000000	64.000000	768.000000	8.000000	0.500000	Normal formula behaviour		0	1	Gun	0.000000	25.000000	0	1	Normal	0	1.000000	0	20.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000					
0066EF71	crFanaticAutoGrenadeLauncher	Auto Grenade Launcher	AmmoGrenadeLauncher "40mm Grenade Round" [AMMO:001CF27D]	0.800000	1.000000	0.000000	1.000000	1.000000	1948.000000	3896.000000	0.500000	0.500000	Normal formula behaviour		9999	1	Gun	15.000000	18.000000	225	1	Very Loud	0	0.833333	0	30.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Explosive_SingleShot [CURV:00434588]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
00675214	crForemanAutoGrenadeLauncher	Auto Grenade Launcher	AmmoGrenadeLauncher "40mm Grenade Round" [AMMO:001CF27D]	0.800000	1.000000	0.000000	1.000000	1.000000	1948.000000	3896.000000	0.500000	0.500000	Normal formula behaviour		9999	1	Gun	15.000000	18.000000	225	1	Very Loud	0	0.833333	0	30.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Explosive_SingleShot [CURV:00434588]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0065E7EF	crUnarmedUltraciteAbomination	Unarmed Ultracite Abomination	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	100.000000	1.000000	100.000000	999999.000000	0.000000	0.500000	Normal formula behaviour		0	1	HandToHandMelee	0.000000	0.000000	0	1	Normal	0	4.075000	0	20.000000	0.000000	0.000000	Large	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier41 [CURV:0076E9DE]				
00661DD9	zzz_E09C_CompoundBow	Cupids Bow	Ammo_Arrow_Broadhead "Arrow" [AMMO:005A5DD2]	1.000000	1.000000	3.000000	1.000000	1.000000	256.000000	256.000000	0.500000	0.500000	Normal formula behaviour		1	1	Gun	10.000000	3.000000	45	7	Quiet	0	0.833300	0	20.000000	2.000000	0.500000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]				CT_Weapon_Bow_CompoundDMG [CURV:00568627]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic [CURV:002E8F1A]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
