FormID	EDID	FULL	DESC	NNAM	XALG_Flags	KEYWORDS	SWFI	BEVA	ETIP	ETDI	ETLG	ReferencedBy	ECIL_Count	ECIL_1	ECIL_2	ECIL_3	ECIL_4	ECIL_5	ECIL_6	ECIL_7	ECIL_8	ECIL_9	ECIL_10	ECIL_11	ECIL_12	ECIL_13	ECIL_14
0062F436	SCORE_S7_ENTM_Skin_PowerArmor_Model_Skellscream	Skellscream Power Armor Paint	Leave the world Lifeless around you with this Skellscream Power Armor Paint!  This is a unique skin that completely alters the appearance of your Power Armor. It can be equipped on all main Power Armors.  - SKIN IS CRAFTABLE AT POWER ARMOR STATIONS. -	Skellscream Paint	Premium	004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0052B5F0:ATX_Entitlement_Filter_Store_Skin_PowerArmor:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Player/PowerArmor/	SCORE_S7_Skin_PowerArmor_Model_Skellscream.dds		006316BA:SCORE_S7_co_mod_PowerArmor_ALL_Material_Paint_Skellscream_ArmLeft:COBJ|006316BB:SCORE_S7_co_mod_PowerArmor_ALL_Material_Paint_Skellscream_ArmRight:COBJ|006316BC:SCORE_S7_co_mod_PowerArmor_ALL_Material_Paint_Skellscream_Helmet:COBJ|006316BD:SCORE_S7_co_mod_PowerArmor_ALL_Material_Paint_Skellscream_LegLeft:COBJ|006316BE:SCORE_S7_co_mod_PowerArmor_ALL_Material_Paint_Skellscream_LegRight:COBJ|006316BF:SCORE_S7_co_mod_PowerArmor_ALL_Material_Paint_Skellscream_Torso:COBJ	2	SCORE_S7_Skin_PowerArmor_Model_Skellscream_C1.ddsSCORE_S7_Skin_PowerArmor_Model_Skellscream_C2.dds													
0062F437	SCORE_S7_ENTM_Skin_PowerArmor_Paint_T45_Zorbo	Zorbo Power Armor T-45 Paint	A patentend Zorbo invention for destruction!  - SKIN IS CRAFTABLE AT POWER ARMOR STATIONS. -	Zorbo T-45 Paint		004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0052B5F0:ATX_Entitlement_Filter_Store_Skin_PowerArmor:KYWD|005438F9:BabylonBlockFavorite:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/PowerArmor/	SCORE_S7_Skin_PowerArmor_Paint_T45_Zorbo.dds		0062FD97:SCORE_S7_co_mod_PowerArmor_T45_LeftArm_Material_Paint_Zorbo:COBJ|0062FD98:SCORE_S7_co_mod_PowerArmor_T45_RightArm_Material_Paint_Zorbo:COBJ|0062FD99:SCORE_S7_co_mod_PowerArmor_T45_LeftLeg_Material_Paint_Zorbo:COBJ|0062FD9A:SCORE_S7_co_mod_PowerArmor_T45_RightLeg_Material_Paint_Zorbo:COBJ|0062FD9B:SCORE_S7_co_mod_PowerArmor_T45_Helmet_Material_Paint_Zorbo:COBJ|0062FD9C:SCORE_S7_co_mod_PowerArmor_T45_Torso_Material_Paint_Zorbo:COBJ	2	SCORE_S7_Skin_PowerArmor_Paint_T45_Zorbo_C1.ddsSCORE_S7_Skin_PowerArmor_Paint_T45_Zorbo_C2.dds													
0062F452	SCORE_S7_ENTM_PlayerIcon_DrZorbo	Dr. Zorbo Player Icon	Dr. Zorbo's Revenge is nigh!  - UNLOCKS A PLAYER ICON. -	Dr. Zorbo Icon		004302F4:ATX_Entitlement_Filter_Store_AvatarIcons_AvatarIcons:KYWD|0052B5FB:ATX_Entitlement_Category_Store_AvatarIcons:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Player/PlayerIcons/	ATX_PlayerIcon_SCORE_39.dds		00630C80:SCORE_S7_AVTR_PlayerIcon_DrZorbo:AVTR	0														
0062F44D	SCORE_S7_ENTM_Photomode_Pose_Zorbo_Magic	Dr. Zorbo's Magic Pose	Make your enemies disappear! Impress your friends and scare your enemies with the Dr. Zorbo's Magic Pose.  - UNLOCKS A PHOTOMODE POSE. -	Dr. Zorbo's Magic Pose		0052B5E9:ATX_Entitlement_Category_Store_Photomode:KYWD|0052B5EB:ATX_Entitlement_Filter_Store_Photomode_Poses:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Player/PhotoPose/	SCORE_S7_Photomode_Pose_Zorbo_Magic.dds		0062C3E1:Photomode_DoctorZorbo_02:IDLE	1	SCORE_S7_Photomode_Pose_Zorbo_Magic_C1.dds													
0062F450	SCORE_S7_ENTM_CAMP_WallPaper_Starscape	Starscape Wallpaper	Make your room among the stars with this dreamy Starscape Wallpaper.  - WALLPAPER ITEMS APPEAR WHILE IN C.A.M.P. EDIT MODE. -	Starscape Wallpaper		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|00567369:ATX_Entitlement_Filter_Store_CAMP_Wallpapers:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/Wallpaper/	SCORE_S7_CAMP_WallPaper_Starscape.dds		00567365:ATX_workshop_LL_Wallpapers:LVLI	1	SCORE_S7_CAMP_WallPaper_Starscape_C1.dds													
0062F443	SCORE_S7_ENTM_CAMP_Ally_Xerxo	Lite Ally: Xerxo	Xerxo is an alien from the proud Zebulon Empire. At least, that's what he thinks.  - ALLIES  APPEAR ONCE THEIR FURNITURE IS PLACED IN C.A.M.P. MODE. -	Xerxo	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|005EFC5F:ATX_Entitlement_Filter_Store_CAMP_Allies:KYWD|007914FD:ATX_ItemRarity_Nuclear:KYWD			Textures/ATX/Storefront/Camp/Ally/	SCORE_S7_CAMP_Ally_Xerxo.dds		005A0AC3:W05_LLV_GoldVendor_Settler_Samuel_6_Ally:LVLI|00646987:SCORE_S7_COBJ_Xerxo_Condition:CNDF	2	SCORE_S7_CAMP_Ally_Xerxo_C1.ddsSCORE_S7_CAMP_Ally_Xerxo_C2.dds													
0062F44C	SCORE_S7_ENTM_CAMP_WallDeco_Poster_Zorbo	Framed Dr. Zorbo Poster	Why are bad guys' Posters always the coolest Posters? Find out for yourself with the Framed Dr. Zorbo Poster!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Zorbo Poster		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|0052B5FC:ATX_Entitlement_Filter_Store_CAMP_Furniture:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/WallDecoration/	SCORE_S7_CAMP_WallDeco_Poster_Zorbo.dds		003F0660:workshop_LL_WallDecor_Posters_General:LVLI	2	SCORE_S7_CAMP_WallDeco_Poster_Zorbo_C1.ddsSCORE_S7_CAMP_WallDeco_Poster_Zorbo_C2.dds													
0062F43C	zzzSCORE_S7_ENTM_CAMP_Utility_Collectron_Zetan	Zetan Matrix Collectron Station	The RobCo Faithful Electronic Trash Collection Hound collects electronic scrap and is programmed to always be happy to see you!  This item cannot be built inside of a Shelter.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Zetan Matrix Collectron	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|00412287:ATX_Entitlement_Filter_Store_CAMP_Utility:KYWD			Textures/ATX/Storefront/Camp/Utility/	SCORE_S7_CAMP_Utility_Collectron_Zetan.dds		0084B0C1:BypassWorkshopEntitlementBlacklist:FLST	2	SCORE_S7_CAMP_Utility_Collectron_Zetan_C1.ddsSCORE_S7_CAMP_Utility_Collectron_Zetan_C2.dds													
0062F448	SCORE_S7_ENTM_Skin_BackpackFlair_Alien	Alien Backpack Flair	Be out of this world with this Alien Backpack Flair!  Flairs can be applied to most Backpacks.  - FLAIRS ARE APPLIED AT ARMOR WORKBENCHES. -	Alien Flair		004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0053860D:ATX_Entitlement_Filter_Store_Skin_Backpacks:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Player/Flair/	SCORE_S7_Skin_BackpackFlair_Zetan.dds		00631D19:SCORE_S7_co_BackPack_Flair1_Zetan:COBJ|00631D1A:SCORE_S7_co_BackPack_Flair2_Zetan:COBJ|006B611D:SCORE_S7_co_Tinkers_Souvenir_Zetan_MiscFlair:COBJ	1	SCORE_S7_Skin_BackpackFlair_Zetan_C1.dds													
0062F449	SCORE_S7_ENTM_PlayerIcon_OpusObra	Opus and Obra Player Icon	Two heads better than one? How bout four guns better than one!  - UNLOCKS A PLAYER ICON. -	Opus and Obra Icon		004302F4:ATX_Entitlement_Filter_Store_AvatarIcons_AvatarIcons:KYWD|0052B5FB:ATX_Entitlement_Category_Store_AvatarIcons:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Player/PlayerIcons/	ATX_PlayerIcon_SCORE_43.dds		00630C81:SCORE_S7_AVTR_PlayerIcon_OpusObra:AVTR	0														
0062F444	SCORE_S7_ENTM_PlayerIcon_Skellscream	Skellscream Player Icon	The only thing you can hear on his home planet is his haunted howls!  - UNLOCKS A PLAYER ICON. -	Skellscream Icon		004302F4:ATX_Entitlement_Filter_Store_AvatarIcons_AvatarIcons:KYWD|0052B5FB:ATX_Entitlement_Category_Store_AvatarIcons:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Player/PlayerIcons/	ATX_PlayerIcon_SCORE_40.dds		00630C82:SCORE_S7_AVTR_PlayerIcon_Skellscream:AVTR	0														
0062F43A	SCORE_S7_ENTM_CAMP_WallDeco_Zorbo_Gameboard	Zorbo's Revenge Gameboard	Zorbo's Revenge is complete! No one can stop him in this galaxy!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Zorbo's Revenge Gameboard		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/WallDecoration/	SCORE_S7_CAMP_WallDeco_Zorbo_Gameboard.dds		00634F79:SCORE_workshop_LL_Decorations_Gameboards:LVLI|007A8CFC:SCORE_S7_PlayerTitles_Prefix_Zorbos:PLYT|0088DA0A:SCORE_S7_CAMPTitles_Prefix_Zorbos:CMPT	1	SCORE_S7_CAMP_WallDeco_Zorbo_Gameboard_C1.dds													
0062F440	SCORE_S7_ENTM_Skin_PowerArmor_Paint_Ultracite_Zorbo	Zorbo Power Armor Ultracite Paint	A patentend Zorbo invention for destruction!  - SKIN IS CRAFTABLE AT POWER ARMOR STATIONS. -	Zorbo Ultracite Paint		004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0052B5F0:ATX_Entitlement_Filter_Store_Skin_PowerArmor:KYWD|005438F9:BabylonBlockFavorite:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/PowerArmor/	SCORE_S7_Skin_PowerArmor_Paint_Ultracite_Zorbo.dds		0062FDBB:SCORE_S7_co_mod_PowerArmor_Ultracite_LeftArm_Material_Paint_Zorbo:COBJ|0062FDBC:SCORE_S7_co_mod_PowerArmor_Ultracite_RightArm_Material_Paint_Zorbo:COBJ|0062FDBD:SCORE_S7_co_mod_PowerArmor_Ultracite_LeftLeg_Material_Paint_Zorbo:COBJ|0062FDBE:SCORE_S7_co_mod_PowerArmor_Ultracite_RightLeg_Material_Paint_Zorbo:COBJ|0062FDBF:SCORE_S7_co_mod_PowerArmor_Ultracite_Helmet_Material_Paint_Zorbo:COBJ|0062FDC0:SCORE_S7_co_mod_PowerArmor_Ultracite_Torso_Material_Paint_Zorbo:COBJ	2	SCORE_S7_Skin_PowerArmor_Paint_Ultracite_Zorbo_C1.ddsSCORE_S7_Skin_PowerArmor_Paint_Ultracite_Zorbo_C2.dds													
0062F438	SCORE_S7_ENTM_Skin_PowerArmor_Paint_T51_Zorbo	Zorbo Power Armor T-51 Paint	A patentend Zorbo invention for destruction!  - SKIN IS CRAFTABLE AT POWER ARMOR STATIONS. -	Zorbo T-51 Paint		004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0052B5F0:ATX_Entitlement_Filter_Store_Skin_PowerArmor:KYWD|005438F9:BabylonBlockFavorite:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/PowerArmor/	SCORE_S7_Skin_PowerArmor_Paint_T51_Zorbo.dds		0062FD9D:SCORE_S7_co_mod_PowerArmor_T51_LeftArm_Material_Paint_Zorbo:COBJ|0062FD9E:SCORE_S7_co_mod_PowerArmor_T51_RightArm_Material_Paint_Zorbo:COBJ|0062FD9F:SCORE_S7_co_mod_PowerArmor_T51_LeftLeg_Material_Paint_Zorbo:COBJ|0062FDA0:SCORE_S7_co_mod_PowerArmor_T51_RightLeg_Material_Paint_Zorbo:COBJ|0062FDA1:SCORE_S7_co_mod_PowerArmor_T51_Helmet_Material_Paint_Zorbo:COBJ|0062FDA2:SCORE_S7_co_mod_PowerArmor_T51_Torso_Material_Paint_Zorbo:COBJ	2	SCORE_S7_Skin_PowerArmor_Paint_T51_Zorbo_C1.ddsSCORE_S7_Skin_PowerArmor_Paint_T51_Zorbo_C2.dds													
0062F451	SCORE_S7_ENTM_PlayerIcon_FloatingFace	Floating Face Farrah Player Icon	Farrah is so generous in sharing her evil ways!  - UNLOCKS A PLAYER ICON. -	Floating Face Farrah Icon		004302F4:ATX_Entitlement_Filter_Store_AvatarIcons_AvatarIcons:KYWD|0052B5FB:ATX_Entitlement_Category_Store_AvatarIcons:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Player/PlayerIcons/	ATX_PlayerIcon_SCORE_42.dds		00630C83:SCORE_S7_AVTR_PlayerIcon_FloatingFace:AVTR	0														
0062F454	SCORE_S7_ENTM_Apparel_Headwear_Zorbo	Dr. Zorbo Helmet	Deliver your revenge and finally conquer the galaxy with this Dr. Zorbo Helmet!  - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Dr. Zorbo Helmet		003BF410:ATX_Entitlement_Category_Store_Apparel:KYWD|0051AB27:ATX_Entitlement_Filter_Store_Apparel_Headwear:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Player/Headwear/	SCORE_S7_Apparel_Headwear_Zorbo.dds		0063168D:SCORE_S7_co_Clothes_Headwear_Zorbo:COBJ	1	SCORE_S7_Apparel_Headwear_Zorbo_C1.dds													
0062F44A	SCORE_S7_ENTM_CAMP_Furniture_PatioTable_UFO	UFO Umbrella Patio Table	Unidentified Friendly Object incoming! Have your friends over with this space themed patio table!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	UFO Patio Table	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|0052B5FC:ATX_Entitlement_Filter_Store_CAMP_Furniture:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/Furniture/	SCORE_S7_CAMP_Furniture_PatioTable_UFO.dds		004FC006:workshop_LL_PatioTables:LVLI	2	SCORE_S7_CAMP_Furniture_PatioTable_UFO_C1.ddsSCORE_S7_CAMP_Furniture_PatioTable_UFO_C2.dds													
0062F43B	SCORE_S7_ENTM_Apparel_Outfit_Zorbo	Dr. Zorbo Robes	Deliver your revenge and finally conquer the galaxy with these Dr. Zorbo Robes! And do it with flair!  - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Dr. Zorbo Robes		003BF410:ATX_Entitlement_Category_Store_Apparel:KYWD|0051AB28:ATX_Entitlement_Filter_Store_Apparel_Outfits:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Player/Outfit/	SCORE_S7_Apparel_Outfit_Zorbo.dds		0063168E:SCORE_S7_co_Clothes_Outfit_Zorbo:COBJ	2	SCORE_S7_Apparel_Outfit_Zorbo_C1.ddsSCORE_S7_Apparel_Outfit_Zorbo_C2.dds													
0062F442	SCORE_S7_ENTM_PlayerIcon_GeneralConfusion	General Confusion Player Icon	The Bismuth Bruiser of Sbibulour! Confused yet?  - UNLOCKS A PLAYER ICON. -	General Confusion Icon		004302F4:ATX_Entitlement_Filter_Store_AvatarIcons_AvatarIcons:KYWD|0052B5FB:ATX_Entitlement_Category_Store_AvatarIcons:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Player/PlayerIcons/	ATX_PlayerIcon_SCORE_41.dds		00630C84:SCORE_S7_AVTR_PlayerIcon_GeneralConfusion:AVTR	0														
0062F44F	SCORE_S7_ENTM_CAMP_Ally_KatherineSwan	Lite Ally: Katherine Swan	Reach for the stars with Katherine, an astronomer obsessed with the study of extraterrestrial life.  - ALLIES  APPEAR ONCE THEIR FURNITURE IS PLACED IN C.A.M.P. MODE. -	Katherine Swan	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|005EFC5F:ATX_Entitlement_Filter_Store_CAMP_Allies:KYWD|007914FD:ATX_ItemRarity_Nuclear:KYWD			Textures/ATX/Storefront/Camp/Ally/	SCORE_S7_CAMP_Ally_KatherineSwan.dds		005A0AC3:W05_LLV_GoldVendor_Settler_Samuel_6_Ally:LVLI|00646986:SCORE_S7_COBJ_Katherine_Condition:CNDF	2	SCORE_S7_CAMP_Ally_KatherineSwan_C1.ddsSCORE_S7_CAMP_Ally_KatherineSwan_C2.dds													
0062F434	SCORE_S7_ENTM_Skin_PowerArmor_Model_Skellscream_Howling	Howling Skellscream Power Armor Paint	With the Howler by his side, Zorbo's Revenge is complete! No one can stop him in this galaxy!!  This is a unique skin that completely alters the appearance of your Power Armor. It can be equipped on all main Power Armors.  - SKIN IS CRAFTABLE AT POWER ARMOR STATIONS. -	Howling Skellscream Paint	Premium	004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0052B5F0:ATX_Entitlement_Filter_Store_Skin_PowerArmor:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Player/PowerArmor/	SCORE_S7_Skin_PowerArmor_Model_Skellscream_Howling.dds		006316C0:SCORE_S7_co_mod_PowerArmor_ALL_Material_Paint_Skellscream_Variant_ArmLeft:COBJ|006316C1:SCORE_S7_co_mod_PowerArmor_ALL_Material_Paint_Skellscream_Variant_ArmRight:COBJ|006316C2:SCORE_S7_co_mod_PowerArmor_ALL_Material_Paint_Skellscream_Variant_Helmet:COBJ|006316C3:SCORE_S7_co_mod_PowerArmor_ALL_Material_Paint_Skellscream_Variant_LegLeft:COBJ|006316C4:SCORE_S7_co_mod_PowerArmor_ALL_Material_Paint_Skellscream_Variant_LegRight:COBJ|006316C5:SCORE_S7_co_mod_PowerArmor_ALL_Material_Paint_Skellscream_Variant_Torso:COBJ	2	SCORE_S7_Skin_PowerArmor_Model_Skellscream_Variant_C1.ddsSCORE_S7_Skin_PowerArmor_Model_Skellscream_Variant_C2.dds													
0062F446	SCORE_S7_ENTM_CAMP_Utility_BubbleMachine	Wavy Willard's Bubble Machine	Have some Wavy Willard's fun with the Wavy Willard's Bubble Machine!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Bubble Machine	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|00412287:ATX_Entitlement_Filter_Store_CAMP_Utility:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/Utility/	SCORE_S7_CAMP_Utility_BubbleMachine.dds		0059D172:ATX_workshop_LL_SmokeMachines:LVLI	2	SCORE_S7_CAMP_Utility_BubbleMachine_C1.ddsSCORE_S7_CAMP_Utility_BubbleMachine_C2.dds													
0062F44E	SCORE_S7_ENTM_Photomode_Pose_Zorbo_EvilDoctor	Evil Doctor Pose	Why take over the world when you can take over the galaxy?!  - UNLOCKS A PHOTOMODE POSE. -	Evil Doctor Pose		0052B5E9:ATX_Entitlement_Category_Store_Photomode:KYWD|0052B5EB:ATX_Entitlement_Filter_Store_Photomode_Poses:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/PhotoPose/	SCORE_S7_Photomode_Pose_Zorbo_EvilDoctor.dds		0062C3E0:Photomode_DoctorZorbo_01:IDLE	2	SCORE_S7_Photomode_Pose_Zorbo_EvilDoctor_C1.ddsSCORE_S7_Photomode_Pose_Zorbo_EvilDoctor_C2.dds													
0062F3C9	ATX_ENTM_Apparel_Headwear_CryptCrook	Crypt Crook Mask	Complete the Crypt Crook outfit with this creepy Mask!  - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Crypt Crook Mask		003BF410:ATX_Entitlement_Category_Store_Apparel:KYWD|0051AB28:ATX_Entitlement_Filter_Store_Apparel_Outfits:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/Headwear/	ATX_Apparel_Headwear_CryptCrook.dds		0062F3C7:ATX_co_Clothes_Headwear_CryptCrook:COBJ	1	ATX_Apparel_Headwear_CryptCrook_C1.dds													
0062F3C8	ATX_ENTM_Apparel_Outfit_CryptCrook	Crypt Crook Outfit	Elegant, yet morbid; probably best to leave the jacket at home so you don't rip it on the rebar!  - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Crypt Crook		003BF410:ATX_Entitlement_Category_Store_Apparel:KYWD|0051AB28:ATX_Entitlement_Filter_Store_Apparel_Outfits:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/Outfit/	ATX_Apparel_Outfit_CryptCrook.dds		0062F3C6:ATX_co_Clothes_Outfit_CryptCrook:COBJ	3	ATX_Apparel_Outfit_CryptCrook_C1.ddsATX_Apparel_Outfit_CryptCrook_C2.ddsATX_Apparel_Outfit_CryptCrook_C3.dds													
0062F74A	ATX_ENTM_CAMP_Kit_CoveredBridge	Covered Bridge Kit	Cross the gap at your C.A.M.P. with the Covered Bridge Kit.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Covered Bridge	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|005E4866:ATX_Entitlement_Filter_Store_CAMP_Kits:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/Kits/	ATX_CAMP_Kit_CoveredBridge.dds		0062F749:ATX_workshop_co_Structure_CoveredBridge:COBJ	1	ATX_CAMP_Kit_CoveredBridge_C1.dds													
0062F799	ATX_ENTM_Skin_Backpack_CryptCrook	Crypt Crook Backpack	Need something spooky to carry your ill-gotten gains? This backpack is to die for!  This skin can be applied to both the Small and Standard Backpack as a mod.  - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Crypt Crook Backpack		004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0053860D:ATX_Entitlement_Filter_Store_Skin_Backpacks:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Player/Backpack/	ATX_Skin_Backpack_CryptCrook.dds		0062F798:ATX_co_Armor_Backpack_CryptCrook:COBJ	2	ATX_Skin_Backpack_CryptCrook_C1.ddsATX_Skin_Backpack_CryptCrook_C2.dds													
0062FD95	ATX_ENTM_CAMP_Lights_DripCandles	Drip Candles	These Beer and Wine Bottle Drip Candles will make any C.A.M.P. cozier.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Drip Candles		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/Lights/	ATX_CAMP_Lights_DripCandles.dds		0062FD96:workshop_LL_Lights_DripCandles:LVLI	1	ATX_CAMP_Lights_DripCandles_C1.dds													
0063001D	Shelters_ENTM_ShelterEntrance_ForbiddenDigsite	Forbidden Digsite	Beware where you dig in the Forbidden Digsite, you never know what horrors can be found!  Build this entrance to access your Shelter.   - SHELTER ENTRANCES CAN BE PLACED IN C.A.M.P. MODE. -	Forbidden Digsite	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|005EFA61:ATX_Entitlement_Filter_Store_CAMP_Shelters:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Camp/Shelters/	Shelters_ShelterEntrance_ForbiddenDigsite.dds		005ADC65:workshop_LL_Shelters_LargeEntrances:LVLI|005C5D88:workshop_LL_Shelters_SmallEntrances:LVLI	6	Shelters_ShelterEntrance_ForbiddenDigsite_C1.ddsShelters_ShelterEntrance_ForbiddenDigsite_C2.ddsShelters_ShelterEntrance_ForbiddenDigsite_C3.ddsShelters_ShelterEntrance_ForbiddenDigsite_C4.ddsShelters_ShelterEntrance_ForbiddenDigsite_C5.ddsShelters_ShelterEntrance_ForbiddenDigsite_C6.dds													
00630995	ATX_ENTM_CAMP_Lights_LightingKit_Enclave	Enclave Light Set	Beat back the scourge of Communism, or just darkness with these Enclave Lights.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Enclave Lights		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/Lights/	ATX_CAMP_Lights_LightingKit_Enclave.dds		00510113:workshop_LL_Lights_WallLights:LVLI|00510114:workshop_LL_Lights_CeilingLights:LVLI	2	ATX_CAMP_Lights_LightingKit_Enclave_C1.ddsATX_CAMP_Lights_LightingKit_Enclave_C2.dds													
0063099C	ATX_ENTM_Skin_PowerArmor_Model_Equalizer	Equalizer Power Armor Paint	The perfect Power Armor to defend Appalachia from those pesky Communists!  This is a unique skin that completely alters the appearance of your Power Armor. It can be equipped on all main Power Armors.  - SKIN IS CRAFTABLE AT POWER ARMOR STATIONS. -	Equalizer Paint		004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0052B5F0:ATX_Entitlement_Filter_Store_Skin_PowerArmor:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Player/PowerArmor/	ATX_Skin_PowerArmor_Model_Equalizer.dds		00630996:ATX_co_mod_PowerArmor_ALL_Material_Paint_Equalizer_ArmLeft:COBJ|00630997:ATX_co_mod_PowerArmor_ALL_Material_Paint_Equalizer_ArmRight:COBJ|00630998:ATX_co_mod_PowerArmor_ALL_Material_Paint_Equalizer_LegLeft:COBJ|00630999:ATX_co_mod_PowerArmor_ALL_Material_Paint_Equalizer_LegRight:COBJ|0063099A:ATX_co_mod_PowerArmor_ALL_Material_Paint_Equalizer_Helmet:COBJ|0063099B:ATX_co_mod_PowerArmor_ALL_Material_Paint_Equalizer_Torso:COBJ	2	ATX_Skin_PowerArmor_Model_Equalizer_C1.ddsATX_Skin_PowerArmor_Model_Equalizer_C2.dds													
00630F0B	ATX_ENTM_CAMP_Door_Metal_Enclave_02	Enclave Flat-Laser Door	Keep America's enemies out with a trusted Enclave Flat-Laser Door.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Enclave Laser Door		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|0052B5F5:ATX_Entitlement_Filter_Store_CAMP_Doors:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Camp/Doors/	ATX_CAMP_Door_Metal_Enclave_02.dds		00498AF8:ZZZ_ATX_workshop_LL_Doors_Metal:LVLI|004E4898:workshop_LL_Doors_Metal:LVLI	2	ATX_CAMP_Door_Metal_Enclave_02_C1.ddsATX_CAMP_Door_Metal_Enclave_02_C2.dds													
