LCTN_FormID	LCTN_EDID	LCTN_FULL	KeywordCount	KW_1	KW_2	KW_3	KW_4	KW_5	KW_6	KW_7	KW_8	KW_9	KW_10	KW_11	KW_12	KW_13	PropCount	Prop_1_AV	Prop_1_Val	Prop_1_Curve	Prop_2_AV	Prop_2_Val	Prop_2_Curve	Prop_3_AV	Prop_3_Val	Prop_3_Curve	Prop_4_AV	Prop_4_Val	Prop_4_Curve	Prop_5_AV	Prop_5_Val	Prop_5_Curve	Prop_6_AV	Prop_6_Val	Prop_6_Curve	Prop_7_AV	Prop_7_Val	Prop_7_Curve	Prop_8_AV	Prop_8_Val	Prop_8_Curve	Prop_9_AV	Prop_9_Val	Prop_9_Curve	Prop_10_AV	Prop_10_Val	Prop_10_Curve	Prop_11_AV	Prop_11_Val	Prop_11_Curve	Prop_12_AV	Prop_12_Val	Prop_12_Curve	Prop_13_AV	Prop_13_Val	Prop_13_Curve	Prop_14_AV	Prop_14_Val	Prop_14_Curve	Prop_15_AV	Prop_15_Val	Prop_15_Curve	Prop_16_AV	Prop_16_Val	Prop_16_Curve	Prop_17_AV	Prop_17_Val	Prop_17_Curve	Prop_18_AV	Prop_18_Val	Prop_18_Curve	Prop_19_AV	Prop_19_Val	Prop_19_Curve	Prop_20_AV	Prop_20_Val	Prop_20_Curve	Prop_21_AV	Prop_21_Val	Prop_21_Curve	Prop_22_AV	Prop_22_Val	Prop_22_Curve	Prop_23_AV	Prop_23_Val	Prop_23_Curve	Prop_24_AV	Prop_24_Val	Prop_24_Curve	Prop_25_AV	Prop_25_Val	Prop_25_Curve	Prop_26_AV	Prop_26_Val	Prop_26_Curve	Prop_27_AV	Prop_27_Val	Prop_27_Curve	Prop_28_AV	Prop_28_Val	Prop_28_Curve	Prop_29_AV	Prop_29_Val	Prop_29_Curve	Prop_30_AV	Prop_30_Val	Prop_30_Curve	Prop_31_AV	Prop_31_Val	Prop_31_Curve	Prop_32_AV	Prop_32_Val	Prop_32_Curve	Prop_33_AV	Prop_33_Val	Prop_33_Curve	Prop_34_AV	Prop_34_Val	Prop_34_Curve	Prop_35_AV	Prop_35_Val	Prop_35_Curve	Prop_36_AV	Prop_36_Val	Prop_36_Curve	Prop_37_AV	Prop_37_Val	Prop_37_Curve	Prop_38_AV	Prop_38_Val	Prop_38_Curve	Prop_39_AV	Prop_39_Val	Prop_39_Curve	Prop_40_AV	Prop_40_Val	Prop_40_Curve	Prop_41_AV	Prop_41_Val	Prop_41_Curve	Prop_42_AV	Prop_42_Val	Prop_42_Curve	Prop_43_AV	Prop_43_Val	Prop_43_Curve	Prop_44_AV	Prop_44_Val	Prop_44_Curve	DATA_UnknownInt	DATA_UnknownByte	DATA_MinLocationLevel	DATA_LocationType	DATA_MaxLocationLevel	PNAM_ParentLocation	RNAM_WorldLocationRadius	ANAM_ActorFadeMult	CNAM_Color
003408A5	DQ_ImplementName_Ranged	a ranged weapon	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00342E69	76HoldingCellCamdenParkLocation	Camden Park Holding Cell	0														0																																																																																																																																					0	0	0	None	0	0001558C:AppalachiaLocation:Appalachia	0.000000	1.000000	
003438D4	PowerPlantShortNameLocation_Poseidon	Poseidon Energy Plant	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	Power Plant	0	00095004:RegionForestFloodlandsLocation:The Forest	0.000000	1.000000	
003438F6	PowerPlantShortNameLocation_Monongah	Monongah Power Plant	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	Power Plant	0	00095004:RegionForestFloodlandsLocation:The Forest	0.000000	1.000000	
003438F7	PowerPlantShortNameLocation_ThunderMt	Thunder Mountain Power Plant	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	Power Plant	0	000955B5:LocSwampThunderMountainPowerPlantLocation:Thunder Mountain Power Plant	0.000000	1.000000	
00345A57	TestNateELocation	Nate's Test Cell	0														0																																																																																																																																					0	0	1	None	2		0.000000	1.000000	
0034638B	test_WarehouseTestDefaultBehaviorLocation	Actor Ambush Testing	2	000581DE:LocEncMainGhouls:KYWD	00180819:EMSIgnoredLocation:KYWD												0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0034C79D	LocToxicToxicDriedLakebedLocation	Toxic Dried Lakebed	5	00064EDE:LocTypeClearable:KYWD	00088AAB:LocRegionToxicValley:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	003D5B63:LocLootScaleSmall:KYWD	004E855C:LocThemeWorkingClass:KYWD									2	ESSChanceMainMirelurks	5.000000		ESSChanceSubGhoul	5.000000																																																																																																																																0	0	0	None	0	002F707E:SubRegionToxicValley03Location:Toxic Valley	0.000000	1.000000	
00350440	Test_Tut04_RegionLoc	Test Region Location	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00352083	Test_Loc_TestMandi	The Manditorium	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FD7	TargetName_Radroach	Radroach	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FD6	TargetName_Rodent	Rodent	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FD3	TargetName_Megasloth	Megasloth	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FD2	TargetName_GraftonMonster	Grafton Monster	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FD0	TargetName_FeralGhoul	Feral Ghoul	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FCE	TargetName_Beaver	Radbeaver	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FD1	TargetName_Scorchbeast	Scorchbeast	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FE2	TargetName_SupermutantBehemoth	Super Mutant Behemoth	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FE1	TargetName_Snallygaster	Snallygaster	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FDE	TargetName_MoleMiner	Mole Miner	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FD8	TargetName_Supermutant	Super Mutant	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FCD	TargetName_Critter	Small Animal	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FDF	TargetName_Mothman	Mothman	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FCF	TargetName_Bug	Bug	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FCC	TargetName_Alien	Alien	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FDA	TargetName_Canine	Canine	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FDC	TargetName_Gorilla	Gorilla	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FD5	TargetName_MirelurkQueen	Mirelurk Queen	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FD4	TargetName_Mirelurk	Mirelurk	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FDD	TargetName_MirelurkKing	Mirelurk King	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FD9	TargetName_Wendigo	Wendigo	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0035800D	LocMountainsMoMBattleSiteLocation	Battle Site	3	001789F7:LocRegionMountain:KYWD	00180819:EMSIgnoredLocation:KYWD	004E8569:LocThemeOutdoors:KYWD											0																																																																																																																																					0	0	15	None	25	002F70F6:SubRegionMountains10Location:Savage Divide	0.000000	1.000000	
00357FE0	TargetName_Radscorpion	Radscorpion	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00357FDB	TargetName_Robot	Robot	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0035F3A6	TargetName_RadToad	Radtoad	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0035F3A9	TargetName_Opossum	Opossum	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0035F3A7	TargetName_Cat	Cat	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
00365CBC	CUT_LocMountainsOBMountainPOI01Location		3	001789F7:LocRegionMountain:KYWD	00180819:EMSIgnoredLocation:KYWD	004E8569:LocThemeOutdoors:KYWD											1	ESSChanceMainSuperMutants	5.000000																																																																																																																																			0	0	0	None	0	002F7100:SubRegionMountains20Location:Savage Divide	0.000000	1.000000	
0037E6DD	LocForestWixonHomesteadLocation	Wixon Homestead	9	0001564F:LocRegionForestFloodlands:KYWD	00064EDE:LocTypeClearable:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	0037FA7F:LocTypeDungeonPOI:KYWD	00396B77:LocTypeDungeon:KYWD	003A5E71:LocEncSupportLarge:KYWD	003D5B63:LocLootScaleSmall:KYWD	004E8569:LocThemeOutdoors:KYWD	0055C696:DungeonTypeFarm:KYWD					1	ESSChanceMainScorched	5.000000																																																																																																																																			0	0	0	None	0	002EE52F:SubRegionForestFloodlands13LocationLOW:The Forest	0.000000	1.000000	
0037FA80	LocCranberryDropSiteC2Location	Drop Site C2	8	000012A1:LocRegionCranberryBog:KYWD	00064EDE:LocTypeClearable:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	0037FA7F:LocTypeDungeonPOI:KYWD	00396B77:LocTypeDungeon:KYWD	003D5B63:LocLootScaleSmall:KYWD	004E8569:LocThemeOutdoors:KYWD	0055C692:DungeonTypeCompound:KYWD						3	ESSChanceMainRobots	5.000000		EMSChanceVariantNormal	45.000000		EMSChanceVariantScorched	5.000000																																																																																																																													0	0	0	None	0	002F7091:SubRegionCranberry14Location:Cranberry Bog	0.000000	1.000000	
0037FA81	LocCranberryMacsFarmLocation	Mac's Farm	9	000012A1:LocRegionCranberryBog:KYWD	00064EDE:LocTypeClearable:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	0037FA7F:LocTypeDungeonPOI:KYWD	00396B77:LocTypeDungeon:KYWD	003A5E71:LocEncSupportLarge:KYWD	003D5B62:LocLootScalePOI:KYWD	004E8569:LocThemeOutdoors:KYWD	0055C696:DungeonTypeFarm:KYWD					3	ESSChanceMainMirelurks	5.000000		EMSChanceVariantNormal	45.000000		EMSChanceVariantScorched	5.000000																																																																																																																													0	0	0	None	0	002EE4E5:SubRegionCranberry02Location:Cranberry Bog	0.000000	1.000000	
0037FA82	LocToxicWillardCorporateHousingLocation	Willard Corporate Housing	8	00064EDE:LocTypeClearable:KYWD	00088AAB:LocRegionToxicValley:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	0037FA7F:LocTypeDungeonPOI:KYWD	00396B77:LocTypeDungeon:KYWD	004E855D:LocThemeWhiteCollar:KYWD	0055C692:DungeonTypeCompound:KYWD	005918A0:LocEncMainFloater:KYWD						0																																																																																																																																					0	0	0	None	0	002F707D:SubRegionToxicValley02Location:Toxic Valley	0.000000	1.000000	
0037FA83	LocMountainsTheVantageLocation	The Vantage	9	00064EDE:LocTypeClearable:KYWD	001789F7:LocRegionMountain:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	0037FA7F:LocTypeDungeonPOI:KYWD	00396B77:LocTypeDungeon:KYWD	003D5B63:LocLootScaleSmall:KYWD	004E8564:LocThemeRaider:KYWD	0055C692:DungeonTypeCompound:KYWD	005723C8:LocEncMainBloodEagles:KYWD					0																																																																																																																																					0	0	0	None	0	002F7100:SubRegionMountains20Location:Savage Divide	0.000000	1.000000	
0037FA84	LocMountainsToxicLarrysMeatnGoLocation	Toxic Larry's Meat 'n Go	8	00064EDE:LocTypeClearable:KYWD	001789F7:LocRegionMountain:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	0037FA7F:LocTypeDungeonPOI:KYWD	00396B77:LocTypeDungeon:KYWD	003D5B63:LocLootScaleSmall:KYWD	004E8564:LocThemeRaider:KYWD	0055C692:DungeonTypeCompound:KYWD						1	ESSChanceMainMutationsLARGE	5.000000																																																																																																																																			0	0	0	None	0	002F70F8:SubRegionMountains12Location:Savage Divide	0.000000	1.000000	
0037FA85	LocMTRRedRocketFillingStationLocation	Red Rocket Filling Station	9	0001CA8B:LocRegionMTR:KYWD	00064EDE:LocTypeClearable:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	0037FA7F:LocTypeDungeonPOI:KYWD	00396B77:LocTypeDungeon:KYWD	003D5B62:LocLootScalePOI:KYWD	004E8568:LocThemeRedRocket:KYWD	0055C69E:DungeonTypeStore:KYWD	005918A0:LocEncMainFloater:KYWD					0																																																																																																																																					0	0	0	None	0	002EE569:SubRegionMountainRemoval05Location:The Ash Heap	0.000000	1.000000	
0037FA86	LocToxicKiddieCornerCabinsLocation	Kiddie Corner Cabins	6	00064EDE:LocTypeClearable:KYWD	00088AAB:LocRegionToxicValley:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	003A5E71:LocEncSupportLarge:KYWD	003D5B63:LocLootScaleSmall:KYWD	004E8569:LocThemeOutdoors:KYWD								2	ESSChanceMainMutationsLARGE	5.000000		ESSChanceMainScorpionsLARGE	5.000000																																																																																																																																0	0	0	None	0	002F707D:SubRegionToxicValley02Location:Toxic Valley	0.000000	1.000000	
0037FA9A	LocMountainsNorthCutthroatCampLocation	North Cutthroat Camp	6	00064EDE:LocTypeClearable:KYWD	001789F7:LocRegionMountain:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	003D5B63:LocLootScaleSmall:KYWD	004E8564:LocThemeRaider:KYWD	0055C6AC:LocEncMainRaider:KYWD								0																																																																																																																																					0	0	0	None	0	002F70F6:SubRegionMountains10Location:Savage Divide	0.000000	1.000000	
0037FA87	LocMountainsBeckwithFarmLocation	Beckwith Farm	7	00064EDE:LocTypeClearable:KYWD	001789F7:LocRegionMountain:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	003A5E71:LocEncSupportLarge:KYWD	003D5B63:LocLootScaleSmall:KYWD	004E8569:LocThemeOutdoors:KYWD	0055C696:DungeonTypeFarm:KYWD							7	ESSChanceMainMirelurks	5.000000		ESSChanceMainMutationsLARGE	5.000000		ESSChanceMainYaoGuaiLARGE	5.000000		ESSChanceMainStingwingLARGE	5.000000		ESSChanceMainGulperLARGE	5.000000		ESSChanceMainAnglerLARGE	5.000000		ESSChanceMainToadLARGE	5.000000																																																																																																																	0	0	0	None	0	002F70F9:SubRegionMountains13LocationLOW:Savage Divide	0.000000	1.000000	
