FormID	EDID	FULL	SHRT	RNAM_FormID	RNAM_EDID	RNAM_Name	ATKR_FormID	ATKR_EDID	ATKR_Name	INAM_FormID	INAM_EDID	TPLT_FormID	TPLT_EDID	TPLT_Name	LTPT_FormID	LTPT_EDID	LTPT_Name	LTPC_FormID	LTPC_EDID	LTPC_Name	CNAM_FormID	CNAM_EDID	CNAM_Name	VTCK_FormID	VTCK_EDID	VTCK_Name	WNAM_FormID	WNAM_EDID	DOFT_FormID	DOFT_EDID	ACBS_Flags	ACBS_XPOffset	ACBS_Level	ACBS_CalcMinLvl	ACBS_CalcMaxLvl	ACBS_DispositionBase	ACBS_TemplateFlags	AJNG_EDID	AJXG_EDID	DNAM_CalcHealth	DNAM_CalcActionPts	DNAM_FarAwayDist	DNAM_GearedUpWeapons	ZNAM_FormID	ZNAM_EDID	ECOR_FormID	ECOR_EDID	Factions_Flat
006C35C7	XPD_AC01_CheatingGambler	Cheating Gambler		000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human	00572CD6	LLD_Creature_Settler	00564204	LvlSettler								0005F970	raiderClass	Raider	006B1C17	XPD_AC_NPCM_CivilianGhoul03	Civilian Male Ghoul 03	000EAFB8	SkinGhoulNaked	006B1C0B	Outfit_CivilianGeneric_XPD_AC		0	50	39	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier04	534	50	0	1	00572DBC	csSettlerRanged	0004223F	DefaultCombatMasterPackageList	CivilianGenericFaction_XPD_AC[Rank:0] | XPD_AC01_CheaterFaction[Rank:0]
006C35C5	XPD_AC01_Sal	Sal "Sticky Fingers"		00013746	HumanRace	Human	00013746	HumanRace	Human			0065F223	XPD_Pitt02_Danilo_Sanctum	Danilo							0005F970	raiderClass	Raider	006C3655	XPD_AC_NPCM_Sal	Sal Sticky Fingers			006C35C9	XPD_AC01_SalStickyFingers_Outfit		0	50	39	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier04	451	50	0	1	00572DBC	csSettlerRanged	0004223F	DefaultCombatMasterPackageList	CaptiveFaction[Rank:0] | MobsterAllyFaction_XPD_AC[Rank:0]
006C35C6	XPD_AC01_Thief	Thief		00013746	HumanRace	Human	00013746	HumanRace	Human	0004E350	LLD_Creature_Raider	00022E48	LCharRaider					0016556E	ChanceLegendary		0005F970	raiderClass	Raider	006B1C12	XPD_AC_NPCF_Civilian01	Civilian Female 01			0058BD35	Outfit_Denizen_RaiderLooter		0	50	39	0	35		Renorm_MinLVL_Tier06	Renorm_MaxLVL_Tier04	534	50	0	1	0003183B	csRaiderRanged	0004223F	DefaultCombatMasterPackageList	XPD_AC01_EnemyFaction_Tax[Rank:0]
006C5D44	EncJerseyDevil00Template_XPD	Jersey Devil	Jersey Devil	006C5D42	XPD_JerseyDevilRace	Jersey Devil	006C5D42	XPD_JerseyDevilRace	Jersey Devil	006CCAE9	LLD_Creature_JerseyDevil_XPD	0062EB61	XPD_Template_Keyword	Daily Ops Template							0005F96C	DeathclawClass	Deathclaw	006DC8B5	crJerseyDevilVoice	Jersey Devil	006C5D41	XPD_SkinJerseyDevil				20	0.10	91	0	35		Renorm_MinLVL_Boss_JerseyDevil	Renorm_MaxLVL_Boss_JerseyDevil	17840	100	0	1	006FB700	csJerseyDevil_Duelling	0004223F	DefaultCombatMasterPackageList	JerseyDevilFaction[Rank:0]
006C5D43	LvlLesserDevil_XPD			006FB703	XPD_LesserDevilRace	Lesser Devil	006FB703	XPD_LesserDevilRace	Lesser Devil	006CCAEA	LLD_Creature_LesserDevil_XPD	006CF69C	LChar_XPD_LesserDevil								0005F96C	DeathclawClass	Deathclaw	006CCAD9	crLesserDevilVoice		006C5D3F	XPD_SkinLesserDevil	006C750B	XPD_CreatureOutfit_LesserDevil_Horns		10	0.10	91	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	1856	100	0	1	006CCAC8	csLesserDevil_Duelling	0004223F	DefaultCombatMasterPackageList	JerseyDevilFaction[Rank:0]
006C74D9	EncOvergrownElderMelee00Template_XPD	Overgrown Elder		006BCA2B	XPD_OvergrownElderRace	Overgrown Tank	0001A009	SuperMutantRace	Super Mutant	006C74D2	LLD_Creature_OvergrownElderMelee_XPD	006C74D8	EncOvergrownElder00Template_XPD	Overgrown Elder							000424ED	SupermutantClass	Supermutant	006C74DD	CrOvergrownElder				006EB627	CreatureOutfit_OvergrownElderOutfits_Melee		0	10	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier04	45	50	0	1	006C3322	csOvergrownElder_Melee	0004223F	DefaultCombatMasterPackageList	XPD_OvergrownFaction[Rank:0]
006C74DB	LvlOvergrownElder_XPD			006BCA2B	XPD_OvergrownElderRace	Overgrown Tank	0001A009	SuperMutantRace	Super Mutant	006C74D2	LLD_Creature_OvergrownElderMelee_XPD	006BCA21	Lchar_XPD_OvergrownElder								000424ED	SupermutantClass	Supermutant	006C74DD	CrOvergrownElder				006EB627	CreatureOutfit_OvergrownElderOutfits_Melee		0	10	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier04	45	50	0	1	006C3322	csOvergrownElder_Melee	0004223F	DefaultCombatMasterPackageList	XPD_OvergrownFaction[Rank:0]
006C74D6	EncOvergrownThorn00Template_XPD	Overgrown Thorn	Thorn	006B3A3F	XPD_OvergrownThornRace	Overgrown Thorn	0006B4EC	FeralGhoulRace	Feral Ghoul	006D9DE0	LLD_Creature_OvergrownThorn_XPD	0062EB61	XPD_Template_Keyword	Daily Ops Template							00123E16	FeralGhoulClass	Feral Ghoul	006C74DF	CrOvergrownThorn				006BCA27	XPD_OvergrownThornOutfit		0	10	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	30	100	0	1	006C3324	csOvergrownRusher	0004223F	DefaultCombatMasterPackageList	XPD_OvergrownFaction[Rank:0]
006C74DA	EncOvergrownElderRanged00Template_XPD			006BCA2B	XPD_OvergrownElderRace	Overgrown Tank	0001A009	SuperMutantRace	Super Mutant	006C74CE	LLD_Creature_OvergrownElder_XPD	006C74D8	EncOvergrownElder00Template_XPD	Overgrown Elder							000424ED	SupermutantClass	Supermutant	006C74DD	CrOvergrownElder				006BCA26	CreatureOutfit_OvergrownElderOutfits		0	10	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier04	45	50	0	1	006C3323	csOvergrownElder_Ranged	0004223F	DefaultCombatMasterPackageList	XPD_OvergrownFaction[Rank:0]
006C74D4	EncOvergrownPollinator00Template_XPD	Overgrown Pollinator	Pollinator	006B3A3E	XPD_OvergrownPollinatorRace	Overgrown Pollinator	0055F6FA	FloaterRace	Floater	006C74D0	LLD_Creature_OvergrownPollinator_XPD	0062EB61	XPD_Template_Keyword	Daily Ops Template							0073FC4F	OvergrownPollinatorClass	OvergrownPollinator	006C74DC	CrOvergrownPollinator		006B3A1B	XPD_OvergrownDroneSkin				0	10	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	35	0	0	1	006C3321	XPD_csOvergrownPollinator	0004223F	DefaultCombatMasterPackageList	XPD_OvergrownFaction[Rank:0]
006C74D5	DEL_LvlOvergrownRusher_XPD			006B3A3F	XPD_OvergrownThornRace	Overgrown Thorn	0006B4EC	FeralGhoulRace	Feral Ghoul	006D9DE0	LLD_Creature_OvergrownThorn_XPD	006C74D6	EncOvergrownThorn00Template_XPD	Overgrown Thorn							00123E16	FeralGhoulClass	Feral Ghoul	006C74DF	CrOvergrownThorn				006BCA27	XPD_OvergrownThornOutfit		0	10	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	30	100	0	1	006C3324	csOvergrownRusher	0004223F	DefaultCombatMasterPackageList	XPD_OvergrownFaction[Rank:0]
006C74D7	EncOvergrownBoss00Template_XPD	Overgrown Elderwood		006BCA2B	XPD_OvergrownElderRace	Overgrown Tank	0001A009	SuperMutantRace	Super Mutant	006C74CF	LLD_Creature_OvergrownBoss_XPD	006C74D8	EncOvergrownElder00Template_XPD	Overgrown Elder							000424ED	SupermutantClass	Supermutant	006C74DE	CrOvergrownBoss		006BCA16	XPD_SkinOvergrownElder	006EB626	CreatureOutfit_OvergrownBossOutfits		0	10	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier04	374	50	0	1	006C3325	csOvergrownBoss	0004223F	DefaultCombatMasterPackageList	XPD_OvergrownFaction[Rank:0]
006C74D8	EncOvergrownElder00Template_XPD	Overgrown Elder	Elder	006BCA2B	XPD_OvergrownElderRace	Overgrown Tank	0001A009	SuperMutantRace	Super Mutant	006C74CE	LLD_Creature_OvergrownElder_XPD	0062EB61	XPD_Template_Keyword	Daily Ops Template							000424ED	SupermutantClass	Supermutant	006C74DD	CrOvergrownElder				006BCA26	CreatureOutfit_OvergrownElderOutfits		0	10	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier04	45	50	0	1	006C3322	csOvergrownElder_Melee	0004223F	DefaultCombatMasterPackageList	XPD_OvergrownFaction[Rank:0]
006CC0D3	LvlMunicipalAuditorCombatant_All_XPD_AC			000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human	006CFEF8	LLD_Creature_MunicipalAuditor_XPD_AC_NONPLAYABLE	006CFEFC	LCharMunicipalAuditorCombatant_All_XPD_AC					0016556E	ChanceLegendary		006CFECF	MunicipalAuditorClass_XPD_AC	Municipal Auditor Class	00727F58	XPD_AC_NPCF_MunicipalAuditorGhoul03	Municipal Auditor Female Ghoul 03	000EAFB8	SkinGhoulNaked	006CC144	Outfit_MunicipalAuditor_XPD_AC		0	10	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	80	50	0	1	006CFED1	csMunicipalAuditor_Melee_XPD_AC	0004223F	DefaultCombatMasterPackageList	MunicipalAuditorCombatantFaction_XPD_AC[Rank:0]
006CC113	MunicipalWorkerFaceF08_XPD_AC	Municipal Worker Face		00013746	HumanRace	Human	00013746	HumanRace	Human			0039CCA2	EncRaider01CorpseTemplate	Raider Corpse							0005F970	raiderClass	Raider	006CC132	XPD_AC_NPCF_MunicipalWorker02	Municipal Worker Female 02						0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	30	50	0	1	00064126	csRaiderRangedDefenseHigh	0004223F	DefaultCombatMasterPackageList	
006CC0E9	DEL_LvlMobster_Suited_XPD_AC	Mobster Soldier		000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human	006CCC9F	LLD_Creature_Mobster_XPD_AC_NONPLAYABLE										006CCC2F	MobsterClass	Mobster Class	006BAB31	XPD_AC_NPCM_MobsterGhoul04	Mobster Male Ghoul 04	000EAFB8	SkinGhoulNaked				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	80	50	0	1	006CCC31	csMobster_Ranged_XPD_AC	0004223F	DefaultCombatMasterPackageList	
006CC0EA	DEL_XPD_AC_DELETEFaceF01			00013746	HumanRace	Human	00013746	HumanRace	Human			0039CCA2	EncRaider01CorpseTemplate	Raider Corpse							0005F970	raiderClass	Raider									0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	30	50	0	1	00064126	csRaiderRangedDefenseHigh	0004223F	DefaultCombatMasterPackageList	
006CC0DA	LvlMunicipalWorkerGeneric_All_XPD_AC			000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human	006CFEFB	LLD_Creature_MunicipalWorker_XPD_AC_NONPLAYABLE	006CFF0A	LCharMunicipalWorkerGeneric_All_XPD_AC								006CFED0	MunicipalWorkerClass_XPD_AC	Municipal Worker Class	006CC134	XPD_AC_NPCF_MunicipalWorkerGhoul03	Municipal Worker Female Ghoul 03	000EAFB8	SkinGhoulNaked	006CC145	Outfit_MunicipalWorker_XPD_AC		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	75	50	0	1	006CFED1	csMunicipalAuditor_Melee_XPD_AC	0004223F	DefaultCombatMasterPackageList	MunicipalWorkerFaction_XPD_AC[Rank:0]
006CC0E4	LvlShowmenGeneric_Female_Human_XPD_AC			00013746	HumanRace	Human	00013746	HumanRace	Human	006D1B89	LLD_Creature_Showmen_XPD_AC_NONPLAYABLE	006D3452	LCharShowmenGeneric_XPD_AC								006D344B	ShowmenClass	Showman Class	006CC135	XPD_AC_NPCF_Showmen01	Showman Female 01			006EC425	Outfit_Showmen_XPD_AC		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	80	50	0	1	006D1B71	csShowmenCombatant_Melee_XPD_AC	0004223F	DefaultCombatMasterPackageList	ShowmenGenericFaction_XPD_AC[Rank:0]
006CC0E6	LvlShowmenGeneric_Male_Ghoul_XPD_AC			00013746	HumanRace	Human	00013746	HumanRace	Human	006D1B89	LLD_Creature_Showmen_XPD_AC_NONPLAYABLE	006D3452	LCharShowmenGeneric_XPD_AC								006D344B	ShowmenClass	Showman Class	006CC140	XPD_AC_NPCM_Showmen01	Showman Male 01	000ADA90	SkinNakedDirty	006EC425	Outfit_Showmen_XPD_AC		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	80	50	0	1	006D1B71	csShowmenCombatant_Melee_XPD_AC	0004223F	DefaultCombatMasterPackageList	ShowmenGenericFaction_XPD_AC[Rank:0]
006CC0F0	DEL_XPD_AC_DELETEFaceF07			00013746	HumanRace	Human	00013746	HumanRace	Human			0039CCA2	EncRaider01CorpseTemplate	Raider Corpse							0005F970	raiderClass	Raider									0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	30	50	0	1	00064126	csRaiderRangedDefenseHigh	0004223F	DefaultCombatMasterPackageList	
006CC111	MunicipalWorkerFaceF06_XPD_AC	Municipal Worker Face		00013746	HumanRace	Human	00013746	HumanRace	Human			0039CCA2	EncRaider01CorpseTemplate	Raider Corpse							0005F970	raiderClass	Raider	006CC132	XPD_AC_NPCF_MunicipalWorker02	Municipal Worker Female 02						0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	30	50	0	1	00064126	csRaiderRangedDefenseHigh	0004223F	DefaultCombatMasterPackageList	
006CC0FA	DEL_XPD_AC_DELETEFaceM07			00013746	HumanRace	Human	00013746	HumanRace	Human			0039CCA2	EncRaider01CorpseTemplate	Raider Corpse							0005F970	raiderClass	Raider									0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	30	50	0	1	00064126	csRaiderRangedDefenseHigh	0004223F	DefaultCombatMasterPackageList	
006CC0DE	LvlMunicipalWorker_Male_All_XPD_AC			000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human	006CFEFB	LLD_Creature_MunicipalWorker_XPD_AC_NONPLAYABLE	006D3451	LCharMunicipalWorkerGeneric_XPD_AC								006CFED0	MunicipalWorkerClass_XPD_AC	Municipal Worker Class	006CC13F	XPD_AC_NPCM_MunicipalWorkerGhoul03	Municipal Worker Male Ghoul 03	000EAFB8	SkinGhoulNaked	006CC145	Outfit_MunicipalWorker_XPD_AC		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	75	50	0	1	006CFED1	csMunicipalAuditor_Melee_XPD_AC	0004223F	DefaultCombatMasterPackageList	MunicipalWorkerFaction_XPD_AC[Rank:0]
006CC0F4	DEL_XPD_AC_DELETEFaceM01			00013746	HumanRace	Human	00013746	HumanRace	Human			0039CCA2	EncRaider01CorpseTemplate	Raider Corpse							0005F970	raiderClass	Raider									0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	30	50	0	1	00064126	csRaiderRangedDefenseHigh	0004223F	DefaultCombatMasterPackageList	
006CC0DD	LvlMunicipalWorker_Female_Human_XPD_AC			00013746	HumanRace	Human	00013746	HumanRace	Human	006CFEFB	LLD_Creature_MunicipalWorker_XPD_AC_NONPLAYABLE	006D3451	LCharMunicipalWorkerGeneric_XPD_AC								006CFED0	MunicipalWorkerClass_XPD_AC	Municipal Worker Class	006CC131	XPD_AC_NPCF_MunicipalWorker01	Municipal Worker Female 01			006CC145	Outfit_MunicipalWorker_XPD_AC		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	75	50	0	1	006CFED1	csMunicipalAuditor_Melee_XPD_AC	0004223F	DefaultCombatMasterPackageList	MunicipalWorkerFaction_XPD_AC[Rank:0]
006CC0D6	LvlMunicipalAuditorCombatant_Grenadier_XPD_AC	Municipal Auditor Bomber		000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human	006CFEF8	LLD_Creature_MunicipalAuditor_XPD_AC_NONPLAYABLE	006CFEFF	LCharMunicipalAuditorCombatant_Grenadier_XPD_AC					0016556E	ChanceLegendary		006CFECF	MunicipalAuditorClass_XPD_AC	Municipal Auditor Class	00727F58	XPD_AC_NPCF_MunicipalAuditorGhoul03	Municipal Auditor Female Ghoul 03	000EAFB8	SkinGhoulNaked	006CC144	Outfit_MunicipalAuditor_XPD_AC		0	10	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	80	50	0	1	006CFED2	csMunicipalAuditor_Ranged_XPD_AC	0004223F	DefaultCombatMasterPackageList	MunicipalAuditorCombatantFaction_XPD_AC[Rank:0]
006CC0D1	LvlCivilianGeneric_Male_Ghoul_XPD_AC			000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human	006CDEBB	LLD_Creature_CivilianGeneric_XPD_AC_NONPLAYABLE	006D3450	LCharCivilianGeneric_XPD_AC								006CDE65	civilianGenericClass	Civilian Generic Class	006B1C17	XPD_AC_NPCM_CivilianGhoul03	Civilian Male Ghoul 03	000EAFB8	SkinGhoulNaked	006B1C0B	Outfit_CivilianGeneric_XPD_AC		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	75	50	0	1	006CDE95	csCivilianCompetitor_Melee_XPD_AC	0004223F	DefaultCombatMasterPackageList	CivilianGenericFaction_XPD_AC[Rank:0]
006CC0CC	LvlCivilianCompetitor_Missile_XPD_AC	Competitor Devastator		000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human	006CDEBA	LLD_Creature_CivilianCompetitor_XPD_AC_NONPLAYABLE	006CDEB2	LCharCivilianCompetitor_Missile_XPD_AC					0016556E	ChanceLegendary		006CDE64	civilianCompetitorClass	Civilian Competitor Class	00732A5A	XPD_AC_NPCM_CivilianCompetitorGhoul03	Civilian Competitor Male Ghoul 03	000EAFB8	SkinGhoulNaked	006CC143	Outfit_CivilianCompetitor_XPD_AC		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	80	50	0	1	006CDE96	csCivilianCompetitor_Ranged_XPD_AC	0004223F	DefaultCombatMasterPackageList	CivilianCompetitorFaction_XPD_AC[Rank:0]
006CC15F	ShowmenGhoulFaceF02_XPD_AC	Raider Corpse		000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human			0039CCA2	EncRaider01CorpseTemplate	Raider Corpse							0005F970	raiderClass	Raider	006CC137	XPD_AC_NPCF_ShowmenGhoul03	Showman Female Ghoul 03	000EAFB8	SkinGhoulNaked				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	40	50	0	1	00064126	csRaiderRangedDefenseHigh	0004223F	DefaultCombatMasterPackageList	
006CC119	MunicipalWorkerFaceM04_XPD_AC	Municipal Worker Face		00013746	HumanRace	Human	00013746	HumanRace	Human			0039CCA2	EncRaider01CorpseTemplate	Raider Corpse							0005F970	raiderClass	Raider	006CC13D	XPD_AC_NPCM_MunicipalWorker02	Municipal Worker Male 02						0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	30	50	0	1	00064126	csRaiderRangedDefenseHigh	0004223F	DefaultCombatMasterPackageList	
006CC0D7	LvlMunicipalAuditorCombatant_Heavy_XPD_AC			000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human	006CFEF8	LLD_Creature_MunicipalAuditor_XPD_AC_NONPLAYABLE	006CFF00	LCharMunicipalAuditorCombatant_Heavy_XPD_AC					0016556E	ChanceLegendary		006CFECF	MunicipalAuditorClass_XPD_AC	Municipal Auditor Class	00727F58	XPD_AC_NPCF_MunicipalAuditorGhoul03	Municipal Auditor Female Ghoul 03	000EAFB8	SkinGhoulNaked	006CC144	Outfit_MunicipalAuditor_XPD_AC		0	10	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	80	50	0	1	006CFED2	csMunicipalAuditor_Ranged_XPD_AC	0004223F	DefaultCombatMasterPackageList	MunicipalAuditorCombatantFaction_XPD_AC[Rank:0]
006CC162	ShowmenGhoulFaceM03_XPD_AC	Raider Corpse		000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human			0039CCA2	EncRaider01CorpseTemplate	Raider Corpse							0005F970	raiderClass	Raider	006CC142	XPD_AC_NPCM_ShowmenGhoul03	Showman Male Ghoul 03	000EAFB8	SkinGhoulNaked				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	40	50	0	1	00064126	csRaiderRangedDefenseHigh	0004223F	DefaultCombatMasterPackageList	
006CC0EC	DEL_XPD_AC_DELETEFaceF03			00013746	HumanRace	Human	00013746	HumanRace	Human			0039CCA2	EncRaider01CorpseTemplate	Raider Corpse							0005F970	raiderClass	Raider									0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	30	50	0	1	00064126	csRaiderRangedDefenseHigh	0004223F	DefaultCombatMasterPackageList	
006CC0CF	LvlCivilianGeneric_Female_Human_XPD_AC			00013746	HumanRace	Human	00013746	HumanRace	Human	006CDEBB	LLD_Creature_CivilianGeneric_XPD_AC_NONPLAYABLE	006D3450	LCharCivilianGeneric_XPD_AC								006CDE65	civilianGenericClass	Civilian Generic Class	006B1C12	XPD_AC_NPCF_Civilian01	Civilian Female 01			006B1C0B	Outfit_CivilianGeneric_XPD_AC		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	75	50	0	1	006CDE95	csCivilianCompetitor_Melee_XPD_AC	0004223F	DefaultCombatMasterPackageList	CivilianGenericFaction_XPD_AC[Rank:0]
006CC112	MunicipalWorkerFaceF07_XPD_AC	Municipal Worker Face		00013746	HumanRace	Human	00013746	HumanRace	Human			0039CCA2	EncRaider01CorpseTemplate	Raider Corpse							0005F970	raiderClass	Raider	006CC131	XPD_AC_NPCF_MunicipalWorker01	Municipal Worker Female 01						0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	30	50	0	1	00064126	csRaiderRangedDefenseHigh	0004223F	DefaultCombatMasterPackageList	
006CC0F9	DEL_XPD_AC_DELETEFaceM06			00013746	HumanRace	Human	00013746	HumanRace	Human			0039CCA2	EncRaider01CorpseTemplate	Raider Corpse							0005F970	raiderClass	Raider									0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	30	50	0	1	00064126	csRaiderRangedDefenseHigh	0004223F	DefaultCombatMasterPackageList	
006CC10C	MunicipalWorkerFaceF01_XPD_AC	Municipal Worker Face		00013746	HumanRace	Human	00013746	HumanRace	Human			0039CCA2	EncRaider01CorpseTemplate	Raider Corpse							0005F970	raiderClass	Raider	006CC131	XPD_AC_NPCF_MunicipalWorker01	Municipal Worker Female 01						0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	30	50	0	1	00064126	csRaiderRangedDefenseHigh	0004223F	DefaultCombatMasterPackageList	
006CC0D9	LvlMunicipalAuditorCombatant_Melee_XPD_AC	Municipal Auditor Bludgeoner		000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human	006CFEF8	LLD_Creature_MunicipalAuditor_XPD_AC_NONPLAYABLE	006CFF02	LCharMunicipalAuditorCombatant_Melee_XPD_AC					0016556E	ChanceLegendary		006CFECF	MunicipalAuditorClass_XPD_AC	Municipal Auditor Class	00727F58	XPD_AC_NPCF_MunicipalAuditorGhoul03	Municipal Auditor Female Ghoul 03	000EAFB8	SkinGhoulNaked	006CC144	Outfit_MunicipalAuditor_XPD_AC		0	10	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	80	50	0	1	006CFED1	csMunicipalAuditor_Melee_XPD_AC	0004223F	DefaultCombatMasterPackageList	MunicipalAuditorCombatantFaction_XPD_AC[Rank:0]
006CC0EE	DEL_XPD_AC_DELETEFaceF05			00013746	HumanRace	Human	00013746	HumanRace	Human			0039CCA2	EncRaider01CorpseTemplate	Raider Corpse							0005F970	raiderClass	Raider									0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	30	50	0	1	00064126	csRaiderRangedDefenseHigh	0004223F	DefaultCombatMasterPackageList	
006CC0F2	DEL_XPD_AC_DELETEFaceF09			00013746	HumanRace	Human	00013746	HumanRace	Human			0039CCA2	EncRaider01CorpseTemplate	Raider Corpse							0005F970	raiderClass	Raider									0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	30	50	0	1	00064126	csRaiderRangedDefenseHigh	0004223F	DefaultCombatMasterPackageList	
006CC0D5	LvlMunicipalAuditorCombatant_Flamer_XPD_AC	Municipal Auditor Torcher		000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human	006CFEF8	LLD_Creature_MunicipalAuditor_XPD_AC_NONPLAYABLE	006CFEFE	LCharMunicipalAuditorCombatant_Flamer_XPD_AC					0016556E	ChanceLegendary		006CFECF	MunicipalAuditorClass_XPD_AC	Municipal Auditor Class	00727F58	XPD_AC_NPCF_MunicipalAuditorGhoul03	Municipal Auditor Female Ghoul 03	000EAFB8	SkinGhoulNaked	006CC144	Outfit_MunicipalAuditor_XPD_AC		0	10	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	80	50	0	1	006CFED2	csMunicipalAuditor_Ranged_XPD_AC	0004223F	DefaultCombatMasterPackageList	MunicipalAuditorCombatantFaction_XPD_AC[Rank:0]
006CC116	MunicipalWorkerFaceM01_XPD_AC	Municipal Worker Face		00013746	HumanRace	Human	00013746	HumanRace	Human			0039CCA2	EncRaider01CorpseTemplate	Raider Corpse							0005F970	raiderClass	Raider	006CC13C	XPD_AC_NPCM_MunicipalWorker01	Municipal Worker Male 01						0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	30	50	0	1	00064126	csRaiderRangedDefenseHigh	0004223F	DefaultCombatMasterPackageList	
006CC0E1	LvlShowmenGeneric_All_XPD_AC			000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human	006D1B89	LLD_Creature_Showmen_XPD_AC_NONPLAYABLE	006D1B9B	LCharShowmenGeneric_All_XPD_AC								006D344B	ShowmenClass	Showman Class	006CC137	XPD_AC_NPCF_ShowmenGhoul03	Showman Female Ghoul 03	000EAFB8	SkinGhoulNaked	006EC425	Outfit_Showmen_XPD_AC		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	80	50	0	1	006D1B71	csShowmenCombatant_Melee_XPD_AC	0004223F	DefaultCombatMasterPackageList	ShowmenGenericFaction_XPD_AC[Rank:0]
