FormID	EDID	ParentQuestDisplay	ParentQuestLink	RewardsCount	RewardIndex	RewardedItemIndex	RewardedItem	RewardedItemCount	NAM7_XPGlobal	NAM8_CapsGlobal	XPCT_XPCurveTable	QRCO_CurrencyObject	QRLI_LegendaryItemRewardList	QRLR_LegendaryItemRewardRank	QRRI_LegendaryRankRandom	TierLabel	TierConditionFunc	TierConditionValue	Conditions	ConditionGlobs	ReferencedByCount	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6	Ref7	Ref8	Ref9	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20
0063124D	QuestReward_GQ_WorkshopAttackScorchbeasts_Stage50_01	Event: Defend <Alias=AttackLocation>	00011CCC:GQ_WorkshopAttackScorchbeasts:QUST	5	3	0						0000000F:Caps001:CNCY	005380CF:LegendaryItems_Special_AllItems:LGDI	1			GetRandomPercent		"GetRandomPercent 10100100"	00432F30:QuestLegendaryDropChance:GLOB	1	00011CCC:GQ_WorkshopAttackScorchbeasts:QUST																			
0063124D	QuestReward_GQ_WorkshopAttackScorchbeasts_Stage50_01	Event: Defend <Alias=AttackLocation>	00011CCC:GQ_WorkshopAttackScorchbeasts:QUST	5	4	0	00824D11:P62_LLS_Rewards_TheDrifter_ActivationKeyCard:LVLI	1						1			GetRandomPercent		"GetRandomPercent 10100100"	008278F5:P62_LCP_TheDrifter_KeycardChance_EventsGeneric:GLOB	1	00011CCC:GQ_WorkshopAttackScorchbeasts:QUST																			
00631237	QuestReward_FS01_MQ_Warn_Stage1000_01	Early Warnings	00002315:FS01_MQ_Warn:QUST	2	0	0	00692D2E:LL_Armor_Combat_Torso_StandFast:LVLI	1	00411B5C:XP_OneOff_FS01:GLOB	002ABE81:CapsFreeStates_Personal_Medium:GLOB		0000000F:Caps001:CNCY		1							1	00002315:FS01_MQ_Warn:QUST																			
00631237	QuestReward_FS01_MQ_Warn_Stage1000_01	Early Warnings	00002315:FS01_MQ_Warn:QUST	2	0	1	003CC4A4:QuestReward_LLS_Aid_Mire:LVLI	1	00411B5C:XP_OneOff_FS01:GLOB	002ABE81:CapsFreeStates_Personal_Medium:GLOB		0000000F:Caps001:CNCY		1							1	00002315:FS01_MQ_Warn:QUST																			
00631237	QuestReward_FS01_MQ_Warn_Stage1000_01	Early Warnings	00002315:FS01_MQ_Warn:QUST	2	0	2	003CA66D:QuestReward_LLS_Ammo_Mire:LVLI	1	00411B5C:XP_OneOff_FS01:GLOB	002ABE81:CapsFreeStates_Personal_Medium:GLOB		0000000F:Caps001:CNCY		1							1	00002315:FS01_MQ_Warn:QUST																			
00631237	QuestReward_FS01_MQ_Warn_Stage1000_01	Early Warnings	00002315:FS01_MQ_Warn:QUST	2	0	3	004F570F:Recipe_Armor_Combat_Arms_Light:BOOK	1	00411B5C:XP_OneOff_FS01:GLOB	002ABE81:CapsFreeStates_Personal_Medium:GLOB		0000000F:Caps001:CNCY		1							1	00002315:FS01_MQ_Warn:QUST																			
00631237	QuestReward_FS01_MQ_Warn_Stage1000_01	Early Warnings	00002315:FS01_MQ_Warn:QUST	2	0	4	000268A4:recipe_mod_armor_Combat_Arm_Material_Shadowed:BOOK	1	00411B5C:XP_OneOff_FS01:GLOB	002ABE81:CapsFreeStates_Personal_Medium:GLOB		0000000F:Caps001:CNCY		1							1	00002315:FS01_MQ_Warn:QUST																			
00631237	QuestReward_FS01_MQ_Warn_Stage1000_01	Early Warnings	00002315:FS01_MQ_Warn:QUST	2	1	0			005354B5:XPSwampForestBigger_Teammate:GLOB	005354B4:CapsForest_Repeatable_Medium_Teammate:GLOB		0000000F:Caps001:CNCY		1							1	00002315:FS01_MQ_Warn:QUST																			
006313A8	QuestReward_W05_Daily_R02_Retirement_Stage2600_01	Daily: Retirement Plan	0054DCF9:W05_Daily_R02_Retirement:QUST	1	0	0			0055AB81:XP_W05_R02_Daily_Midquest:GLOB			00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1							1	0054DCF9:W05_Daily_R02_Retirement:QUST																			
0063122E	QuestReward_FF20_MorgantownMisc_Stage100_01	Morgantown Trainyard Misc Quest	0050EAF6:FF20_MorgantownMisc:QUST	1	0	0			00109C0D:XPForestSmaller:GLOB	002ABE83:CapsForest_Repeatable_Small:GLOB		0000000F:Caps001:CNCY		1							1	0050EAF6:FF20_MorgantownMisc:QUST																			
006313CF	QuestReward_W05_MQS_202P_Stage199_01	Invisible Ties	003F28C7:W05_MQS_202P:QUST	2	0	0			0056430D:XP_W05_MQS_202P_MidQuest01:GLOB	0056430E:Caps_W05_MQS_202P_Midquest01:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		1	003F28C7:W05_MQS_202P:QUST																			
006313CF	QuestReward_W05_MQS_202P_Stage199_01	Invisible Ties	003F28C7:W05_MQS_202P:QUST	2	1	0			00109C1F:XPGlobal:GLOB	00421202:CapsWastelanders_OneOff:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	0.000000	"IsActivePlayer 10000000 0.000000"		1	003F28C7:W05_MQS_202P:QUST																			
006313AA	QuestReward_W05_Daily_R02_Retirement_Stage3300_01	Daily: Retirement Plan	0054DCF9:W05_Daily_R02_Retirement:QUST	1	0	0	0055AB82:W05_Daily_R02_MidquestReward_Hunter2_LL_Weapons:LVLI	1				0000000F:Caps001:CNCY		1							1	0054DCF9:W05_Daily_R02_Retirement:QUST																			
00631367	QuestReward_V94_3_Stage498_01	Vault Mission: Washout<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>	0046F0DD:V94_3:QUST	1	0	0			0041F862:XPVaultSystemRewards_V94_3_MidquestReward_Standard:GLOB			0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000","GetValue 10000000 1.000000"		1	0046F0DD:V94_3:QUST																			
00631366	QuestReward_V94_3_Stage497_01	Vault Mission: Washout<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>	0046F0DD:V94_3:QUST	1	0	0			0030C99C:XPVaultSystemRewards_V94_3_MidquestReward_Novice:GLOB			0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000","GetValue 10000000 1.000000"		1	0046F0DD:V94_3:QUST																			
00631328	QuestReward_TW009Union_Stage999_01	Prickett's Fort Union Defense	0034A463:TW009Union:QUST	1	0	0	004FE479:TW009_LL_QuestReward_Event_Union_Defeat:LVLI	1	00109C12:XPToxicValley:GLOB	002ABE8D:CapsToxicValley_Repeatable_Medium:GLOB		0000000F:Caps001:CNCY		1			GetStageDoneUniqueQuest	0.000000	"GetStageDoneUniqueQuest 10000000 0.000000"		1	0034A463:TW009Union:QUST																			
0063134D	QuestReward_V94_1_Stage499_01	Vault Mission: Dead in the Water<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>	0005A240:V94_1:QUST	1	0	0			0041F85E:XPVaultSystemRewards_V94_1_MidquestReward_Expert:GLOB			0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000","GetValue 10000000 1.000000"		1	0005A240:V94_1:QUST																			
00631251	QuestReward_LC013_BigBendMisc_Stage100_01	Search Big Bend Tunnel	0050F877:LC013_BigBendMisc:QUST	1	0	0			00109C11:XPMountaintopRemovalSmaller:GLOB	002ABE9C:CapsMountaintopRemoval_Personal_OneOff:GLOB		0000000F:Caps001:CNCY		1							1	0050F877:LC013_BigBendMisc:QUST																			
00631327	QuestReward_TW009Union_Stage1000_01	Prickett's Fort Union Defense	0034A463:TW009Union:QUST	3	0	0	00432CBE:QuestReward_LLS_ToxicValley_All:LVLI	1	00109C13:XPToxicValleyBigger:GLOB	002ABE8B:CapsToxicValley_Repeatable_Large:GLOB		0000000F:Caps001:CNCY		1			GetStageDoneUniqueQuest	1.000000	"GetStageDoneUniqueQuest 10000000 1.000000"		1	0034A463:TW009Union:QUST																			
00631327	QuestReward_TW009Union_Stage1000_01	Prickett's Fort Union Defense	0034A463:TW009Union:QUST	3	0	1	00434D55:LL_Clothes_LocTheme_CivilWar_05:LVLI	1	00109C13:XPToxicValleyBigger:GLOB	002ABE8B:CapsToxicValley_Repeatable_Large:GLOB		0000000F:Caps001:CNCY		1			GetStageDoneUniqueQuest	1.000000	"GetStageDoneUniqueQuest 10000000 1.000000"		1	0034A463:TW009Union:QUST																			
00631327	QuestReward_TW009Union_Stage1000_01	Prickett's Fort Union Defense	0034A463:TW009Union:QUST	3	1	0	00003AAC:Blackpowder_Pistol:WEAP	1				0000000F:Caps001:CNCY		1			GetRandomPercent	15.000000	"GetRandomPercent 00100000 15.000000","GetValue 10000000 0.000000","GetStageDoneUniqueQuest 10000000 0.000000"		1	0034A463:TW009Union:QUST																			
00631327	QuestReward_TW009Union_Stage1000_01	Prickett's Fort Union Defense	0034A463:TW009Union:QUST	3	2	0						0000000F:Caps001:CNCY	005380CF:LegendaryItems_Special_AllItems:LGDI	1			GetRandomPercent		"GetRandomPercent 10100100"	00432F30:QuestLegendaryDropChance:GLOB	1	0034A463:TW009Union:QUST																			
0063125C	QuestReward_LC172_WatogaEmergencyMisc_Stage100_01	Clear Watoga Emergency Services	0050F989:LC172_WatogaEmergencyMisc:QUST	1	0	0			00109C1B:XPCranberryBogSmaller:GLOB	002ABEA0:CapsCranberryBog_Personal_OneOff:GLOB		0000000F:Caps001:CNCY		1							1	0050F989:LC172_WatogaEmergencyMisc:QUST																			
0063130E	QuestReward_Tutorial_Test_Tut03_Location_Stage200_01	Location Quest	00326730:Tutorial_Test_Tut03_Location:QUST	1	0	0	00059A71:AbraxoCleaner:MISC	10	00109C1C:XPCranberryBog:GLOB	002ABEA0:CapsCranberryBog_Personal_OneOff:GLOB		0000000F:Caps001:CNCY		1							1	00326730:Tutorial_Test_Tut03_Location:QUST																			
00631363	QuestReward_V94_3_Stage297_01	Vault Mission: Washout<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>	0046F0DD:V94_3:QUST	1	0	0			0030C99C:XPVaultSystemRewards_V94_3_MidquestReward_Novice:GLOB			0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000","GetValue 10000000 1.000000"		1	0046F0DD:V94_3:QUST																			
00631326	QuestReward_TW009Confederate_Stage999_01	Prickett's Fort Confederate Assault	0034A464:TW009Confederate:QUST	1	0	0	004FE478:TW009_LL_QuestReward_Event_Confederate_Defeat:LVLI	1	00109C14:XPToxicValleySmaller:GLOB	002ABE8D:CapsToxicValley_Repeatable_Medium:GLOB		0000000F:Caps001:CNCY		1			GetStageDoneUniqueQuest	0.000000	"GetStageDoneUniqueQuest 10000000 0.000000"		1	0034A464:TW009Confederate:QUST																			
00631217	QuestReward_EN05_MQ_Officer_Stage110_01	Officer on Deck	0010DBEA:EN05_MQ_Officer:QUST	1	0	0	0031F1C3:Commendation:MISC	1	00411B65:XP_OneOff_EN05:GLOB	002ABE7C:CapsEnclave_Personal_Large:GLOB		0000000F:Caps001:CNCY		1							1	0010DBEA:EN05_MQ_Officer:QUST																			
00631217	QuestReward_EN05_MQ_Officer_Stage110_01	Officer on Deck	0010DBEA:EN05_MQ_Officer:QUST	1	0	1	004FB755:EN07_SiloStateTape:NOTE	1	00411B65:XP_OneOff_EN05:GLOB	002ABE7C:CapsEnclave_Personal_Large:GLOB		0000000F:Caps001:CNCY		1							1	0010DBEA:EN05_MQ_Officer:QUST																			
00631217	QuestReward_EN05_MQ_Officer_Stage110_01	Officer on Deck	0010DBEA:EN05_MQ_Officer:QUST	1	0	2	00692D2D:LL_Armor_EnclaveScoutUniform_Torso_Urban_LastBastion:LVLI	1	00411B65:XP_OneOff_EN05:GLOB	002ABE7C:CapsEnclave_Personal_Large:GLOB		0000000F:Caps001:CNCY		1							1	0010DBEA:EN05_MQ_Officer:QUST																			
00631217	QuestReward_EN05_MQ_Officer_Stage110_01	Officer on Deck	0010DBEA:EN05_MQ_Officer:QUST	1	0	3	003CC4A4:QuestReward_LLS_Aid_Mire:LVLI	1	00411B65:XP_OneOff_EN05:GLOB	002ABE7C:CapsEnclave_Personal_Large:GLOB		0000000F:Caps001:CNCY		1							1	0010DBEA:EN05_MQ_Officer:QUST																			
00631217	QuestReward_EN05_MQ_Officer_Stage110_01	Officer on Deck	0010DBEA:EN05_MQ_Officer:QUST	1	0	4	0043836D:QuestReward_LLS_EnclaveUniform:LVLI	1	00411B65:XP_OneOff_EN05:GLOB	002ABE7C:CapsEnclave_Personal_Large:GLOB		0000000F:Caps001:CNCY		1							1	0010DBEA:EN05_MQ_Officer:QUST																			
00631235	QuestReward_FFZ17_TeaTime_Stage1000_01	Event: Tea Time	0004A357:FFZ17_TeaTime:QUST	0	0	0															1	0004A357:FFZ17_TeaTime:QUST																			
006311D2	QuestReward_COMP_Quest_Intro_Full_Astronaut_Stage9000_01	Ally: Crash Landing	0054EB40:COMP_Quest_Intro_Full_Astronaut:QUST	5	0	0			00564AAB:XP_COMP_Astronaut_Bonus_Reward_Lowest:GLOB			00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1			GetValue	2.000000	"GetValue 00100000 2.000000"		1	0054EB40:COMP_Quest_Intro_Full_Astronaut:QUST																			
006311D2	QuestReward_COMP_Quest_Intro_Full_Astronaut_Stage9000_01	Ally: Crash Landing	0054EB40:COMP_Quest_Intro_Full_Astronaut:QUST	5	1	0			00591E5A:XP_COMP_Astronaut_Bonus_Reward_Small:GLOB			00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1			GetValue	2.000000	"GetValue 11000000 2.000000"		1	0054EB40:COMP_Quest_Intro_Full_Astronaut:QUST																			
006311D2	QuestReward_COMP_Quest_Intro_Full_Astronaut_Stage9000_01	Ally: Crash Landing	0054EB40:COMP_Quest_Intro_Full_Astronaut:QUST	5	2	0			00591E5B:XP_COMP_Astronaut_Bonus_Reward_Medium:GLOB			00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1			GetValue	4.000000	"GetValue 11000000 4.000000"		1	0054EB40:COMP_Quest_Intro_Full_Astronaut:QUST																			
006311D2	QuestReward_COMP_Quest_Intro_Full_Astronaut_Stage9000_01	Ally: Crash Landing	0054EB40:COMP_Quest_Intro_Full_Astronaut:QUST	5	3	0			00591E5C:XP_COMP_Astronaut_Bonus_Reward_High:GLOB			00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1			GetValue	6.000000	"GetValue 11000000 6.000000"		1	0054EB40:COMP_Quest_Intro_Full_Astronaut:QUST																			
006311D2	QuestReward_COMP_Quest_Intro_Full_Astronaut_Stage9000_01	Ally: Crash Landing	0054EB40:COMP_Quest_Intro_Full_Astronaut:QUST	5	4	0			00564AAC:XP_COMP_Astronaut_Bonus_Reward_VeryHigh:GLOB			00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1			GetValue	8.000000	"GetValue 11000000 8.000000"		1	0054EB40:COMP_Quest_Intro_Full_Astronaut:QUST																			
006312C1	QuestReward_P01T_MarshallTest_Stage9000_01	Having A Blast	003EC29C:P01T_MarshallTest:QUST	1	0	0			00109C21:XPOneOff:GLOB	002ABE9B:CapsForest_Personal_OneOff:GLOB		0000000F:Caps001:CNCY		1							1	003EC29C:P01T_MarshallTest:QUST																			
006312F6	QuestReward_SFS08_Heart_Stage1000_01	Event: Heart of the Swamp	00093187:SFS08_Heart:QUST	2	0	0	00612804:SFS08_Heart_LL_Quest_Reward:LVLI	1	0069FA1D:XP_MutatedEvents:GLOB		00876403:CT_Player_XP_Universal_Tier25:CURV			1							1	00093187:SFS08_Heart:QUST																			
006312F6	QuestReward_SFS08_Heart_Stage1000_01	Event: Heart of the Swamp	00093187:SFS08_Heart:QUST	2	0	1	0086A8CA:RA_LL_Rewards_PublicEvents:LVLI	1	0069FA1D:XP_MutatedEvents:GLOB		00876403:CT_Player_XP_Universal_Tier25:CURV			1							1	00093187:SFS08_Heart:QUST																			
006312F6	QuestReward_SFS08_Heart_Stage1000_01	Event: Heart of the Swamp	00093187:SFS08_Heart:QUST	2	1	0	0067F389:LL_MutatedEvents_Rewards:LVLI	1						3		mutated	GetPublicEventHasMutation	1.000000	"GetPublicEventHasMutation 10000000 1.000000"		1	00093187:SFS08_Heart:QUST																			
0063121A	QuestReward_EN06_Pres_Stage100_01	Event: Race for the Presidency	002B477F:EN06_Pres:QUST	2	0	0			00109C20:XPGlobalBigger:GLOB	000A188F:CapsEnclave_Repeatable_Large:GLOB		0000000F:Caps001:CNCY		1			GetIsAliasRef	1.000000	"GetIsAliasRef 10000000 1.000000"		1	002B477F:EN06_Pres:QUST																			
0063121A	QuestReward_EN06_Pres_Stage100_01	Event: Race for the Presidency	002B477F:EN06_Pres:QUST	2	1	0			00109C20:XPGlobalBigger:GLOB	001396D1:CapsEnclave_Repeatable_Medium:GLOB		0000000F:Caps001:CNCY		1			GetIsAliasRef	0.000000	"GetIsAliasRef 10000000 0.000000"		1	002B477F:EN06_Pres:QUST																			
006311C6	QuestReward_CB05_Artist_Stage999_01	Magnum Opus	0008F5CA:CB05_Artist:QUST	2	0	0			00109C1C:XPCranberryBog:GLOB			0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		1	0008F5CA:CB05_Artist:QUST																			
006311C6	QuestReward_CB05_Artist_Stage999_01	Magnum Opus	0008F5CA:CB05_Artist:QUST	2	1	0			005354A5:XPCranberryBog_Teammate:GLOB			0000000F:Caps001:CNCY		1			IsActivePlayer	0.000000	"IsActivePlayer 10000000 0.000000"		1	0008F5CA:CB05_Artist:QUST																			
006312B6	QuestReward_P01B_Mini_Albino01_Stage9000_01	Unsolved: Best of Intentions	0046D628:P01B_Mini_Albino01:QUST	2	0	0	0052BE31:LL_Chems_Bufftats:LVLI	1	00415767:XP_P01B_Mini_Reward:GLOB	00415762:Caps_P01B_Mini_Reward:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		1	0046D628:P01B_Mini_Albino01:QUST																			
006312B6	QuestReward_P01B_Mini_Albino01_Stage9000_01	Unsolved: Best of Intentions	0046D628:P01B_Mini_Albino01:QUST	2	0	1	0052BE3D:LL_Chems_Calmex:LVLI	1	00415767:XP_P01B_Mini_Reward:GLOB	00415762:Caps_P01B_Mini_Reward:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		1	0046D628:P01B_Mini_Albino01:QUST																			
006312B6	QuestReward_P01B_Mini_Albino01_Stage9000_01	Unsolved: Best of Intentions	0046D628:P01B_Mini_Albino01:QUST	2	0	2	003F5CA8:LLS_Loot_GoodyBag_Medium:LVLI	1	00415767:XP_P01B_Mini_Reward:GLOB	00415762:Caps_P01B_Mini_Reward:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		1	0046D628:P01B_Mini_Albino01:QUST																			
006312B6	QuestReward_P01B_Mini_Albino01_Stage9000_01	Unsolved: Best of Intentions	0046D628:P01B_Mini_Albino01:QUST	2	1	0			0041F6B6:XP_P01B_Mini_Reward_Teammate:GLOB	0041F6BA:Caps_P01B_Mini_Reward_Teammate:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	0.000000	"IsActivePlayer 10000000 0.000000"		1	0046D628:P01B_Mini_Albino01:QUST																			
006312AB	QuestReward_MTR15_WelchMisc_Stage100_01	Welch Misc Quest	0050FDC0:MTR15_WelchMisc:QUST	1	0	0	002A7C3C:LL_Recipes_Chems:LVLI	1	00109C17:XPMountainSmaller:GLOB	002ABE89:CapsMountain_Repeatable_Small:GLOB		0000000F:Caps001:CNCY		1							1	0050FDC0:MTR15_WelchMisc:QUST																			
006313A0	QuestReward_W05_Daily_R01_Stage9000_01	Daily: The Importance of Communication	0054FA50:W05_Daily_R01:QUST	8	0	0	0054FA99:W05_Daily_R01_Rewards:LVLI	1	0055A8E8:XP_W05_Daily_R01:GLOB	0055A8EA:Caps_W05_Daily_R01_Charisma:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000","GetStageDoneCurrentInstance 10000000 1.000000","GetStageDoneCurrentInstance 10000000 0.000000","GetStageDoneCurrentInstance 10000000 0.000000"		1	0054FA50:W05_Daily_R01:QUST																			
006313A0	QuestReward_W05_Daily_R01_Stage9000_01	Daily: The Importance of Communication	0054FA50:W05_Daily_R01:QUST	8	1	0	0054FA99:W05_Daily_R01_Rewards:LVLI	1	0055A8E8:XP_W05_Daily_R01:GLOB	0055A8EC:Caps_W05_Daily_R01_Intelligence:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000","GetStageDoneCurrentInstance 10000000 0.000000","GetStageDoneCurrentInstance 10000000 1.000000","GetStageDoneCurrentInstance 10000000 0.000000"		1	0054FA50:W05_Daily_R01:QUST																			
006313A0	QuestReward_W05_Daily_R01_Stage9000_01	Daily: The Importance of Communication	0054FA50:W05_Daily_R01:QUST	8	2	0	0054FA99:W05_Daily_R01_Rewards:LVLI	1	0055A8E8:XP_W05_Daily_R01:GLOB	0055A8ED:Caps_W05_Daily_R01_CharAndInt:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000","GetStageDoneCurrentInstance 10000000 1.000000","GetStageDoneCurrentInstance 10000000 1.000000","GetStageDoneCurrentInstance 10000000 0.000000"		1	0054FA50:W05_Daily_R01:QUST																			
006313A0	QuestReward_W05_Daily_R01_Stage9000_01	Daily: The Importance of Communication	0054FA50:W05_Daily_R01:QUST	8	3	0	0054FA99:W05_Daily_R01_Rewards:LVLI	1	0055A8E8:XP_W05_Daily_R01:GLOB	0055A8E9:Caps_W05_Daily_R01_Standard:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000","GetStageDoneCurrentInstance 10000000 0.000000","GetStageDoneCurrentInstance 10000000 0.000000","GetStageDoneCurrentInstance 10000000 0.000000"		1	0054FA50:W05_Daily_R01:QUST																			
006313A0	QuestReward_W05_Daily_R01_Stage9000_01	Daily: The Importance of Communication	0054FA50:W05_Daily_R01:QUST	8	4	0	0054FA99:W05_Daily_R01_Rewards:LVLI	1	0055A8E8:XP_W05_Daily_R01:GLOB			0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000","GetStageDoneCurrentInstance 10000000 1.000000"		1	0054FA50:W05_Daily_R01:QUST																			
006313A0	QuestReward_W05_Daily_R01_Stage9000_01	Daily: The Importance of Communication	0054FA50:W05_Daily_R01:QUST	8	5	0			0055A8EB:XP_W05_Daily_R01_Teammate:GLOB	0055A8EE:Caps_W05_Daily_R01_Teammate:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	0.000000	"IsActivePlayer 10000000 0.000000","GetStageDoneCurrentInstance 10000000 0.000000"		1	0054FA50:W05_Daily_R01:QUST																			
006313A0	QuestReward_W05_Daily_R01_Stage9000_01	Daily: The Importance of Communication	0054FA50:W05_Daily_R01:QUST	8	6	0				005930F1:W05_Daily_Reward_LegendaryToken:GLOB		003F7410:LegendaryTokens:CNCY		1							1	0054FA50:W05_Daily_R01:QUST																			
006313A0	QuestReward_W05_Daily_R01_Stage9000_01	Daily: The Importance of Communication	0054FA50:W05_Daily_R01:QUST	8	7	0	005A544E:LL_QuestReward_GoldBullion_Medium:LVLI	1				00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1							1	0054FA50:W05_Daily_R01:QUST																			
006311C5	QuestReward_CB04_Mayor_Stage9999_01	Mayor for a Day	002A93F5:CB04_Mayor:QUST	1	0	0	000A28D8:Headwear_MayorHat:ARMO	1	00411B4C:XP_OneOff_CB04:GLOB	002ABEA0:CapsCranberryBog_Personal_OneOff:GLOB		0000000F:Caps001:CNCY		1							1	002A93F5:CB04_Mayor:QUST																			
006311C5	QuestReward_CB04_Mayor_Stage9999_01	Mayor for a Day	002A93F5:CB04_Mayor:QUST	1	0	1	00146A52:LL_Clothes_Single_Mayor:LVLI	1	00411B4C:XP_OneOff_CB04:GLOB	002ABEA0:CapsCranberryBog_Personal_OneOff:GLOB		0000000F:Caps001:CNCY		1							1	002A93F5:CB04_Mayor:QUST																			
006311C5	QuestReward_CB04_Mayor_Stage9999_01	Mayor for a Day	002A93F5:CB04_Mayor:QUST	1	0	2	00692D2B:LL_Weapon_Melee_SuperSledge_AllRise:LVLI	1	00411B4C:XP_OneOff_CB04:GLOB	002ABEA0:CapsCranberryBog_Personal_OneOff:GLOB		0000000F:Caps001:CNCY		1							1	002A93F5:CB04_Mayor:QUST																			
006311C5	QuestReward_CB04_Mayor_Stage9999_01	Mayor for a Day	002A93F5:CB04_Mayor:QUST	1	0	3	003CC4A2:QuestReward_LLS_Aid_CranberryBog:LVLI	1	00411B4C:XP_OneOff_CB04:GLOB	002ABEA0:CapsCranberryBog_Personal_OneOff:GLOB		0000000F:Caps001:CNCY		1							1	002A93F5:CB04_Mayor:QUST																			
006311C5	QuestReward_CB04_Mayor_Stage9999_01	Mayor for a Day	002A93F5:CB04_Mayor:QUST	1	0	4	003CA66E:QuestReward_LLS_Ammo_CranberryBog:LVLI	1	00411B4C:XP_OneOff_CB04:GLOB	002ABEA0:CapsCranberryBog_Personal_OneOff:GLOB		0000000F:Caps001:CNCY		1							1	002A93F5:CB04_Mayor:QUST																			
006312A3	QuestReward_MTR05_Mother_Stage500_01	The Motherlode	0006A379:MTR05_Mother:QUST	2	0	0	00331CAD:MTR05_LLI_MotherlodeIntroReward:LVLI	1	00109C23:XPOneOffBigger:GLOB	002ABE9C:CapsMountaintopRemoval_Personal_OneOff:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		2	0006A379:MTR05_Mother:QUST	007D402E:zzzBURN_SQ04_Collectables:QUST																		
006312A3	QuestReward_MTR05_Mother_Stage500_01	The Motherlode	0006A379:MTR05_Mother:QUST	2	0	1	003CA67E:QuestReward_LLS_Components_AshHeap:LVLI	1	00109C23:XPOneOffBigger:GLOB	002ABE9C:CapsMountaintopRemoval_Personal_OneOff:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		2	0006A379:MTR05_Mother:QUST	007D402E:zzzBURN_SQ04_Collectables:QUST																		
006312A3	QuestReward_MTR05_Mother_Stage500_01	The Motherlode	0006A379:MTR05_Mother:QUST	2	0	2	003CA672:QuestReward_LLS_Weapon_AshHeap:LVLI	1	00109C23:XPOneOffBigger:GLOB	002ABE9C:CapsMountaintopRemoval_Personal_OneOff:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		2	0006A379:MTR05_Mother:QUST	007D402E:zzzBURN_SQ04_Collectables:QUST																		
006312A3	QuestReward_MTR05_Mother_Stage500_01	The Motherlode	0006A379:MTR05_Mother:QUST	2	0	3	0043700D:Recipe_Weapon_Ranged_CombatRifle_MQ:BOOK	1	00109C23:XPOneOffBigger:GLOB	002ABE9C:CapsMountaintopRemoval_Personal_OneOff:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		2	0006A379:MTR05_Mother:QUST	007D402E:zzzBURN_SQ04_Collectables:QUST																		
