COBJ_FormID	COBJ_EDID	CNAM_FormID	CNAM_EDID	CNAM_FULL	BNAM_FormID	BNAM_EDID	BNAM_FULL	GNAM_FormID	GNAM_EDID	GNAM_FULL	FNAM_Keywords	FVPA	ReferencedBy_Flat	ReferencedByCount	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	Ref_31	Ref_32	Ref_33	Ref_34	Ref_35	Ref_36	Ref_37
005416F2	co_mod_PowerArmor_ALL_RightLeg_Material_Paint_Babylon_Hellfire	005416E8	mod_PowerArmor_ALL_RightLeg_Material_Paint_Babylon_Hellfire	Hellfire Prototype Paint								c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
005416F4	co_mod_PowerArmor_ALL_LeftLeg_Material_Paint_Babylon_Hellfire	005416EC	mod_PowerArmor_ALL_LeftLeg_Material_Paint_Babylon_Hellfire	Hellfire Prototype Paint								c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
005431E8	ATX_workshop_co_Decoration_BoxingRing	005431EB	ATX_workshop_LL_Decoration_BoxingRing		0089383D	WorkshopWorkbenchAllType						c_Steel:3:COBJ_Workshop_Steel|c_Wood:5:COBJ_Workshop_Wood	00492890:Babylon_WorkshopWhitelist:FLST	1	00492890:Babylon_WorkshopWhitelist:FLST																																				
005441D3	ATX_workshop_co_WallDecor_WallFans	005441D6	ATX_workshop_LL_WallDecor_WallFans		0089383D	WorkshopWorkbenchAllType						c_Steel:2:COBJ_Workshop_Steel	00492890:Babylon_WorkshopWhitelist:FLST	1	00492890:Babylon_WorkshopWhitelist:FLST																																				
005442A9	ATX_co_Clothes_Outfit_PrepperTrapper_3_Hat	0053E619	ATX_Headwear_PrepperTrapper3_Hat	Wasteland Trapper Hat	001F6062	Workbench_Crafting_Armor					RecipeFilter_Armor_Headwear	c_Glass:1:COBJ_Workshop_Glass|c_Leather:1:COBJ_Ammo_Leather|c_Plastic:1:COBJ_Workshop_Plastic		0																																					
005442A8	ATX_co_Clothes_Outfit_PrepperTrapper_3_Outfit	0053E61A	ATX_Clothes_PrepperTrapper_3_Outfit	Wasteland Trapper Outfit	001F6062	Workbench_Crafting_Armor					RecipeFilter_Armor_Outfits	c_Leather:1:|c_Cloth:3:		0																																					
00544671	ATX_co_Clothes_Outfit_ElderMaxson_MP1	00544672	ATX_Clothes_ElderBattlecoat	Elder's Battlecoat	001F6062	Workbench_Crafting_Armor					RecipeFilter_Armor_Outfits	c_Cloth:5:		0																																					
00544C1A	ATX_co_Clothes_Underarmor_TacticalOps_Flag	00544C18	ATX_Underarmor_TacticalOps_Flag	Stars and Stripes Ops Underarmor	001F6062	Workbench_Crafting_Armor					RecipeFilter_Armor_Underarmor	c_Cloth:5:		0																																					
00544C19	ATX_co_Casual_Underarmor_TacticalOps_Camo	00544C17	ATX_Armor_Casual_Underarmor_TacticalOps_Camo	Camo Ops Underarmor	001F6062	Workbench_Crafting_Armor					RecipeFilter_Armor_Underarmor	c_Cloth:5:		0																																					
00544E2F	zzz_ATX_workshop_co_babylon_VaultSuitPackageStatic											c_Plastic:1:COBJ_Workshop_Cloth|c_Cloth:1:COBJ_Workshop_Cloth		0																																					
005461A3	ATX_co_mod_PowerArmor_X01_Helmet_Material_Paint_CamoGray	0054478E	ATX_mod_PowerArmor_X01_Helmet_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_X01	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
00546193	ATX_co_mod_PowerArmor_T45_LeftLeg_Material_Paint_CamoGray	0054477E	ATX_mod_PowerArmor_T45_LeftLeg_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_T45	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
005461A0	ATX_co_mod_PowerArmor_T60_RightArm_Material_Paint_CamoGray	0054478B	ATX_mod_PowerArmor_T60_RightArm_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_T60	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
005461A4	ATX_co_mod_PowerArmor_X01_LeftArm_Material_Paint_CamoGray	0054478F	ATX_mod_PowerArmor_X01_LeftArm_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_X01	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
005461A6	ATX_co_mod_PowerArmor_X01_RightArm_Material_Paint_CamoGray	00544791	ATX_mod_PowerArmor_X01_RightArm_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_X01	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
00546194	ATX_co_mod_PowerArmor_T45_RightArm_Material_Paint_CamoGray	0054477F	ATX_mod_PowerArmor_T45_RightArm_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_T45	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
005461A5	ATX_co_mod_PowerArmor_X01_LeftLeg_Material_Paint_CamoGray	00544790	ATX_mod_PowerArmor_X01_LeftLeg_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_X01	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
005461A7	ATX_co_mod_PowerArmor_X01_RightLeg_Material_Paint_CamoGray	00544792	ATX_mod_PowerArmor_X01_RightLeg_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_X01	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
00546195	ATX_co_mod_PowerArmor_T45_RightLeg_Material_Paint_CamoGray	00544780	ATX_mod_PowerArmor_T45_RightLeg_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_T45	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
00546196	ATX_co_mod_PowerArmor_T45_Torso_Material_Paint_CamoGray	00544781	ATX_mod_PowerArmor_T45_Torso_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_T45	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
00546197	ATX_co_mod_PowerArmor_T51_Helmet_Material_Paint_CamoGray	00544782	ATX_mod_PowerArmor_T51_Helmet_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_T51	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
00546192	ATX_co_mod_PowerArmor_T45_LeftArm_Material_Paint_CamoGray	0054477D	ATX_mod_PowerArmor_T45_LeftArm_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_T45	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
0054619E	ATX_co_mod_PowerArmor_T60_LeftArm_Material_Paint_CamoGray	00544789	ATX_mod_PowerArmor_T60_LeftArm_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_T60	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
00546198	ATX_co_mod_PowerArmor_T51_LeftArm_Material_Paint_CamoGray	00544783	ATX_mod_PowerArmor_T51_LeftArm_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_T51	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
0054619A	ATX_co_mod_PowerArmor_T51_RightArm_Material_Paint_CamoGray	00544785	ATX_mod_PowerArmor_T51_RightArm_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_T51	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
0054619C	ATX_co_mod_PowerArmor_T51_Torso_Material_Paint_CamoGray	00544787	ATX_mod_PowerArmor_T51_Torso_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_T51	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
00546199	ATX_co_mod_PowerArmor_T51_LeftLeg_Material_Paint_CamoGray	00544784	ATX_mod_PowerArmor_T51_LeftLeg_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_T51	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
0054619B	ATX_co_mod_PowerArmor_T51_RightLeg_Material_Paint_CamoGray	00544786	ATX_mod_PowerArmor_T51_RightLeg_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_T51	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
0054619D	ATX_co_mod_PowerArmor_T60_Helmet_Material_Paint_CamoGray	00544788	ATX_mod_PowerArmor_T60_Helmet_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_T60	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
005461A1	ATX_co_mod_PowerArmor_T60_RightLeg_Material_Paint_CamoGray	0054478C	ATX_mod_PowerArmor_T60_RightLeg_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_T60	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
00546191	ATX_co_mod_PowerArmor_T45_Helmet_Material_Paint_CamoGray	0054477C	ATX_mod_PowerArmor_T45_Helmet_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_T45	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
005461A2	ATX_co_mod_PowerArmor_T60_Torso_Material_Paint_CamoGray	0054478D	ATX_mod_PowerArmor_T60_Torso_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_T60	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
005461A8	ATX_co_mod_PowerArmor_X01_Torso_Material_Paint_CamoGray	00544793	ATX_mod_PowerArmor_X01_Torso_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_X01	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
0054619F	ATX_co_mod_PowerArmor_T60_LeftLeg_Material_Paint_CamoGray	0054478A	ATX_mod_PowerArmor_T60_LeftLeg_Material_Paint_CamoGray	Winter Wanderland Paint							RecipeFilter_PowerArmor_T60	c_Oil:2:COBJ_Armor_Oil|c_Plastic:2:COBJ_Armor_Plastic|c_Steel:2:COBJ_PowerArmor_Uncommon		0																																					
005471F9	ATX_co_PowerArmor_Helmet_Vaultboy	005461AD	ATX_mod_PowerArmor_ALL_Material_Paint_Vaultboy_Helmet	Vault Boy Helmet								c_Oil:2:COBJ_PowerArmor_Common|c_Plastic:2:COBJ_PowerArmor_SuperCommon|c_Steel:2:COBJ_PowerArmor_SuperCommon		0																																					
0054EB64	co_COMP_Constructible_CampObject_Astronaut	0055F6D2	COMP_Furniture_CampObject_Astronaut_Console	U.S.S.A. Console	0089383D	WorkshopWorkbenchAllType							00468316:Babylon_WorkshopBlacklist:FLST|0054EB40:COMP_Quest_Intro_Full_Astronaut:QUST	2	00468316:Babylon_WorkshopBlacklist:FLST	0054EB40:COMP_Quest_Intro_Full_Astronaut:QUST																																			
0054FA98	W05_Daily_R01_co_Tinkers_TechRepair	0054FA93	W05_Daily_R01_Tech	Radio Vacuum Tube	00012FF2	Workbench_Crafting_Tinkers		003078BE	recipe_Dummy_LearnedViaScriptRecipes		RecipeFilter_Shared_Quest	c_Copper:1:COBJ_Weapon_Aluminum|c_Lead:1:COBJ_Weapon_Circuitry|W05_Daily_R01_TechBroken:1:	0054FA50:W05_Daily_R01:QUST	1	0054FA50:W05_Daily_R01:QUST																																				
005482EA	ATX_co_Casual_Underarmor_CountryGirl	0054729D	ATX_Armor_Casual_Underarmor_CountryGirl	Country Girl Underarmor	001F6062	Workbench_Crafting_Armor					RecipeFilter_Armor_Underarmor	c_Cloth:5:		0																																					
005482E8	ATX_co_Clothes_Outfit_WVDay_Dress	00547A38	ATX_Clothes_WVDay_Dress	Blue and Yellow Dress	001F6062	Workbench_Crafting_Armor					RecipeFilter_Armor_Outfits	c_Cloth:5:		0																																					
005482E4	ATX_co_Clothes_Headwear_WVDay_Bear	00547852	ATX_Headwear_WVDay_Bear	WV Day Bear Mascot Head	001F6062	Workbench_Crafting_Armor					RecipeFilter_Armor_Headwear	c_Cloth:3:		0																																					
005482E5	ATX_co_Clothes_Outfit_WVDay_Bear	00547854	ATX_Clothes_WVDay_Bear	WV Day Bear Suit	001F6062	Workbench_Crafting_Armor					RecipeFilter_Armor_Outfits	c_Cloth:5:		0																																					
005482EE	ATX_co_PowerArmor_Helmet_VaultGirl	0054796E	ATX_mod_PowerArmor_ALL_Material_Paint_Vaultgirl_Helmet	Vault Girl Helmet								c_Oil:2:COBJ_PowerArmor_Common|c_Plastic:2:COBJ_PowerArmor_SuperCommon|c_Steel:2:COBJ_PowerArmor_SuperCommon		0																																					
0054873E	ATX_co_Clothes_Outfit_PrepperTrapper_3_Mask	00548477	ATX_Headwear_PrepperTrapper_3_Mask	Wasteland Trapper Mask	001F6062	Workbench_Crafting_Armor					RecipeFilter_Armor_Headwear	c_Glass:1:COBJ_Workshop_Glass|c_Leather:1:COBJ_Ammo_Leather|c_Plastic:1:COBJ_Workshop_Plastic		0																																					
00548746	ATX_co_Clothes_Headwear_CultistHeadpiece	002DE2A2	ATX_Headwear_CultistHeadpiece	Cultist Headpiece	001F6062	Workbench_Crafting_Armor					RecipeFilter_Armor_Headwear	c_Bone:2:|c_Cloth:3:		0																																					
00548747	ATX_co_Clothes_Headwear_CultistHood	00052081	ATX_Headwear_CultistHood	Cultist Hood	001F6062	Workbench_Crafting_Armor					RecipeFilter_Armor_Headwear	c_Bone:2:|c_Cloth:3:		0																																					
00548742	ATX_workshop_co_Decorations_VaultCardboardCutouts	00548743	ATX_workshop_LL_Decorations_VaultCardboardCutouts		0089383D	WorkshopWorkbenchAllType						c_Cloth:4:COBJ_Workshop_Cloth	00492890:Babylon_WorkshopWhitelist:FLST	1	00492890:Babylon_WorkshopWhitelist:FLST																																				
00548A21	ATX_co_Clothes_Outfit_Mountaineer	00547549	ATX_Clothes_Mountaineer	Mountaineer Suit	001F6062	Workbench_Crafting_Armor					RecipeFilter_Armor_Outfits	c_Cloth:5:		0																																					
0054B15B	babylon_co_displayarmorrack	0054B15D	babylon_workshoparmorrackmale01	Armor Rack	0038207A	NuclearWinterWorkshopKeyword						zzz_Babylon_c_armorrack01:1:	00492890:Babylon_WorkshopWhitelist:FLST	1	00492890:Babylon_WorkshopWhitelist:FLST																																				
0054B219	zzz_ATX_workshop_co_Displays_PowerArmorRacks											c_Glass:2:COBJ_Workshop_Glass|c_Steel:4:COBJ_Workshop_Steel|c_Screws:1:COBJ_Workshop_Screws	00468316:Babylon_WorkshopBlacklist:FLST	1	00468316:Babylon_WorkshopBlacklist:FLST																																				
0054A7D6	ATX_workshop_co_Decorations_Mothman_Cultstatues	0054A7D7	ATX_workshop_LL_Decorations_Mothman_CultStatues		0089383D	WorkshopWorkbenchAllType						c_Bone:2:COBJ_Ammo_Bone|c_Wood:1:COBJ_Ammo_Wood	00492890:Babylon_WorkshopWhitelist:FLST	1	00492890:Babylon_WorkshopWhitelist:FLST																																				
0054E32B	ATX_co_mod_WesternRevolver_Ranged_Paint_4th_July	0054E329	ATX_mod_WesternRevolver_Paint_4th_July	American Paint								c_Oil:1:		0																																					
0054E325	ATX_co_mod_SingleActionArmy_Ranged_Paint_4th_July	0054E323	ATX_mod_SingleActionArmy_Paint_4th_July	American Paint								c_Oil:1:		0																																					
0054E326	ATX_co_mod_44_Ranged_Paint_4th_July	0054E327	ATX_mod_44_Weapon_Paint_4th_July	American Paint								c_Oil:1:		0																																					
0054E3D2	ATX_workshop_co_Decorations_Flags	0054E3D3	ATX_workshop_LL_Decorations_Flags		0089383D	WorkshopWorkbenchAllType						c_Aluminum:2:COBJ_Workshop_Aluminum|c_Rubber:2:COBJ_Armor_Rubber|c_Cloth:5:COBJ_Workshop_Cloth	00492890:Babylon_WorkshopWhitelist:FLST	1	00492890:Babylon_WorkshopWhitelist:FLST																																				
0054E3D8	workshop_co_WallDecor_WallBanners	0054E3D9	workshop_LL_WallDecor_WallBanners		0089383D	WorkshopWorkbenchAllType						c_Cloth:5:COBJ_Workshop_Cloth	00492890:Babylon_WorkshopWhitelist:FLST	1	00492890:Babylon_WorkshopWhitelist:FLST																																				
0054E3DF	ATX_workshop_co_SmokeMachine	0059D172	ATX_workshop_LL_SmokeMachines		0089383D	WorkshopWorkbenchAllType						c_Circuitry:1:COBJ_Workshop_Circuitry|c_Copper:1:COBJ_Workshop_Copper|c_Plastic:2:COBJ_Workshop_Plastic|c_Rubber:2:COBJ_Workshop_Rubber	00492890:Babylon_WorkshopWhitelist:FLST	1	00492890:Babylon_WorkshopWhitelist:FLST																																				
00411B83	PETS_Cat_workshop_co_CampObject_03_Orange	00411B71	PETS_Cat_CampObject_03_Orange	Cat Bowl (Orange Cat)	0089383D	WorkshopWorkbenchAllType					PETS_WorkshopCategory_CampObject			0																																					
00411B81	PETS_Cat_workshop_co_CampObject_02_Black	00411B6F	PETS_Cat_CampObject_02_Black	Cat Bowl (Black Cat)	0089383D	WorkshopWorkbenchAllType					PETS_WorkshopCategory_CampObject			0																																					
00411B82	PETS_Cat_workshop_co_CampObject_01_Grey	00411B70	PETS_Cat_CampObject_01_Grey	Cat Bowl (Grey Cat)	0089383D	WorkshopWorkbenchAllType					PETS_WorkshopCategory_CampObject			0																																					
0042456D	PETS_Dog_workshop_co_CampObject_01_Brown	0042456C	PETS_Dog_CampObject_01_Brown	<LinkedRef.CampObjectToActorLink=Brown Dog>'s Dog House	0089383D	WorkshopWorkbenchAllType					PETS_WorkshopCategory_CampObject			0																																					
00425DB9	PETS_Dog_workshop_co_CampObject_02_Black	00425DB8	PETS_Dog_CampObject_02_Black	<LinkedRef.CampObjectToActorLink=Black Dog>'s Dog House	0089383D	WorkshopWorkbenchAllType					PETS_WorkshopCategory_CampObject			0																																					
0042A525	PETS_co_meal_PetFood_Plant3	0042A51D	PETS_PetFood_Plant3	Seed Feed	00102152	Workbench_Crafting_Cooking					Meal_Recipe_Plants|PETS_Meal_Recipe_PetFood	c_Wood:1:|CornVegetable:1:|GourdVegetable:1:|CookingFlavor_Salt:1:	0042A527:PETS_PetFoodRecipes_Plant:FLST	1	0042A527:PETS_PetFoodRecipes_Plant:FLST																																				
0042A520	PETS_co_meal_PetFood_Meat1	0042A51A	PETS_PetFood_Meat1	Meat Treats	00102152	Workbench_Crafting_Cooking					Meal_Recipe_Meat|PETS_Meal_Recipe_PetFood	c_Wood:1:|YaoGuaiMeat:1:|RadscorpionMeat:1:|CookingFlavor_Sugar:1:	0042A526:PETS_PetFoodRecipes_Meat:FLST	1	0042A526:PETS_PetFoodRecipes_Meat:FLST																																				
0042A521	PETS_co_meal_PetFood_Meat2	0042A51E	PETS_PetFood_Meat2	Burger Bits	00102152	Workbench_Crafting_Cooking					Meal_Recipe_Meat|PETS_Meal_Recipe_PetFood	c_Wood:1:|MoleratMeat:1:|RadroachMeat:1:|CookingFlavor_Salt:1:	0042A526:PETS_PetFoodRecipes_Meat:FLST	1	0042A526:PETS_PetFoodRecipes_Meat:FLST																																				
0042A522	PETS_co_meal_PetFood_Meat3	0042A51F	PETS_PetFood_Meat3	Steak Sticks	00102152	Workbench_Crafting_Cooking					Meal_Recipe_Meat|PETS_Meal_Recipe_PetFood	c_Wood:1:|BrahminMeat:1:|RadstagMeat:1:|CookingFlavor_Pepper:1:	0042A526:PETS_PetFoodRecipes_Meat:FLST	1	0042A526:PETS_PetFoodRecipes_Meat:FLST																																				
0042A523	PETS_co_meal_PetFood_Plant1	0042A519	PETS_PetFood_Plant1	Forrage Porridge	00102152	Workbench_Crafting_Cooking					Meal_Recipe_Plants|PETS_Meal_Recipe_PetFood	c_Wood:1:|CaveFungusVegetable:1:|RazorgrainVegetable:1:|CookingFlavor_Sugar:1:	0042A527:PETS_PetFoodRecipes_Plant:FLST	1	0042A527:PETS_PetFoodRecipes_Plant:FLST																																				
0042A524	PETS_co_meal_PetFood_Plant2	0042A51C	PETS_PetFood_Plant2	Veggie Vittles	00102152	Workbench_Crafting_Cooking					Meal_Recipe_Plants|PETS_Meal_Recipe_PetFood	c_Wood:1:|FirecapVegetable:1:|TatoVegetableFruit:1:|CookingFlavor_Spices:1:	0042A527:PETS_PetFoodRecipes_Plant:FLST	1	0042A527:PETS_PetFoodRecipes_Plant:FLST																																				
005543AB	WL046__co_meal_HeadhuntersHeadcheese	005543B4	WL046_HeadhuntersHeadcheese_Pot_DoNotUse	Headhunter's Headcheese	00102152	Workbench_Crafting_Cooking		005543AE	WL046_Note_HeadhuntersHeadcheese	Headhunter's Headcheese	Meal_Recipe_Meat|Meal_Recipe_Food|Meal_Recipe_Prepared	c_Bone:2:CT_COBJ_Cooking_Food_5_Wood|BrahminMeat:3:CT_COBJ_Cooking_Stew_1_Primary|CookingFlavor_Salt:3:CT_COBJ_Cooking_Stew_3_Flavor|CookingFlavor_Spices:3:CT_COBJ_Cooking_Stew_3_Flavor	0043A188:Challenge_All_Recipes_Food_Formlist:FLST|005543AE:WL046_Note_HeadhuntersHeadcheese:BOOK	2	0043A188:Challenge_All_Recipes_Food_Formlist:FLST	005543AE:WL046_Note_HeadhuntersHeadcheese:BOOK																																			
005543AC	WL046__co_meal_MirelurkBoil	005543B7	WL046_MirelurkBoil_Pot_DoNotUse	Mirelurk Boil	00102152	Workbench_Crafting_Cooking		005543AA	WL046_Note_MirelurkBoil	Larry's Lowcountry Mirelurk Boil	Meal_Recipe_Meat|Meal_Recipe_Food|Meal_Recipe_Prepared	WaterToxic:2:CT_COBJ_Cooking_Stew_4_Water|c_Wood:2:CT_COBJ_Cooking_Food_5_Wood|MirelurkMeat:2:CT_COBJ_Cooking_Food_1_Steak|LL_CookingFlavor_Spices:3:CT_COBJ_Cooking_Stew_3_Flavor|LL_Food_Single_VegetableCorn:2:CT_COBJ_Cooking_Stew_1_Primary	0043A188:Challenge_All_Recipes_Food_Formlist:FLST|005543AA:WL046_Note_MirelurkBoil:BOOK	2	0043A188:Challenge_All_Recipes_Food_Formlist:FLST	005543AA:WL046_Note_MirelurkBoil:BOOK																																			
005543AD	WL046__co_meal_RadstagRedemption	005543B9	WL046_RadstagRedemption_Pot_DoNotUse	Radstag Redemption	00102152	Workbench_Crafting_Cooking		005543AF	WL046_Note_RadstagRedemption	Frank's Fine Radstag Redemption	Meal_Recipe_Meat|Meal_Recipe_Food|Meal_Recipe_Prepared	WaterToxic:2:CT_COBJ_Cooking_Stew_4_Water|c_Wood:2:CT_COBJ_Cooking_Food_5_Wood|LL_Meat_RadstagMeat:3:CT_COBJ_Cooking_Stew_1_Primary|LL_Food_Single_VegetableTato:2:CT_COBJ_Cooking_Stew_1_Primary|LL_Drink_Alcohol_Bourbon:3:CT_COBJ_Cooking_Stew_3_Flavor	0043A188:Challenge_All_Recipes_Food_Formlist:FLST|005543AF:WL046_Note_RadstagRedemption:BOOK	2	0043A188:Challenge_All_Recipes_Food_Formlist:FLST	005543AF:WL046_Note_RadstagRedemption:BOOK																																			
005527D4	co_Armor_EnclaveScoutUniform_ArmRight_Set_V94_Solar	0053AF15	Armor_EnclaveScoutUniform_ArmRight_Set_V94_Solar	Solar Armor Right Arm	001F6062	Workbench_Crafting_Armor		00554652	Recipe_Armor_EnclaveScoutUniform_ArmRight_Set_V94_Solar_GoldVendor	Plan: Solar Armor Right Arm	RecipeFilter_Armor_Light	c_AntiBallisticFiber:0:COBJ_Armor_AntiBallisticFiber|c_Leather:4:COBJ_Armor_Leather|c_Plastic:6:COBJ_Armor_Plastic|c_Rubber:4:COBJ_Armor_Rubber|c_Steel_Vault94:10:COBJ_Armor_SteelVault94	00417C4A:LegendaryItems_LL_Armor_All:LVLI|004869E4:Challenge_All_Recipes_Armor:FLST|00556F2D:LL_Recipes_Armor_Set_V94_Solar_Any:LVLI|007954C1:Legendary_LL_Armor_EnclaveScoutUniform_Solar_Any:LVLI	4	00417C4A:LegendaryItems_LL_Armor_All:LVLI	004869E4:Challenge_All_Recipes_Armor:FLST	00556F2D:LL_Recipes_Armor_Set_V94_Solar_Any:LVLI	007954C1:Legendary_LL_Armor_EnclaveScoutUniform_Solar_Any:LVLI																																	
