QuestFormID	QuestEDID	QuestName	AliasIndex	AliasID	AliasName	AliasLabel	AliasKind	AliasFlags	FillLinks	Conditions	Scripts
00320E0A	MTR04_Lucky	Daily: Lucky Mucker	6	7	WaterfrontCart	Alias	Ref	Quest Object	ALRT=00320E48:MTR04_LuckyWaterfrontCartLoc:LCRT		
00320E0A	MTR04_Lucky	Daily: Lucky Mucker	7	8	PlaygroundCart	Alias	Ref	Quest Object	ALRT=00320E42:MTR04_LuckyPlaygroundCartLoc:LCRT		
00320E0A	MTR04_Lucky	Daily: Lucky Mucker	8	9	CoasterCart	Alias	Ref	Quest Object	ALRT=00320E47:MTR04_LuckyCoasterCartLoc:LCRT		
00320E0A	MTR04_Lucky	Daily: Lucky Mucker	9	11	CoalBucket	Alias	Ref	Flags	ALFR=004E231F::REFR		
00331AB2	MTR10_Battle	Activity: Battle Bots	0	2	BunkerMarker	Alias	Ref	Flags	ALFR=00342A95::REFR		
00331AB2	MTR10_Battle	Activity: Battle Bots	1	0	Robot01	Alias	Ref	Allow Reserved ; Create Ref - Temp	ALCO=0033D909:MTR10SentryBot01:NPC_ ; ALSP=008A6032:crEnemyNormalization_Events_BossEnemy_Spell:SPEL ; ALPC=00342A9A:MTR10_Battle_Robot01FINAL:PACK ; ALPC=00342A8D:MTR10_Battle_Robot01RETREAT:PACK ; ALPC=00342A9C:MTR10_Master_Robot01PATROL:PACK		
00331AB2	MTR10_Battle	Activity: Battle Bots	2	3	BunkerDoor	Alias	Ref	Flags	ALFR=00342A8F:MTR10_Robot01DoorRef:REFR ; Keyword=00496CA7:MTR10_Door_Keyword:KYWD		
00331AB2	MTR10_Battle	Activity: Battle Bots	3	4	BunkerTrigger	Alias	Ref	Flags	ALFR=00342A97::REFR		
00331AB2	MTR10_Battle	Activity: Battle Bots	4	6	LootContainer	Alias	Ref	Flags	ALFR=003496BA::REFR		
00331AB2	MTR10_Battle	Activity: Battle Bots	5	9	Event Root Marker	Alias	Ref	Flags	ALFR=00528553:MTR10_Battle_EventRoot_MountBlairTrainyard:REFR		
00331AB2	MTR10_Battle	Activity: Battle Bots	6	11	InteriorBunkerMarker	Alias	Ref	Flags	ALFR=004E7215:MTR10BunkerInteriorMarkerRef:REFR		
00331AB2	MTR10_Battle	Activity: Battle Bots	7	10	MrGutsyA	Alias	Ref	Create Ref - Temp	ALCO=0015B0C3:LCharMrGutsy01:LVLN ; ALFC=004ED9B9:MTR10RobotFaction:FACT ; ALPC=0052EDDD:MTR10GutsyATravelPackage:PACK		
00331AB2	MTR10_Battle	Activity: Battle Bots	8	12	MrGutsyB	Alias	Ref	Create Ref - Temp	ALCO=0015B0C3:LCharMrGutsy01:LVLN ; ALFC=004ED9B9:MTR10RobotFaction:FACT ; ALPC=0052EDDF:MTR10GutsyBTravelPackage:PACK		
00331AB2	MTR10_Battle	Activity: Battle Bots	9	13	KeyCardAlpha	Alias	Ref	Optional ; Quest Object ; Create Ref - Temp			
00331AB2	MTR10_Battle	Activity: Battle Bots	10	14	KeyCardBeta	Alias	Ref	Optional ; Quest Object ; Create Ref - Temp			
00331AB2	MTR10_Battle	Activity: Battle Bots	11	15	KeyPadAlpha	Alias	Ref	Reserves Location/Reference	ALFR=004E721A::REFR		
00331AB2	MTR10_Battle	Activity: Battle Bots	12	16	KeyPadBeta	Alias	Ref	Reserves Location/Reference	ALFR=004E721B::REFR		
00331AB2	MTR10_Battle	Activity: Battle Bots	13	17	MasterShutdownButton	Alias	Ref	Flags	ALFR=004E738D::REFR		
00331AB2	MTR10_Battle	Activity: Battle Bots	14	18	LootContainer02	Alias	Ref	Flags	ALFR=003496BB::REFR		
00331AB2	MTR10_Battle	Activity: Battle Bots	15	19	LootContainer03	Alias	Ref	Flags	ALFR=0034E81D::REFR		
00331AB2	MTR10_Battle	Activity: Battle Bots	17	21	activePlayers	Alias	RefCol	Optional	Keyword=004FC450:MTR10_QuestActiveKeyword:KYWD		
00331AB2	MTR10_Battle	Activity: Battle Bots	19	23	KeyCardAlpha01	Alias	RefCol	Optional ; Quest Object			
00331AB2	MTR10_Battle	Activity: Battle Bots	21	25	KeyCardBeta01	Alias	RefCol	Optional ; Quest Object			
0034608A	CB06_ASAM	Activity: Surface to Air	0	3	ASAMLocation	Alias	Loc	Flags		10000000|1.000000|LocationHasRefType|00 00 00|00 00|CB06_ASAM_RefType [LCRT:0052293E]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|GetInCurrentLocation|00 00 00|00 00|LocCranberryAlleghenyAsylumLocation "Fort Defiance" [LCTN:00004143]|00 00 00 00|0|-1|Subject|	
0034608A	CB06_ASAM	Activity: Surface to Air	1	0	ASAM	Alias	Ref	Unknown 31	ALRT=0052293E:CB06_ASAM_RefType:LCRT		
0034608A	CB06_ASAM	Activity: Surface to Air	2	6	SpawnCenter	Alias	Ref	Unknown 31	ALRT=0055A326:CB06_SpawnCenter_RefType:LCRT		
0034608A	CB06_ASAM	Activity: Surface to Air	3	1	Scorchbeast	Alias	Ref	Optional	ECOR=0052BD72:SQ_ScorchbeastHoldPositionList:FLST ; Keyword=001090F5:SQLinkOrbit:KYWD ; ALSP=008A6031:crEnemyNormalization_Events_NormalEnemy_Spell:SPEL ; ALPC=0010CA05:SQ_ScorchbeastOrbit:PACK		
0034608A	CB06_ASAM	Activity: Surface to Air	5	2	ScorchbeastAllies	Alias	RefCol	Optional	Keyword=001090F5:SQLinkOrbit:KYWD ; ALSP=008A6031:crEnemyNormalization_Events_NormalEnemy_Spell:SPEL ; ALPC=00346093:SQ_SandboxAroundScorchbeastOrbit:PACK		
0034608A	CB06_ASAM	Activity: Surface to Air	7	5	ScorchedWaveEnemies	Alias	RefCol	Optional	ALSP=008A6031:crEnemyNormalization_Events_NormalEnemy_Spell:SPEL		
0034608A	CB06_ASAM	Activity: Surface to Air	9	9	ScorchedWaveEnemies03	Alias	RefCol	Optional			
0034608A	CB06_ASAM	Activity: Surface to Air	11	7	ScorchedWaveEnemies01	Alias	RefCol	Optional			
0034608A	CB06_ASAM	Activity: Surface to Air	13	8	ScorchedWaveEnemies02	Alias	RefCol	Optional			
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	0	3	Vault76LocationExterior	Alias	Loc	Flags	ALFL=000B1415:Vault76LocationExterior:LCTN		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	1	0	SpawnArea01	Alias	Ref	Flags	ALRT=0002CDC7:DunSceneRef01:LCRT		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	2	4	SpawnArea02	Alias	Ref	Flags	ALRT=0002CDC9:DunSceneRef02:LCRT		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	3	5	SpawnArea03	Alias	Ref	Flags	ALRT=0002CDCE:DunSceneRef03:LCRT		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	4	6	SpawnArea04	Alias	Ref	Optional	ALRT=0002CDCF:DunSceneRef04:LCRT		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	5	7	SpawnArea05	Alias	Ref	Optional	ALRT=0002CDD0:DunSceneRef05:LCRT		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	6	29	EventCenterArea	Alias	Ref	Flags	ALFR=003B25B7:76ExitEventQuest_CenterMaker:REFR		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	8	1	AllSpawnedGhouls	Alias	RefCol	Optional	Keyword=0004E16F:SQ_IgnoreDeath:KYWD ; Keyword=003B0EA4:76VaultExit_Creatures:KYWD		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	10	8	FenceGhouls01	Alias	RefCol	Optional	Keyword=0004E16F:SQ_IgnoreDeath:KYWD ; Keyword=0005FE27:DMP_Combat_HoldUntilEngagedPosition:KYWD ; Keyword=001CA8CF:DMP_Sandbox:KYWD		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	12	10	FenceGhouls02	Alias	RefCol	Optional	Keyword=0004E16F:SQ_IgnoreDeath:KYWD ; Keyword=0005FE27:DMP_Combat_HoldUntilEngagedPosition:KYWD ; Keyword=001CA8CF:DMP_Sandbox:KYWD		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	14	11	FenceGhouls03	Alias	RefCol	Optional	Keyword=0004E16F:SQ_IgnoreDeath:KYWD ; Keyword=0005FE27:DMP_Combat_HoldUntilEngagedPosition:KYWD		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	16	12	FenceGhouls04	Alias	RefCol	Optional	Keyword=0004E16F:SQ_IgnoreDeath:KYWD ; Keyword=0005FE27:DMP_Combat_HoldUntilEngagedPosition:KYWD ; Keyword=001CA8CF:DMP_Sandbox:KYWD		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	18	13	FenceGhouls05	Alias	RefCol	Optional	Keyword=0004E16F:SQ_IgnoreDeath:KYWD ; Keyword=0005FE27:DMP_Combat_HoldUntilEngagedPosition:KYWD ; Keyword=001CA8CF:DMP_Sandbox:KYWD		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	19	14	GhoulSandboxArea01	Alias	Ref	Flags	ALRT=0002CDD1:DunSceneRef06:LCRT		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	20	15	GhoulSandboxArea02	Alias	Ref	Flags	ALRT=0002CDD2:DunSceneRef07:LCRT		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	21	16	GhoulSandboxArea03	Alias	Ref	Flags	ALRT=0002CDD3:DunSceneRef08:LCRT		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	22	17	GhoulSandboxArea04	Alias	Ref	Flags	ALRT=0002CDD4:DunSceneRef09:LCRT		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	23	18	GhoulSandboxArea05	Alias	Ref	Flags	ALRT=0002CDD5:DunSceneRef10:LCRT		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	25	23	Klaxons	Alias	RefCol	Optional	ALRT=0002CDCD:DunGeneric05:LCRT		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	27	24	AttackTargets01	Alias	RefCol	Flags	ALRT=0002CDC8:DunGeneric01:LCRT		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	29	30	AttackTargets02	Alias	RefCol	Flags	ALRT=0002CDCA:DunGeneric02:LCRT		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	31	31	AttackTargets03	Alias	RefCol	Flags	ALRT=0002CDCC:DunGeneric03:LCRT		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	33	32	AttackTargets04	Alias	RefCol	Optional	ALRT=0002CDCB:DunGeneric04:LCRT		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	35	33	AttackTargets05	Alias	RefCol	Optional	ALRT=0002CDCD:DunGeneric05:LCRT		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	36	34	V76ExitTalkingActivatorRef	Alias	Ref	Flags	ALRT=0007828B:AutofillGeneric01:LCRT ; VTCK=004E218F:_CUT_AnnouncerM_Vault76PAExit:VTYP		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	37	35	QP_root	Alias	Ref	Flags	ALFR=004F6DBA:qp_root_Vault76ExitEvent:REFR		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	39	37	players	Alias	RefCol	Optional ; Allow Dead			
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	40	38	RightEntryMarker	Alias	Ref	Flags	ALFR=001D326A:76Exit_RightBoundary_EnterMarker:REFR		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	41	39	LeftEntryMarker	Alias	Ref	Flags	ALFR=001D3268:LeftBoundaryEnterMarker:REFR		
003ADDF9	76ExitEventQuest	Event: Welcoming Committee	42	40	CenterEntryMarker	Alias	Ref	Flags	ALFR=001D3247:76Exit_CenterBoundary_EnterMarker:REFR		
003CF449	CUT_GQ_Invasion	Event: Super Mutant Invasion	0	1	Region	Alias	Loc	Optional ; Stores Text			
003CF449	CUT_GQ_Invasion	Event: Super Mutant Invasion	1	4	InvasionLocation01	Alias	Loc	Reserves Location/Reference ; Stores Text ; Allow Cleared	ALFL=00015554:LocForestFlatwoodsLocation:LCTN		
003CF449	CUT_GQ_Invasion	Event: Super Mutant Invasion	2	35	InvasionLocation01CenterMarker	Alias	Ref	Flags	ALRT=0001F40F:LocationCenterMarker:LCRT		
003CF449	CUT_GQ_Invasion	Event: Super Mutant Invasion	3	34	InvasionLocation02	Alias	Loc	Reserves Location/Reference ; Stores Text ; Allow Cleared		00101000|20000.000000|GetDistance|00 00 00|00 00|035 InvasionLocation01CenterMarker|00 00 00 00|0|-1|Subject| ; 10000000|1.000000|LocationHasRefType|00 00 00|00 00|LocationCenterMarker [LCRT:0001F40F]|00 00 00 00|0|-1|Subject|	
003CF449	CUT_GQ_Invasion	Event: Super Mutant Invasion	4	36	InvasionLocation02CenterMarker	Alias	Ref	Flags	ALRT=0001F40F:LocationCenterMarker:LCRT		
003CF449	CUT_GQ_Invasion	Event: Super Mutant Invasion	5	37	InvasionLocation03	Alias	Loc	Reserves Location/Reference ; Stores Text ; Allow Cleared		10000000|1.000000|LocationHasRefType|00 00 00|00 00|LocationCenterMarker [LCRT:0001F40F]|00 00 00 00|0|-1|Subject| ; 00101000|20000.000000|GetDistance|00 00 00|00 00|035 InvasionLocation01CenterMarker|00 00 00 00|0|-1|Subject|	
003CF449	CUT_GQ_Invasion	Event: Super Mutant Invasion	6	38	InvasionLocation03CenterMarker	Alias	Ref	Flags	ALRT=0001F40F:LocationCenterMarker:LCRT		
003CF449	CUT_GQ_Invasion	Event: Super Mutant Invasion	8	2	InvasionEnemies01	Alias	RefCol	Optional	ECOR=0017E6B0:RELinkSandboxHoldPositionList:FLST ; Keyword=0003085E:RELinkSandbox:KYWD ; ALPC=000570FD:GQ_WorkshopAttackSandboxExteriorWeaponOut:PACK		
003CF449	CUT_GQ_Invasion	Event: Super Mutant Invasion	10	39	InvasionEnemies02	Alias	RefCol	Optional	ECOR=0017E6B0:RELinkSandboxHoldPositionList:FLST ; Keyword=0003085E:RELinkSandbox:KYWD ; ALPC=000570FD:GQ_WorkshopAttackSandboxExteriorWeaponOut:PACK		
003CF449	CUT_GQ_Invasion	Event: Super Mutant Invasion	12	40	InvasionEnemies03	Alias	RefCol	Optional	ECOR=0017E6B0:RELinkSandboxHoldPositionList:FLST ; Keyword=0003085E:RELinkSandbox:KYWD ; ALPC=000570FD:GQ_WorkshopAttackSandboxExteriorWeaponOut:PACK		
003CF449	CUT_GQ_Invasion	Event: Super Mutant Invasion	13	31	EventStartMarker	Alias	Ref	Flags	ALFR=0016B4C0:FF00_TutorialMarker:REFR		
003CF449	CUT_GQ_Invasion	Event: Super Mutant Invasion	15	22	RewardPlayers01	Alias	RefCol	Optional			
003CF449	CUT_GQ_Invasion	Event: Super Mutant Invasion	17	23	RewardPlayers02	Alias	RefCol	Optional			
003CF449	CUT_GQ_Invasion	Event: Super Mutant Invasion	19	24	RewardPlayers03	Alias	RefCol	Optional			
003CF449	CUT_GQ_Invasion	Event: Super Mutant Invasion	21	25	RewardPlayers04	Alias	RefCol	Optional			
003DF3FF	TW008	Event: Jail Break	0	7	EasternRegionalPen	Alias	Loc	Unknown 25	ALFL=000158E5:LocToxicEasternRegionalPenLocation:LCTN		
003DF3FF	TW008	Event: Jail Break	1	0	Warden	Alias	Ref	Unknown 25	ALFR=00380138::REFR ; VTCK=00157C5F:EncMrHandy:NPC_		
003DF3FF	TW008	Event: Jail Break	2	5	PrisonYardCenter	Alias	Ref	Flags	ALFR=0000A181:TW008PrisonYardCenter:REFR		
003DF3FF	TW008	Event: Jail Break	3	39	DoorToTarget	Alias	Ref	Flags	ALRT=0044A6F3:TW008PrisonDoorType:LCRT		
003DF3FF	TW008	Event: Jail Break	5	9	Wave01General	Alias	RefCol	Optional ; Uses Stored Text	Keyword=00491F3E:TW008IncludeActorKeyword:KYWD ; ALDN=003CFCC1:TW003SupermutantNames:MESG ; ALPC=0032E049:TW008RunToYard:PACK		
003DF3FF	TW008	Event: Jail Break	7	23	Wave02General	Alias	RefCol	Optional ; Uses Stored Text	ALDN=003CFCC1:TW003SupermutantNames:MESG ; ALPC=0032E049:TW008RunToYard:PACK		
003DF3FF	TW008	Event: Jail Break	9	25	Wave03General	Alias	RefCol	Optional ; Uses Stored Text	ALDN=003CFCC1:TW003SupermutantNames:MESG ; ALPC=0032E049:TW008RunToYard:PACK		
003DF3FF	TW008	Event: Jail Break	11	26	Wave04General	Alias	RefCol	Optional ; Uses Stored Text	ALDN=003CFCC1:TW003SupermutantNames:MESG ; ALPC=0032E049:TW008RunToYard:PACK		
003DF3FF	TW008	Event: Jail Break	13	29	Wave05General	Alias	RefCol	Optional ; Uses Stored Text	ALDN=003CFCC1:TW003SupermutantNames:MESG ; ALPC=0032E049:TW008RunToYard:PACK		
003DF3FF	TW008	Event: Jail Break	15	22	Wave01Turret	Alias	RefCol	Optional ; Uses Stored Text	ALDN=003CFCC1:TW003SupermutantNames:MESG ; ALPC=0032E047:TW008RunToTarget:PACK		
003DF3FF	TW008	Event: Jail Break	17	24	Wave02Turret	Alias	RefCol	Optional ; Uses Stored Text	ALDN=003CFCC1:TW003SupermutantNames:MESG ; ALPC=0032E047:TW008RunToTarget:PACK		
003DF3FF	TW008	Event: Jail Break	19	27	Wave03Turret	Alias	RefCol	Optional ; Uses Stored Text	ALDN=003CFCC1:TW003SupermutantNames:MESG ; ALPC=0032E047:TW008RunToTarget:PACK		
003DF3FF	TW008	Event: Jail Break	21	28	Wave04Turret	Alias	RefCol	Optional ; Uses Stored Text	ALDN=003CFCC1:TW003SupermutantNames:MESG ; ALPC=0032E047:TW008RunToTarget:PACK		
003DF3FF	TW008	Event: Jail Break	23	30	Wave05Turret	Alias	RefCol	Optional ; Uses Stored Text	ALDN=003CFCC1:TW003SupermutantNames:MESG ; ALPC=0032E047:TW008RunToTarget:PACK		
003DF3FF	TW008	Event: Jail Break	24	10	GhoulSpawnMarker	Alias	Ref	Flags	ALFR=0011C11B:TW003GhoulSpawnMarker:REFR		
003DF3FF	TW008	Event: Jail Break	26	18	PlayersNearby	Alias	RefCol	Optional	ALFC=004FE046:TW008PlayerFaction:FACT		
003DF3FF	TW008	Event: Jail Break	27	20	EnterYardTrigger	Alias	Ref	Flags	ALFR=0011C11D:TW008EnterYardRef:REFR		
003DF3FF	TW008	Event: Jail Break	28	21	TurretToTarget	Alias	Ref	Optional ; Allow Reuse in Quest ; Matching Ref - Actors Only		10000000|1.000000|HasRefType|00 00 00|00 00|TW008DefensesLRT [LCRT:0011D773]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|IsBleedingOut|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
003DF3FF	TW008	Event: Jail Break	30	31	AllTurrets	Alias	RefCol	Allow Reuse in Quest ; Allow Dead ; Matching Ref - Actors Only		10000000|1.000000|HasRefType|00 00 00|00 00|TW008DefensesLRT [LCRT:0011D773]|00 00 00 00|0|-1|Subject|	
003DF3FF	TW008	Event: Jail Break	31	33	Wave03SpawnMarker	Alias	Ref	Unknown 25	ALRT=004FE040:TW008SpawnLocator:LCRT		
003DF3FF	TW008	Event: Jail Break	32	34	Wave04SpawnMarker	Alias	Ref	Unknown 25	ALRT=004FE040:TW008SpawnLocator:LCRT		
003DF3FF	TW008	Event: Jail Break	33	35	Wave05SpawnMarker	Alias	Ref	Unknown 25	ALRT=004FE040:TW008SpawnLocator:LCRT		
003DF3FF	TW008	Event: Jail Break	34	36	MiniBoss03	Alias	Ref	Optional	ALPC=0032E047:TW008RunToTarget:PACK ; ALPC=0032E049:TW008RunToYard:PACK		
003DF3FF	TW008	Event: Jail Break	35	37	MiniBoss04	Alias	Ref	Optional	ALPC=0032E047:TW008RunToTarget:PACK ; ALPC=0032E049:TW008RunToYard:PACK		
003DF3FF	TW008	Event: Jail Break	36	38	MiniBoss05	Alias	Ref	Optional	ALFC=0044CD0B:TW008SuiciderFaction:FACT ; ALPC=0044A6F6:TW008TargetDoor:PACK		
003DF3FF	TW008	Event: Jail Break	37	40	EventCenter	Alias	Ref	Flags	ALFR=004FE03E:TW008Spawn01:REFR		
003E271D	CB15_ScorchedEarth	Event: Scorched Earth	0	16	Region	Alias	Loc	Allow Reserved	ALFL=000012A2:RegionCranberryBogLocation:LCTN		
003E271D	CB15_ScorchedEarth	Event: Scorched Earth	1	32	FissureLocation	Alias	Loc	Reserves Location/Reference ; Allow Reuse in Quest ; Allow Reserved ; Allow Cleared	ALFL=003A8CD8:LocCranberryFissureSiteZetaLocation:LCTN		
003E271D	CB15_ScorchedEarth	Event: Scorched Earth	2	44	AffectedEventLocation	Alias	Loc	Optional ; Allow Reserved ; Allow Cleared			
003E271D	CB15_ScorchedEarth	Event: Scorched Earth	3	41	MapMarker	Alias	Ref	Flags	ALRT=0002271F:MapMarkerRefType:LCRT		
003E271D	CB15_ScorchedEarth	Event: Scorched Earth	4	35	AlphaSpawnMarker	Alias	Ref	Flags	ALRT=004FC07E:CB15_AlphaSpawn_LocRef:LCRT		
003E271D	CB15_ScorchedEarth	Event: Scorched Earth	6	34	Alpha	Alias	RefCol	Optional ; Stores Text	Keyword=001090F5:SQLinkOrbit:KYWD ; Keyword=004385B2:SQLinkSpawn:KYWD ; ALPC=004385B3:SQ_ScorchbeastSpawnInFurniture:PACK ; ALPC=0010CA05:SQ_ScorchbeastOrbit:PACK		
003E271D	CB15_ScorchedEarth	Event: Scorched Earth	7	21	AlphaRef	Alias	Ref	Optional ; Uses Stored Text ; Create Ref - Temp			
003E271D	CB15_ScorchedEarth	Event: Scorched Earth	9	31	AllPlayers	Alias	RefCol	Optional ; Allow Dead			
003E271D	CB15_ScorchedEarth	Event: Scorched Earth	11	38	FilledRespawnTriggers	Alias	RefCol	Optional	ALRT=004E21EA:ActorGroupTriggerLocRefType:LCRT		
003E271D	CB15_ScorchedEarth	Event: Scorched Earth	13	39	CollectedRespawnTriggers	Alias	RefCol	Optional			
003E271D	CB15_ScorchedEarth	Event: Scorched Earth	14	45	SpawnMarkerForAdds	Alias	Ref	Flags	ALRT=0008F5FF:SpawnMin0256:LCRT		
003E271D	CB15_ScorchedEarth	Event: Scorched Earth	15	46	FissureCap	Alias	Ref	Allow Disabled	ALRT=002D0F7E:EN07_Fissure_RefType:LCRT		
003E271D	CB15_ScorchedEarth	Event: Scorched Earth	17	47	FissureCapFX	Alias	RefCol	Allow Disabled	ALRT=0045107D:EN07_Fissure_FissureCoverFXRefType:LCRT		
003E271D	CB15_ScorchedEarth	Event: Scorched Earth	18	48	QueenOrbitMarker	Alias	Ref	Flags	ALFR=00452F51::REFR		
003E271D	CB15_ScorchedEarth	Event: Scorched Earth	20	49	Adds	Alias	RefCol	Optional	ALPC=003E84DA:CB15_ScorchbeastQueen_LandExitMarker_IgnoreCombat:PACK		
003E271D	CB15_ScorchedEarth	Event: Scorched Earth	22	50	PlayersRewarded	Alias	RefCol	Optional			
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	0	1	PowerPlantLocation	Alias	Loc	Allow Reserved ; Allow Cleared			
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	1	18	PowerPlantShortNameLocation	Alias	Loc	Optional ; Stores Text			
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	2	26	PowerPlantTitleNameLocation	Alias	Loc	Optional ; Stores Text			
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	3	23	PowerPlantEventReservationMarker	Alias	Ref	Reserves Location/Reference	ALRT=003E7F1B:PowerPlantReservationMarker:LCRT		
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	4	15	PowerPlantMapMarkerRef	Alias	Ref	Allow Reserved	ALRT=0002271F:MapMarkerRefType:LCRT		
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	5	28	EventRoot	Alias	Ref	Flags	ALRT=0003C830:PowerPlantEventRoot:LCRT		
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	6	31	EventInteriorRoot	Alias	Ref	Flags	ALRT=0003AE80:PowerPlantEventInteriorRoot:LCRT		
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	7	29	QPRoot	Alias	Ref	Flags	ALRT=0003C831:PowerPlantQPRoot:LCRT		
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	9	30	players	Alias	RefCol	Optional			
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	10	19	ReactorQT	Alias	Ref	Flags	ALRT=000190A0:PowerPlantReactorQuestTargetMarker:LCRT		
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	12	2	ReactorIntact	Alias	RefCol	Optional ; Allow Destroyed	ALRT=0001849C:PowerPlantReactorDestructibleObject:LCRT		
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	14	3	ReactorDestroyed	Alias	RefCol	Optional ; Allow Destroyed			
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	16	9	ReactorSupport	Alias	RefCol	Optional ; Allow Disabled ; Allow Destroyed	ALRT=002DC260:PowerPlantReactorSupportObject:LCRT		
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	17	20	GeneratorQT	Alias	Ref	Flags	ALRT=000190A4:PowerPlantGeneratorQuestTargetMarker:LCRT		
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	19	4	GeneratorIntact	Alias	RefCol	Optional ; Allow Destroyed	ALRT=0001849D:PowerPlantGeneratorDestructibleObject:LCRT		
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	21	5	GeneratorDestroyed	Alias	RefCol	Optional ; Allow Destroyed			
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	23	10	GeneratorSupport	Alias	RefCol	Optional ; Allow Disabled ; Allow Destroyed	ALRT=002DC261:PowerPlantGeneratorSupportObject:LCRT		
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	25	27	CoolingQTs	Alias	RefCol	Flags	ALRT=000190A6:PowerPlantCoolingQuestTargetMarker:LCRT		
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	27	6	CoolingIntact	Alias	RefCol	Optional	ALRT=0001849E:PowerPlantCoolingDestructibleObject:LCRT		
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	29	7	CoolingDestroyed	Alias	RefCol	Optional ; Allow Destroyed			
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	31	11	CoolingTower01Support	Alias	RefCol	Optional ; Allow Disabled ; Allow Destroyed	ALRT=00382717:PowerPlantCoolingTower01SupportObject:LCRT		
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	33	13	CoolingTower02Support	Alias	RefCol	Optional ; Allow Disabled ; Allow Destroyed	ALRT=002DC26C:PowerPlantCoolingTower02SupportObject:LCRT		
003E4E89	PowerPlantEvent	Activity: Powering Up <Alias=PowerPlantTitleNameLocation>	35	12	GeneralSupport	Alias	RefCol	Optional ; Allow Disabled ; Allow Destroyed	ALRT=00382716:PowerPlantGeneralSupportObject:LCRT		
