ACTI_FormID	ACTI_EDID	ACTI_FULL	XALG_Flags	CanBeInstanced	KeywordCount	KW_1	KW_2	KW_3	KW_4	KW_5	KW_6	PropCount	Prop_1_AV	Prop_1_Val	Prop_1_Curve	Prop_2_AV	Prop_2_Val	Prop_2_Curve	Prop_3_AV	Prop_3_Val	Prop_3_Curve	Prop_4_AV	Prop_4_Val	Prop_4_Curve	Prop_5_AV	Prop_5_Val	Prop_5_Curve	Prop_6_AV	Prop_6_Val	Prop_6_Curve	VMAD_ScriptCount	VMAD_Scripts
005A29A3	W05_MQR_205P_RaRaCowerTrigger				0							0																			0	
005A2B03	ZZZ_ATX_WaterMill_Rustic	Rustic Water Mill	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
005A2B5D	TestJoshMoretto_GhoulButtonActivator	Ghoul Dispenser			0							0																			0	
005A2BC8	76LoadElevatorButtonLvl1_CurrentFloorActivator	Door Open			2	0052B545:AllowNonActorToAnimateOnServer:KYWD	005A3C59:IgnoreQuestTargetMarkerOffsetKeyword:KYWD					0																			1	Default2StateActivator::DefaultAutoCloseDelay=002C76A1:DefaultAutoCloseDelay:GLOB##Default2StateActivator::TwoStateCollisionKeyword=001051E5:TwoStateCollisionKeyword:KYWD
005A2BC9	76LoadElevatorButtonLvl2_CurrentFloorActivator	Door Open			2	0052B545:AllowNonActorToAnimateOnServer:KYWD	005A3C59:IgnoreQuestTargetMarkerOffsetKeyword:KYWD					0																			1	Default2StateActivator::DefaultAutoCloseDelay=002C76A1:DefaultAutoCloseDelay:GLOB##Default2StateActivator::TwoStateCollisionKeyword=001051E5:TwoStateCollisionKeyword:KYWD
005A2BCB	76LoadElevatorButtonLvl4_CurrentFloorActivator	Door Open			2	0052B545:AllowNonActorToAnimateOnServer:KYWD	005A3C59:IgnoreQuestTargetMarkerOffsetKeyword:KYWD					0																			1	Default2StateActivator::DefaultAutoCloseDelay=002C76A1:DefaultAutoCloseDelay:GLOB##Default2StateActivator::TwoStateCollisionKeyword=001051E5:TwoStateCollisionKeyword:KYWD
005A2BCA	76LoadElevatorButtonLvl3_CurrentFloorActivator	Door Open			2	0052B545:AllowNonActorToAnimateOnServer:KYWD	005A3C59:IgnoreQuestTargetMarkerOffsetKeyword:KYWD					0																			1	Default2StateActivator::DefaultAutoCloseDelay=002C76A1:DefaultAutoCloseDelay:GLOB##Default2StateActivator::TwoStateCollisionKeyword=001051E5:TwoStateCollisionKeyword:KYWD
005A2BD8	WorkshopGeneratorWindmill_NonDestructible	Generator - Windmill	Camera Weapon Detectable	False	1	00054BA4:WorkshopPowerConnectionKW:KYWD						5	PowerGenerated	12.000000	NULL - Null Reference [00000000]	WorkshopIgnoreSimpleIntersections	1.000000	NULL - Null Reference [00000000]	WorkshopLevelObject	1.000000	NULL - Null Reference [00000000]	WorkshopPlacementAllowWaterAV	1.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]				2	DefaultBlockActivationOnLoad::=##WorkshopObjectScript::WorkshopParent=0002058E:WorkshopParent:QUST
005A2BD9	WorkshopGenerator_NonDestructible	Generator - Small	Camera Weapon Detectable	False	2	0004455B:WorkshopStartPoweredOn:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD					3	PowerGenerated	3.000000	NULL - Null Reference [00000000]	WorkshopLevelObject	1.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]										2	DefaultBlockActivationOnLoad::=##WorkshopObjectScript::WorkshopParent=0002058E:WorkshopParent:QUST
005A2BD7	WorkshopGeneratorMedium_NonDestructible	Generator - Medium	Camera Weapon Detectable	False	2	0004455B:WorkshopStartPoweredOn:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD					3	PowerGenerated	5.000000	NULL - Null Reference [00000000]	WorkshopLevelObject	1.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]										2	DefaultBlockActivationOnLoad::=##WorkshopObjectScript::WorkshopParent=0002058E:WorkshopParent:QUST
005A2BD6	WorkshopGeneratorFusion_NonDestructible	Generator - Fusion		False	2	0004455B:WorkshopStartPoweredOn:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD					3	PowerGenerated	100.000000	NULL - Null Reference [00000000]	WorkshopLevelObject	1.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]										2	DefaultBlockActivationOnLoad::=##WorkshopObjectScript::WorkshopParent=0002058E:WorkshopParent:QUST
005A2BFB	W05_MQR_201P_DeathTrap03DTrigger				0							0																			0	
005A2C27	ATX_Light_BugZapper	Bug Zapper	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
005A2C26	ATX_Light_BugZapper_Stand	Bug Zapper Stand	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
005A2C5F	ATX_Refrigerator_Freezer_Icebox	Icebox Refrigerator	Premium		2	00401011:DisplayCaseNoItemStacksKeyword:KYWD	005621F7:Workbench_Crafting_Refrigerator:KYWD					2	WorkshopRatingPopulation	1.000000	NULL - Null Reference [00000000]	SURV_FoodSpoilageRateMult	-0.500000	NULL - Null Reference [00000000]													0	
005A2D68	W05_MQA_206P_GoldActivator07	Gold Bullion			0							0																			0	
005A2D69	W05_MQA_206P_GoldActivator05	Gold Bullion			0							0																			0	
005A2D6A	W05_MQA_206P_GoldActivator04	Gold Bullion			0							0																			0	
005A2D62	W05_MQA_206P_GoldActivator03	Gold Bullion			0							0																			0	
005A2D63	W05_MQA_206P_GoldActivator02	Gold Bullion			0							0																			0	
005A2D67	W05_MQA_206P_GoldActivator01	Gold Bullion			0							0																			0	
005A2D64	W05_MQA_206P_GoldActivator06	Gold Bullion			0							0																			0	
005A2D65	W05_MQA_206P_GoldActivator09	Gold Bullion			0							0																			0	
005A2D66	W05_MQA_206P_GoldActivator08	Gold Bullion			0							0																			0	
005A2FFE	TestJoshMoretto_WaveButton	Manual Reboot			0							0																			0	
005A346A	ATX_LiberatorBotLamp_01	Liberator Bot Lamp	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
005A3650	ATX_NukaColaSettlerLamp_01	Nuka-Cola Settler Projection Lamp	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
005A364F	ATX_NukaColaRaiderLamp_01	Nuka-Cola Raider Projection Lamp	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
005A3813	TestJoshMoretto_EventDropoffActivator	Parts Recycler			0							0																			0	
005A5544	ShelterExitButtonTest_DONOTUSE	Button			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	Default1StateActivator::=##shelters:shelterexit::=
005A583F	ShelterEntranceButtonTest	Button			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	Default1StateActivator::=##shelters:shelterentrance::ShelterCell=005A5545:SheltersVaultStorageRoom01:CELL##shelters:shelterentrance::ShelterCellTeleportPosition=005A5840::REFR
005A5873	ShelterEntranceButtonTest03	Button		False	1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	Default1StateActivator::=##shelters:shelterentrance::ShelterCell=005A5547:SheltersVaultServerRoom01:CELL
005A5872	SHELS01_LaserGridButton	Button			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	Default1StateActivator::=##SHELS01_LaserGridDisableScript::animToPlay=Off
005A5882	Shelter_TestActivator	Exit Hatch Button			0							0																			0	
005A595E	ShelterEntrance_TestDoor	Shelter Entrance			2	0050E571:ShowKeypadOnActivate:KYWD	0052B545:AllowNonActorToAnimateOnServer:KYWD					0																			2	Default1StateActivator::=##shelters:shelterentrance::ShelterCell=005A5545:SheltersVaultStorageRoom01:CELL##shelters:shelterentrance::ShelterCellTeleportPosition=005A5840::REFR
005A644F	Shelters_Door_VaultAtrium_Small	Vault Atrium Shelter Entrance	Premium	False	2	0052B545:AllowNonActorToAnimateOnServer:KYWD	005B70F1:PlayerShelterEntranceKeyword:KYWD					0																			2	Default1StateActivator::=##shelters:shelterentrance::ShelterCell=005B1E48:SheltersVaultAtrium01:CELL##shelters:shelterentrance::ShelterCellTeleportPosition=005D001C::REFR##shelters:shelterentrance::SourceRecipe=005ADC64:workshop_co_Shelters_SmallEntrances:COBJ
005A6450	ShelterEntrance_TestDoor_Bunker	Bunker Shelter Entrance		False	1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	Default1StateActivator::=##shelters:shelterentrance::ShelterCell=005A5883:zCUTSheltersUnusedBoSBunker:CELL
005A6465	ShelterExit_Test_Ladder_DONOTUSE	Shelter Exit			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			1	shelters:shelterexit::=
005A65D8	Shelters_Door_VaultServerRoom_Small	Vault Server Room Shelter Entrance	Premium	False	2	0052B545:AllowNonActorToAnimateOnServer:KYWD	005B70F1:PlayerShelterEntranceKeyword:KYWD					0																			2	Default1StateActivator::=##shelters:shelterentrance::ShelterCell=005A5547:SheltersVaultServerRoom01:CELL##shelters:shelterentrance::ShelterCellTeleportPosition=005F9DF6::REFR##shelters:shelterentrance::SourceRecipe=005ADC64:workshop_co_Shelters_SmallEntrances:COBJ
0059FFDA	ColossusBlood1024Ext				0							0																			0	
005A3CB2	DisplayCase_BeerSteins	Beer Steins Display Case			2	003F51E3:PlayerDisplayCaseKeyword:KYWD	00573B2F:WorkshopNoStackingOn:KYWD					0																			0	
005A3CE6	MonongahMineDrillHazardTrigger				0							0																			1	HazardTriggerScript::TriggerSpell=005A3FD8:E06_MonongahMineDrill_BleedHitSpell:SPEL##HazardTriggerScript::TriggerSpellDelay=0.000000
005A3CE4	ATX_WorkshopDisplay_Wood_MagazineRack02	Magazine Rack	Premium		2	003F51E3:PlayerDisplayCaseKeyword:KYWD	00573B2F:WorkshopNoStackingOn:KYWD					0																			0	
005A3CE3	ATX_WorkshopDisplay_HubrisComics_MagazineRack02	Hubris Comics Magazine Rack	Premium		2	003F51E3:PlayerDisplayCaseKeyword:KYWD	00573B2F:WorkshopNoStackingOn:KYWD					0																			0	
005A4046	ATX_WinterColoredLightsOvalOn_Wall	Holiday Oval Lights - Wall	Premium		1	0003037E:WorkshopCanBePowered:KYWD						1	WorkshopItemClampDirection	1.000000	NULL - Null Reference [00000000]																0	
005A4E1F	zzz_ATX_PottingShedLight_Powered	Lightbulb			1	0003037E:WorkshopCanBePowered:KYWD						1	WorkshopItemClampDirection	1.000000	NULL - Null Reference [00000000]																0	
005A5433	Gold_VendingMachine_Foundation	Gold Press Machine			0							0																			1	Economy:VendingMachineScript::SellOnly=False##Economy:VendingMachineScript::VendingMachineFaction=005A5439:Gold_VendingMachine_VendorFaction_Foundation:FACT
005A5434	Gold_VendingMachine_Crater	Gold Press Machine			0							0																			1	Economy:VendingMachineScript::SellOnly=False##Economy:VendingMachineScript::VendingMachineFaction=005A5438:Gold_VendingMachine_VendorFaction_Crater:FACT
005A65D4	ATX_PosterRedRocket_BoyWave	Poster	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
005A65D3	ATX_PosterRedRocket_CarRace	Poster	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
005A65D2	ATX_PosterRedRocket_Robot	Poster	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
005A7478	ATX_Refrigerator_Freezer_RedRocket	Red Rocket Cooler	Premium		2	00401011:DisplayCaseNoItemStacksKeyword:KYWD	005621F7:Workbench_Crafting_Refrigerator:KYWD					2	WorkshopRatingPopulation	1.000000	NULL - Null Reference [00000000]	SURV_FoodSpoilageRateMult	-0.500000	NULL - Null Reference [00000000]													0	
005A59B7	zzz_AutoDispenser				0							0																			0	
005A6D3B	zzz_ATX_WinterColoredLightsOvalOn_Ceiling	Holiday Oval Lights	Premium		1	0003037E:WorkshopCanBePowered:KYWD						1	WorkshopItemClampDirection	1.000000	NULL - Null Reference [00000000]																0	
005AC7F2	Radio_Wastelander_Trailer				1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			1	Default2StateActivator::=
005ACF93	ZZZDONOTUSEATX_RedRocketGarage_Door	Red Rocket Garage Door			3	0003037E:WorkshopCanBePowered:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD	001CD02B:BlockPlayerActivation:KYWD				1	PowerRequired	1.000000	NULL - Null Reference [00000000]																0	
005B1E47	Shelters_Door_VaultAtrium_Large	Vault Atrium Shelter Entrance		False	2	0052B545:AllowNonActorToAnimateOnServer:KYWD	005B70F1:PlayerShelterEntranceKeyword:KYWD					0																			2	Default1StateActivator::=##shelters:shelterentrance::ShelterCell=005B1E48:SheltersVaultAtrium01:CELL##shelters:shelterentrance::ShelterCellTeleportPosition=005D001C::REFR##shelters:shelterentrance::SourceRecipe=005B59F1:workshop_co_Shelters_LargeEntrances:COBJ
005B2B3A	Shelters_Door_VaultReception_Large	Vault Lobby Shelter Entrance		False	2	0052B545:AllowNonActorToAnimateOnServer:KYWD	005B70F1:PlayerShelterEntranceKeyword:KYWD					0																			2	Default1StateActivator::=##shelters:shelterentrance::ShelterCell=005B5251:SheltersVaultReception01:CELL##shelters:shelterentrance::ShelterCellTeleportPosition=005B5573::REFR##shelters:shelterentrance::SourceRecipe=005B59F1:workshop_co_Shelters_LargeEntrances:COBJ
005B4618	zzz_Shelters_Door_Greenhouse	Greenhouse Shelter Entrance			2	0052B545:AllowNonActorToAnimateOnServer:KYWD	005B70F1:PlayerShelterEntranceKeyword:KYWD					0																			1	Default1StateActivator::=
005B5984	zzz_Shelters_Door_WaterfallCave	Waterfall Cave Shelter Entrance			2	0052B545:AllowNonActorToAnimateOnServer:KYWD	005B70F1:PlayerShelterEntranceKeyword:KYWD					0																			1	Default1StateActivator::=
005B6794	zzz_Shelters_Door_VaultLivingQuarters	Vault Living Quarters Shelter Entrance	Premium		2	0052B545:AllowNonActorToAnimateOnServer:KYWD	005B70F1:PlayerShelterEntranceKeyword:KYWD					0																			1	Default1StateActivator::=
005B6793	Shelters_Door_Template	Vault Shelter Entrance			2	0052B545:AllowNonActorToAnimateOnServer:KYWD	005B70F1:PlayerShelterEntranceKeyword:KYWD					0																			2	Default1StateActivator::=##shelters:shelterentrance::=
00556AA8	VltGearDoor_RampDown01				1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			0	
00556FA4	CameraAttachVault96QuantumStabilizer				0							0																			1	CameraAttachScriptFX::CameraAttachFX=00556FA3:CameraAttachVault96QuantumStabilizerFX:RFCT##CameraAttachScriptFX::timeLimit=-1
00562B20	V96_MainframeCoreConsolePanelIntact				0							0																			0	
0056398F	TestSteveCMainframeCore				0							0																			0	
0056E681	CameraAttachVault96Frost				0							0																			1	CameraAttachScriptFX::CameraAttachFX=0056E683:CameraAttachVault96FrostFX:RFCT##CameraAttachScriptFX::CameraAttachFX2=##CameraAttachScriptFX::timeLimit=400
0056E684	CameraAttachVault96FrostHalf				0							0																			1	CameraAttachScriptFX::CameraAttachFX=0056E686:CameraAttachVault96FrostHalfFX:RFCT##CameraAttachScriptFX::CameraAttachFX2=##CameraAttachScriptFX::timeLimit=400
005A52E2	E06_Colossus_InvisibleActivatorRubble	Rubble Pile		False	0							0																			0	
005A6E6A	E06_WendigoColossus_Plushie	Wendigo Colossus Plushie			0							0																			0	
005A731E	E06_FallingRockDamageTriggerLight				0							0																			1	HazardTriggerScript::TriggerSpell=005A764A:E06_CameraShakeSpellIntense:SPEL##HazardTriggerScript::TriggerSpellDelay=0.000000
005A7326	E06_FallingRockDamageTriggerStrong				0							0																			1	HazardTriggerScript::TriggerSpell=005A74BD:E06_FallingRockDamageStrong:SPEL##HazardTriggerScript::TriggerSpellDelay=0.000000
005A77C0	BS00_SuppliesDepositActivator_Steel	Deposit Zone	Skip HAVOK on Load		0							0																			1	DefaultCommunityDepositActivator::ConfirmationMessage=005C763F:BS00_SuppliesDepositMessage_Confirmation:MESG##DefaultCommunityDepositActivator::NotEnoughItemsMessage=005C7640:BS00_SuppliesDepositMessage_NotEnoughItems:MESG##DefaultCommunityDepositActivator::NumRequired=250##DefaultCommunityDepositActivator::RequiredItem=000731A4:c_Steel_scrap:MISC##DefaultCommunityDepositActivator::RewardItem=005B7597:BS00_ContributionRewardBox:ALCH
005ACFCB	BS00_SuppliesDepositActivator_Cork	Deposit Zone	Skip HAVOK on Load		0							0																			1	DefaultCommunityDepositActivator::ConfirmationMessage=005C763F:BS00_SuppliesDepositMessage_Confirmation:MESG##DefaultCommunityDepositActivator::NotEnoughItemsMessage=005C7640:BS00_SuppliesDepositMessage_NotEnoughItems:MESG##DefaultCommunityDepositActivator::NumRequired=250##DefaultCommunityDepositActivator::RequiredItem=000AEC60:c_Cork_scrap:MISC##DefaultCommunityDepositActivator::RewardItem=005B7597:BS00_ContributionRewardBox:ALCH
005ACFCC	BS00_SuppliesDepositActivator_Wood	Deposit Zone	Skip HAVOK on Load		0							0																			1	DefaultCommunityDepositActivator::ConfirmationMessage=005C763F:BS00_SuppliesDepositMessage_Confirmation:MESG##DefaultCommunityDepositActivator::NotEnoughItemsMessage=005C7640:BS00_SuppliesDepositMessage_NotEnoughItems:MESG##DefaultCommunityDepositActivator::NumRequired=250##DefaultCommunityDepositActivator::RequiredItem=000731A3:c_Wood_scrap:MISC##DefaultCommunityDepositActivator::RewardItem=005B7597:BS00_ContributionRewardBox:ALCH
005ACFCA	BS00_SuppliesDepositActivator_Rubber	Deposit Zone	Skip HAVOK on Load		0							0																			1	DefaultCommunityDepositActivator::ConfirmationMessage=005C763F:BS00_SuppliesDepositMessage_Confirmation:MESG##DefaultCommunityDepositActivator::NotEnoughItemsMessage=005C7640:BS00_SuppliesDepositMessage_NotEnoughItems:MESG##DefaultCommunityDepositActivator::NumRequired=250##DefaultCommunityDepositActivator::RequiredItem=00106D98:c_Rubber_scrap:MISC##DefaultCommunityDepositActivator::RewardItem=005B7597:BS00_ContributionRewardBox:ALCH
005AD585	ATX_Display_Wall_FasnachtMask	Fasnacht Mask Display	Premium		2	003F51E3:PlayerDisplayCaseKeyword:KYWD	00573B2F:WorkshopNoStackingOn:KYWD					0																			0	
005ADC2E	BS00_MaxsonRadio_02	Encrypted Signal			0							0																			0	
005ADC2F	BS00_MaxsonRadio_03	Encrypted Signal			0							0																			0	
005ADC2B	BS00_MaxsonRadio_01	Encrypted Signal			0							0																			0	
005ADC30	BS00_MaxsonRadio_04	Encrypted Signal			0							0																			0	
005ADC32	BS00_PaladinRadio_02	Brotherhood Broadcast			0							0																			0	
005ADC34	BS00_PaladinRadio_04	Brotherhood Broadcast			0							0																			0	
005ADC35	BS00_PaladinRadio_05	Brotherhood Broadcast			0							0																			0	
005ADC33	BS00_PaladinRadio_03	Brotherhood Broadcast			0							0																			0	
005ADC2C	BS00_PaladinRadio_01	Encrypted Signal			0							0																			0	
005ADC2D	BS00_MaxsonRadio_05	Encrypted Signal			0							0																			0	
005B0486	ATX_Display_Skeleton_Lifesize	Dr. Bones Skeleton	Premium		2	003F51E3:PlayerDisplayCaseKeyword:KYWD	00573B2F:WorkshopNoStackingOn:KYWD					0																			0	
005B2948	SCORE_S1_ATX_Light_Lamp_Planetarium	Planetarium Lamp	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
005B3AEC	SCORE_S1_Light_Ceiling_BranchChandelier	Tree Branch Chandelier	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
005AD78E	ATX_Lamp_RedRocket	Red Rocket Lamp	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
005ADFA9	ATX_RedRocketGarage	Red Rocket Garage	Premium		3	0003037E:WorkshopCanBePowered:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD	001CD02B:BlockPlayerActivation:KYWD				4	PowerRadiation	500.000000	NULL - Null Reference [00000000]	PowerRequired	3.000000	NULL - Null Reference [00000000]	WorkshopPlacementAllowWaterAV	1.000000	NULL - Null Reference [00000000]	WorkshopCanContainRefs	1.000000	NULL - Null Reference [00000000]							0	
005AE0A4	ToggleButton_RedRocketGarage	Button			3	00054BA4:WorkshopPowerConnectionKW:KYWD	001690A4:WorkshopSwitchActivatorKeyword:KYWD	0052B545:AllowNonActorToAnimateOnServer:KYWD				1	PowerRequired	1.000000	NULL - Null Reference [00000000]																0	
005B002B	ATX_PowerConnector_RedRocket	Red Rocket Power Pylon	Premium		2	00054BA4:WorkshopPowerConnectionKW:KYWD	001CD02B:BlockPlayerActivation:KYWD					2	PowerRadiation	500.000000	NULL - Null Reference [00000000]	WorkshopPlacementAllowWaterAV	1.000000	NULL - Null Reference [00000000]													0	
005B002A	ATX_PowerConnectorWall_RedRocket	Red Rocket Power Conduit	Premium		3	0003037E:WorkshopCanBePowered:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD	001CD02B:BlockPlayerActivation:KYWD				1	PowerRadiation	500.000000	NULL - Null Reference [00000000]																0	
005B5221	xxx_PoweredTest_ATX_NeonBillboard_Rooftop_SlocumsJoeCup	Slocum's Joe Cup Rooftop Neon Billboard			3	0003037E:WorkshopCanBePowered:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD	001CD02B:BlockPlayerActivation:KYWD				2	PowerRequired	3.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	12.500000	NULL - Null Reference [00000000]													0	
