set	item_formid	edid	name	section	worldspace	cell	x	y	z	ref_formid	holder	loc_name	loc_source
notes	005698F8	W05_Clue3_Death1	Suspicious Death at Harpers Ferry	BOOK			-408.855560	-756.362976	-172.112992	0056BA95			
notes	005698E3	W05_Clue2_CoverLetter	Vigilant Citizen's Note to Carter	BOOK			-405.992859	-739.652344	-115.853722	0056BA84			
notes	005698F5	W05_Clue3_CoverLetter	Vigilant Citizen's Note to Van Lowe	BOOK			-406.048645	-771.512695	-116.875466	0056BA8C			
notes	005698F4	W05_Clue2_WeighStation	Weigh Station Logs	BOOK			-407.705841	-740.367370	-151.528870	0056BA85			
notes	005698F6	W05_Clue4_CoverLetter	Vigilant Citizen's Note to Leah de Silva	BOOK			-405.975281	-805.586853	-115.570862	0056BA99			
notes	005698E8	W05_Clue1_Invoice02	Holland Chase Invoice # 9033	BOOK			-408.880615	-720.871277	-167.449601	0056BA74			
notes	005698F9	W05_Clue3_Death2	Suspicious Death of Alicia Shay	BOOK			-408.830261	-772.894897	-171.214005	0056BA97			
notes	005698E2	W05_Clue1_CoverLetter	Vigilant Citizen's Note to Blackwell	BOOK			-405.984985	-705.856018	-115.763214	0056BADF			
notes	005698FB	W05_Clue3_DeathOverview	Suspicious Deaths Overview	BOOK			-407.195496	-772.853149	-142.246949	0056BA94			
notes	00569C93	W05_Clue4_FenceReport	Filtcher Farm Report	BOOK			-407.430328	-806.822693	-148.650315	0056BAA1			
notes	00569C96	W05_Clue5_PoliceReport	Shanghai Sally: Berkeley Springs	BOOK			-408.063568	-823.314453	-167.101441	0056BAC3			
notes	00569C94	W05_Clue5_Newspaper02	Shanghai Sally: Chapter Closed	BOOK			-408.673187	-853.760864	-171.049286	0056BAC5			
notes	00569C95	W05_Clue5_Newspaper01	Shanghai Sally: Casino Shootout	BOOK			-408.667877	-838.775818	-170.946137	0056BAC4			
notes	00569C97	W05_Clue5_Overview	Shanghai Sally: Conclusions	BOOK			-407.043518	-844.241882	-141.704972	0056BAA3			
notes	0056AB84	W05_Lore_FS_FlaviaNote	Note from FS	BOOK			-24618.636719	167522.140625	9284.769532	0056AB90			
notes	0056AB83	W05_Lore_FS_AutomatedSwitch	999's Setback	BOOK			-929.886841	122.263047	-512.000000	0056AB8D			
notes	0056AB82	W05_Lore_FS_ConcernedFriend	Flavia's Disappearance	BOOK			-1005.186645	143.350861	-512.000000	0056AB8E			
notes	0056AB81	W05_Lore_FS_Eviction	Eviction Notice	BOOK			-964.232361	140.561554	-512.000000	0056AB8F			
notes	00581F24	WL054_LoreNote01	Cure for Line Steppers	BOOK			-38015.523437	-40949.519532	14938.672851	00581F38			
notes	00581F22	Wl058_LoreNote01	Beckon the Call	BOOK			199454.000000	-35620.058594	8446.573243	00581F23			
notes	0058370D	WL060_LoreNote01	Always Watching	BOOK			74070.765625	-180769.875000	19408.316406	00583719			
notes	00583708	W05_LoreNote01	The End of Razorhandle's Career	BOOK			-166940.171875	196060.156250	623.393371	00583709			
notes	0058370C	WL052_LoreNote01	The Problem with Super Mutants	BOOK			-75812.617188	113662.937500	13430.136719	0058370E			
notes	0058370A	W05_LoreNote02	Whats the smell?	BOOK			4186.708496	-2267.875976	-581.623963	0058370B			
notes	0058B9CB	WL057_CottageBunker_MadisonNote1	Madison's Journal Page 7	BOOK			199659.328125	42042.695313	8335.511719	0058B9EE			
notes	0058B9CC	WL057_CottageBunker_GeorgiaNote02	Georgia's Diary Page 33	BOOK			198818.968750	47977.679688	9216.121094	0058B9D4			
notes	0058B9CA	WL057_CottageBunker_GeorgiaNote01	Georgia's Diary Page 27	BOOK			198326.796875	42606.242187	9175.124024	0058B9ED			
notes	0058CCE7	W05_WL024_MazeSurveyNote01	Participant Survey	BOOK			1005.639831	-89.547463	56.424778	0058CCE8			
notes	0058CCE7	W05_WL024_MazeSurveyNote01	Participant Survey	BOOK			-459.341736	-325.425049	55.968735	0058CCEC			
notes	0058DBB2	E05_Caravan_LetterToUncleK	Dear Uncle K.	BOOK			112114.796875	-148542.187500	9226.083008	0058DBB3			
notes	0058DD21	WL046_Note_BrahminNoodleSoup	Brahmin Noodle Soup Recipe	BOOK			129660.609375	35177.226562	14943.920898	0058DD23			
notes	0058DEDE	W05_Elsie_Journal	Elsie's Story	BOOK			35663.027344	-101938.773438	37994.023437	0058DEDF			
notes	0058DEE2	W05_Ward_Journal	Ward's Journal	BOOK			36825.218750	-103698.398437	38030.757813	0058DEDD			
notes	0058DEE0	W05_Aubrie_Journal	Aubrie's Notes	BOOK			476.625488	29.297669	-586.176148	0058DEE1			
notes	0058E9D8	W05_Raider_Munch_NovaOrbitalStation	The Nova Orbital Station	BOOK			28646.753907	202233.281250	13100.898438	0059484B			
notes	0058E9D9	W05_Raider_Munch_WhaleTale	A Whale of a Tale	BOOK			28685.679688	202248.984375	13100.943359	0059484D			
notes	0058E9D7	W05_Raider_Munch_TheGreatWar	The Great War	BOOK			28649.330078	202245.125000	13100.898438	0059484C			
notes	0058E9DA	W05_MQS_203P_RadcliffsNotebook	The Old Guard, Vol 14: Ch 2	BOOK			-473.870148	-2906.484619	-599.407714	005A2CD5			
notes	00591215	E06_PocketWatch_NukeClueNote	Raider's Note	BOOK			58378.437500	110972.812500	32518.474609	00591216			
notes	005A02BC	W05_MQS_201P_SaferoomChecklist	Safe Room Checklist	BOOK			520.266297	1022.913269	97.581345	005A02BE			
notes	005A02BC	W05_MQS_201P_SaferoomChecklist	Safe Room Checklist	BOOK			-741.414368	-28.986618	55.968720	005A0D13			
notes	005A1A8D	TestJoshMoretto_Note	Trustworthy Flyer	BOOK			304.827453	1327.000000	85.881775	005A1A97			
notes	005A21D1	E06_PocketWatch_SuicideNote	One Choice	BOOK			-12222.855469	8612.996093	987.451478	005A21D7			
notes	005A21D1	E06_PocketWatch_SuicideNote	One Choice	BOOK			-59.892788	261.510070	0.000000	005A21DB			
notes	005A21D3	E06_PocketWatch_GhostNote	Ghosts?	BOOK			-9716.752929	10933.352539	420.061249	005A21D9			
notes	005A21D3	E06_PocketWatch_GhostNote	Ghosts?	BOOK			-29.523260	199.970916	0.000000	005A21DF			
notes	005A21D5	E06_PocketWatch_EarlesJournal02	Earle's Journal #2	BOOK			-89.127648	299.481781	0.000000	005A21DC			
notes	005A21D5	E06_PocketWatch_EarlesJournal02	Earle's Journal #2	BOOK			-10858.606446	11554.250977	366.523163	005A21DE			
notes	005A21D4	E06_PocketWatch_EarlesJournal	Earle's Journal #1	BOOK			-58.212616	329.388672	0.000000	005A21DA			
notes	005A21D4	E06_PocketWatch_EarlesJournal	Earle's Journal #1	BOOK			-9323.307617	2939.699952	1049.820556	005A21DD			
notes	005A226B	W05_Aubrie_SuicideNote	Aubrie's Note	BOOK			-33.224590	1115.891357	-40.912346	005A2272			
notes	005A24A1	W05_MQS_203P_RobobrainTranscript	Prepared Transcript	BOOK			-3226.995361	2330.874267	63.847031	005A24A3			
notes	005A24A1	W05_MQS_203P_RobobrainTranscript	Prepared Transcript	BOOK			-774.794189	-51.691708	55.968735	005A24A6			
notes	005A3605	W05_Vault79_StoneJournal	Reginald Stone's Journal	BOOK			-4113.652832	4542.567383	2142.609375	005A360B			
notes	005A3607	W05_Vault79_ChaseJournal	Chase Terrier's Journal	BOOK			-1152.070312	873.073670	1845.001831	005A360D			
notes	005A3603	W05_Vault79_GarrisonJournal	Garrison's Journal	BOOK			-11464.396484	-2483.180176	2654.838379	005A3608			
notes	005A3606	W05_Vault79_SternJournal	Mercedes Stern's Journal	BOOK			-2049.302979	1599.296875	1781.609986	005A360C			
notes	005A3604	W05_Vault79_CarverJournal	Cole Carver's Journal	BOOK			-7387.706054	3886.181152	2101.435059	005A3609			
notes	005A407D	DebugJustinN_TestNote02	Gerry's Application	BOOK			3400.539062	-7794.083007	64.000000	005A4BFB			
notes	005A407B	DebugJustinN_TestNote01	Justin's Test Note	BOOK			4160.000000	-7808.000000	64.000000	005A4BE5			
notes	005A407B	DebugJustinN_TestNote01	Justin's Test Note	BOOK			4044.490479	-9933.748047	56.112080	005A542E			
notes	005A407C	DebugJustinN_TestNote03	Job Openings	BOOK			3656.647461	-7807.519531	56.000000	005A4BFE			
notes	005B79E1	BS00_Dorsey_Note_05	Note to Self: Names	BOOK			78442.773438	73930.773437	33386.777344	005B79E8			
notes	005B79DD	BS00_Dorsey_Note_01	To-Do: Symbol	BOOK			79179.523437	74377.882812	34291.593750	005B79E3			
notes	005B79E0	BS00_Dorsey_Note_04	To-Do: Power Armor	BOOK			80476.859375	73182.257812	33278.308594	005B79E5			
notes	005B79E2	BS00_Dorsey_Note_06	Note to Self: Railings	BOOK			77755.679688	76180.640625	34321.382812	005B79E4			
notes	005B79DE	BS00_Dorsey_Note_02	Note to Self: Parts	BOOK			79774.406250	72300.320312	33561.257812	005B79E6			
notes	005B79DF	BS00_Dorsey_Note_03	To-Do: Nailgun	BOOK			81426.867187	71184.648437	33509.109375	005B79E7			
notes	005C5DD5	BS00_Dorsey_Note_07	Back in a Bit	BOOK			80913.929688	71826.320313	33535.625000	005C5DD6			
notes	005B4CBA	BS007_WorkersNote02	One Last Trip	BOOK			2157.761475	3997.049316	-244.259246	005B4CD5			
notes	005B4CBA	BS007_WorkersNote02	One Last Trip	BOOK			-1203.050049	-63.710838	56.000008	005B4CDD			
notes	005B4CB9	BS007_WorkersNote01	Unessential	BOOK			1511.174194	3458.475342	-245.862854	005B4CD6			
notes	005B4CB9	BS007_WorkersNote01	Unessential	BOOK			-1183.442383	-62.816628	56.000015	005B4CDC			
notes	005B4CB8	BS007_BoSNote01	Brotherhood Note	BOOK			2138.168457	2276.263183	-353.641144	005B4CD7			
notes	005B4CB8	BS007_BoSNote01	Brotherhood Note	BOOK			-1164.264282	-63.634537	56.000000	005B4CDB			
notes	005B736B	BS006_RaiderNote02	Mirelurk Medley	BOOK			-1213.736206	-86.938751	56.000000	005B7370			
notes	005B736B	BS006_RaiderNote02	Mirelurk Medley	BOOK			-755.486267	109.650444	208.639877	005B7385			
notes	005B736A	BS005_RaiderNote02	That Smell	BOOK			-1181.269531	-85.907402	56.000015	005B736D			
notes	005B7368	BS006_RaiderNote01	Mirelurk Den	BOOK			-1197.125732	-86.803269	56.000092	005B736C			
notes	005B7368	BS006_RaiderNote01	Mirelurk Den	BOOK			1805.161010	-864.925659	122.312905	005B7392			
notes	005B7369	BS005_RaiderNote01	Disgusting Creatures	BOOK			-1162.038940	-88.949356	56.000000	005B736E			
notes	005C2F41	BS01_MQ02_Invention_Documentation01	ATLAS Decommission Report #01	BOOK			2028.269898	-260.092743	-3271.713135	005C2F4A			
notes	005C2F41	BS01_MQ02_Invention_Documentation01	ATLAS Decommission Report #01	BOOK			-3171.654297	-2318.830078	0.000000	005D0380			
notes	005C2F42	BS01_MQ02_Invention_Documentation02	ATLAS Decommission Report #02	BOOK			2767.237549	-428.731140	-3314.124512	005C2F4B			
notes	005C2F42	BS01_MQ02_Invention_Documentation02	ATLAS Decommission Report #02	BOOK			-3231.302002	-2317.395752	0.000000	005D0381			
notes	005C2FA2	BS008_BloodEagleCode_Note	Blood Eagle Code	BOOK			118948.148438	6908.958497	16150.226562	005C4F94			
notes	005C2FA2	BS008_BloodEagleCode_Note	Blood Eagle Code	BOOK			72910.296875	100382.820313	32081.357422	00606360			
notes	005C2FA1	BS008_DaggersJournal_Note	Dagger's Journal	BOOK			1458.775268	-916.903015	61.322609	005C60F3			
notes	005C2FEF	BS01_MQ02_Invention_Documentation03	ATLAS Decommission Report #03	BOOK			3154.943603	1077.457519	-3264.857666	005C8E59			
notes	005C2FEF	BS01_MQ02_Invention_Documentation03	ATLAS Decommission Report #03	BOOK			-3278.449463	-2320.067139	0.000000	005D0382			
notes	005C4E4A	BS009_Retreat_Dagger_Dilemma	The Dagger Dilemma	BOOK			161663.515625	47439.765625	7485.201172	005C4E4D			
notes	005C4E4B	BS009_Retreat_Village_Brewing_Grocery_List	Brewmaster Grocery List	BOOK			164142.875000	44205.250000	7567.418457	005C4E4C			
notes	005C54DB	LC062_VendorBotWallace_Note	Relocation Notice	BOOK			547.671143	3934.631836	55.051499	005C54E4			
notes	005C54DB	LC062_VendorBotWallace_Note	Relocation Notice	BOOK			163838.171875	6183.829101	6590.600586	005C54ED			
notes	005C767D	BS011_Trapped_Note	Trapped	BOOK			-838.502380	261.489776	-45.911415	005C76A7			
notes	005C767E	BS011_LotteryTicket_Note	Lucky Hits!	BOOK			-1273.119873	-93.082955	55.999840	005C76B7			
notes	005C767E	BS011_LotteryTicket_Note	Lucky Hits!	BOOK			1297.552613	2401.939209	-128.854325	005C8A45			
notes	005C91DE	BS01_MQ02_Invention_RecLetter_Bad	Valdez's Letter of Recommendation	BOOK			-3349.706299	-2322.243896	0.000015	005D0385			
notes	005C91DD	BS01_MQ02_Invention_RecLetter_Good	Valdez's Letter of Recommendation	BOOK			-3374.334228	-2322.353271	0.000000	005D0386			
notes	005D1EDE	BS01_VernonDodge_MiscQuest_Note	Prove Your Worth	BOOK			140821.703125	-133441.859375	7539.197266	005D20B0			
notes	005D2A10	BS01_MQ03_FieldTesting_PutnamNote_0	Notice: New Owners	BOOK			-173849.218750	-42647.660156	680.415710	005D2A52			
notes	005D2BAC	BS00_Dorsey_Note_08	Last Details	BOOK			81109.375000	71743.437500	33531.769531	005D2BB0			
notes	005D99B0	BS01_MQ06_Settlers_DiveSuitNote	Dyving Soot	BOOK			-5371.570800	1642.250244	272.684814	005D99D6			
notes	005E481D	BS01_MQ07_Over_LostDataNote01	Lost Data	BOOK			-864.560730	-64.254135	56.000000	005E4826			
notes	005E481D	BS01_MQ07_Over_LostDataNote01	Lost Data	BOOK			2531.034180	-706.807251	-272.093750	005E6960			
notes	005E4817	BS01_MQ07_Over_LobbyNote01	Decontamination Note	BOOK			-849.108399	-86.741760	56.000000	005E4820			
notes	005E4817	BS01_MQ07_Over_LobbyNote01	Decontamination Note	BOOK			-1515.101440	-464.098786	-71.289520	005E695F			
notes	005E4819	BS01_MQ07_Over_SnallygasterNote01	Snallygaster	BOOK			-882.344361	-94.793038	56.000000	005E4822			
notes	005E4819	BS01_MQ07_Over_SnallygasterNote01	Snallygaster	BOOK			-4203.270507	6509.364258	-520.125000	005E6958			
notes	005E481E	BS01_MQ07_Over_ScoutNote01	Scout Letter	BOOK			-882.882385	-63.996346	56.000015	005E4827			
notes	005E481A	BS01_MQ07_Over_MoleMinerNote01	Mole Miners	BOOK			-899.125366	-88.367905	56.000000	005E4823			
notes	005E481A	BS01_MQ07_Over_MoleMinerNote01	Mole Miners	BOOK			-1280.567017	8751.107422	-584.221192	005E695E			
notes	005E481C	BS01_MQ07_Over_LivingQuartersNote02	Glue Sniffers	BOOK			-848.393494	-63.822899	56.000000	005E4825			
notes	005E481C	BS01_MQ07_Over_LivingQuartersNote02	Glue Sniffers	BOOK			6845.829102	1057.389404	-326.716675	005E695B			
notes	005E4818	BS01_MQ07_Over_LabJournalNote01	Lab Journal	BOOK			-866.191040	-88.102638	55.999985	005E4821			
notes	005E4818	BS01_MQ07_Over_LabJournalNote01	Lab Journal	BOOK			4544.580079	2958.703370	-306.000000	005E695D			
notes	005E481B	BS01_MQ07_Over_LivingQuartersNote01	My Fault	BOOK			-915.007691	-88.246811	56.000000	005E4824			
notes	005E481B	BS01_MQ07_Over_LivingQuartersNote01	My Fault	BOOK			7499.176269	1594.932373	-71.999993	005E695A			
notes	005E7028	BS01_MQ07_Over_ChuteNote01	Feeding Chute Note	BOOK			-899.436707	-63.809754	56.000000	005E7043			
notes	005E8B46	BS01_MQ07_Over_LabNote01	Terminals Aren't Safe	BOOK			-2865.916992	8107.152832	-583.844727	005E8B48			
notes	005E8B46	BS01_MQ07_Over_LabNote01	Terminals Aren't Safe	BOOK			-915.334778	-63.777142	56.000015	005E8B49			
notes	005ECBD8	BS01_MQ06_Settlers_GloriaNote	Upcoming Shipments	BOOK			314.779419	259.049347	55.708279	005ECBDB			
notes	005ECBD9	BS01_MQ06_Settlers_TadNote	Got that thing you wanted	BOOK			-455.029450	997.303405	56.427830	005ECBDA			
notes	005FB4EE	BS02_MQ03_Blue_Note_Camp_Radstorm_CannotTake	Damn Radstorms!	BOOK			1418.876586	2895.778809	121.282692	005FB544			
notes	005FB4EA	BS02_MQ03_Blue_ITSupportTicket	IT Work Order	BOOK			2889.666992	1095.998779	311.627624	005FB530			
notes	005FB4F0	BS02_MQ03_Blue_Note_Camp_Journal_CannotTake	Cassie's Journal	BOOK			1448.913696	2904.946045	121.282692	005FB546			
notes	005FB4ED	BS02_MQ03_Blue_Note_Camp_Radstorm	Damn Radstorms!	BOOK			2805.939697	3360.389161	368.038574	005FB548			
notes	005FB4EF	BS02_MQ03_Blue_Note_Camp_Journal	Cassie's Journal	BOOK			-1249.269165	3798.696289	171.911942	005FB549			
notes	005FB4EB	BS02_MQ03_Blue_Note_Camp_Manifest	Caravan Manifest	BOOK			-1789.708007	2139.957276	125.309525	005FB547			
notes	005FB4E9	BS02_MQ03_Blue_Note_Instructions	Reminder about password	BOOK			2169.096680	1134.699707	363.297272	005FB533			
notes	005FB4EC	BS02_MQ03_Blue_Note_Camp_Manifest_CannotTake	Caravan Manifest	BOOK			1391.070434	2901.543213	121.282677	005FB543			
notes	005FB4E8	BS02_MQ03_Blue_Note_Clue_Password	Open Sesame Seed	BOOK			2048.861817	437.194458	312.437500	005FB531			
notes	0060602B	HFD_GuardNote02	Prohibited Items	BOOK			-1221.803467	-2516.974366	461.361145	00606030			
notes	0060602B	HFD_GuardNote02	Prohibited Items	BOOK			-1121.817016	-77.612198	55.999970	0060603F			
notes	0060602C	HFD_Guard_Notebook01	Guard Note	BOOK			-1017.447753	-3847.225097	406.260712	0060602E			
notes	0060602C	HFD_Guard_Notebook01	Guard Note	BOOK			-1101.135498	-77.066223	56.000000	0060603E			
notes	0060602D	HFD_DotMatrixPrinterNote01	Internal Incident Report	BOOK			-362.969299	-1037.623779	249.388122	0060603D			
notes	0060602D	HFD_DotMatrixPrinterNote01	Internal Incident Report	BOOK			-1074.919067	-75.318451	56.000000	00606040			
notes	00606049	BS02_MQ03_Blue_Note_Admission	I Admit It	BOOK			2253.393554	1432.288086	284.852386	0060604B			
notes	006060B4	AMS02_Cage_Note01	Attention Night Crew	BOOK			-147.816681	-3797.015625	-255.770904	006060CD			
notes	006060B4	AMS02_Cage_Note01	Attention Night Crew	BOOK			-1054.574585	-75.489899	55.999901	006060CF			
notes	006060B3	HFD_Storage_Note01	Suspicious Noises	BOOK			2936.686280	-2242.309082	184.994751	006060CB			
notes	006060B3	HFD_Storage_Note01	Suspicious Noises	BOOK			-1143.365112	-78.889191	56.000000	006060CC			
notes	00606218	BS02_MQ03_Blue_Note_JoannaOffice	Discarded Letter	BOOK			-401.539856	76.482025	192.000000	00606219			
notes	00606241	BS02_MQ04_Conscience_BlackburnNotes_Snallygaster	Snallygaster	BOOK			14453.338868	-3241.498291	-1271.492432	006069E7			
notes	0060623F	BS02_MQ04_Conscience_BlackburnNotes_Vault96	Vault 96	BOOK			2429.093262	-951.113099	-1259.761475	00606771			
notes	00606242	BS02_MQ04_Conscience_BlackburnNotes_Breakthrough	Breakthrough	BOOK			6949.382812	3919.406982	-1015.319030	006069E3			
notes	0060623E	BS02_MQ04_Conscience_BlackburnNotes_CorpseDisposal	Corpse Disposal	BOOK			11656.584961	4747.655762	-1268.680420	006069E4			
notes	00606240	BS02_MQ04_Conscience_BlackburnNotes_Reminder	Reminder: Supplies	BOOK			12139.786132	2755.553467	-1264.020996	006069E5			
notes	0060635F	BS024_Killbot_Inventory_List_Note	Killbot Inventory List	BOOK			73442.703125	100323.851563	32107.326172	00606364			
notes	0060635D	BS024_Care_To_Test_Your_Metal	Care To Test Your Metal?	BOOK			73384.843750	99135.117188	31916.859375	00606362			
notes	00606C0E	BS02_MQ02_Missing_MarciasDiary	Marcia's Diary	BOOK			-184.000000	2016.000000	-248.000000	0060E023	BS02_MQ02_Missing_MarciasBackpack		
notes	00605976	ATX_Book_Fortunes26	Wizard's Fortune #26	BOOK			89.609658	6674.852539	-0.000004	0073AF10	ATX_LeveledItem_FortuneBooks		
notes	00605966	ATX_Book_Fortunes10	Wizard's Fortune #10	BOOK			89.609658	6674.852539	-0.000004	0073AF10	ATX_LeveledItem_FortuneBooks		
notes	0060595E	ATX_Book_Fortunes02	Wizard's Fortune #02	BOOK			89.609658	6674.852539	-0.000004	0073AF10	ATX_LeveledItem_FortuneBooks		
notes	00605977	ATX_Book_Fortunes27	Wizard's Fortune #27	BOOK			89.609658	6674.852539	-0.000004	0073AF10	ATX_LeveledItem_FortuneBooks		
notes	00605991	ATX_Book_Fortunes53	Wizard's Fortune #53	BOOK			89.609658	6674.852539	-0.000004	0073AF10	ATX_LeveledItem_FortuneBooks		
notes	00605973	ATX_Book_Fortunes23	Wizard's Fortune #23	BOOK			89.609658	6674.852539	-0.000004	0073AF10	ATX_LeveledItem_FortuneBooks		
notes	0060598F	ATX_Book_Fortunes51	Wizard's Fortune #51	BOOK			89.609658	6674.852539	-0.000004	0073AF10	ATX_LeveledItem_FortuneBooks		
notes	0060595D	ATX_Book_Fortunes01	Wizard's Fortune #01	BOOK			89.609658	6674.852539	-0.000004	0073AF10	ATX_LeveledItem_FortuneBooks		
notes	0060598D	ATX_Book_Fortunes49	Wizard's Fortune #49	BOOK			89.609658	6674.852539	-0.000004	0073AF10	ATX_LeveledItem_FortuneBooks		
notes	00605971	ATX_Book_Fortunes21	Wizard's Fortune #21	BOOK			89.609658	6674.852539	-0.000004	0073AF10	ATX_LeveledItem_FortuneBooks		
notes	0060598B	ATX_Book_Fortunes47	Wizard's Fortune #47	BOOK			89.609658	6674.852539	-0.000004	0073AF10	ATX_LeveledItem_FortuneBooks		
notes	00605963	ATX_Book_Fortunes07	Wizard's Fortune #07	BOOK			89.609658	6674.852539	-0.000004	0073AF10	ATX_LeveledItem_FortuneBooks		
notes	00605989	ATX_Book_Fortunes45	Wizard's Fortune #45	BOOK			89.609658	6674.852539	-0.000004	0073AF10	ATX_LeveledItem_FortuneBooks		
notes	0060596F	ATX_Book_Fortunes19	Wizard's Fortune #19	BOOK			89.609658	6674.852539	-0.000004	0073AF10	ATX_LeveledItem_FortuneBooks		
notes	00605987	ATX_Book_Fortunes43	Wizard's Fortune #43	BOOK			89.609658	6674.852539	-0.000004	0073AF10	ATX_LeveledItem_FortuneBooks		
notes	00605965	ATX_Book_Fortunes09	Wizard's Fortune #09	BOOK			89.609658	6674.852539	-0.000004	0073AF10	ATX_LeveledItem_FortuneBooks		
notes	00605985	ATX_Book_Fortunes41	Wizard's Fortune #41	BOOK			89.609658	6674.852539	-0.000004	0073AF10	ATX_LeveledItem_FortuneBooks		
notes	0060596D	ATX_Book_Fortunes17	Wizard's Fortune #17	BOOK			89.609658	6674.852539	-0.000004	0073AF10	ATX_LeveledItem_FortuneBooks		
