FormID	EDID	FULL_Name	NNAM_DisplayName	TNAM_Type	CNAM_Color	DNAM_Notes	FNAM_Unknown	XALG_Flags	FormTags	ENAM_IconName	DATA_AttractionRule	NTWK_NetworkMarker	ReferencedByCount
00537EC3	SFS09_Habitat_MiscPointer_ActiveKeyword			None		Keyword sent to the Story Manager to start the misc pointer quest to the lab			0000000000000000000000000000000000000000000000000000000000000000				3
00537EC5	LGV01_MiscVendor_ActiveKeyword			None		Keyword sent to SM to start the misc pointer quest to the Legendary Vendor			0000000000000000000000000000000000000000000000000000000000000000				4
00537EC4	LGV01_MiscHopper_ActiveKeyword			None		Keyword sent to SM to start the misc pointer quest to the hopper			0000000000000000000000000000000000000000000000000000000000000000				4
005380C8	LC096_LinkLegendaryTriggerBossActor			None					0000000000000000000000000000000000000000000000000000000000000000				1
005380C9	HasLegendary_Armor_DiseaseResistance			None					0000000000000000000000000000000000000000000000000000000000000000				3
005380CA	HasLegendary_Mod			None		Generic Keyword used for Legendary Vending.			0000000000000000000000000000000000000000000000000000000000000000				126
005380D5	LGV01_Hopper_IsAKeyword			None		This is placed on Hoppers. It is used by the Misc quest to point to them			0000000000000000000000000000000000000000000000000000000000000000				0
0053860D	ATX_Entitlement_Filter_Store_Skin_Backpacks	Backpacks		Atomic Shop Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				181
00538616	ATX_dn_Weapon_Ranged_PioneerScout			None					0000000000000000000000000000000000000000000000000000000000000000				3
00538617	ATX_dn_Minigun_Lucilles_Lullaby			None		dynamic name for Atomic Shop Lucille�s Lullaby  paint mod			0000000000000000000000000000000000000000000000000000000000000000				2
0053861A	ATX_dn_PipBoy_ConstructionSafety			None		dynamic name for Atomic Shop Pipboy skin mod			0000000000000000000000000000000000000000000000000000000000000000				2
0053861F	ATX_dn_Flamer_Fireman			None		dynamic name for Atomic Shop Flamer paint mod			0000000000000000000000000000000000000000000000000000000000000000				2
00538629	dn_HasMaterial_PA_ATX_Excavator_Fire			None					0000000000000000000000000000000000000000000000000000000000000000				7
00539583	ForceAppearFriendlyKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				3
0053B788	dn_BackPack_Standard_Material_Arktos			None		Keyword use for dynamic naming			0000000000000000000000000000000000000000000000000000000000000000				2
0053B3D5	ma_armor_Backpack_ATX_Box_MaterialMod			Mod Association		Used to enable material mods on ATX Box backpacks			0000000000000000000000000000000000000000000000000000000000000000				17
0053B3D6	ma_armor_Backpack_ATX_Cooler_MaterialMod			Mod Association		Used to enable material mods on ATX Cooler backpacks			0000000000000000000000000000000000000000000000000000000000000000				4
0053B3D7	ma_armor_Backpack_ATX_Hardcase_MaterialMod			Mod Association		Used to enable material mods on ATX Hardcase backpacks			0000000000000000000000000000000000000000000000000000000000000000				3
0053B3D8	ma_armor_Backpack_ATX_Shovel_MaterialMod			Mod Association		Used to enable material mods on ATX Box backpacks			0000000000000000000000000000000000000000000000000000000000000000				6
0053C0C5	dn_HasMaterial_PA_ATX_SlocumsJoe			None					0000000000000000000000000000000000000000000000000000000000000000				37
0053C0C1	dn_HasMaterial_PA_ATX_CamoBlue			None					0000000000000000000000000000000000000000000000000000000000000000				41
0053C0C4	dn_HasMaterial_PA_ATX_Shi			None					0000000000000000000000000000000000000000000000000000000000000000				2
0053C0C3	dn_HasMaterial_PA_ATX_PinkSprinkles			None					0000000000000000000000000000000000000000000000000000000000000000				37
0053C0C2	dn_HasMaterial_PA_ATX_Outcast			None					0000000000000000000000000000000000000000000000000000000000000000				37
0053C0C0	dn_HasMaterial_ATX_BOS			None					0000000000000000000000000000000000000000000000000000000000000000				2
005416D7	W05_SettlersDaily_Restock_QuestStartKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				2
005416D9	W05_SettlersDaily_Stew_QuestStartKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				2
005416DE	W05_SettlersDaily_Secret_QuestActiveKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				2
005416D5	W05_SettlersDaily_Clinic_QuestStartKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				2
005416DB	W05_SettlersDaily_Fieldhand_QuestActiveKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				2
005416D8	W05_SettlersDaily_Secret_QuestStartKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				2
005416D6	W05_SettlersDaily_Fieldhand_QuestStartKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				2
005416DF	W05_SettlersDaily_Stew_QuestActiveKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				2
005416DA	W05_SettlersDaily_Clinic_QuestActiveKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				2
005416DC	W05_SettlersDaily_Painting_QuestActiveKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				2
005416DD	W05_SettlersDaily_Restock_QuestActiveKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				2
00548216	AnimFaceArchetypePhotoStern	Stern		Anim Face			00 00 00 00		000000000001				2
00548209	AnimFaceArchetypePhotoConfident	Confident		Anim Face			00 00 00 00		000000000001				1
0054821B	AnimFaceArchetypePhotoPuzzled	Puzzled		Anim Face			00 00 00 00		000000000001				1
00548210	AnimFaceArchetypePhotoNeutral	Neutral		Anim Face			00 00 00 00		000000000001				2
0054820B	AnimFaceArchetypePhotoFlirting	Flirting		Anim Face			00 00 00 00		000000000001				1
00548204	AnimFaceArchetypePhotoAfraid	Afraid		Anim Face			00 00 00 00		000000000001				1
00548206	AnimFaceArchetypePhotoAngry	Angry		Anim Face			00 00 00 00		000000000001				1
0054820E	AnimFaceArchetypePhotoImpressed	Impressed		Anim Face			00 00 00 00		000000000001				2
0054820D	AnimFaceArchetypePhotoHappy	Happy		Anim Face			00 00 00 00		000000000001				5
00548219	AnimFaceArchetypePhotoTired	Tired		Anim Face			00 00 00 00		000000000001				1
00548215	AnimFaceArchetypePhotoSomber	Somber		Anim Face			00 00 00 00		000000000001				1
00548212	AnimFaceArchetypePhotoRage	Rage		Anim Face			00 00 00 00		000000000001				1
0054820F	AnimFaceArchetypePhotoIrritated	Irritated		Anim Face			00 00 00 00		000000000001				1
0054820A	AnimFaceArchetypePhotoDisgust	Disgust		Anim Face			00 00 00 00		000000000001				2
00548213	AnimFaceArchetypePhotoSad	Sad		Anim Face			00 00 00 00		000000000001				1
00548211	AnimFaceArchetypePhotoPeaceful	Peaceful		Anim Face			00 00 00 00		000000000001				1
00548208	AnimFaceArchetypePhotoConcerned	Concerned		Anim Face			00 00 00 00		000000000001				1
0054821A	AnimFaceArchetypePhotoWorried	Worried		Anim Face			00 00 00 00		000000000001				1
00548205	AnimFaceArchetypePhotoAmused	Amused		Anim Face			00 00 00 00		000000000001				1
0054820C	AnimFaceArchetypePhotoFriendly	Friendly		Anim Face			00 00 00 00		000000000001				1
00548217	AnimFaceArchetypePhotoSurprised	Surprised		Anim Face			00 00 00 00		000000000001				1
00548218	AnimFaceArchetypePhotoThinking	Thinking		Anim Face			00 00 00 00		000000000001				2
00548214	AnimFaceArchetypePhotoSinisterSmile	Sinister Smile		Anim Face			00 00 00 00		000000000001				32
00548207	AnimFaceArchetypePhotoAwed	Awed		Anim Face			00 00 00 00		000000000001				2
0054821F	ActorTypeWendigoColossus			None					0000000000000000000000000000000000000000000000000000000000000000				15
0053F686	dn_HasMaterial_PA_ATX_Hellfire			None					0000000000000000000000000000000000000000000000000000000000000000				7
0053F685	dn_HasMaterial_Shi			None					0000000000000000000000000000000000000000000000000000000000000000				0
005438F9	BabylonBlockFavorite			None					0000000000000000000000000000000000000000000000000000000000000000				245
00543A22	AlwaysShowCrossHairIn1stPersonADS			None					0000000000000000000000000000000000000000000000000000000000000000				69
005461AA	dn_HasMaterial_PA_ATX_CamoGray			None					0000000000000000000000000000000000000000000000000000000000000000				25
005461AC	dn_HasMaterial_PA_ATX_Vaultboy			None		Used for dynamic naming rules for the Vaultboy Paint for PA			0000000000000000000000000000000000000000000000000000000000000000				2
00548236	AllowNonActorToAnimate			None					0000000000000000000000000000000000000000000000000000000000000000				3
0054859A	ma_PA_T65			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				250
005485BC	ma_PowerArmor_T65_Torso			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				35
005485A9	ma_PowerArmor_T65_LArm			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				2
005485A8	dn_PowerArmor_T65			None					0000000000000000000000000000000000000000000000000000000000000000				16
005485B5	ma_PowerArmor_T65_LLeg			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				2
005485B9	ma_PowerArmor_T65_RLeg			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				2
005485AD	ma_PowerArmor_T65_RArm			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				2
005485B0	ma_PowerArmor_T65_Helmet			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				5
00548790	W05_Daily_PhotoKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				0
00548796	W05_Daily_Photo_Keyword			None					0000000000000000000000000000000000000000000000000000000000000000				5
00548807	W05_CottageBunker_QuestStartKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				2
00548A6D	W05_Community_BB_QuestStartKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				3
00548CFD	W05_MQR_205P_QuestActive_Keyword			None					0000000000000000000000000000000000000000000000000000000000000000				15
00548CFC	W05_MQR_205P_QuestStart_Keyword			None					0000000000000000000000000000000000000000000000000000000000000000				3
00549A73	W05_MQ_101P_A_LinkTravel			None					0000000000000000000000000000000000000000000000000000000000000000				2
00549A74	W05_MQ_101P_A_LinkDespawn			None					0000000000000000000000000000000000000000000000000000000000000000				2
0054A180	ap_gun_Gauss_Energy_Barrel			Attach Point					0000000000000000000000000000000000000000000000000000000000000000				0
0054A171	ma_GaussPistol			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				22
0054A17D	ap_gun_Gauss_Night_Sights			Attach Point					0000000000000000000000000000000000000000000000000000000000000000				0
0054A17F	ap_gun_Gauss_Grenade_Magazine			Attach Point					0000000000000000000000000000000000000000000000000000000000000000				0
0054A17C	ap_gun_Gauss_Sights			Attach Point					0000000000000000000000000000000000000000000000000000000000000000				0
0054A17E	ap_gun_Gauss_Lrg_Magazine			Attach Point					0000000000000000000000000000000000000000000000000000000000000000				0
0054A182	ap_gun_Gauss_Static_Barrel			Attach Point					0000000000000000000000000000000000000000000000000000000000000000				0
0054A184	ap_gun_gauss_scope			Attach Point					0000000000000000000000000000000000000000000000000000000000000000				0
0054A183	ap_gun_Gauss_Suppressor_Barrel			Attach Point					0000000000000000000000000000000000000000000000000000000000000000				0
0054A185	ap_gun_Gauss_Short_Barrel			Attach Point					0000000000000000000000000000000000000000000000000000000000000000				0
0054A181	ap_gun_Gauss_Drum_Magazine			Attach Point					0000000000000000000000000000000000000000000000000000000000000000				0
0054A72B	W05_Daily_F01_Radio_StartKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				2
0054DCFA	qgW05_RaidersDaily			Quest Group					0000000000000000000000000000000000000000000000000000000000000000				1
0054EB39	W05_Daily_R02_Keyword_Start			None					0000000000000000000000000000000000000000000000000000000000000000				3
0054EB3A	W05_Daily_R02_Keyword_Active			None					0000000000000000000000000000000000000000000000000000000000000000				4
0054EB71	COMP_WorkshopCategory_CampObjects	Dwellers		Recipe Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
0054EB6A	COMP_CampQuestStart			None					0000000000000000000000000000000000000000000000000000000000000000				29
0054EF78	W05_MQA_206P_QuestStart_Keyword			None					0000000000000000000000000000000000000000000000000000000000000000				4
0054EF79	W05_MQA_206P_QuestActive_Keyword			None					0000000000000000000000000000000000000000000000000000000000000000				1
0054F1A5	COMP_RQ_RandomStart			None					0000000000000000000000000000000000000000000000000000000000000000				34
0054F1A6	COMP_RQ_FetchStart			None					0000000000000000000000000000000000000000000000000000000000000000				134
0054FA96	W05_Daily_R01_QuestActiveKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				3
0054FA9C	W05_Daily_R01_TechKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				4
0054FA81	W05_Daily_R01_QuestStartKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				3
0054FFBC	AnimFurnACDuctSideLowEnter			None					0000000000000000000000000000000000000000000000000000000000000000				2
0054FFBB	AnimFurnACDuctSideLowExit			None					0000000000000000000000000000000000000000000000000000000000000000				2
0054875F	UseFireNodeOffset			None		For OffsetFireNodeKeyword_DO.			0000000000000000000000000000000000000000000000000000000000000000				15
00548B53	E01C_Tales_Dark_WaveKeywordFlatwoodsMonster			None					0000000000000000000000000000000000000000000000000000000000000000				2
00548B52	E01C_Tales_Dark_WaveKeywordFlatwoodsMonsterClone			None					0000000000000000000000000000000000000000000000000000000000000000				2
0054798C	ATX_ap_PowerArmor_VaultBoy_Headlamp	Headlamp		Attach Point			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				8
0054796F	ATX_ap_PowerArmor_VaultGirl_Headlamp	Headlamp		Attach Point			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				9
005482EF	dn_HasMaterial_PA_ATX_Vaultgirl			None		Used for dynamic naming rules for the Vaultgirl Paint for PA			0000000000000000000000000000000000000000000000000000000000000000				2
0054A96B	DebugEventScore_StartKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				1
0054B3F6	LocEnc_MeatWeek_Forest			None					0000000000000000000000000000000000000000000000000000000000000000				0
0054B3F9	DELETE_E02A_LocEnc_Radstag			None					0000000000000000000000000000000000000000000000000000000000000000				0
0054B404	E02A_Meat_BBQ_Personal_StartKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				2
