QuestFormID	QuestEDID	QuestName	StageIndex	StageFlags	LogEntryIndex	LogFlags	LogText	NextQuest	Fragments	Conditions	Links
005109AF	SFS09_Habitat	Event: Project Paradise	184		0				Fragment_Stage_0184_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	190		0				Fragment_Stage_0190_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	200		0		A creature has been attracted to each habitat - and they're friendly! Unfortunately, the other creatures in the chasm are not. In order to keep the experiment running, I must defend my new friends from these predators.		Fragment_Stage_0200_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	300		0				Fragment_Stage_0300_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	310		0				Fragment_Stage_0310_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	320		0				Fragment_Stage_0320_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	330		0				Fragment_Stage_0330_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	350		0				Fragment_Stage_0350_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	400		0				Fragment_Stage_0400_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	410		0				Fragment_Stage_0410_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	420		0				Fragment_Stage_0420_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	430		0				Fragment_Stage_0430_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	450		0				Fragment_Stage_0450_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	500		0				Fragment_Stage_0500_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	510		0				Fragment_Stage_0510_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	520		0				Fragment_Stage_0520_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	530		0				Fragment_Stage_0530_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	910		0				Fragment_Stage_0910_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	920		0				Fragment_Stage_0920_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	930		0				Fragment_Stage_0930_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	9000		0	Complete Quest			Fragment_Stage_9000_Item_00		QRWD=006312F7:QuestReward_SFS09_Habitat_Stage9000_01:GMRW
005109AF	SFS09_Habitat	Event: Project Paradise	9990		0	Fail Quest			Fragment_Stage_9990_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	9991	Timer End	0	Fail Quest			Fragment_Stage_9991_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	9992		0	Fail Quest			Fragment_Stage_9992_Item_00		
005109AF	SFS09_Habitat	Event: Project Paradise	10000		0				Fragment_Stage_10000_Item_00		
0051AA0B	CB02_MaskTeam	Activity: Monster Mash	10		0						
0051AA0B	CB02_MaskTeam	Activity: Monster Mash	900		0						
0052808B	CBZ09_Census	Activity: Census Violence	0	Run On Start	0		I should investigate this Census Taker robot.		Fragment_Stage_0000_Item_00		
0052808B	CBZ09_Census	Activity: Census Violence	100		0						
0052808B	CBZ09_Census	Activity: Census Violence	200		0		A Census Taker robot has apparently been counting non-humans. It needs to fix the count by killing the things it previously counted. I'll go along for the ride.		Fragment_Stage_0200_Item_00		
0052808B	CBZ09_Census	Activity: Census Violence	300		0				Fragment_Stage_0300_Item_00		
0052808B	CBZ09_Census	Activity: Census Violence	500		0						
0052808B	CBZ09_Census	Activity: Census Violence	9000		0	Complete Quest			Fragment_Stage_9000_Item_00		QRWD=006311CB:QuestReward_CBZ09_Census_Stage9000_01:GMRW
0052808B	CBZ09_Census	Activity: Census Violence	9500		0	Fail Quest			Fragment_Stage_9500_Item_00		
0052808B	CBZ09_Census	Activity: Census Violence	9991		0	Fail Quest			Fragment_Stage_9991_Item_00		
0052808B	CBZ09_Census	Activity: Census Violence	9999	Run On Stop	0						
0052BDF7	CBZ13_Robots	Activity: AWOL Armaments	0	Run On Start	0		I should investigate the situation at the RoboCo Research Center.		Fragment_Stage_0000_Item_00		
0052BDF7	CBZ13_Robots	Activity: AWOL Armaments	100		0		I need to recall the AWOL military robots using the beacon in the back of the truck.		Fragment_Stage_0100_Item_00		
0052BDF7	CBZ13_Robots	Activity: AWOL Armaments	200		0		The Sergeant Gutsy has powered down to conserve energy. I'll now need to deal with the waves of returning military robots who are dangerous and hostile.		Fragment_Stage_0200_Item_00		
0052BDF7	CBZ13_Robots	Activity: AWOL Armaments	210		0				Fragment_Stage_0210_Item_00		
0052BDF7	CBZ13_Robots	Activity: AWOL Armaments	300		0				Fragment_Stage_0300_Item_00		
0052BDF7	CBZ13_Robots	Activity: AWOL Armaments	350		0				Fragment_Stage_0350_Item_00		
0052BDF7	CBZ13_Robots	Activity: AWOL Armaments	400		0				Fragment_Stage_0400_Item_00		
0052BDF7	CBZ13_Robots	Activity: AWOL Armaments	450		0				Fragment_Stage_0450_Item_00		
0052BDF7	CBZ13_Robots	Activity: AWOL Armaments	500		0				Fragment_Stage_0500_Item_00		
0052BDF7	CBZ13_Robots	Activity: AWOL Armaments	550		0				Fragment_Stage_0550_Item_00		
0052BDF7	CBZ13_Robots	Activity: AWOL Armaments	555		0				Fragment_Stage_0555_Item_00		
0052BDF7	CBZ13_Robots	Activity: AWOL Armaments	8000		0	Fail Quest			Fragment_Stage_8000_Item_00		
0052BDF7	CBZ13_Robots	Activity: AWOL Armaments	9000		0	Complete Quest			Fragment_Stage_9000_Item_00		QRWD=006311CC:QuestReward_CBZ13_Robots_Stage9000_01:GMRW
0052BDF7	CBZ13_Robots	Activity: AWOL Armaments	9999	Run On Stop	0				Fragment_Stage_9999_Item_00		
00541685	zzz_W05_SettlersDaily_Secret	Daily: Davie's Secret Mission	10		0				Fragment_Stage_0010_Item_00		
00541685	zzz_W05_SettlersDaily_Secret	Daily: Davie's Secret Mission	100		0		Davie's kickball was knocked outside of Foundation's walls, and he needs someone who can go get it for him.		Fragment_Stage_0100_Item_00		
00541685	zzz_W05_SettlersDaily_Secret	Daily: Davie's Secret Mission	199		0				Fragment_Stage_0199_Item_00		
00541685	zzz_W05_SettlersDaily_Secret	Daily: Davie's Secret Mission	200		0		I found Davie's kickball outside of the walls of Foundation. He'll doubtless be happy to get it back.		Fragment_Stage_0200_Item_00		
00541685	zzz_W05_SettlersDaily_Secret	Daily: Davie's Secret Mission	201		0		His mother, Elsie, might want to know about this. It might get him in trouble though.		Fragment_Stage_0201_Item_00		
00541685	zzz_W05_SettlersDaily_Secret	Daily: Davie's Secret Mission	250		0				Fragment_Stage_0250_Item_00		
00541685	zzz_W05_SettlersDaily_Secret	Daily: Davie's Secret Mission	299		0				Fragment_Stage_0299_Item_00		
00541685	zzz_W05_SettlersDaily_Secret	Daily: Davie's Secret Mission	9000		0	Complete Quest			Fragment_Stage_9000_Item_00		
00541685	zzz_W05_SettlersDaily_Secret	Daily: Davie's Secret Mission	10000		0				Fragment_Stage_10000_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	100	Run On Start ; Checkpoint	0				Fragment_Stage_0100_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	110	Checkpoint	0				Fragment_Stage_0110_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	120		0				Fragment_Stage_0120_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	121		0				Fragment_Stage_0121_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	122		0				Fragment_Stage_0122_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	123		0				Fragment_Stage_0123_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	124		0				Fragment_Stage_0124_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	125		0				Fragment_Stage_0125_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	150	Checkpoint	0				Fragment_Stage_0150_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	200	Checkpoint	0		I agreed to help Davenport, the Overseer's assistant, by taking reconnaissance photos of targets around the Crater settlement.		Fragment_Stage_0200_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	210	Checkpoint	0				Fragment_Stage_0210_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	215	Checkpoint	0				Fragment_Stage_0215_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	220	Checkpoint	0				Fragment_Stage_0220_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	225	Checkpoint	0				Fragment_Stage_0225_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	230	Checkpoint	0				Fragment_Stage_0230_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	235	Checkpoint	0				Fragment_Stage_0235_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	240		0				Fragment_Stage_0240_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	250	Checkpoint	0				Fragment_Stage_0250_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	255	Checkpoint	0				Fragment_Stage_0255_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	260	Checkpoint	0				Fragment_Stage_0260_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	265	Checkpoint	0				Fragment_Stage_0265_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	270	Checkpoint	0				Fragment_Stage_0270_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	275	Checkpoint	0				Fragment_Stage_0275_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	300	Checkpoint	0		I agreed to help Davenport, the Overseer's assistant, by taking reconnaissance photos of targets around the Foundation settlement.		Fragment_Stage_0300_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	310	Checkpoint	0				Fragment_Stage_0310_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	315	Checkpoint	0				Fragment_Stage_0315_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	320	Checkpoint	0				Fragment_Stage_0320_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	325	Checkpoint	0				Fragment_Stage_0325_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	330	Checkpoint	0				Fragment_Stage_0330_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	335	Checkpoint	0				Fragment_Stage_0335_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	340		0				Fragment_Stage_0340_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	350	Checkpoint	0				Fragment_Stage_0350_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	355	Checkpoint	0				Fragment_Stage_0355_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	360	Checkpoint	0				Fragment_Stage_0360_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	365	Checkpoint	0				Fragment_Stage_0365_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	370	Checkpoint	0				Fragment_Stage_0370_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	375	Checkpoint	0				Fragment_Stage_0375_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	400	Checkpoint	0				Fragment_Stage_0400_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	500	Checkpoint	0				Fragment_Stage_0500_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	600	Checkpoint	0				Fragment_Stage_0600_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	700		0				Fragment_Stage_0700_Item_00		QRWD=0063139E:QuestReward_W05_Daily_Photo_Stage700_01:GMRW
00548761	W05_Daily_Photo	Daily: Photo Opportunity	800	Checkpoint	0				Fragment_Stage_0800_Item_00		QRWD=0063139F:QuestReward_W05_Daily_Photo_Stage800_01:GMRW
00548761	W05_Daily_Photo	Daily: Photo Opportunity	900	Checkpoint	0				Fragment_Stage_0900_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	950		0				Fragment_Stage_0950_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	975		0				Fragment_Stage_0975_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	1000	Checkpoint	0				Fragment_Stage_1000_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	1100		0				Fragment_Stage_1100_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	1200		0				Fragment_Stage_1200_Item_00		QRWD=0063139A:QuestReward_W05_Daily_Photo_Stage1200_01:GMRW
00548761	W05_Daily_Photo	Daily: Photo Opportunity	1300		0				Fragment_Stage_1300_Item_00		QRWD=0063139B:QuestReward_W05_Daily_Photo_Stage1300_01:GMRW
00548761	W05_Daily_Photo	Daily: Photo Opportunity	1400		0				Fragment_Stage_1400_Item_00		
00548761	W05_Daily_Photo	Daily: Photo Opportunity	1500		0				Fragment_Stage_1500_Item_00		QRWD=0063139C:QuestReward_W05_Daily_Photo_Stage1500_01:GMRW
00548761	W05_Daily_Photo	Daily: Photo Opportunity	2000		0	Complete Quest			Fragment_Stage_2000_Item_00		QRWD=0063139D:QuestReward_W05_Daily_Photo_Stage2000_01:GMRW
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	0		0						
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	1	Checkpoint	0						
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	2	Checkpoint	0						
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	3	Checkpoint	0						
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	4	Checkpoint	0						
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	5	Checkpoint	0						
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	6	Checkpoint	0						
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	7	Checkpoint	0						
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	50		0						
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	100	Run On Start	0		I have to go see Ward at Foundation.		Fragment_Stage_0100_Item_00		
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	200	Checkpoint	0		Ward has asked me to recover some missing equipment.		Fragment_Stage_0200_Item_00		
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	300		0				Fragment_Stage_0300_Item_00		
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	310		0				Fragment_Stage_0310_Item_00		
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	320		0		I let the thief keep the equipment. For a price of course.		Fragment_Stage_0320_Item_00		
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	400	Checkpoint	0		I've recovered the stolen equipment for Ward.		Fragment_Stage_0400_Item_00		
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	9900		0				Fragment_Stage_9900_Item_00		
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	9990	Checkpoint	0				Fragment_Stage_9990_Item_00		
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	9992	Checkpoint	0				Fragment_Stage_9992_Item_00		
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	9995		0	Complete Quest			Fragment_Stage_9995_Item_00		QRWD=00631398:QuestReward_W05_Daily_Foundation01_Stage9995_01:GMRW
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	9998		0	Complete Quest			Fragment_Stage_9998_Item_00		QRWD=00631399:QuestReward_W05_Daily_Foundation01_Stage9998_01:GMRW
0054A71A	W05_Daily_Foundation01	Daily: Vital Equipment	9999		0				Fragment_Stage_9999_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	100	Run On Start	0		Grahm has identified several hunting spots where I can gather "Prime Meat" from unusually large creatures. The first step is to bang on the drum he placed near the hunting bait.		Fragment_Stage_0100_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	101		0						
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	102		0						
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	103		0						
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	125		0				Fragment_Stage_0125_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	150	Start Timer	0		I should stay near the hunting grounds and defeat any "Prime" creatures I encounter.		Fragment_Stage_0150_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	200		0				Fragment_Stage_0200_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	201		0				Fragment_Stage_0201_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	202		0				Fragment_Stage_0202_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	203		0				Fragment_Stage_0203_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	250		0				Fragment_Stage_0250_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	300		0				Fragment_Stage_0300_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	301		0				Fragment_Stage_0301_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	302		0				Fragment_Stage_0302_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	303		0				Fragment_Stage_0303_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	350		0				Fragment_Stage_0350_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	400		0				Fragment_Stage_0400_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	401		0				Fragment_Stage_0401_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	402		0				Fragment_Stage_0402_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	403		0				Fragment_Stage_0403_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	450		0				Fragment_Stage_0450_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	500		0				Fragment_Stage_0500_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	501		0				Fragment_Stage_0501_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	502		0						
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	503		0						
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	550		0				Fragment_Stage_0550_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	600		0				Fragment_Stage_0600_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	650		0				Fragment_Stage_0650_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	1000		0						
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	9000		0	Complete Quest			Fragment_Stage_9000_Item_00		QRWD=00631202:QuestReward_E02A_Meat_Hunt_Stage9000_01:GMRW
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	9999	Timer End	0	Fail Quest			Fragment_Stage_9999_Item_00		
0054B3F3	E02A_Meat_Hunt	Event: Primal Cuts	10000	Run On Stop	0				Fragment_Stage_10000_Item_00		
0054B3FA	E02A_Meat_BBQ	Event: Grahm's Meat-Cook	100	Run On Start	0		Grahm the Super Mutant is hosting a cookout. He doesn't have a lot of experience with social gatherings, but I could help him throw a great party by keeping the camp clean, the guests fed, and the mood festive.		Fragment_Stage_0100_Item_00		
0054B3FA	E02A_Meat_BBQ	Event: Grahm's Meat-Cook	150	Start Timer	0				Fragment_Stage_0150_Item_00		
0054B3FA	E02A_Meat_BBQ	Event: Grahm's Meat-Cook	200		0				Fragment_Stage_0200_Item_00		
0054B3FA	E02A_Meat_BBQ	Event: Grahm's Meat-Cook	300		0				Fragment_Stage_0300_Item_00		
0054B3FA	E02A_Meat_BBQ	Event: Grahm's Meat-Cook	400	Timer End	0				Fragment_Stage_0400_Item_00		
0054B3FA	E02A_Meat_BBQ	Event: Grahm's Meat-Cook	9000		0	Complete Quest			Fragment_Stage_9000_Item_00	10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|9999|00 00 00 00|0|-1|Subject|	QRWD=00631201:QuestReward_E02A_Meat_BBQ_Stage9000_01:GMRW
0054B3FA	E02A_Meat_BBQ	Event: Grahm's Meat-Cook	9999		0	Fail Quest			Fragment_Stage_9999_Item_00	10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|9000|00 00 00 00|0|-1|Subject|	
0054B3FA	E02A_Meat_BBQ	Event: Grahm's Meat-Cook	10000	Run On Stop	0				Fragment_Stage_10000_Item_00		
0054DCF9	W05_Daily_R02_Retirement	Daily: Retirement Plan	0		0				Fragment_Stage_0000_Item_00		
0054DCF9	W05_Daily_R02_Retirement	Daily: Retirement Plan	1		0				Fragment_Stage_0001_Item_00		
0054DCF9	W05_Daily_R02_Retirement	Daily: Retirement Plan	5		0				Fragment_Stage_0005_Item_00		
0054DCF9	W05_Daily_R02_Retirement	Daily: Retirement Plan	10		0				Fragment_Stage_0010_Item_00		
0054DCF9	W05_Daily_R02_Retirement	Daily: Retirement Plan	15		0				Fragment_Stage_0015_Item_00		
0054DCF9	W05_Daily_R02_Retirement	Daily: Retirement Plan	20		0				Fragment_Stage_0020_Item_00		
0054DCF9	W05_Daily_R02_Retirement	Daily: Retirement Plan	50	Run On Start	0				Fragment_Stage_0050_Item_00		
0054DCF9	W05_Daily_R02_Retirement	Daily: Retirement Plan	99		0				Fragment_Stage_0099_Item_00		
