FormID	EDID	FULL - Name	DESC - Description	Quest Type	LNAM - Location	Reward0	Reward1	Reward2	Reward3	Reward4	Reward5	Reward6	Reward7	Reward8	Reward9	GMRWRef0	GMRWRef1	GMRWRef2	GMRWRef3	GMRWRef4	GMRWRef5	GMRWRef6	GMRWRef7	GMRWRef8	GMRWRef9	PartyCrasherCount	PartyCrasher_NPC_0	PartyCrasher_NPC_1	PartyCrasher_NPC_2	PartyCrasher_NPC_3	PartyCrasher_NPC_4	PartyCrasher_NPC_5	PartyCrasher_NPC_6	PartyCrasher_NPC_7	PartyCrasher_NPC_8	PartyCrasher_NPC_9	PartyCrasher_GLOB_0	PartyCrasher_GLOB_1	PartyCrasher_GLOB_2	PartyCrasher_GLOB_3	PartyCrasher_GLOB_4	PartyCrasher_GLOB_5	PartyCrasher_GLOB_6	PartyCrasher_GLOB_7	PartyCrasher_GLOB_8	PartyCrasher_GLOB_9	PartyCrasher_MESG	InvadersTakeOver
004FD185	SQ_SmallFissureSpawner			None																						0																						0
004FCCD9	RE_TravelKMK12	Morse Code Eyebot		None																						0																						0
004FCCD8	RE_SceneKMK13	Morse Code Eyebot		None																						0																						0
004FC43D	MTRz05_LuckyQuestlineRestart	MTRz05_Lucky Quest Restart		None																						0																						0
004FC083	RSVP03_MiscPointer	Register for Advanced Training		Miscellaneous												006312E9:QuestReward_RSVP03_MiscPointer_Stage100_01										0																						0
004FC06B	RE_AssaultKMK15	RadScorpions vs. Super Mutants		None																						0																						0
004FC06A	RE_AssaultKMK14	Sentry Bot vs. Super Mutants		None																						0																						0
004FC069	RE_AssaultKMK13	Scorched MegaSloth vs. Super Mutants		None																						0																						0
004FC068	RE_AssaultKMK12	Mirelurks vs. Super Mutants		None																						0																						0
004FC067	RE_AssaultKMK11	Gulpers vs. Super Mutants		None																						0																						0
004FC066	RE_AssaultKMK10	Anglers vs. Super Mutants		None																						0																						0
004FC065	RE_AssaultKMK09	Mole Miners vs. Super Mutants		None																						0																						0
004FC064	RE_AssaultKMK08	Liberators vs. Scorched		None																						0																						0
004FC063	RE_AssaultKMK07	Mirelurks vs. Scorched		None																						0																						0
004FC062	RE_AssaultKMK06	Fog Crawlers vs. Scorched		None																						0																						0
004FC061	RE_AssaultKMK05	Gulpers vs. Scorched		None																						0																						0
004FC060	RE_AssaultKMK04	Anglers vs. Scorched		None																						0																						0
004FC05F	RE_AssaultKMK03	Mole Miners vs. Scorched		None																						0																						0
004FC02F	CUT_RSVP00_Quest_Note			Miscellaneous																						0																						0
004FC02A	CUT_RSVP01_Quest_Note			Miscellaneous																						0																						0
004FC023	CUT_RSVP03_Quest_Note			Miscellaneous																						0																						0
004F946F	RE_ObjectSC01_MoM	Mistress of Mystery Corpse		None																						0																						0
004F900F	LC139_SummersvilleMisc	Make Summersville Rock		Miscellaneous												00631258:QuestReward_LC139_SummersvilleMisc_Stage100_01										0																						0
004F8D00	RE_SceneKMK01_GQ	Note to dungeon		Miscellaneous												006312D5:QuestReward_RE_SceneKMK01_GQ_Stage100_01										0																						0
004F8CFF	GQ_WorkshopCollectors			Miscellaneous																						0																						0
004F8A93	LC154_TylerCountyFairgroundsMisc	Find Jangles!		Miscellaneous												0063125B:QuestReward_LC154_TylerCountyFairgroundsMisc_Stage100_01										0																						0
004F8A10	LC146_SundayBrothersCabinMisc	Search Sunday Brothers Cabin		Miscellaneous												0063125A:QuestReward_LC146_SundayBrothersCabinMisc_Stage100_01										0																						0
004F852F	LC142_NewGadMisc	Clear New Gad		Miscellaneous												00631259:QuestReward_LC142_NewGadMisc_Stage100_01										0																						0
004F852A	LC090_MonongahMineMisc	Search Monongah Mine for Supplies		Miscellaneous												00631256:QuestReward_LC090_MonongahMineMisc_Stage100_01										0																						0
004F82C1	Achievement_Level100			None																						0																						0
004F82BD	POI061_HouseOfScares_QuestRestart			None																						0																						0
004F82B8	POI061_HouseOfScares	Crack the Code	Find the hacker's holotape	Miscellaneous												006312C6:QuestReward_POI061_HouseOfScares_Stage1000_01										0																						0
004F7BFD	LC049_GeneralsSteakhouseMisc	Search General's Steakhouse		Miscellaneous												00631253:QuestReward_LC049_GeneralsSteakhouseMisc_Stage100_01										0																						0
004F7BFA	LC047_FloodedTrainyardMisc	Clear the Flooded Trainyard		Miscellaneous												00631252:QuestReward_LC047_FloodedTrainyardMisc_Stage100_01										0																						0
004F7BF4	LC010_BeckleyMisc	Play Music on the Rooftops		Miscellaneous												00631250:QuestReward_LC010_BeckleyMisc_Stage100_01										0																						0
004F7AF6	SQ_Radio76_MuzakA	Vault 76 Muzak Radio A		None																						0																						0
004F6845	RSVP03_QuestlineRestart	[Restart Quest]		None																						0																						0
004F5679	BoS_z01_QuestRestart	BoS Questline Restart Quest		None																						0																						0
004ED180	HolotapeQuest_DB			None																						0																						0
004ECC75	CUT_RE_SceneBB02	Save the Animals		None																						0																						0
004ECC71	RE_SceneBB01	Mama's Rage		None																						0																						0
004EB0F5	EN07_Death_FalloutQuest	Fallout Zone Poster Quest		None																						0																						0
004EB0F4	EN07_Death_LaunchCodeQuest	Launch Code Poster Quest		None																						0																						0
004EB0F3	EN07_Death_SilosQuest	Silos Poster Quest		None																						0																						0
004EB0C2	EN07_Death_LaunchCardQuest	Launch Card Poster Quest		None																						0																						0
004EAC82	RE_ObjectCMB03	Prickett's Fort Revealed		None																						0																						0
004EAC81	HolotapeQuest_CMB	[Holotapes]		None																						0																						0
004EAC80	RE_ObjectCMB04	Philippi's Cemetery Battlefield Revealed		None																						0																						0
004E70B7	MTR02_Miner_QuestlineRestart	MTR02_Miner Questline Restart		None																						0																						0
004E70A1	MQ_Overseer_PlayerConnect			None																						0																						0
004E6051	MoMItemManager	[Mistress of Mystery - Item Manager]		None																						0																						0
004E5FAD	Dialogue_MTNL01_ProtectronBellhop			None																						0																						0
004E5FAC	MTNM03_MeditationScenes	Guided Meditation Scenes		Primary																						0																						0
004E5BAB	HolotapeQuest_CB	Cranberry Bog Holotapes		None																						0																						0
004E49D9	MQ_Overseer	Overseer's Mission	The Overseer explored much of Appalachia. Find her logs.	Secondary												00631275:QuestReward_MQ_Overseer_Stage9000_01										0																						0
004E49D8	HolotapeQuest_Overseer	[Overseer Holotapes]		None																						0																						0
004E2190	EN02_AssaultronSceneQuest	Assaultron Backstory Quest		None																						0																						0
004E1095	RE_TravelCT01	Free Roaming Gutsy		None																						0																						0
004E1094	RE_ObjectCT01	Dead and Dismembered		None																						0																						0
004E0EB9	RE_TravelMD01	Responders Eyebot		None																						0																						0
004E0719	FS02_MQ_Reassembly	Reassembly Required	Help Abbie upgrade the Scorched Detectors in the Mire!	Primary												0063123A:QuestReward_FS02_MQ_Reassembly_Stage1000_01	0063123B:QuestReward_FS02_MQ_Reassembly_Stage301_01									0																						0
004DF720	RB_Master	[Region Boss Master Quest]		None																						0																						0
004DF5D3	EN02_ModuleHandlerQuest	Handler quest for the radar module scene		None																						0																						0
004DDFB2	RSVP02_QuestlineRestart	[Restart Quest]		None																						0																						0
00499216	OverseerPersonal_MiscStart	Search Vault-Tec Agricultural		Miscellaneous												006312AF:QuestReward_OverseerPersonal_MiscStart_Stage100_01										0																						0
00498B28	DebugScorchbeastAmbush			None																						0																						0
00498B17	DebugRobotAmbush			None																						0																						0
0049886E	E01F_Fasnacht	Event: Fasnacht Day	Join the fun during the Fasnacht Day parade and earn a chance at a festive mask!	Public Event		IconCR_Recipe | Unique Crafting Recipes	IconCR_Armor | Unique Fasnacht Masks	IconCR_Components | Legendary Items	IconCR_Components | Legendary Modules	IconCR_GoldBullion | Treasury Notes						006311FC:QuestReward_E01F_Fasnacht_Stage9000_01										0																						0
00498662	E01B_Herd	Event: Free Range	Guide a pack of abandoned Brahmin back home.	Public Event		IconCR_Recipe | Unique Crafting Recipes	IconCR_Components | Legendary Items	IconCR_Components | Legendary Modules	IconCR_GoldBullion | Treasury Notes							006311F7:QuestReward_E01B_Herd_Stage9000_01										1	00868BBA:LvlBigfoot_PartyCrasher										00869A34:RA_PartyCrasherSpawnChance_Bigfoot										008AEBA3:PartyCrasherSpawnMessage_Bigfoot	1
0049702D	SQ_ScorchedCreatureVariant	Scorched Creature Variant		None																						0																						0
0048F8C6	RE_SceneKMK21_Nuke	Hermit Crab		Miscellaneous																						0																						0
0048F8C5	RE_SceneKMK20_Nuke	Behemoth		Miscellaneous																						0																						0
0048F8C4	RE_SceneKMK19_Nuke	Deathclaw		Miscellaneous																						0																						0
0048F8C3	RE_SceneKMK18_Nuke	Megasloth		Miscellaneous																						0																						0
0048F8C2	RE_SceneKMK17_Nuke	Fog Crawler		Miscellaneous																						0																						0
0048F8C1	RE_SceneKMK16_Nuke	Wendigo		Miscellaneous																						0																						0
004845B0	P01C_Bucket	Bucket List	Finish off the deceased tourist's bucket list of photographic souvenirs.	Secondary												006312BE:QuestReward_P01C_Bucket_Stage9000_01										0																						0
004845AB	RE_SceneSM04_Dialogue			None																						0																						0
004845AA	RE_SceneSM04	Insult Bot		None																						0																						0
004844FD	RE_ObjectCMB09	Archaeologist		Miscellaneous																						0																						0
00484413	RE_SceneTS07	[Bandit Bot]		None																						0																						0
004836B8	RE_ObjectCMB07	Raider's Last Laugh		None																						0																						0
00482D60	CUT_V94_2_Scenes_OLD	[Mission: Meltdown Scenes]		None																						0																						0
004825A6	UD002_Burrows		[Dungeon quest that manages boss combat encounter]	None																						0																						0
00481EEC	DELETED_RE_ObjectDWD01_Old	DELETED_Lemonade Stand		None																						0																						0
00481EEB	DELETED_RE_SceneDWD07_Old	DELETED_Sheepsquatch vs Albino Radstags		None																						0																						0
00481EEA	DELETED_RE_TravelDWD02_Old	DELETED_Albino Monster Fight		None																						0																						0
00481EE9	DELETED_RE_TravelDWD03_Old	DELETED_Police Chase		None																						0																						0
0047F444	P01B_Master			None																						0																						0
0047F443	P01B_Lying_02	The Lowe-Down	Investigate the fate of two missing police officers.	Secondary												006312B4:QuestReward_P01B_Lying_02_Stage9000_01										0																						0
0047F442	P01B_Mini_Random02	Unsolved: Tracking Terror	Investigate the missing hikers of Monongah	Secondary												006312B8:QuestReward_P01B_Mini_Random02_Stage9000_01										0																						0
0047F441	P01B_Mini_Random01	That Sinking Feeling	Scoot Conroy claims to have answers about the Sheepsquatch.	Secondary												006312B7:QuestReward_P01B_Mini_Random01_Stage9000_01										0																						0
0047F037	D01A_Brewing_MasterQuest			None																						0																						0
0047CF17	Dialogue_P01A_Nukashine_Biv			None																						0																						0
0047CF16	D01A_Wasted	Repeatable: Wasted on <Alias=Loc_AlcoholName>	Help Biv test the quality of a new alcoholic recipe.	Daily												006311E7:QuestReward_D01A_Wasted_Stage9000_01										0																						0
0047CF15	D01A_Tipsy	Repeatable: Tipsy Taste-Test	You're S.P.E.C.I.A.L.! Even while drunk, right?	Daily												006311E6:QuestReward_D01A_Tipsy_Stage9000_01										0																						0
0047B7B9	P01C_Tadpole	The Order of the Tadpole	Join your local Pioneer Scout troop!	Secondary												006312BF:QuestReward_P01C_Tadpole_Stage9000_01										0																						0
