LCTN_FormID	LCTN_EDID	LCSR_Index	LocRefType_FormID	LocRefType_EDID	Ref_FormID	Ref_Display	WorldCell	GridX	GridY
002EE528	SubRegionForestFloodlands09Location	42	004E21EA	ActorGroupTriggerLocRefType	004E56B6	[REFR:004E56B6] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -9,24)	Appalachia "Appalachia" [WRLD:0025DA15]	-9	24
002EE528	SubRegionForestFloodlands09Location	43	0009A523	SpawnMax8192	004E56B7	[REFR:004E56B7] (Places SpawnCenter_Min00_Max8192 [STAT:0033F807] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -9,24)	Appalachia "Appalachia" [WRLD:0025DA15]	-9	24
002EE528	SubRegionForestFloodlands09Location	44	00439722	SpawnFindPlayer9216	004E56B7	[REFR:004E56B7] (Places SpawnCenter_Min00_Max8192 [STAT:0033F807] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -9,24)	Appalachia "Appalachia" [WRLD:0025DA15]	-9	24
002EE528	SubRegionForestFloodlands09Location	45	004FBDC5	FFZ13_HiveLoc	004F3E60	[REFR:004F3E60] (Places FFZ13_Forest_Beehive "Beehive" [CONT:004E5EA6] in FFZ13BeeHiveCell10 [CELL:002630C2] (in Appalachia "Appalachia" [WRLD:0025DA15] at -10,22))	Appalachia "Appalachia" [WRLD:0025DA15]	-10	22
002EE528	SubRegionForestFloodlands09Location	46	004FBDC5	FFZ13_HiveLoc	004F3E61	[REFR:004F3E61] (Places FFZ13_Forest_Beehive "Beehive" [CONT:004E5EA6] in FFZ13BeeHiveCell10 [CELL:002630C2] (in Appalachia "Appalachia" [WRLD:0025DA15] at -10,22))	Appalachia "Appalachia" [WRLD:0025DA15]	-10	22
002EE528	SubRegionForestFloodlands09Location	47	004FBDC5	FFZ13_HiveLoc	004F3E62	[REFR:004F3E62] (Places FFZ13_Forest_Beehive "Beehive" [CONT:004E5EA6] in FFZ13BeeHiveCell10 [CELL:002630C2] (in Appalachia "Appalachia" [WRLD:0025DA15] at -10,22))	Appalachia "Appalachia" [WRLD:0025DA15]	-10	22
002EE528	SubRegionForestFloodlands09Location	48	004E5EA5	FFZ13_HiveMarkerLoc	004F3E63	FFZ13BeehiveMarker10 [REFR:004F3E63] (Places FFZ13_Forest_Beehive_Marker [STAT:004EBF4D] in FFZ13BeeHiveCell10 [CELL:002630C2] (in Appalachia "Appalachia" [WRLD:0025DA15] at -10,22))	Appalachia "Appalachia" [WRLD:0025DA15]	-10	22
002EE528	SubRegionForestFloodlands09Location	49	004FBDC5	FFZ13_HiveLoc	004F3E64	[REFR:004F3E64] (Places FFZ13_Forest_Beehive "Beehive" [CONT:004E5EA6] in [CELL:0026318B] (in Appalachia "Appalachia" [WRLD:0025DA15] at -11,22))	Appalachia "Appalachia" [WRLD:0025DA15]	-11	22
002EE528	SubRegionForestFloodlands09Location	50	004FBDC5	FFZ13_HiveLoc	004F3E65	[REFR:004F3E65] (Places FFZ13_Forest_Beehive "Beehive" [CONT:004E5EA6] in [CELL:0026318B] (in Appalachia "Appalachia" [WRLD:0025DA15] at -11,22))	Appalachia "Appalachia" [WRLD:0025DA15]	-11	22
002EE528	SubRegionForestFloodlands09Location	51	004FBDC5	FFZ13_HiveLoc	004F3E66	[REFR:004F3E66] (Places FFZ13_Forest_Beehive "Beehive" [CONT:004E5EA6] in [CELL:0026318B] (in Appalachia "Appalachia" [WRLD:0025DA15] at -11,22))	Appalachia "Appalachia" [WRLD:0025DA15]	-11	22
002EE528	SubRegionForestFloodlands09Location	52	004E21EA	ActorGroupTriggerLocRefType	004F46BB	[REFR:004F46BB] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -10,22)	Appalachia "Appalachia" [WRLD:0025DA15]	-10	22
002EE528	SubRegionForestFloodlands09Location	53	0009A523	SpawnMax8192	004F46BC	[REFR:004F46BC] (Places SpawnCenter_Min00_Max8192 [STAT:0033F807] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -10,22)	Appalachia "Appalachia" [WRLD:0025DA15]	-10	22
002EE528	SubRegionForestFloodlands09Location	54	00439722	SpawnFindPlayer9216	004F46BC	[REFR:004F46BC] (Places SpawnCenter_Min00_Max8192 [STAT:0033F807] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -10,22)	Appalachia "Appalachia" [WRLD:0025DA15]	-10	22
002EE528	SubRegionForestFloodlands09Location	55	0007828B	AutofillGeneric01	004F67EA	RSVP03_REF_Skeleton_in_Grave [REFR:004F67EA] (Places SkeletonClothedM02 [MSTT:001A4D43] in [CELL:00262D9A] (in Appalachia "Appalachia" [WRLD:0025DA15] at -6,26))	Appalachia "Appalachia" [WRLD:0025DA15]	-6	26
002EE528	SubRegionForestFloodlands09Location	56	0002DFE8	RETravelA1	0050EBFC	[REFR:0050EBFC] (Places InvisibleSpawnMarker [ACTI:00052B10] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -13,27)	Appalachia "Appalachia" [WRLD:0025DA15]	-13	27
002EE528	SubRegionForestFloodlands09Location	57	00027DDC	RETravelA2	0050EBFD	[REFR:0050EBFD] (Places InvisibleSpawnMarker [ACTI:00052B10] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -13,27)	Appalachia "Appalachia" [WRLD:0025DA15]	-13	27
002EE528	SubRegionForestFloodlands09Location	58	00027DDD	RETravelA3	0050EBFE	[REFR:0050EBFE] (Places InvisibleSpawnMarker [ACTI:00052B10] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -13,27)	Appalachia "Appalachia" [WRLD:0025DA15]	-13	27
002EE528	SubRegionForestFloodlands09Location	59	00109AFF	RETriggerTravelRefType	0050EBFF	RE_Travel_FF_08_Trigger [REFR:0050EBFF] (Places RETriggerTravel [ACTI:0002E503] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -11,26)	Appalachia "Appalachia" [WRLD:0025DA15]	-11	26
002EE528	SubRegionForestFloodlands09Location	60	0018D123	RETriggerANYRefType	0050EBFF	RE_Travel_FF_08_Trigger [REFR:0050EBFF] (Places RETriggerTravel [ACTI:0002E503] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -11,26)	Appalachia "Appalachia" [WRLD:0025DA15]	-11	26
002EE528	SubRegionForestFloodlands09Location	61	0002DFF4	RETravelB1	0050EC02	[REFR:0050EC02] (Places InvisibleSpawnMarker [ACTI:00052B10] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -9,27)	Appalachia "Appalachia" [WRLD:0025DA15]	-9	27
002EE528	SubRegionForestFloodlands09Location	62	00027DDE	RETravelB2	0050EC03	[REFR:0050EC03] (Places InvisibleSpawnMarker [ACTI:00052B10] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -9,26)	Appalachia "Appalachia" [WRLD:0025DA15]	-9	26
002EE528	SubRegionForestFloodlands09Location	63	00027DDF	RETravelB3	0050EC04	[REFR:0050EC04] (Places InvisibleSpawnMarker [ACTI:00052B10] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -9,26)	Appalachia "Appalachia" [WRLD:0025DA15]	-9	26
002EE528	SubRegionForestFloodlands09Location	64	0002DFE7	RECenter	0050EC05	[REFR:0050EC05] (Places XMarkerHeading [STAT:00000034] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -11,26)	Appalachia "Appalachia" [WRLD:0025DA15]	-11	26
002EE528	SubRegionForestFloodlands09Location	65	004E21EA	ActorGroupTriggerLocRefType	00518BB4	[REFR:00518BB4] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -5,28)	Appalachia "Appalachia" [WRLD:0025DA15]	-5	28
002EE528	SubRegionForestFloodlands09Location	66	0009A523	SpawnMax8192	00518BB5	[REFR:00518BB5] (Places SpawnCenter_Min00_Max8192 [STAT:0033F807] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -5,28)	Appalachia "Appalachia" [WRLD:0025DA15]	-5	28
002EE528	SubRegionForestFloodlands09Location	67	00439722	SpawnFindPlayer9216	00518BB5	[REFR:00518BB5] (Places SpawnCenter_Min00_Max8192 [STAT:0033F807] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -5,28)	Appalachia "Appalachia" [WRLD:0025DA15]	-5	28
002EE528	SubRegionForestFloodlands09Location	68	00003956	LocationClearActor	0059A689	[ACHR:0059A689] (Places LvlCultistRifleSemiAuto [NPC_:0053C53B] in [CELL:00263188] (in Appalachia "Appalachia" [WRLD:0025DA15] at -11,25))	Appalachia "Appalachia" [WRLD:0025DA15]	-11	25
002EE528	SubRegionForestFloodlands09Location	69	00003956	LocationClearActor	0059A68B	[ACHR:0059A68B] (Places LvlCultistMothmanEncounterPOI [NPC_:00557650] in [CELL:00263188] (in Appalachia "Appalachia" [WRLD:0025DA15] at -11,25))	Appalachia "Appalachia" [WRLD:0025DA15]	-11	25
002EE528	SubRegionForestFloodlands09Location	70	00003956	LocationClearActor	0059A69F	[ACHR:0059A69F] (Places LvlCultistShotgun [NPC_:0053C53D] in [CELL:00263188] (in Appalachia "Appalachia" [WRLD:0025DA15] at -11,25))	Appalachia "Appalachia" [WRLD:0025DA15]	-11	25
002EE528	SubRegionForestFloodlands09Location	71	003D4B0B	PriorityLootContainerGunsLocRefType	0059A6B9	[REFR:0059A6B9] (Places LootPriority_DuffleBag_Guns "Duffle Bag" [CONT:00064A47] in [CELL:00263188] (in Appalachia "Appalachia" [WRLD:0025DA15] at -11,25))	Appalachia "Appalachia" [WRLD:0025DA15]	-11	25
002EE528	SubRegionForestFloodlands09Location	72	0090E8B6	SDOW_MQ02_Graves_Grave11_locref	0090E8F7	SDOW_Grave11 [REFR:0090E8F7] (Places SDOW_MQ02_Graves_GraveActivator01 "Disturbed Grave" [ACTI:008F1672] in [CELL:00263319] (in Appalachia "Appalachia" [WRLD:0025DA15] at -13,26))	Appalachia "Appalachia" [WRLD:0025DA15]	-13	26
002EE528	SubRegionForestFloodlands09Location	73	0090E8BF	SDOW_MQ02_Graves_ShovelMarker11_locref	0090E8F8	SDOW_Shovel11 [REFR:0090E8F8] (Places SDOW_LPI_Weapon_Melee_Shovel_Dispenser [LVLI:009098DD] in [CELL:00263319] (in Appalachia "Appalachia" [WRLD:0025DA15] at -13,26))	Appalachia "Appalachia" [WRLD:0025DA15]	-13	26
002EE528	SubRegionForestFloodlands09Location	74	0090E8C8	SDOW_MQ02_Graves_SkullMarker11_locref	0090E8FC	SDOW_Skull11 [REFR:0090E8FC] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -13,26)	Appalachia "Appalachia" [WRLD:0025DA15]	-13	26
002EE528	SubRegionForestFloodlands09Location	75	0090E8AD	SDOW_MQ02_Graves_EncMarker11_locref	0090E8FD	SDOW_Spawn11 [REFR:0090E8FD] (Places SpawnCenter [STAT:00439979] in [CELL:00263319] (in Appalachia "Appalachia" [WRLD:0025DA15] at -13,26))	Appalachia "Appalachia" [WRLD:0025DA15]	-13	26
002EE529	SubRegionForestFloodlands10Location	0	003D4B0C	PriorityLootContainerMiscLocRefType	0030AE0F	[REFR:0030AE0F] (Places LootPriorityPrewar_ToolBox "Toolbox" [CONT:000670B1] in MorgantownExt40 [CELL:0026281F] (in Appalachia "Appalachia" [WRLD:0025DA15] at 1,22))	Appalachia "Appalachia" [WRLD:0025DA15]	1	22
002EE529	SubRegionForestFloodlands10Location	1	003D4B0E	PriorityLootContainerMedChemsLocRefType	0030AE17	[REFR:0030AE17] (Places LootPriority_Raider_Cooler_Chems "Chem Cooler" [CONT:00036929] in MorgantownExt40 [CELL:0026281F] (in Appalachia "Appalachia" [WRLD:0025DA15] at 1,22))	Appalachia "Appalachia" [WRLD:0025DA15]	1	22
002EE529	SubRegionForestFloodlands10Location	2	001D50B5	EncMainLongMarkerLocRef	0032D414	[ACHR:0032D414] (Places LvlMainLong [NPC_:001D5135] in MorgantownExt41 [CELL:00262A78] (in Appalachia "Appalachia" [WRLD:0025DA15] at -2,24))	Appalachia "Appalachia" [WRLD:0025DA15]	-2	24
002EE529	SubRegionForestFloodlands10Location	3	0021B2D6	LocationCreaturesMain	0032D414	[ACHR:0032D414] (Places LvlMainLong [NPC_:001D5135] in MorgantownExt41 [CELL:00262A78] (in Appalachia "Appalachia" [WRLD:0025DA15] at -2,24))	Appalachia "Appalachia" [WRLD:0025DA15]	-2	24
002EE529	SubRegionForestFloodlands10Location	4	0021B2DE	LocationCreaturesAll	0032D414	[ACHR:0032D414] (Places LvlMainLong [NPC_:001D5135] in MorgantownExt41 [CELL:00262A78] (in Appalachia "Appalachia" [WRLD:0025DA15] at -2,24))	Appalachia "Appalachia" [WRLD:0025DA15]	-2	24
002EE529	SubRegionForestFloodlands10Location	5	00003956	LocationClearActor	0032D414	[ACHR:0032D414] (Places LvlMainLong [NPC_:001D5135] in MorgantownExt41 [CELL:00262A78] (in Appalachia "Appalachia" [WRLD:0025DA15] at -2,24))	Appalachia "Appalachia" [WRLD:0025DA15]	-2	24
002EE529	SubRegionForestFloodlands10Location	6	00027DDD	RETravelA3	00380021	[REFR:00380021] (Places InvisibleSpawnMarker [ACTI:00052B10] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -2,27)	Appalachia "Appalachia" [WRLD:0025DA15]	-2	27
002EE529	SubRegionForestFloodlands10Location	7	0002DFE8	RETravelA1	00380022	[REFR:00380022] (Places InvisibleSpawnMarker [ACTI:00052B10] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -2,27)	Appalachia "Appalachia" [WRLD:0025DA15]	-2	27
002EE529	SubRegionForestFloodlands10Location	8	00027DDC	RETravelA2	00380023	[REFR:00380023] (Places InvisibleSpawnMarker [ACTI:00052B10] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -2,27)	Appalachia "Appalachia" [WRLD:0025DA15]	-2	27
002EE529	SubRegionForestFloodlands10Location	9	003A1FF2	RSVP03_LocRefType_Volunteerbot	003A1FF1	RSVP03_MrFluffyRef [ACHR:003A1FF1] (Places RSVP03_Actor_Protectron_Volunteerbot "Mr. Fluffy" [NPC_:004F67DF] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -4,27)	Appalachia "Appalachia" [WRLD:0025DA15]	-4	27
002EE529	SubRegionForestFloodlands10Location	10	002F16A4	LocationMidPointRefType	003A5A4D	[REFR:003A5A4D] (Places LocationMidPointMarker [STAT:002F1681] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 0,26)	Appalachia "Appalachia" [WRLD:0025DA15]	0	26
002EE529	SubRegionForestFloodlands10Location	11	004E21EA	ActorGroupTriggerLocRefType	0043BD77	[REFR:0043BD77] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in MorgantownExt41 [CELL:00262A78] (in Appalachia "Appalachia" [WRLD:0025DA15] at -2,24))	Appalachia "Appalachia" [WRLD:0025DA15]	-2	24
002EE529	SubRegionForestFloodlands10Location	12	004E21EA	ActorGroupTriggerLocRefType	004E56D3	[REFR:004E56D3] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -1,26)	Appalachia "Appalachia" [WRLD:0025DA15]	-1	26
002EE529	SubRegionForestFloodlands10Location	13	0009A523	SpawnMax8192	004E56D4	[REFR:004E56D4] (Places SpawnCenter_Min00_Max8192 [STAT:0033F807] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -1,26)	Appalachia "Appalachia" [WRLD:0025DA15]	-1	26
002EE529	SubRegionForestFloodlands10Location	14	00439722	SpawnFindPlayer9216	004E56D4	[REFR:004E56D4] (Places SpawnCenter_Min00_Max8192 [STAT:0033F807] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -1,26)	Appalachia "Appalachia" [WRLD:0025DA15]	-1	26
002EE529	SubRegionForestFloodlands10Location	15	003D4B0C	PriorityLootContainerMiscLocRefType	004F67E7	[REFR:004F67E7] (Places LootPriority_Raider_WoodCrate "Explosives Crate" [CONT:000A158B] in [CELL:00262C07] (in Appalachia "Appalachia" [WRLD:0025DA15] at -4,27))	Appalachia "Appalachia" [WRLD:0025DA15]	-4	27
002EE529	SubRegionForestFloodlands10Location	16	0001555F	SpawnMarkerRefTypeMolerat	0050B57E	[REFR:0050B57E] (Places AmbushMolerat02Short [FURN:0003429F] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 2,22)	Appalachia "Appalachia" [WRLD:0025DA15]	2	22
002EE529	SubRegionForestFloodlands10Location	17	004E21EA	ActorGroupTriggerLocRefType	0050B581	[REFR:0050B581] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 2,22)	Appalachia "Appalachia" [WRLD:0025DA15]	2	22
002EE529	SubRegionForestFloodlands10Location	18	0008F557	SpawnMax0768	0050B582	[REFR:0050B582] (Places SpawnCenter_Min00_Max0768 [STAT:0033F7F6] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 2,22)	Appalachia "Appalachia" [WRLD:0025DA15]	2	22
002EE529	SubRegionForestFloodlands10Location	19	0024022A	SpawnFindPlayer1280	0050B582	[REFR:0050B582] (Places SpawnCenter_Min00_Max0768 [STAT:0033F7F6] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 2,22)	Appalachia "Appalachia" [WRLD:0025DA15]	2	22
002EE529	SubRegionForestFloodlands10Location	20	0050FBC6	PriorityLootContainerSafeLocRefType	005187FD	[REFR:005187FD] (Places LootPriorityPrewar_Safe "Pre-War Safe" [CONT:0008CD00] in MorgantownExt35 [CELL:002628E5] (in Appalachia "Appalachia" [WRLD:0025DA15] at 0,25))	Appalachia "Appalachia" [WRLD:0025DA15]	0	25
002EE529	SubRegionForestFloodlands10Location	21	003D4B0E	PriorityLootContainerMedChemsLocRefType	006D959B	[REFR:006D959B] (Places LootPriority_Medkit_Chems_Dirty "First Aid" [CONT:0020A6FD] in MorgantownExt41 [CELL:00262A78] (in Appalachia "Appalachia" [WRLD:0025DA15] at -2,24))	Appalachia "Appalachia" [WRLD:0025DA15]	-2	24
002EE52D	SubRegionForestFloodlands11LocationLOW	0	00038C13	LocationEdgeMarker	00152F5B	[REFR:00152F5B] (Places XMarkerHeading [STAT:00000034] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -44,15)	Appalachia "Appalachia" [WRLD:0025DA15]	-44	15
002EE52D	SubRegionForestFloodlands11LocationLOW	1	00038C13	LocationEdgeMarker	001535D2	PP_North [REFR:001535D2] (Places XMarkerHeading [STAT:00000034] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -42,20)	Appalachia "Appalachia" [WRLD:0025DA15]	-42	20
002EE52D	SubRegionForestFloodlands11LocationLOW	2	0050FBC6	PriorityLootContainerSafeLocRefType	00187CEA	[REFR:00187CEA] (Places LootPriority_Raider_Safe "Safe" [CONT:00064A36] in [CELL:00264923] (in Appalachia "Appalachia" [WRLD:0025DA15] at -41,12))	Appalachia "Appalachia" [WRLD:0025DA15]	-41	12
002EE52D	SubRegionForestFloodlands11LocationLOW	3	0050FBC6	PriorityLootContainerSafeLocRefType	00187D5F	[REFR:00187D5F] (Places LootPriority_Raider_Safe "Safe" [CONT:00064A36] in [CELL:00264B7B] (in Appalachia "Appalachia" [WRLD:0025DA15] at -44,15))	Appalachia "Appalachia" [WRLD:0025DA15]	-44	15
002EE52D	SubRegionForestFloodlands11LocationLOW	4	0017EC2D	WorkbenchCookingRefType	0018FC3C	[REFR:0018FC3C] (Places WorkbenchCookingGroundPot "Cooking Station" [FURN:000C79B4] in [CELL:00264923] (in Appalachia "Appalachia" [WRLD:0025DA15] at -41,12))	Appalachia "Appalachia" [WRLD:0025DA15]	-41	12
002EE52D	SubRegionForestFloodlands11LocationLOW	5	003D4B0D	PriorityLootContainerMedHealingLocRefType	00191922	[REFR:00191922] (Places LootPriorityPrewar_Medkit "First Aid" [CONT:0004B6E9] in [CELL:00264C43] (in Appalachia "Appalachia" [WRLD:0025DA15] at -45,16))	Appalachia "Appalachia" [WRLD:0025DA15]	-45	16
002EE52D	SubRegionForestFloodlands11LocationLOW	6	00027DDD	RETravelA3	0027E147	[REFR:0027E147] (Places InvisibleSpawnMarker [ACTI:00052B10] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -40,21)	Appalachia "Appalachia" [WRLD:0025DA15]	-40	21
002EE52D	SubRegionForestFloodlands11LocationLOW	7	0002DFE8	RETravelA1	00280279	[REFR:00280279] (Places InvisibleSpawnMarker [ACTI:00052B10] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -40,21)	Appalachia "Appalachia" [WRLD:0025DA15]	-40	21
002EE52D	SubRegionForestFloodlands11LocationLOW	8	00027DDC	RETravelA2	0029243E	[REFR:0029243E] (Places InvisibleSpawnMarker [ACTI:00052B10] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -40,21)	Appalachia "Appalachia" [WRLD:0025DA15]	-40	21
002EE52D	SubRegionForestFloodlands11LocationLOW	9	00003956	LocationClearActor	00310488	[ACHR:00310488] (Places LvlCultistRifleSemiAuto [NPC_:0053C53B] in [CELL:002649E4] (in Appalachia "Appalachia" [WRLD:0025DA15] at -42,20))	Appalachia "Appalachia" [WRLD:0025DA15]	-42	20
002EE52D	SubRegionForestFloodlands11LocationLOW	10	003D4B0C	PriorityLootContainerMiscLocRefType	0034AF78	[REFR:0034AF78] (Places LootPriorityPrewar_ToolBox "Toolbox" [CONT:000670B1] in [CELL:002646C2] (in Appalachia "Appalachia" [WRLD:0025DA15] at -38,18))	Appalachia "Appalachia" [WRLD:0025DA15]	-38	18
002EE52D	SubRegionForestFloodlands11LocationLOW	11	002F16A4	LocationMidPointRefType	003A5A5C	[REFR:003A5A5C] (Places LocationMidPointMarker [STAT:002F1681] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -41,16)	Appalachia "Appalachia" [WRLD:0025DA15]	-41	16
002EE52D	SubRegionForestFloodlands11LocationLOW	12	000234E9	WorkshopRefType	003A8852	[REFR:003A8852] (Places WorkshopWorkbench "Workshop" [CONT:000C1AEB] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -42,19)	Appalachia "Appalachia" [WRLD:0025DA15]	-42	19
002EE52D	SubRegionForestFloodlands11LocationLOW	13	0008F5FF	SpawnMin0256	003A8853	[REFR:003A8853] (Places SpawnCenter_Min0256_Max0512 [STAT:001ACFDA] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -42,19)	Appalachia "Appalachia" [WRLD:0025DA15]	-42	19
002EE52D	SubRegionForestFloodlands11LocationLOW	14	00093BFC	SpawnMax0512	003A8853	[REFR:003A8853] (Places SpawnCenter_Min0256_Max0512 [STAT:001ACFDA] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -42,19)	Appalachia "Appalachia" [WRLD:0025DA15]	-42	19
002EE52D	SubRegionForestFloodlands11LocationLOW	15	00240229	SpawnFindPlayer1024	003A8853	[REFR:003A8853] (Places SpawnCenter_Min0256_Max0512 [STAT:001ACFDA] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -42,19)	Appalachia "Appalachia" [WRLD:0025DA15]	-42	19
002EE52D	SubRegionForestFloodlands11LocationLOW	16	0001F40F	LocationCenterMarker	003A8853	[REFR:003A8853] (Places SpawnCenter_Min0256_Max0512 [STAT:001ACFDA] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -42,19)	Appalachia "Appalachia" [WRLD:0025DA15]	-42	19
002EE52D	SubRegionForestFloodlands11LocationLOW	17	004E21EA	ActorGroupTriggerLocRefType	004E56EA	[REFR:004E56EA] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -37,21)	Appalachia "Appalachia" [WRLD:0025DA15]	-37	21
002EE52D	SubRegionForestFloodlands11LocationLOW	18	0009A523	SpawnMax8192	004E56EB	[REFR:004E56EB] (Places SpawnCenter_Min00_Max8192 [STAT:0033F807] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -37,21)	Appalachia "Appalachia" [WRLD:0025DA15]	-37	21
002EE52D	SubRegionForestFloodlands11LocationLOW	19	00439722	SpawnFindPlayer9216	004E56EB	[REFR:004E56EB] (Places SpawnCenter_Min00_Max8192 [STAT:0033F807] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -37,21)	Appalachia "Appalachia" [WRLD:0025DA15]	-37	21
002EE52D	SubRegionForestFloodlands11LocationLOW	20	004E21EA	ActorGroupTriggerLocRefType	004E5709	[REFR:004E5709] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -42,20)	Appalachia "Appalachia" [WRLD:0025DA15]	-42	20
002EE52D	SubRegionForestFloodlands11LocationLOW	21	0009A523	SpawnMax8192	004E570A	[REFR:004E570A] (Places SpawnCenter_Min00_Max8192 [STAT:0033F807] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -42,20)	Appalachia "Appalachia" [WRLD:0025DA15]	-42	20
