ENCH_FormID	ENCH_EDID	ENCH_FULL	ENIT_Flags	ENIT_CastType	ENIT_TargetType	ENIT_EnchantType	ENIT_ChargeTime	ENIT_EnchantCost	ENIT_EnchantAmount	Effects_Count	Effect_1_MGEF_FID	Effect_1_MGEF_EID	Effect_1_Magnitude	Effect_1_Area	Effect_1_Duration	Effect_1_CURV_EID	Effect_2_MGEF_FID	Effect_2_MGEF_EID	Effect_2_Magnitude	Effect_2_Area	Effect_2_Duration	Effect_2_CURV_EID	Effect_3_MGEF_FID	Effect_3_MGEF_EID	Effect_3_Magnitude	Effect_3_Area	Effect_3_Duration	Effect_3_CURV_EID	Effect_4_MGEF_FID	Effect_4_MGEF_EID	Effect_4_Magnitude	Effect_4_Area	Effect_4_Duration	Effect_4_CURV_EID	Effect_5_MGEF_FID	Effect_5_MGEF_EID	Effect_5_Magnitude	Effect_5_Area	Effect_5_Duration	Effect_5_CURV_EID	Effect_6_MGEF_FID	Effect_6_MGEF_EID	Effect_6_Magnitude	Effect_6_Area	Effect_6_Duration	Effect_6_CURV_EID	Effect_7_MGEF_FID	Effect_7_MGEF_EID	Effect_7_Magnitude	Effect_7_Area	Effect_7_Duration	Effect_7_CURV_EID	Effect_8_MGEF_FID	Effect_8_MGEF_EID	Effect_8_Magnitude	Effect_8_Area	Effect_8_Duration	Effect_8_CURV_EID	Effect_9_MGEF_FID	Effect_9_MGEF_EID	Effect_9_Magnitude	Effect_9_Area	Effect_9_Duration	Effect_9_CURV_EID	Effect_10_MGEF_FID	Effect_10_MGEF_EID	Effect_10_Magnitude	Effect_10_Area	Effect_10_Duration	Effect_10_CURV_EID	Effect_11_MGEF_FID	Effect_11_MGEF_EID	Effect_11_Magnitude	Effect_11_Area	Effect_11_Duration	Effect_11_CURV_EID	Effect_12_MGEF_FID	Effect_12_MGEF_EID	Effect_12_Magnitude	Effect_12_Area	Effect_12_Duration	Effect_12_CURV_EID	Effect_13_MGEF_FID	Effect_13_MGEF_EID	Effect_13_Magnitude	Effect_13_Area	Effect_13_Duration	Effect_13_CURV_EID	Effect_14_MGEF_FID	Effect_14_MGEF_EID	Effect_14_Magnitude	Effect_14_Area	Effect_14_Duration	Effect_14_CURV_EID	Effect_15_MGEF_FID	Effect_15_MGEF_EID	Effect_15_Magnitude	Effect_15_Area	Effect_15_Duration	Effect_15_CURV_EID	Effect_16_MGEF_FID	Effect_16_MGEF_EID	Effect_16_Magnitude	Effect_16_Area	Effect_16_Duration	Effect_16_CURV_EID	Effect_17_MGEF_FID	Effect_17_MGEF_EID	Effect_17_Magnitude	Effect_17_Area	Effect_17_Duration	Effect_17_CURV_EID	Effect_18_MGEF_FID	Effect_18_MGEF_EID	Effect_18_Magnitude	Effect_18_Area	Effect_18_Duration	Effect_18_CURV_EID	Effect_19_MGEF_FID	Effect_19_MGEF_EID	Effect_19_Magnitude	Effect_19_Area	Effect_19_Duration	Effect_19_CURV_EID	Effect_20_MGEF_FID	Effect_20_MGEF_EID	Effect_20_Magnitude	Effect_20_Area	Effect_20_Duration	Effect_20_CURV_EID	Effect_21_MGEF_FID	Effect_21_MGEF_EID	Effect_21_Magnitude	Effect_21_Area	Effect_21_Duration	Effect_21_CURV_EID	Effect_22_MGEF_FID	Effect_22_MGEF_EID	Effect_22_Magnitude	Effect_22_Area	Effect_22_Duration	Effect_22_CURV_EID	Effect_23_MGEF_FID	Effect_23_MGEF_EID	Effect_23_Magnitude	Effect_23_Area	Effect_23_Duration	Effect_23_CURV_EID	Effect_24_MGEF_FID	Effect_24_MGEF_EID	Effect_24_Magnitude	Effect_24_Area	Effect_24_Duration	Effect_24_CURV_EID	Effect_25_MGEF_FID	Effect_25_MGEF_EID	Effect_25_Magnitude	Effect_25_Area	Effect_25_Duration	Effect_25_CURV_EID	Effect_26_MGEF_FID	Effect_26_MGEF_EID	Effect_26_Magnitude	Effect_26_Area	Effect_26_Duration	Effect_26_CURV_EID	Effect_27_MGEF_FID	Effect_27_MGEF_EID	Effect_27_Magnitude	Effect_27_Area	Effect_27_Duration	Effect_27_CURV_EID	Effect_28_MGEF_FID	Effect_28_MGEF_EID	Effect_28_Magnitude	Effect_28_Area	Effect_28_Duration	Effect_28_CURV_EID	Effect_29_MGEF_FID	Effect_29_MGEF_EID	Effect_29_Magnitude	Effect_29_Area	Effect_29_Duration	Effect_29_CURV_EID	Effect_30_MGEF_FID	Effect_30_MGEF_EID	Effect_30_Magnitude	Effect_30_Area	Effect_30_Duration	Effect_30_CURV_EID	Globals_Count	ReferencedByCount	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	Ref_31	Ref_32	Ref_33	Ref_34	Ref_35	Ref_36	Ref_37	Ref_38	Ref_39	Ref_40	Ref_41	Ref_42	Ref_43	Ref_44	Ref_45	Ref_46	Ref_47	Ref_48	Ref_49	Ref_50	Ref_51	Ref_52	Ref_53	Ref_54	Ref_55	Ref_56	Ref_57	Ref_58	Ref_59	Ref_60	Ref_61	Ref_62	Ref_63	Ref_64	Ref_65	Ref_66	Ref_67	Ref_68	Ref_69	Ref_70	Ref_71	Ref_72	Ref_73	Ref_74	Ref_75	Ref_76	Ref_77	Ref_78	Ref_79	Ref_80	Ref_81	Ref_82	Ref_83	Ref_84	Ref_85	Ref_86	Ref_87	Ref_88	Ref_89	Ref_90	Ref_91	Ref_92	Ref_93	Ref_94	Ref_95	Ref_96	Ref_97	Ref_98	Ref_99	Ref_100	Ref_101	Ref_102	Ref_103	Ref_104	Ref_105	Ref_106	Ref_107	Ref_108	Ref_109	Ref_110	Ref_111	Ref_112	Ref_113	Ref_114	Ref_115	Ref_116	Ref_117	Ref_118	Ref_119	Ref_120	Ref_121	Ref_122	Ref_123	Ref_124	Ref_125	Ref_126	Ref_127	Ref_128	Ref_129	Ref_130	Ref_131	Ref_132	Ref_133	Ref_134	Ref_135	Ref_136	Ref_137	Ref_138	Ref_139	Ref_140	Ref_141	Ref_142	Ref_143	Ref_144	Ref_145	Ref_146	Ref_147	Ref_148	Ref_149	Ref_150	Ref_151	Ref_152	Ref_153	Ref_154	Ref_155	Ref_156	Ref_157	Ref_158	Ref_159	Ref_160	Ref_161	Ref_162	Ref_163	Ref_164	Ref_165	Ref_166	Ref_167	Ref_168	Ref_169	Ref_170	Ref_171	Ref_172	Ref_173	Ref_174	Ref_175	Ref_176	Ref_177	Ref_178	Ref_179	Ref_180	Ref_181	Ref_182	Ref_183	Ref_184	Ref_185	Ref_186	Ref_187	Ref_188	Ref_189	Ref_190	Ref_191	Ref_192	Ref_193
00529A08	zzz_ench_LegendaryArmor_ResistancesProportionalHealth_ER		1	Constant Effect	Self	Enchantment	0.000000			5	000559A4:AbPerkFortifyResistEnergy	7.000000	0	0			000559A4:AbPerkFortifyResistEnergy	14.000000	0	0			000559A4:AbPerkFortifyResistEnergy	21.000000	0	0			000559A4:AbPerkFortifyResistEnergy	28.000000	0	0			000559A4:AbPerkFortifyResistEnergy	35.000000	0	0																																																																																																																																																									0	0																																																																																																																																																																																																	
005299FF	zzz_ench_LegendaryWeapon_CritFreeze		101	Fire and Forget	Contact	Enchantment	0.000000			2	00247A6C:CritCryoFreezeEffect	0.000000	0	10			003BE0DA:CritCryoAPDrainEffect	100.000000	0	10																																																																																																																																																																											0	1	005299FE:zzz_mod_Legendary_Weapon4_Guns_CritFreeze:OMOD																																																																																																																																																																																																
0052BDB8	ench_LegendaryArmor_Sneak	Sneak	1	Constant Effect	Self	Enchantment	0.000000			1	0052BDB9:Legendary_SneakEffect	0.000000	0	0																																																																																																																																																																																	0	0																																																																																																																																																																																																	
0052BDBD	ench_LegendaryArmor_ReducedLimbDamage	Reduced Limb Damage	1	Constant Effect	Self	Enchantment	0.000000			1	0052BDC0:Legendary_ReducedLimbDamageEffect	0.000000	0	0																																																																																																																																																																																	0	0																																																																																																																																																																																																	
0052BDC3	ench_LegendaryArmor_ReflectProjectiles		1	Constant Effect	Self	Enchantment	0.000000			1	0052BDC4:Legendary_ReflectProjectileEffect	0.000000	0	0																																																																																																																																																																																	0	1	0052BDC2:zzz_mod_Legendary_Armor4_ReflectProjectiles:OMOD																																																																																																																																																																																																
0052FEF8	zzzEnchBackpackCarryWeight	Fortify Carry Weight	1	Constant Effect	Self	Enchantment	0.000000			1	0004B24F:AbFortifyCarryWeight	0.000000	0	0																																																																																																																																																																																	0	18	003C4C52:zzz_DONTPLACEClothes_Backpack_Normal:ARMO	003C4C53:zzz_DONTPLACEClothesFrameBackpack_Normal:ARMO	00521257:zzz_DONTPLACEClothes_Backpack_Normal_Aqua:ARMO	0052125A:zzz_DONTPLACEClothes_Backpack_Normal_Green:ARMO	0052125C:zzz_DONTPLACEClothes_Backpack_Normal_Blue:ARMO	0052125E:zzz_DONTPLACEClothes_Backpack_Normal_DefaultBrown:ARMO	0052125F:zzz_DONTPLACEClothes_Backpack_Normal_Pink:ARMO	00521260:ZZZ_DONTPLACEClothes_Backpack_Normal_Red:ARMO	00521261:zzz_DONTPLACEClothes_Backpack_Normal_White:ARMO	00521262:zzz_DONTPLACEClothes_Backpack_Normal_Yellow:ARMO	00521263:zzz_DONTPLACEClothes_Backpack_Vault_Aqua:ARMO	00521267:zzz_DONTPLACEClothes_Backpack_Vault_Blue:ARMO	00521269:ZZZ_DONTPLACEClothes_Backpack_Vault_DefaultBrown:ARMO	0052126A:zzz_DONTPLACEClothes_Backpack_Vault_Green:ARMO	0052126B:zzz_DONTPLACEClothes_Backpack_Vault_Pink:ARMO	0052126C:ZZZ_DONTPLACEClothes_Backpack_Vault_Red:ARMO	0052126D:ZZZ_DONTPLACEClothes_Backpack_Vault_White:ARMO	0052126E:zzz_DONTPLACEClothes_Backpack_Vault_Yellow:ARMO																																																																																																																																																																															
00535C13	FXEnchFireHitBlastMine	Blast Mine Fire Damage	101	Fire and Forget	Contact	Enchantment	0.000000			1	002407FD:FXFireHitVisualsMolotov	28.000000	0	5																																																																																																																																																																																	0	1	00535C14:ExplosionBlastMine:EXPL																																																																																																																																																																																																
00206AB7	crEnchScorchbeastStrafeAttack	Scorchbeast Strafe Attack	101	Fire and Forget	Contact	Enchantment	0.000000			3	001B9A3B:dtAcidEffectChanceAlways	6.000000	0	5			001CD034:DamageRadiationWeaponDuration	0.000000	0	5			003D0354:abScorchbeastMakeScorchedVariantEffect	0.000000	0	7200																																																																																																																																																																					0	1	0032D3DD:crHazardScorchbeastStrafeAttack:HAZD																																																																																																																																																																																																
001A7F40	CUT_ench_LegendaryWeapon_MeleeSpeed	Damage at night	1	Constant Effect	Self	Enchantment	0.000000			3	004F6AB0:abPerkFortifyDmgAll	50.000000	0	0			004F6AB0:abPerkFortifyDmgAll	75.000000	0	0			004F6AB0:abPerkFortifyDmgAll	100.000000	0	0																																																																																																																																																																					0	0																																																																																																																																																																																																	
001A7F72	ench_LegendaryWeapon_BlockFrenzies		1	Constant Effect	Self	Enchantment	0.000000			1	001A7C6B:Legendary_OnBlockFrenzyEffect	0.000000	0	0																																																																																																																																																																																	0	1	001A7AF6:zzz_mod_Legendary_Weapon4_Melee_BlockFrenzies:OMOD																																																																																																																																																																																																
001A7F52	zzz_ench_LegendaryWeapon_BlockReflects		1	Constant Effect	Self	Enchantment	0.000000			1	006C1FAA:AbBlockReflects_Description	50.000000	0	0																																																																																																																																																																																	0	0																																																																																																																																																																																																	
