NOTE_FormID	NOTE_EDID	FULL	DNAM_Type	Model	ICON	DATA_Value	DATA_Weight	VCRY_FormID	VCRY_EDID	PTRN	YNAM_PickupSound	ZNAM_PutdownSound	SNAM_Scene_FormID	SNAM_Scene_EDID	SNAM_Scene_FULL	DIQO_Quest_FormID	DIQO_Quest_EDID	DIQO_Quest_FULL	PNAM_ProgramFile	KeywordCount	KW_1	KW_2	KW_3	KW_4	KW_5	ReferencedByCount	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	Ref_31	Ref_32	Ref_33
003D3A20	FS_Eddie_MissionsHolotape	Neverending Missions	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								1	003D4327:UnsellableObject:KYWD					3	00434167::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003D3A1C	FS_Abbie_MadiganEncounterHolotape	Madigan Encounter	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								1	003D4327:UnsellableObject:KYWD					3	00434166::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003D3A2A	LC065_SanjayHolotape	Sanjay's Report	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								1	003D4327:UnsellableObject:KYWD					3	004317B6::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003D3A1E	FS_Abbie_SDSHolotape02	Discarded Scenario Recording	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								1	003D4327:UnsellableObject:KYWD					3	00434162::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003D3D0E	LC051_Grafton_Holotape01	Darius Angler's Manifesto, part 1	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																															
003D3D10	LC051_RemoteCabin_DariusAngler_Holotape04	Darius Angler's Manifesto, part 4	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	0048C065::REFR	00525407:BabylonExcludeList:FLST																														
003D3D0D	LC051_Grafton_DariusAngler_Holotape02	Darius Angler's Manifesto, part 2	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	004500E9::REFR	00525407:BabylonExcludeList:FLST																														
003D3D17	LC051_GraftonMayorsOffice_Holotape	Mayor Mudge's private memo	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	00485B9A::REFR	00525407:BabylonExcludeList:FLST																														
003D3D13	LC151_PioneerScoutCamp_Holotape	Dara Gibson's diary	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																															
003D3D16	LC063_HemlockHoles_Holotape	James Waltz's notes	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	0045E3F3::REFR	00525407:BabylonExcludeList:FLST																														
003D3D14	LC197_GraftonDam_Holotape	George Smith's memo	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	0045E3F5::REFR	00525407:BabylonExcludeList:FLST																														
003D3D0F	LC051_RemoteCabin_DariusAngler_Holotape03	Darius Angler's Manifesto, part 3	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	0048C064::REFR	00525407:BabylonExcludeList:FLST																														
003D3D12	LC052_GraftonSteel_DariusAngler_Holotape06	Darius Angler's Manifesto, part 6	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST	00536EEA::REFR																														
003D3D0C	LC032_Clarksburg_Holotape	Cooper Lu's journal	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	0045E3F2::REFR	00525407:BabylonExcludeList:FLST																														
003D3D11	Test_LC051_RemoteCabin_Holotape05	Darius Angler's Manifesto, part 5	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																															
003D3D15	LC031_PrickettsFort_Holotape	Isabel Smith-Waltz's journal	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	0045E3F4::REFR	00525407:BabylonExcludeList:FLST																														
003D79F5	LC111_NukaColaPlant_Holotape02	Product Brainstorming 2	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003D79F6::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003D79F4	LC111_NukaColaPlant_Holotape01	Product Brainstorming 1	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003D79F7::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003D79F0	LC183_VTU_Holotape01	First Day of School	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003D79F3::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003D79F1	LC183_VTU_Holotape02	Last Day of School	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003D79F2::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003C7B13	CBLore_CBLore_WatogaHS_ConcernedMother	Concerned Mother	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	0044D472:Challenge_Holotapes_All_Audio:FLST	004FCBD4::REFR	00525407:BabylonExcludeList:FLST	0061178B::REFR																													
003C7B0B	CBLore_GlassCave_Accident	Accident	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	00431831::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003C7B07	CBLore_Antiques_GoingWell	Going well	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	004FCBD2::REFR	00525407:BabylonExcludeList:FLST																														
003C7B06	CBLore_AMS_StuckInTube	Stuck	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	004FD27E::REFR	00525407:BabylonExcludeList:FLST																														
003C7B14	CBLore_FloodedTrainyard_SighToSee	Sight to See	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0042FF36::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003C7B15	CBLore_RangerOffice_SignThosePermits	Sign those permits	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	004FC4E7::REFR	00525407:BabylonExcludeList:FLST																														
003C7B0C	CBLore_GlassCave_GlassCave_ForemanDying	I'm stuck here	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	00431833::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003C7B16	CBLore_RangerOffice_Hunting	Hunting	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	0044D472:Challenge_Holotapes_All_Audio:FLST	004FC4E6::REFR	004FC4EC::REFR	00525407:BabylonExcludeList:FLST																													
003C7B17	CBLore_WatogaEstates_MomDaughter1	That boy	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	0044D472:Challenge_Holotapes_All_Audio:FLST	004FC4E8::REFR	004FD5FD::REFR	00525407:BabylonExcludeList:FLST																													
003C7B0D	CBLore_GlassCave_Kerwood_BadNews	Bad news	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	00431832::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003C7B08	CBLore_Bootlegger_Highschoolers	Highschoolers	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	004FCBD3::REFR	00525407:BabylonExcludeList:FLST																														
003C7B18	CBLore_WatogaEstates_MomDaughter2	That boy	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	0044D472:Challenge_Holotapes_All_Audio:FLST	004FC4E9::REFR	004FD600::REFR	00525407:BabylonExcludeList:FLST																													
003C7B19	CBLore_WatogaEstates_MomDaughter3	Your reputation	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	0044D472:Challenge_Holotapes_All_Audio:FLST	004FC4EA::REFR	004FD5FE::REFR	00525407:BabylonExcludeList:FLST																													
003C7B0E	CBLore_GlassCave_Kerwood_HaveANiceLife	Have a nice life	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	00431834::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003C7B1A	CBLore_WatogaEstates_MomDaughter4	My Reputation	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	0044D472:Challenge_Holotapes_All_Audio:FLST	004FC4EB::REFR	004FD601::REFR	00525407:BabylonExcludeList:FLST																													
003C7B1B	CBLore_WatogaEmergencyServices_CatRescue	Incident Record 5374	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	004FCBD5::REFR	00525407:BabylonExcludeList:FLST																														
003C7B0F	CBLore_RobCo_MrTorturers	Mr. Torturers	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	004FC06C::REFR	00525407:BabylonExcludeList:FLST																														
003C7B09	CBLore_CivicCenter_YouSmartBastard	You smart bastard	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	004FD1D2::REFR	00525407:BabylonExcludeList:FLST																														
003C7B10	CBLore_RobCo_Tinkering	Tinkering	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	004FC06D::REFR	00525407:BabylonExcludeList:FLST																														
003C7B11	CBLore_SteakHouse_GoneScrounging	Gone scrounging	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	004FC17F::REFR	00525407:BabylonExcludeList:FLST																														
003C7B0A	CBLore_CivicCenter_BeMoreCareful	Be more careful	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	0044D472:Challenge_Holotapes_All_Audio:FLST	004FD1D3::REFR	00525407:BabylonExcludeList:FLST	005CE1E0::REFR																													
003C7B12	CBLore_SteakHouse_Goodbye	Goodbye	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	004FC18E::REFR	00525407:BabylonExcludeList:FLST																														
003D1138	MQ_Overseer_12_NukesHolotape	Overseer's Log - Nuke Launch	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					7	003D1139::REFR	00437987:MQ_OverseerNukeHolotapeVisible:QUST	0043ACE0:Challenge_Lifetime_Collect_Holotapes_Overseer_12:CHAL	0044D472:Challenge_Holotapes_All_Audio:FLST	004E49D9:MQ_Overseer:QUST	004E4A11:MQ_Overseer_HolotapesList:FLST	00798E34::REFR																										
004FB755	EN07_SiloStateTape	Missile Silo State Holotape	Terminal	Props\Holotape_Prop.nif		500	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								1	003D4327:UnsellableObject:KYWD					4	001B3F8C:DEBUG_QuestMaster_LVC:QUST	002B801B:ENB_Vendor_Armory_Faction_Enclave:LVLI	0044D472:Challenge_Holotapes_All_Audio:FLST	00631217:QuestReward_EN05_MQ_Officer_Stage110_01:GMRW																													
004500E7	Test_LC051_Grafton_Holotape01	Darius Angler's Manifesto, part 1	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					0																																	
00478DE1	zzz_P01B_CLUE_Holotape	C.L.U.E. Holotape	Terminal	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	00454CBC:E01B_Encryptid_RecallTerminal:TERM	0047F444:P01B_Master:QUST	00525407:BabylonExcludeList:FLST																														
0047B7F6	DELETED_Holotape	XXX	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					0																																	
0047B7F4	UD001_Holotape_APL_Dr_Christina_Bryan	Arktos Pharma - Trapped Underground	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	003EECC4::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST																															
0047C3E1	UD005_PiHouseFraternity_Hazing_Holotape	Final Initiation	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	00467955::REFR	0047C3E2::REFR																														
0047F320	UD006_EtaPsiHouseFraternity_NukaMoonshine_Holotape	Lewis's Personal Log	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	00467958::REFR	0047F389::REFR																														
00454C08	UD002_TrishWarning_Holotape	Warning For Dylan	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	0044D472:Challenge_Holotapes_All_Audio:FLST	0045B0E5::REFR																															
00454C06	UD002_MarcusSpeech_Holotape	Marcus' Speech	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	00453AAB:UD002CentralChamberTerminal:TERM	00468016:TestUD002_Misc:QUST																														
00454C07	UD002_MarcusBossRoom_Holotape	For Maude	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	0044D472:Challenge_Holotapes_All_Audio:FLST	00454C1B:UD002BossRoomTerminal:TERM	00468016:TestUD002_Misc:QUST																														
00464861	P01B_Mini_Squatch01_MeatHolo	New Meat	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	0044D472:Challenge_Holotapes_All_Audio:FLST	0046484F:P01B_Mini_Squatch01:QUST	00464868::REFR	00525407:BabylonExcludeList:FLST																													
00464860	P01B_Mini_Squatch01_MainHolo	Date Night	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	0044D472:Challenge_Holotapes_All_Audio:FLST	0046484F:P01B_Mini_Squatch01:QUST	00464865:P01B_Mini_Squatch01_MainHoloRef:REFR	00525407:BabylonExcludeList:FLST																													
0046A386	P01B_Lying_Shelley01_Holotape	Wanted: Sheepsquatch	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	0044D472:Challenge_Holotapes_All_Audio:FLST	00478DD3:P01B_Lying_01:QUST	0047F444:P01B_Master:QUST	00525407:BabylonExcludeList:FLST																													
0046A38F	zzz_P01B_Lying_Shelley04_Holotape		Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					0																																	
0046A381	P01B_Lying_Calvin01_Holotape	Note to Self	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	004032FD::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
0046A38C	zzz_P01B_Lying_Shelley03_Holotape		Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					0																																	
0046A391	zzz_P01B_Lying_Shelley05_Holotape		Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					0																																	
0046A38A	P01B_Lying_Shelley02_Holotape	Life with Calvin	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	003F7F72::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
0046A5D5	P01B_Mini_Random03_Holotape_Intro	The Beast of Beckley	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	003F772B:REF_P01B_Mini_Random03_Holotape_Intro:REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	0046A5A9:P01B_Mini_Random03:QUST	00525407:BabylonExcludeList:FLST																													
0046DC79	P01B_Mini_Robot01_BBWolfMessage_Holotape	Wolf's Message to Bo-Peep	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	004032AE::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	0046DC6F:P01B_Mini_Robot01:QUST	00525407:BabylonExcludeList:FLST																													
003ECC17	P01B_Burrows_MissionBrief_Holotape	Burrows Mission Brief	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	003ECC12:P01B_Burrows:QUST	003FE46F:P01B_Burrows_LL_CorpseHolotape:LVLI	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
