WEAP_FormID	WEAP_EDID	WEAP_FULL	WEAP_Model	XALG_Flags	EILV_Level	ETYP_EquipType	PTRN_PreviewTransform	IBSD_BreakSound	KeywordCount	Keywords	APPR_SlotCount	APPR_Slots
00640194	crPipeGun_semiauto	Pipe			1	BothHands [EQUP:00013F45]	xTranPipeGuns [TRNS:00248AB3]	UIBreakWeapon [SNDR:004ED233]	15	s_40_HandmadePipeA [KYWD:0001DC63]|ma_Handmade_Nonshotgun [KYWD:00035E9D]|s_IronSightsPistol [KYWD:0003ADB3]|dn_weap_Pipe [KYWD:0003D40A]|AnimsRecieverHandmadePipe [KYWD:000464F0]|ma_PipeGun [KYWD:0005113F]|AnimsReceiverHandmadePipeSA [KYWD:000723A1]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|WeaponRequiresMods [KYWD:00193506]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypePipe [KYWD:00338439]|WeaponTypeRanged [KYWD:0033A7C8]	7	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
00640195	crHuntingRifle_Sniper	Hunting Rifle			1	BothHands [EQUP:00013F45]	xTranRifleBig [TRNS:00031C16]	UIBreakWeapon [SNDR:004ED233]	16	s_IronSightsRifle [KYWD:0003ADB4]|WeaponTypeRifle "Rifle" [KYWD:0004A0A1]|ma_HuntingRifle [KYWD:00050F1E]|s_40_RifleHuntingA [KYWD:0005828A]|AnimsHuntingRifle [KYWD:00058E37]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|QuickkeyMelee [KYWD:0010C89B]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeSniper [KYWD:001E325D]|WeaponTypeRanged [KYWD:0033A7C8]|ma_Gun_Appearance [KYWD:0037D0B2]|UI_WeaponTypeRifle [KYWD:003CFD8B]	10	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Gun_UniversalOffset_Range [KYWD:000498A0]|ap_gun_Appearance "Default Appearance" [KYWD:00114364]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_customName "Unique Effect" [KYWD:0047A264]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
006419C1	crTrogBite	Trog Bite				BothHandsOtherOptional [EQUP:00043350]			2	AnimsUnarmed [KYWD:0002405E]|WeaponTypeUnarmed "Fist" [KYWD:0005240E]	0	
0064220B	crFanaticWoodCuttingAxe	Multi-Purpose Axe			1	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	10	WeaponTypeMelee2H "2-Hand Melee" [KYWD:0004A0A5]|ma_WoodCuttingAxe [KYWD:00054A80]|Anims2hmWideWeapon [KYWD:000EB4A2]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeBladed "Sharp" [KYWD:0033AB19]|WeaponTypeAxe [KYWD:0033AB1D]|WeaponTypeArchaic "Archaic" [KYWD:0033AB23]|UI_WeaponTypemelee2HSharp [KYWD:0050AFCE]	7	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
0064220C	crFanaticBaseballBat	Baseball Bat			1	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	12	WeaponTypeMelee2H "2-Hand Melee" [KYWD:0004A0A5]|Anims2hmWeapon [KYWD:000A7C45]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|ma_BaseballBat [KYWD:00184A2D]|ma_CanHaveNullMeleeMod [KYWD:001C9E79]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeWeird [KYWD:0033AB1A]|WeaponTypeArchaic "Archaic" [KYWD:0033AB23]|WeaponTypeBlunt "Blunt" [KYWD:0033AB24]|UI_WeaponTypemelee2HBlunt [KYWD:003D0E7F]|ObjectTypeSports [KYWD:0044D498]	10	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_melee_MeleeLogo [KYWD:0006171D]|ap_melee_Appearance "Default Appearance" [KYWD:001A001E]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Weapon_Model_Replacement "Customization" [KYWD:0032CD06]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
0064220D	crFanaticAssaultRifle	Assault Rifle			10	BothHands [EQUP:00013F45]	xTranAssaultRifle [TRNS:00248AB5]	UIBreakWeapon [SNDR:004ED233]	13	AnimsGripRifleAssault [KYWD:0001F947]|s_IronSightsRifle [KYWD:0003ADB4]|WeaponTypeRifle "Rifle" [KYWD:0004A0A1]|s_40_RifleIstvan [KYWD:00054A69]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|ma_AssaultRifle [KYWD:00130DC1]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeAssaultRifle [KYWD:00226455]|WeaponTypeRanged [KYWD:0033A7C8]|ma_Gun_Appearance [KYWD:0037D0B2]|UI_WeaponTypeAssaultRifle [KYWD:003CFD69]	9	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_gun_Appearance "Default Appearance" [KYWD:00114364]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_customName "Unique Effect" [KYWD:0047A264]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
00642210	crFanaticTireIron	Tire Iron			1	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	11	Anims1hmWeapon [KYWD:00023465]|WeaponTypeMelee1H "1-Hand Melee" [KYWD:0004A0A4]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|ma_TireIron [KYWD:00185D24]|ma_CanHaveNullMeleeMod [KYWD:001C9E79]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeClub [KYWD:0033AB15]|WeaponTypeBlunt "Blunt" [KYWD:0033AB24]|UI_WeaponTypemelee1HBlunt [KYWD:003D0E81]|ma_1hMelee [KYWD:00618468]	8	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_melee_Appearance "Default Appearance" [KYWD:001A001E]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
0064220E	crFanaticCombatRifle	Combat Rifle			10	BothHands [EQUP:00013F45]	xTranRifleBig [TRNS:00031C16]	UIBreakWeapon [SNDR:004ED233]	14	s_IronSightsRifle [KYWD:0003ADB4]|AnimsGripRifleStraight [KYWD:000464EF]|WeaponTypeRifle "Rifle" [KYWD:0004A0A1]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|AnimsCombatShotgun [KYWD:000B9560]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|s_40_RifleCombat [KYWD:0012779C]|ma_CombatRifle [KYWD:001790F7]|AnimsCombatRifle [KYWD:001B4687]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]|ma_Gun_Appearance [KYWD:0037D0B2]|UI_WeaponTypeRifle [KYWD:003CFD8B]	8	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_gun_Appearance "Default Appearance" [KYWD:00114364]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
0064220F	crFanatic10mm	10mm			1	BothHandsLeftOptional [EQUP:0004334D]	xTran10mm [TRNS:00248AB9]	UIBreakWeapon [SNDR:004ED233]	16	ma_10mm [KYWD:00017E69]|AnimsGripPistol [KYWD:0001F948]|s_IronSightsPistol [KYWD:0003ADB3]|dn_weap_10mm [KYWD:0003D40B]|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|AnimsFP10mm [KYWD:0004C7EA]|s_40_Pistol10mm [KYWD:00051748]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]|ma_Gun_Appearance [KYWD:0037D0B2]|UI_WeaponTypePistol [KYWD:003CFD8C]	8	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_gun_Appearance "Default Appearance" [KYWD:00114364]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
00642214	crFanaticMachete	Machete			1	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	14	Anims1hmWeapon [KYWD:00023465]|WeaponTypeMelee1H "1-Hand Melee" [KYWD:0004A0A4]|s_40_MeleeMachete [KYWD:00093EB9]|AnimsStabWeapon [KYWD:000CF6B7]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|ma_Machete [KYWD:00187850]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeSword [KYWD:0033AB17]|WeaponTypeBladed "Sharp" [KYWD:0033AB19]|WeaponTypeKnives [KYWD:0033AB1C]|UI_WeaponTypeMachete [KYWD:003D1C3D]|ma_Melee_Appearance [KYWD:005117B1]|ma_1hMelee [KYWD:00618468]	8	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_melee_Appearance "Default Appearance" [KYWD:001A001E]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
00642211	crFanaticKnife	Combat Knife			1	RightHand [EQUP:00013F42]	xTranMeleeSmall [TRNS:0010A2C4]	UIBreakWeapon [SNDR:004ED233]	13	Anims1hmWeapon [KYWD:00023465]|WeaponTypeMelee1H "1-Hand Melee" [KYWD:0004A0A4]|AnimsStabWeapon [KYWD:000CF6B7]|Anims1hmShortWeapon [KYWD:000D20A6]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|ma_Knife [KYWD:00187A0B]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeBladed "Sharp" [KYWD:0033AB19]|WeaponTypeKnives [KYWD:0033AB1C]|UI_WeaponTypemelee1HBlade [KYWD:003D0E7D]|ma_Melee_Appearance [KYWD:005117B1]|ma_1hMelee [KYWD:00618468]	8	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_melee_Appearance "Default Appearance" [KYWD:001A001E]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Weapon_Model_Replacement "Customization" [KYWD:0032CD06]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]
00642212	crFanaticSledgehammer	Sledgehammer			10	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	10	WeaponTypeMelee2H "2-Hand Melee" [KYWD:0004A0A5]|Anims2hmWideWeapon [KYWD:000EB4A2]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|ma_Sledgehammer [KYWD:00184A2F]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeHammer [KYWD:0033AB13]|WeaponTypeArchaic "Archaic" [KYWD:0033AB23]|WeaponTypeBlunt "Blunt" [KYWD:0033AB24]|UI_WeaponTypemelee2HBlunt [KYWD:003D0E7F]	8	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Weapon_Model_Replacement "Customization" [KYWD:0032CD06]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
00642213	crFanaticShishkebab	Shishkebab			5	RightHand [EQUP:00013F42]	xTranMeleeShish [TRNS:0012EF97]	UIBreakWeapon [SNDR:004ED233]	14	Anims1hmWeapon [KYWD:00023465]|WeaponTypeMelee1H "1-Hand Melee" [KYWD:0004A0A4]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|ma_Shishkebab [KYWD:0014EC5B]|ma_CanHaveNullMeleeMod [KYWD:001C9E79]|WeaponTypeShishkebab [KYWD:00225768]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeSword [KYWD:0033AB17]|WeaponTypeBladed "Sharp" [KYWD:0033AB19]|UI_WeaponTypeShishkebab [KYWD:003CFD85]|ma_Melee_Appearance [KYWD:005117B1]|WeaponTypeFireDamage "Fire" [KYWD:0051850D]|ma_1hMelee [KYWD:00618468]	8	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_melee_Appearance "Default Appearance" [KYWD:001A001E]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
00642215	crFanaticPipeWrench	Pipe Wrench			1	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	10	Anims1hmWeapon [KYWD:00023465]|WeaponTypeMelee1H "1-Hand Melee" [KYWD:0004A0A4]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|ma_PipeWrench [KYWD:00187820]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeBlunt "Blunt" [KYWD:0033AB24]|UI_WeaponTypemelee1HBlunt [KYWD:003D0E81]|ma_Melee_Appearance [KYWD:005117B1]|ma_1hMelee [KYWD:00618468]	9	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_melee_Appearance "Default Appearance" [KYWD:001A001E]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Weapon_Model_Replacement "Customization" [KYWD:0032CD06]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
00642216	crFanaticPickAxe	Pickaxe			5	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	10	ma_PickAxe [KYWD:0000283B]|WeaponTypeMelee2H "2-Hand Melee" [KYWD:0004A0A5]|Anims2hmWideWeapon [KYWD:000EB4A2]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeAxe [KYWD:0033AB1D]|WeaponTypeArchaic "Archaic" [KYWD:0033AB23]|UI_WeaponTypemelee2HSharp [KYWD:0050AFCE]|ma_Melee_Appearance [KYWD:005117B1]	9	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_melee_Appearance "Default Appearance" [KYWD:001A001E]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Item_Description [KYWD:00521926]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
00642217	crFanatic10mmSMG	10mm Submachine Gun			10	BothHands [EQUP:00013F45]	xTranAssaultRifle [TRNS:00248AB5]	UIBreakWeapon [SNDR:004ED233]	15	Anims10mmSMG [KYWD:00018566]|s_IronSightsPistol [KYWD:0003ADB3]|s_40_RifleSubmachineGun10mm [KYWD:0004778C]|WeaponTypeRifle "Rifle" [KYWD:0004A0A1]|WeaponTypeAutomatic [KYWD:0004A0A2]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|s_30_Auto [KYWD:000A191C]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|ma_10mmSMG [KYWD:0010D87C]|WeaponTypeRanged [KYWD:0033A7C8]|ma_Gun_Appearance [KYWD:0037D0B2]|UI_WeaponTypeMachineGun [KYWD:003D117C]	9	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_gun_Appearance "Default Appearance" [KYWD:00114364]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_customName "Unique Effect" [KYWD:0047A264]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
006423BB	crFanaticHuntingRifle	Hunting Rifle			1	BothHands [EQUP:00013F45]	xTranRifleBig [TRNS:00031C16]	UIBreakWeapon [SNDR:004ED233]	16	s_IronSightsRifle [KYWD:0003ADB4]|WeaponTypeRifle "Rifle" [KYWD:0004A0A1]|ma_HuntingRifle [KYWD:00050F1E]|s_40_RifleHuntingA [KYWD:0005828A]|AnimsHuntingRifle [KYWD:00058E37]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|QuickkeyMelee [KYWD:0010C89B]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeSniper [KYWD:001E325D]|WeaponTypeRanged [KYWD:0033A7C8]|ma_Gun_Appearance [KYWD:0037D0B2]|UI_WeaponTypeRifle [KYWD:003CFD8B]	10	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Gun_UniversalOffset_Range [KYWD:000498A0]|ap_gun_Appearance "Default Appearance" [KYWD:00114364]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_customName "Unique Effect" [KYWD:0047A264]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
006423BF	crFanaticM79	M79 Grenade Launcher			5	BothHands [EQUP:00013F45]	xTranRifle [TRNS:00031C14]	UIBreakWeapon [SNDR:004ED233]	15	s_40_LauncherGrenadeBreak [KYWD:00017B98]|AnimsGripRifleStraight [KYWD:000464EF]|WeaponTypeHeavyGun "Big Gun" [KYWD:0004A0A3]|WeaponTypeExplosive "Explosive" [KYWD:0004C922]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|AnimsM79 [KYWD:0009A90D]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|QuickkeyMelee [KYWD:0010C89B]|IgnoreAccuracyBonusInUI [KYWD:00247F26]|WeaponTypeRanged [KYWD:0033A7C8]|WeaponTypeGrenadeLauncher [KYWD:00340876]|UI_WeaponTypeM79 [KYWD:003D0E88]|ma_m79 [KYWD:00527ABC]|IsSingleShotWeapon [KYWD:00609D94]	7	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
006423BA	crFanaticMinigun	Minigun			5	BothHands [EQUP:00013F45]	xTranMiniGun [TRNS:000390B1]	UIBreakWeapon [SNDR:004ED233]	18	AnimsMinigun [KYWD:000212FE]|VATSWeaponLongBurst [KYWD:0004742D]|WeaponTypeAutomatic [KYWD:0004A0A2]|WeaponTypeHeavyGun "Big Gun" [KYWD:0004A0A3]|s_40_Minigun [KYWD:00054A68]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|ma_Minigun [KYWD:00123688]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|s_IronSightsRifleLarge [KYWD:00206470]|WeaponTypeMinigun [KYWD:0022575D]|WeaponTypeRanged [KYWD:0033A7C8]|WeaponTypeGun [KYWD:0034087C]|ma_Gun_Appearance [KYWD:0037D0B2]|PhotomodeGripHeavy [KYWD:003C94BF]|UI_WeaponTypeMinigun [KYWD:003CFD79]|AlwaysShowCrossHairIn1stPersonADS [KYWD:00543A22]	13	ap_gun_Scope [KYWD:00022499]|ap_gun_Barrel [KYWD:0002249D]|ap_gun_Appearance "Default Appearance" [KYWD:00114364]|ap_gun_Casing [KYWD:00149CA8]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_gun_FlashFar [KYWD:001E9904]|ap_gun_FlashMid [KYWD:001E9905]|ap_gun_FlashShort [KYWD:001E9906]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
